rank	sentence	english
75	Σ' ευχαριστώ.	I thank you.
77	Πώς λέμε...;	How do you say...?
78	Κάνω δίαιτα.	I'm on a diet.
79	Είναι τόσο νέος.	He's so young.
80	Μπορεί να μην έρθει.	He may not come.
81	Κάνει ζέστη.	It's hot.
82	Δεν πίνω ποτέ.	I never drink.
83	Απλά μείνε μακριά.	Just stay away.
84	Αυτά πεινούσαν.	They were hungry.
85	Των φρονίμων ολίγα.	A word is enough to a wise man.
86	Έλα γρήγορα!	Come quick!
87	Ποιος φταίει, λοιπόν;	Whose fault is it, then?
88	Ήμουν στα βουνά.	I was in the mountains.
89	Υπάρχει ψωμί;	Is there any bread?
90	Βρέχει ακόμα;	Is it still raining?
91	Έλα αν μπορείς.	Come if you can.
92	Με τρώει μέσα μου.	It's eating me up inside.
93	Πάμε σινεμά;	Shall we go to the cinema?
94	Είσαι σπίτι;	Are you home?
95	Αυτός τρώει.	He is eating.
96	Γιατί δεν πέθανα τότε!	Why did I not die then!
97	Ίσως βρέξει.	It may rain.
98	Έχουμε φάει.	We have eaten.
99	Τι νομίζετε γι΄αυτό;	What do you think of this?
100	Μίλα πιο αργά.	Speak slower.
101	Σας παρακαλώ!	Please!
102	Είσαι ένας ψεύτης.	You're a liar.
103	Τίποτε άλλο, κύριε;	Anything else, sir?
104	Πού θα φάμε;	Where will we eat?
105	Τα λέμε μετά!	See you later!
106	Νομίζω πως πεινάς.	I think you're hungry.
107	Πού είμαστε;	Where are we?
108	Έφυγε πριν λιγο.	She left a little while ago.
109	Τα πάντα ρει.	Everything flows.
110	Δώσ'το πίσω!	Give it back!
111	Με γεια σου!	Good for you!
112	Πιες λίγο νερό.	Drink some water.
113	Θα του το πω.	I'll tell him.
114	Όπως θέλετε!	As you wish.
115	Έχω δουλειά.	I'm busy.
116	Είν' αλήθεια!	It's true!
117	Ποιος ξέρει;	Who knows?
118	Έφτιαξα δύο.	I made two.
119	Είπε ψέματα.	She lied.
120	Όλοι ξέρουν.	They all know.
121	Είχε πονοκέφαλο.	He had a headache.
122	Ας παίξουμε.	Let's play.
123	Έναν θέλουμε.	We want one.
124	Εμένα μου λες;	You're telling me?
125	Έχει παιδιά.	She has children.
126	Τίποτε άλλο;	Anything else?
127	Θέλεις κάτι;	Do you want anything?
128	Ζει σπάταλη ζωή.	He has an extravagant lifestyle.
129	Ας το κάνουμε!	Let's do it.
130	Δεν είμαι δω.	I'm not here.
131	Θέλω να πάω.	I want to go.
132	Μη μεθύσεις.	Don't get drunk.
133	Περίμενε έξω.	Wait outside.
134	Καλό ταξίδι.	Have a nice trip!
135	Του το είπα.	I told him.
136	Μία θέλουμε.	We want one.
137	Έχουν κρασί.	They have wine.
138	Επειδή σε μισώ.	Because I hate you.
139	Ήμουν μόνος.	I was alone.
140	Μέχρι θανάτου σ' αγαπώ.	I love you to death.
141	Τρώμε στις έξι.	We eat at six.
142	Πού έπρεπε να πάει;	Where did he have to go?
143	Κοίτα τριγύρω.	Look around.
144	Τι ώρα πάει;	At what time is she going?
145	Άστο πάνω μου.	Leave it to me.
146	Σε μένα μιλάς;	Are you talking to me?
147	Μιά φορά δε βλάπτει.	Just once can't hurt.
148	Έχεις λείψει τόσα χρόνια.	You have been missing all these years.
149	Είναι για σένα.	It's for you.
150	Είστε σπίτι;	Are you home?
151	Δεν ήθελα γάλα.	I didn't want milk.
152	Ούτε καν το ήξερα.	I didn't even know about it.
153	Μάντεψα σωστά.	I guessed right.
154	Ωραία ιδεία!	It's a great idea.
155	Δεν το ξέρω όμως.	However, I don't know it.
156	Κάποιος ήρθε.	Someone came.
157	Μα πού πας τέτοια ώρα;	But where are you going at this hour?
158	Τρέχω κάθε μέρα.	I run every day.
159	Είδα πολλά πράγματα.	I saw many things.
160	Πες της γιατί.	Tell her why.
161	Τι είχα ρωτήσει;	What had I asked?
162	Καλή χρονιά!	Happy New Year!
163	Χωρίς αμφιβολία.	Without a doubt!
164	Καλή σας μέρα!	Have a nice day!
165	Κάθισε κάτω!	Sit down!
166	Είμαι μια γυναίκα.	I am a woman.
167	Νομίζω ότι μπορούμε.	I think we can.
168	Μόλις άρχισα.	I have only just begun.
169	Ήρθε κανείς;	Did anybody come?
170	Πάρε όσα θες.	Take as many as you want.
171	Τι έκανε λέει;	Say what?
172	Καληνύχτα, μαμά.	Good night, Mom.
173	Τι ακριβώς έκανε;	What was she doing exactly?
174	Είσαι καλύτερα τώρα;	Are you better now?
175	Πιες αυτόν τον χυμό.	Drink this juice.
176	Τι ώρα πάει;	At what time is she going?
177	Βρέχει σήμερα.	It's raining today.
178	Τι σ' αρέσει;	What do you like?
179	Αυτή σε θέλει.	She wants you.
180	Λέει ψέματα.	He is lying.
181	Πόσο ήπιατε;	How much did you drink?
182	Ωχ, συγγνώμη.	Oh, sorry.
183	Έκανα λάθος.	I made a mistake.
184	Φαίνεται υγιής.	He looks healthy.
185	Θεέ μου, δεν το πιστεύω.	Oh my God, I can't believe this.
186	Φυσικά, προχώρα.	Of course, go ahead.
187	Λυπάμαι πολύ.	I am very sorry.
188	Τι όμορφο μέρος!	What a beautiful place!
189	Τι συμβαίνει;	What's happening?
190	Έγινε δασκάλα.	She became a teacher.
191	Θα πας ή όχι;	Are you going or not?
192	Εμένα μου λες;	You're telling me?
193	Θα της πεις;	Will you tell her?
194	Έμαθα πολλά.	I learned a lot.
195	Φάε όσο θέλεις.	Eat as much as you want.
196	Έχεις μια στιγμή;	Do you have a moment?
197	Περιμένω κάποιον.	I'm expecting someone.
198	Έκανα λάθος.	I made a mistake.
199	Χτες ήταν Κυριακή, οπότε κοιμήθηκα όλη μέρα.	Yesterday was Sunday, so I slept all day.
200	Σιγά το πράγμα.	Big deal.
201	Έχετε σχέση;	Are you in a relationship?
202	Δεν έχω χρόνο.	I have no time.
203	Τι του είπες;	What did you tell him?
204	Έχει δυο γάτες.	He has two cats.
206	Τι θα γίνει τώρα;	What will happen now?
207	Μιλάω για εσένα.	I'm talking about you.
208	Θα μου 'ρθει κάποια ιδέα.	I'll come up with something.
209	Έχω φτάσει ως εδώ!	I've had it up to here.
211	Περίμενε εδώ.	Wait here.
212	Έλυσα το πρόβλημα.	I solved the problem.
213	Έχω ένα παιδί.	I have one kid.
214	Ήσουν μόνος;	Were you alone?
215	Πραγματικά σε αγαπώ.	I really love you.
216	Πάλι βρέχει!	It's raining again!
217	Δεν έχω άλλη επιλογή.	I have no other choice.
218	Έκανες λάθη.	You made mistakes.
220	Αυτό είναι όλο.	That's all.
221	Τι χρειάζεται;	What's needed?
222	Δε σε βλέπω.	I don't see you.
223	Η μητέρα ράβει.	The mother sews.
224	Θεοί υπάρχουν.	Gods exist.
225	Σας πιστεύω.	I believe you.
226	Καλησπέρα σας, κυρία.	Good evening, Madam.
227	Είναι δικό σας;	Is it yours?
228	Το ίδιο μου κάνει.	I don't care.
229	Γεια σου, φίλε!	Hi, friend!
230	Έλα γρήγορα!	Come quick!
231	Χαθήκαμε στους δρόμους.	We got lost in the streets.
232	Θα πάρει λίγο χρόνο.	It will take some time.
233	Ναι, σίγουρα.	Yes, certainly.
234	Θα τον πάρω.	I'll take him.
235	Δεν κοιμάμαι αρκετά.	I don't get enough sleep.
236	Σ'αγαπώ, μπαμπά.	I love you, Dad.
237	Έχω μια ιδέα.	I have an idea.
238	Ήμουν όλη αυτιά.	I was all ears.
239	Εσείς πρώτη.	You first.
240	Πὠς σε λένε;	What's your full name?
241	Έχεις λεφτά;	Do you have money?
242	Γίνεται αυτό;	Is this possible?
243	Έχω κακά νέα.	I have bad news.
244	Άκου που σου λέω.	Believe you me.
245	Ποιος ξέρει;	Who knows?
246	Πήγαινε με το Θεό!	Go with God!
247	Κάνε ό,τι νομίζεις.	Do what you like.
248	Ήρθε αρκετές φορές.	He came several times.
249	Την έχω δει.	I've seen it.
250	Μάλλον δεν είναι ενδιαφέρον.	Maybe it's not interesting.
251	Δουλεύω ήδη.	I already have a job.
252	Σε είδα εκεί.	I saw you there.
253	Τι σημαίνει βία;	What does violence mean?
254	Ο λαός είμαστε εμείς.	We are the people.
255	Ακόμη βρέχει;	Is it still raining?
256	Γεια σε όλους!	Hello everyone!
257	Ο πατέρας δουλεύει.	The father works.
258	Τι θα κάνουν;	What will they do?
259	Έχω καιρό να σε δω.	Long time no see.
260	Κολυμπάμε προς τη βάρκα.	We swim to the boat.
261	Εκτός από σένα, δεν έχω φίλους.	I don't have any friends apart from you.
262	Ποιος κυβερνά τον κόσμο;	Who rules the world?
263	Πέθανε χθες βράδυ.	He died last night.
264	Πεινά το μωρό.	The baby is hungry.
265	Συγνώμη, χάθηκα.	Excuse me, I'm lost.
266	Ξέχασε ένα όνομα.	She forgot a name.
267	Φοβήθηκα τον πατέρα μου.	I was afraid of my father.
268	Τις βλέπεις;	Do you see them?
269	Μια χαρά. Εσύ;	Fine. And you?
270	Λήγει αύριο.	It expires tomorrow.
271	Δεν μπορούσα να κοιμηθώ.	I couldn't sleep.
272	Σταμάτα εκεί.	Stop right here.
273	Φυσικά και μπορείτε.	Of course, you may.
274	Είναι μόνος.	He is alone.
275	Αυτές χάσαν.	They were the losers.
276	Νόμιζα πως ήσουν Καναδή.	I thought you were Canadian.
277	Η αγάπη πονάει.	Love hurts.
278	Ξέρω για τι πρόκειται.	I know what it is about.
279	Η Μπέτη ήρθε τελευταία.	Betty came last.
280	Οι άνθρωποι κάνουν λάθη.	People make mistakes.
281	Εσείς πρώτη.	You first.
282	Ο Τομ έχει ήδη πει ναι.	Tom has already said yes.
283	Ήταν μεγάλη.	It was big.
285	Τί κάνεις, μπαμπά;	What are you doing, Dad?
286	Καταλαβαίνω.	I understand.
287	Ούτε καν το ήξερα.	I didn't even know about it.
288	Έχεις δίκιο.	You're right.
289	Θα βρέξει απόψε.	It'll rain tonight.
290	Έχετε κανένα;	Do you have any?
291	Συνέβη κάτι;	Did something happen?
292	Απλά μείνε μακριά.	Just stay away.
293	Τέλος καλό, όλα καλά.	All's well that ends well.
294	Πες μου ποιο θέλεις.	Tell me which you want.
295	Αυτή δεν μπορούσε άλλο έτσι.	She couldn't take it anymore.
296	Ήταν απλώς νερό.	It was just water.
297	Σταμάτα αμέσως.	Stop immediately.
298	Προσπάθησε ξανά.	Try again.
299	Πότε φτάσατε;	When did you arrive?
300	Θα βρω έναν τρόπο να το κάνω.	I'll find a way to do it.
301	Πάρε όσα θες.	Take as many as you want.
302	Έλα στη θέση μου!	Come to my place!
303	Μήπως με θυμάσαι;	Do you remember me?
304	Αυτοί χάσαν.	They were the losers.
305	Ξέρετε τον Τομ;	Do you know Tom?
306	Πες μας γι' αυτούς.	Tell us about them.
307	Ήρθε κανείς;	Did anybody come?
308	Μισώ τον εαυτό μου.	I hate myself.
309	Είσαι δική μου.	You're mine.
310	Ποια λείπει;	Who's missing?
311	Κοιμήθηκες με αυτήν;	Did you sleep with her?
313	Τι δουλειά κάνετε;	What do you do for a living?
314	Θες περισσότερο χρόνο;	Do you need some more time?
315	Κατά φωνή...	Speak of the devil.
316	Μένω στην πόλη.	I'm living in the city.
317	Δε με θέλει πια.	He doesn't want me anymore.
318	Είδα το κορίτσι.	I saw the girl.
319	Όπως θέλετε!	As you wish.
320	Έχετε κάποιο άλλοθι;	Do you have any kind of alibi?
321	Έχω ένα λεπτό.	I have a minute.
322	Είναι δω κοντά;	Is it near here?
323	Σε χρειάζομαι.	I need you.
324	Έλα στο θέμα.	Get to the point.
325	Θέλω να μιλήσω.	I want to speak.
326	Έχεις τριάντα μέρες.	You have thirty days.
327	Είχες δίκιο.	You were right.
328	Τι παράξενος τύπος!	What a strange guy!
329	Έχουμε 30 λεπτά.	We have 30 minutes.
330	Ο Τομ επίσης τρώει.	Tom is eating, too.
331	Ψηλά τα χέρια!	Hands up!
332	Εκείνη είναι η γυναίκα μου.	That's my wife.
333	Έχουν έρθει.	They have come.
334	Θα τους βρω.	I'll find them.
335	Δεν υπέγραψα κάτι τέτοιο.	I didn't sign up for this.
336	Μερικές φορές κάνουμε λάθη.	We sometimes make mistakes.
337	Δεν πειράζει.	Never mind.
338	Ζήτησα βοήθεια.	I called for help.
339	Προφανώς δεν το εννοώ κυριολεκτικά.	Obviously I don't mean it literally.
340	Είμαι άνθρωπος.	I am a man.
341	Ήταν μεγάλο.	It was big.
342	Θα τα βρούμε.	We'll find them.
343	Πόσους ανθρώπους βλέπεις;	How many people do you see?
344	Έλα να με δεις.	Come and see me.
345	Καθόλου άσχημα!	Not bad!
346	Τι εννοείς μ' αυτό;	What do you mean by it?
347	Ορίστε $10.00.	Here's $10.00.
348	Δεν απάντησα το τηλέφωνο αφού δεν πρόλαβα.	I didn't answer the phone because I didn't catch it in time.
349	Πόσο θα κάτσεις εδώ πέρα;	How long will you stay here?
350	Είχε όπλο ο Τομ;	Did Tom have a gun?
351	Είσαι σίγουρος;	Are you sure?
352	Μου αρέσει η ιστορία.	I like history.
353	Πήρε δείπνο.	He ate dinner.
354	Ας δούμε τι κάνουν.	Let's see what they're up to.
355	Περπατάω το πρωί.	I walk in the morning.
356	Ο Τομ ήθελε λεφτά.	Tom wanted money.
357	Ελπίζω πως όχι.	I hope not.
358	Η πόρτα άνοιξε.	The door opened.
359	Έχω γαλάζια μάτια.	I have blue eyes.
360	Κάνε ησυχία.	Keep quiet.
361	Χάσαμε τον δρόμο.	We got lost.
362	Όλες συμφωνούν.	Everyone agrees.
363	Τον πιστεύεις;	Do you believe him?
364	Η ομάδα μας έχασε.	Our team lost.
366	Ποιος είναι μπροστά;	Who is ahead?
367	Δεν είναι κακό!	Not bad!
368	Τόσο το καλύτερο!	That's even better.
369	Έχεις σχέση;	Are you in a relationship?
370	Ήταν καλός άνθρωπος.	He was a good person.
371	Ήσαστε μόνη;	Were you alone?
372	Έχουμε τρεις ώρες.	We've got three hours.
373	Τι είπε η αστυνομία;	What did the police say?
374	Θέλω να φύγω.	I want to leave.
375	Μας θυμάσαι;	Do you remember us?
376	Είχαμε μία ευκαιρία.	We had one chance.
377	Σου δίνω τον λόγο μου.	I give you my word.
380	Θα σε βοηθήσω.	I will help you.
381	Είναι στο χέρι σου.	It's in your hands.
382	Έχεις αμάξι;	Do you have a car?
383	Ώστε ξαναγύρισες.	So, you're back again.
384	Πίναμε όλη νύχτα.	We drank all night.
385	Χαίρομαι που ήρθα.	I'm glad I came.
386	Ένεψε με το κεφάλι.	He nodded his head.
387	Πήγε μαζί του.	She went with him.
388	Φύγε και παράτα με!	Go away and leave me alone!
389	Τον ξέρουμε.	We know him.
390	Έλα στο γραφείο μου.	Come to my office.
391	Θα την βρήκα.	I'll find her.
392	Ούτε καν το ήξερα.	I didn't even know about it.
393	Ήσουν τέλεια.	You were perfect.
395	Ο Τομ έχει άλλα σχέδια.	Tom has other plans.
396	Ελάτε νωρίς.	Come early.
397	Το δωμάτιο ήταν ζεστό.	The room was warm.
398	Μιλάς Εβραϊκά;	Do you speak Hebrew?
399	Πάλι τα ίδια!	Here we go again.
400	Αυτή μου το δώσε.	She gave it to me.
401	Η κόρη πλέκει.	The daughter knits.
402	Είσαι φίλος μου.	You are my friend.
403	Θα πάω όπου πας.	I'll go wherever you go.
404	Έχετε κανέναν;	Do you have any?
405	Σ' αγαπώ πολύ.	I love you very much.
406	Πρώτα ο Θεός	God willing...
407	Λέει ψέματα.	He is lying.
408	Έχεις οικογένεια;	Do you have a family?
409	Έχετε καμία;	Do you have any?
410	Τι θα πάρεις;	What will you have?
411	Έχω χρήματα.	I have money.
412	Τι να κάνω δηλαδή;	So what should I do?
413	Μην ανησυχείς!	Don't worry!
414	Αγόρι είσαι.	You're a boy.
415	Έχετε τρεις γάτες.	You have three cats.
416	Είμαι στο σπίτι ενός φίλου.	I'm at a friend's house.
417	Αυτή πέθανε.	She died.
418	Ωραίο κοστούμι.	Nice suit.
419	Σοβαρά, τι σκοπεύετε να κάνετε;	Seriously, what are you planning to do?
420	Φύγε, αλλιώς καλώ την αστυνομία!	Go away, or I'm calling the police!
421	Δεν είχαμε μυστικά.	We had no secrets.
422	Άντρας είμαι.	I'm a man.
423	Αυτό αρκεί, τουλάχιστον για αρχή.	That will do, at least to begin with.
424	Να! Έρχεται.	There! She comes!
425	Όλα πάνε ρολόι.	Everything is going like clockwork.
426	Το ψάρι είναι μικρό.	The fish is small.
427	Δεν έχεις καρδιά.	You have no heart.
428	Πήρα το βιβλίο.	I took the book.
429	Θα 'ναι δύσκολο.	It'll be difficult.
430	Θα φύγουμε τώρα.	We'll leave now.
431	Θα τα πούμε αύριο.	See you tomorrow.
432	Έχετε τηλέφωνο;	Do you have a phone?
433	Πώς λέμε...;	How do you say...?
434	Ίσως αργότερα.	Maybe later.
435	Αναρωτιέμαι εάν κάτι ενδιαφέρον θα συμβεί.	I wonder if something interesting will happen.
436	Πίνεις νερό;	Do you drink water?
437	Σχεδόν με έπεισες.	You almost convinced me.
438	Τέτοια δε λέγονται!	One doesn't say such things!
439	Είδες τα νέα;	Did you see the news?
440	Έχεις κάπου να πας;	Do you have someplace to go?
441	Ταιριάζουν μεταξύ τους.	They make a good couple.
442	Έβρεχε χθες;	Was it raining yesterday?
443	Νιώθω ένοχη.	I feel guilty.
444	Αντίο, αδερφέ.	Goodbye, brother.
445	Η υπόθεση βρομάει!	The whole thing stinks to high heaven!
446	Κόλλα πέντε!	High five!
447	Να σου δώσω ένα φιλί;	May I give you a kiss?
448	Έχω να τον δω μήνες.	I have not seen him in months.
449	Έχω το μυαλό μου κενό.	I'm drawing a blank.
450	Έχω τρία σκυλιά.	I have three dogs.
451	Τις θυμάμαι.	I remember them.
452	Δε θα συμβεί.	It won't happen.
453	Τι θέλει ο κόσμος;	What do the people want?
454	Γιατί το θέλουν;	Why do they need that?
455	Δε βλέπω αίμα.	I don't see blood.
456	Η πόλη είναι μικρή.	The city is small.
457	Έλα δώ, ρε φίλε.	Come here, man.
458	Μ' αρέσει πάρα πολύ.	I like it very much.
459	Πηγαίνω σχολείο.	I go to school.
460	Μ' αρέσει ο τρόπος που σκέφτεσαι.	I like how you think.
461	Τα λέμε σύντομα.	See you soon.
462	Μισούν τις γυναίκες.	They hate women.
463	Θα σε πάρω σε καμιά ώρα.	I will call you in an hour.
464	Κάνεις πλάκα βέβαια.	You must be kidding!
465	Μπορούν να το κάνουν.	They can do it.
466	Υποθέτω πως είσαι Καναδή.	I assume that you're Canadian.
467	Ένα θέλουμε.	We want one.
468	Τα 'κανα σκατά.	I messed up.
469	Πόσα ήθελες;	How many did you want?
470	Ο μπαμπάς θέλει να μας δει.	Dad wants to see us.
471	Είχαν δίκιο.	They were right.
472	Ποιος άλλος ήταν εκεί;	Who else was there?
473	Ας μιλήσουμε εδώ.	Let's talk here.
474	Οδήγησε αργά.	Drive slowly.
475	Είναι για εμάς;	Is it for us?
476	Μου έδωσε μερικά βιβλία.	He gave me some books.
477	Είδα πέντε άντρες.	I saw five men.
478	Είναι φίλοι;	Are they friends?
479	Αυτός τρέχει.	He is running.
480	Αυτό συμβαίνει συνέχεια.	This happens all the time.
481	Η φυλακή είναι μικρή.	The prison is small.
482	Δε σκέφτηκα ότι αυτός θα μας βοηθήσει.	I did not think that he would help us.
483	Πες του να φύγει.	Tell him to leave.
484	Γιατί δεν ήρθες;	Why didn't you come?
485	Θα της πείτε;	Will you tell her?
486	Πού αγόρασες εκείνο;	Where did you buy that?
487	Πρέπει να σ' αφήσω.	I must leave you.
488	Πάρε όσα θες.	Take as many as you want.
489	Γι' αυτό ήρθα.	That's why I came.
490	Ο σκύλος είναι νεκρός.	The dog is dead.
491	Πλάκα μου κάνεις;	Are you kidding?
492	Πότε θα έρθεις;	When will you come?
493	Ποιον αγαπάει;	Whom does she love?
494	Το μέγεθος δεν έχει σημασία.	Size does not matter.
495	Κοίταξα γύρω μου.	I looked around me.
496	Θα το βρεις.	You'll find it.
497	Έχασα το παιχνίδι.	I lost the game.
498	Καλημέρα, Αμερική!	Good morning, America!
499	Της ζήτησα μια χάρη.	I asked her a favor.
500	Καταλαβαίνεις;	Do you understand?
501	Μακάρι να έλεγα ναι.	I wish I could say yes.
502	Δεν κατάλαβα λέξη.	I didn't understand a word.
503	Πόσα έχεις σκοτώσει;	How many have you killed?
504	Είναι σημαντικό;	Is it important?
505	Άσε με ήσυχο!	Leave me alone!
506	Έχω πολλές φίλες.	I've got a lot of friends.
507	Θα το πάρουμε.	We'll take it.
508	Με συγχωρείτε.	I beg your pardon.
509	Πρέπει να φύγεις.	You must leave.
510	Η γυναίκα αγαπά τον άντρα.	The woman loves the man.
511	Η κατάσταση χειροτέρεψε.	The situation worsened.
512	Ποιος τα σκότωσε;	Who killed them?
513	Μου θυμίζει εσάς.	It reminds me of you.
514	Θέλεις φαγητό;	Do you want food?
515	Σας φοβάμαι.	I'm afraid of you.
516	Γεια σας κορίτσια.	Hello, girls.
517	Δεν έχω κοπέλα.	I don't have a girlfriend.
518	Βασικά, έχετε απόλυτο δίκιο.	Basically, you're absolutely right.
520	Ποιός είναι ο λόγος;	What is the reason?
521	Έχεις αυτοκίνητο;	Do you have a car?
522	Ήρθε κανένας;	Did anybody come?
523	Ήταν η αγάπη της ζωής του.	She was the love of his life.
524	Κέρδισα το πρώτο βραβείο.	I won the first prize.
525	Αγαπώ τους γονείς μου.	I love my parents.
527	Νοιαζόμαστε για τους άλλους.	We care about the others.
528	Πρώτα ο Θεός	God willing...
529	Είπα ένα αστείο.	I told a joke.
530	Είσαι πολύ γλυκιά.	You're very sweet.
531	Ο Τομ θα πεθάνει.	Tom'll die.
532	Δε με νοιάζει.	I don't care.
533	Μείνε σπίτι.	Stay home.
534	Γιατί έφυγε;	Why did he run away?
535	Ενώ εσύ ξέρεις;	And you, do you know?
536	Έχεις καλό σχέδιο.	You have a good plan.
537	Δεν υπήρχε χρόνος.	There wasn't time.
538	Έχουμε μόνο δύο δολάρια.	We have only two dollars.
539	Είσαι έτοιμος;	Are you ready?
540	Πίστεψε στην τύχη!	Believe in luck!
541	Κάθε αρχή και δύσκολη!	All beginnings are difficult.
542	Έχει ωραία πόδια.	She has nice legs.
543	Μπορώ να έρθω.	I can come.
544	Όχι κι άσχημα!	Not bad!
545	Βρήκες το άτομο το οποίο έψαχνες;	Did you find the person you were looking for?
546	Είναι σωστό.	It's correct.
547	Είσαι όμορφη.	You are beautiful.
548	Είναι πολύ νέο.	It's brand new.
549	Έφτασε τελικά!	He finally arrived!
550	Άκουσα φωνές.	I heard yelling.
551	Προσπαθώ να σκεφτώ.	I'm trying to think.
552	Αυτό θα βοηθήσει.	This'll help.
554	Μοιάζει με μήλο.	It looks like an apple.
555	Έχω πέντε φίλους.	I have five friends.
556	Σε περίπου δυο βδομάδες.	In about two weeks.
557	Θα μπορούσες να με βοηθήσεις;	Could you help me?
558	Είσαι το αφεντικό;	Are you the boss?
559	Τη χρειαζόμαστε.	We need her.
560	Έχεις τη δύναμη.	You have the power.
561	Όλοι κάναμε λάθος.	We were all wrong.
562	Είμαι η καλύτερη.	I am the best.
563	Ο Τομ θα μείνει.	Tom'll stay.
565	Έχω πολύ γη.	I have a lot of land.
566	Έδωσε λεφτά.	She gave money.
567	Πώς με βρήκες;	How did you find me?
568	Δεν υπάρχει περίπτωση.	There's no way.
569	Έιναι ο γιος μου.	He's my son.
570	Έχετε ραντεβού;	Do you have an appointment?
571	Έχασα το πάρτι;	Did I miss the party?
572	Κατέβηκε στην επόμενη στάση.	He got off at the next station.
573	Θα σ' τα φέρω.	I'll bring them to you.
574	Κυρίες και κύριοι...	Ladies and gentlemen...
575	Ακούω φωνές.	I hear voices.
576	Καλώς ήρθατε.	Welcome.
577	Δε θα περάσει!	It won't fly!
578	Τον περιμένω.	I'm waiting for him.
579	Έφαγα το μισό ψωμί.	I ate half the bread.
580	Δεν έχω επιλογή.	I have no choice.
581	Αισθάνεσαι καλά μέσα στο σώμα σου;	Do you feel comfortable in your skin?
582	Γνωρίζω τον τύπο. Ονομάζεται Τομ.	I know that guy. His name's Tom.
583	Ήρθε ο κύριος Σμιθ.	Mr. Smith came.
584	Θα σε βρει ο Τομ.	Tom will find you.
585	Αγαπώ τη χώρα μου.	I love my country.
586	Πήγα στο νοσοκομείο.	I went to the hospital.
587	Είμαι στο σπίτι μιας φίλης.	I'm at a friend's house.
588	Πήρα το βιβλίο.	I took the book.
589	Δεν τον πιστεύω πλέον.	I don't believe him any longer.
590	Μπράβο, Τομ.	Well done, Tom.
591	Θέλω να μάθω κιθάρα.	I want to learn guitar.
592	Έχω έναν φίλο.	I have a friend.
593	Ξέρω περισσότερα απ' αυτήν.	I know more than her.
594	Καφέ ή τσάι;	Coffee or tea?
595	Κοντεύει έξι.	It's nearly six.
596	Ο Καίσαρας αφαίρεσε τον εχθρό από τα όπλα.	Caesar stripped the enemy of their arms.
