rank	sentence	english
239	Это лишь игра.	It's only a game.
240	Ага, как же!	My ass!
241	Можете идти.	You may go.
242	Простите её.	Forgive her.
243	Я хотела всё.	I wanted everything.
244	Я пойду сам.	I'll go on my own.
245	Что-нибудь ещё?	Need anything else?
246	Чем хуже, тем лучше.	The worse the better.
247	Будешь ждать?	Are you going to wait?
248	Я вас прошу!	Please!
249	На счёт три!	On the count of three!
250	В самом деле!	Indeed!
251	Хотите есть?	Do you want to eat?
252	Говорить легко.	Talk is cheap.
253	Да, давайте.	Yes, let's.
254	Совсем темно.	It's completely dark.
255	Ты его знал?	Did you know him?
256	А Том знает?	Does Tom know?
257	Какой позор!	What a disgrace!
258	Возьми моего.	Take mine.
259	Скажи "сыр".	Say cheese.
260	Это его дом.	That is his house.
261	Ну как дела?	How are things?
262	Том за вами.	Tom is behind you.
263	У меня свои.	I've got mine.
265	Кто говорит?	Who's speaking?
266	Причин несколько.	There are several reasons.
267	Это должно помочь.	That should help.
268	Ты про кого?	Who are you talking about?
269	Он ваш друг.	He's your friend.
270	Что происходит?	What's going on?
271	Мне ее жаль.	I feel sorry for her.
272	Я хочу туда.	I want to be there.
273	Действительно.	Indeed.
274	Я папа Тома.	I'm Tom's dad.
275	Завтра узнаю.	I'll find out tomorrow.
276	Вон оно что!	Well, look at that!
277	Черт возьми!	Gosh!
278	Я буду одна.	I'll be alone.
279	Она перед вами.	She's in front of you.
280	Который наш?	Which one is ours?
281	Будь уверен.	Be confident.
282	Вали отсюда!	Get out of here!
283	Ты нужна ей.	She needs you.
284	В самом деле!	Indeed!
285	Эти лучше тех.	These are better than those.
286	Ты нужен ей.	She needs you.
287	Я хочу свой.	I want mine.
288	Я мою вилку.	I'm washing a fork.
289	Кого винить?	Who's to blame?
290	Да. Это верно.	Yes. That's right.
291	Я ищу работу.	I'm looking for a job.
292	Каждый занят.	Everyone's busy.
293	Моя лучше твоей.	Mine is better than yours.
294	Будут аварии.	Accidents will happen.
295	Пока хватит.	That's enough for now.
296	Ты не понял.	You didn't understand.
297	У нее роман?	Is she having an affair?
298	Такие уж мы.	That's how we are.
299	Как его имя?	What is his name?
300	Я не против.	It's OK with me.
301	Я кое-что ищу.	I'm looking for something.
302	С каких пор?	Since when?
303	О чём книга?	What is the book about?
304	Он раньше пил.	He used to drink.
305	Я не говорю.	I'm not speaking.
306	Что более важно?	What's more important?
307	Надеюсь, нет.	I hope not.
308	Итак, я прибыл.	So, I'm arrived.
309	А я при чём?	What has that to do with me?
310	Собака ваша.	The dog is yours.
311	Мы вообще где?	Where on earth are we?
312	Пошли домой!	Let's go home!
313	Я мать Тома.	I'm Tom's mother.
314	Нет, нельзя.	No, you may not.
315	Да нет наверное!	Probably not.
316	Идём с нами.	Come along.
317	Твои вон там.	Yours is over there.
318	Как вы могли?	How could you?
319	Дай мне это.	Give it to me.
320	Я учусь ради вас.	I am learning for you.
321	Я всю её съел.	I ate all of it.
322	Кто вы, ребята?	Who are you guys?
323	Идите ко мне!	Come over!
324	Ты хотя бы спал.	At least you slept.
325	Ты понимаешь?	Do you understand?
326	Можешь идти.	You may go.
327	Я возьму этих.	I'll take those.
328	Откуда Лори?	Where is Laurie from?
329	Такая милая!	So cute!
330	Теперь ясно?	Is it clear now?
331	Возьми другой.	Have another.
332	Извините меня.	I'm sorry.
333	Я вижу льва.	I see a lion.
334	Рад вас видеть.	I'm glad to see you.
335	Часы над камином.	The clock is above the fireplace.
336	Все это могут.	Anyone can do it.
337	Им всё равно.	They don't care.
338	Это мисс Кёртис.	This is Miss Curtis.
339	Скоро весна.	Spring is coming soon.
340	Том как будто уснул.	It looks like Tom has fallen asleep.
341	Как её зовут?	What's her name?
342	Имей это в виду.	Keep it in mind.
343	Эти не наши.	These aren't ours.
344	Я не думала.	I wasn't thinking.
345	Послушай это.	Listen to this.
346	Это между нами.	This is between you and me.
347	Я своего кота ищу.	I'm looking for my cat.
348	Вопрос снят.	The matter is settled.
349	Я этому рад.	I'm glad of that.
350	Я почти всё.	I'm about done.
351	Мне 24 года.	I'm 24 years old.
352	Я вижу человека.	I see a person.
353	Которая моя?	Which is mine?
354	Эй, подожди!	Hey, wait up!
355	Опусти руки.	Put your hands down.
356	Это нормально.	That's OK.
357	Мы не такие.	We aren't like that.
358	Чёрт возьми!	Gosh!
359	У нас 30 минут.	We have 30 minutes.
360	Нет, извини.	No, sorry.
361	Вот её вещи.	Here are her things.
362	Как ты могла?	How could you?
363	Смотри выше.	See above.
364	Ты хоть поспал?	Did you get any sleep?
365	Это их работа.	It's their job.
366	Дай им пару минут.	Give them a couple of minutes.
367	Где мой сын?	Where is my son?
368	Это не ваше.	This isn't yours.
369	Хорошего дня!	Have a nice day!
370	Пора решать.	It's time to decide.
371	Это для неё.	That's for her.
372	Я хочу жить.	I want to live.
373	Видишь розу?	Do you see a rose?
374	Нам достаточно.	We've got enough.
375	Господи Иисусе!	Christ!
376	Беги быстро!	Run fast!
377	Ёб твою мать!	Fuck!
378	Я весь твой.	I'm all yours.
379	Вас могли убить.	You could've been killed.
380	Ночь тёмная.	The night is dark.
381	Ты говоришь.	You speak.
382	Вам с собой?	Is it to go?
383	Потом скажу.	I'll tell you later.
384	Я уже готов.	I am already prepared.
385	Я всё слышал.	I've heard everything.
386	Какая скука.	How boring!
387	Сам посмотри.	See for yourself.
388	Урок первый.	First lesson.
389	То же самое!	Just the same!
390	Я не видела.	I couldn't see.
391	Пусть живёт.	Let him live.
392	Ты на месте?	Are you in place?
393	Мы её нашли.	We found it.
394	Вам сказали.	You've been told.
395	Я пою плохо.	I'm a bad singer.
396	Думаю, смогу.	I think I can.
397	Ваши вон там.	Yours is over there.
398	С Днём отца!	Happy Fathers' Day!
399	Уложи детей.	Put the children to bed.
400	Мы не знаем.	We don't know.
401	Я очень рад.	I am very pleased.
402	Ты был прав.	You were right.
403	Никаких "но"!	No buts!
404	Понятия не имею.	I have no idea.
405	Миссис Смит пожилая женщина.	Mrs. Smith is an elderly lady.
406	Бывает иногда.	Sometimes it happens.
407	Время смерти?	What was the time of death?
408	Покажи мне своих!	Show me yours!
409	Я пойду сам.	I'll go on my own.
410	Я твой брат.	I'm your brother.
411	Вроде понял.	I think I've got it.
412	Тузик, рядом!	Fido, heel!
413	Это наш мир.	This is our world.
414	Что произошло?	What has happened?
415	Которую ты купил?	Which one did you buy?
416	Я сделала это.	I did it.
417	Она говорила.	She talked.
418	Ты их знала?	Did you know them?
419	Это мое дело.	That's my own affair.
420	Я одного убил.	I killed one.
421	Не будь таким.	Don't be like that.
422	Помощь идёт.	Help is on the way.
423	А что такого?	What's wrong with that?
424	Кем был Том?	Who was Tom?
425	Как насчет вас?	How about you?
426	Я вчера умер.	I died yesterday.
427	Ни в коем случае!	No way!
428	Я не мог увидеть.	I couldn't see.
429	Нашей кошки нет.	Our cat is missing.
430	Они говорят.	They are speaking.
431	Это правильно?	Is that correct?
432	Я убил Бога.	I killed God.
433	Выбери одно.	Choose one.
434	Хотите пойти?	You want to go?
435	Я друга жду.	I'm waiting for a friend.
436	Сделай сама.	Do it yourself.
437	Я долго спал?	Was I asleep for long?
438	Иди работать.	Go to work.
439	Запри дверь.	Lock the door.
440	Что он делает?	What is he doing?
441	Где женщина?	Where is the woman?
442	Это не важно.	This is not important.
443	Кроме шуток?!	No kidding!?
444	Будь любима.	Be loved.
445	Я собираюсь идти.	I'm going to go.
446	Моя лучше вашей.	Mine is better than yours.
447	Вы нужны ей.	She needs you.
448	Это здорово.	That's cool.
449	Номер занят.	The number is engaged.
450	Не проблема.	No prob.
451	Проблемы были?	Were there any problems?
452	Я без денег.	I'm out of money.
453	Что за чёрт?	What the hell?
454	Бог хороший.	God is good.
455	Мой лучше твоего.	Mine is better than yours.
456	Одну минуту.	Just a minute.
457	Едем дальше.	Drive on.
458	Нам вернуться?	Should we go back?
459	Давно ждёшь?	How long have you waited?
460	Я последний.	I'm the last.
461	Доброй ночи.	Good night!
462	Я хочу узнать.	I am curious.
463	Она уверена?	Is she sure?
464	Машину моют.	The car is being washed.
465	Ты не права.	You are wrong.
466	Ей пять лет.	She is five years old.
467	На моих десять.	It is ten o'clock by my watch.
468	Здесь также.	It's the same here.
469	Я верю Тому.	I believe Tom.
470	Ужин вечером.	Dinner is in the evening.
471	Мы его дети.	We are his children.
472	Опять дождь!	It's raining again!
473	Вообще-то, да.	Actually, yes.
474	Ты серьезно?	Are you serious?
475	Не работает.	This is broken.
476	Я напишу своим.	I'll write to my family.
477	Сначала дамы.	Ladies first.
478	Принеси две.	Bring two.
479	Мне одной лучше.	I'm better on my own.
480	Ты был моим.	You were mine.
481	Кто те люди?	Who are those people?
482	Я жена Тома.	I'm Tom's wife.
483	Вы не думаете.	You aren't thinking.
484	Помнишь меня?	Do you remember me?
485	Вытри глаза.	Wipe your eyes.
486	Чёрт с ними!	To hell with them.
487	Как дела, чувак?	What's up, dawg?
488	Мы ушли ночью.	We left at night.
489	Я чувствую это.	I can feel it.
490	Можешь взять.	You can have it.
491	Сразу уходи.	Leave at once.
492	Утром узнаем.	We'll know in the morning.
493	Ты часть меня.	You're a part of me.
494	Как стать феей?	How does one become a fairy?
495	У меня идея.	I have an idea.
496	Она дорогая?	Is it expensive?
497	Всё прекрасно.	Everything is fine.
498	Слова важны.	Words are important.
499	Вы это сделали?	Did you do it?
500	Меня видели.	I've been seen.
501	Победа наша.	The victory is ours.
502	Сердце бьётся.	The heart beats.
503	Я всё помню.	I remember everything.
504	Я хочу парня.	I want a boyfriend.
505	Лови момент.	Seize the moment.
506	Доброе утро!	Good morning!
507	Здравствуйте.	Hello!
508	Я стал умнее.	I'm smarter now.
509	Скорее садись.	Hurry up and get in.
510	Ох, это глупо.	Oh, that's silly.
511	Кот большой.	The cat is big.
512	Есть кто-нибудь?	Is somebody there?
513	Уже 7 часов.	It's already 7 o'clock.
514	Какой это год?	What year is it?
515	Мы не друзья.	We're not friends.
516	Сильно болит?	Does it hurt a lot?
517	Говори тихо.	Keep your voice down.
518	В каком смысле?	What do you mean?
519	На которой улице?	In which street?
520	Хочешь уйти?	You want to go?
521	Которого ты выбрал?	Which did you choose?
522	Это капитан.	This is the captain.
523	Работы много.	There is a lot of work to do.
524	Любовь слепа.	Love is blind.
525	Я дочь Тома.	I'm Tom's daughter.
526	Куплю новый.	I'll buy a new one.
527	Я боюсь сов.	I'm afraid of owls.
528	Всё имеет цену.	Everything has a price.
529	Не стой там.	Don't stand there.
530	На сколько дней?	For how many days?
531	Эта лучше той.	This one is better than that one.
532	Выше голову!	Keep your head up.
533	Ах ты сучара!	You damned bitch!
534	Столько дел!	There's so much to do.
535	Понятно, да?	Go figure.
536	Мне нечего дать.	I've nothing to give.
537	Девушка поёт.	The young girl is singing.
538	Довольно жарко.	It's pretty hot.
539	В доме люди.	There are people in the house.
540	Добрый вечер.	Good evening.
541	Оба присели.	Both sat down.
542	Увидимся там.	See you there.
543	Дай ей шанс.	Give her a chance.
544	Она хорошая.	She's nice.
545	Я прежде курил.	I used to smoke.
546	Я сделаю это.	I'll do it.
547	Какого фига?	What on earth?
548	Иди быстрее!	Go faster!
549	Вам не понять.	You can't understand.
550	Анекдот рассказать?	Want to hear a joke?
551	Мой лучше вашего.	Mine is better than yours.
552	Бог хороший.	God is good.
553	Им интересно.	They're interested.
554	Что затем сделал Том?	What did Tom do then?
555	Кот не умер.	The cat is not dead.
556	Это обо мне?	Is this about me?
557	Здесь никого.	There's no one here.
558	Парни тупые.	Boys are stupid.
559	В самый раз.	It's perfect.
560	Как твое имя?	What is your name?
561	Вон оно что!	Well, look at that!
562	А, чтоб тебя!	Ah, bummer!
563	Поверить не могу!	I can't believe it!
564	Какое слово?	What's the word?
565	Будете ждать?	Are you going to wait?
566	Такая милая!	So cute!
567	Это странно.	That's strange.
568	Какие новости?	What's new?
569	Ой да ладно!	Oh please!
570	Та же фигня.	The same old problem.
571	Я был там однажды.	I've been there once.
572	Давай, ты сможешь.	Come on, you can do that.
573	Не смог получить.	I couldn't get it.
574	Я обычно прав.	I'm usually right.
575	С ума сойти!	That's fantastic!
576	Полагаю, это он.	I believe it to be he.
577	Алло, кто это?	Hello, who's that?
578	Дай посмотреть.	Let me see that.
579	Иначе нельзя.	That's how it has to be.
580	Он не из наших.	He's not one of us.
581	Сожгите тело.	Burn the body.
582	Мы хотели меч.	We wanted the sword.
583	Всему свое время.	Everything has got its time.
584	Мы не пришли.	We didn't come.
585	Тут всё моё.	Everything here is mine.
586	Ад - это другие.	Hell is other people.
587	Выглядит плохо.	This looks bad.
588	Что ты подумал?	What did you think?
589	Вытрите лицо.	Dry off your face.
590	Вам приятно?	Is it pleasing to you?
591	Мам, я дома!	I'm home, Mom!
592	Ну говорите.	Go ahead and talk.
593	Иди обратно.	Go back.
594	Нашего кота нет.	Our cat is missing.
595	Где телефон?	Where's the phone?
596	Они жили в мире.	They lived in peace.
597	Какая честь!	What an honour!
598	Кто ваш господин?	Who is your master?
599	Доброе утро!	Good morning!
600	План удался.	The plan was a success.
601	Это о другом.	It's about something else.
602	Который час?	What time is it?
603	Это по пути.	It's on the way.
604	Что я делал?	What did I do?
605	Ты типа груба.	You're sort of rude.
606	Давай посмотрим.	Let's take a look.
607	Насколько важно?	How important?
608	Том пытался?	Did Tom try?
609	Скажи правду!	Tell the truth!
610	Я уже решил.	I've already decided.
611	Было поздно.	It was late.
612	На нем была маска.	He was wearing a mask.
613	Я на работе.	I'm at work.
614	Он ее любит.	He loves her.
615	Они не хотят.	They don't want to.
616	Кому пишешь?	Who are you writing to?
617	Я твоя сестра.	I'm your sister.
618	Это какой-то знак.	This is some kind of sign.
619	Где наши места?	Where are our seats?
620	Ждёшь кого-то?	Are you waiting for anybody?
621	Как скажешь.	Whatever you say.
622	Я следующий.	I'm next.
623	Уважай других.	Respect others.
624	Что я получил?	What did I get?
625	Кстати, я Том.	I'm Tom by the way.
626	Вам говорили.	You've been told.
627	Пришла лиса.	A fox came along.
628	Я в безопасности.	I'm safe.
629	Рада помочь.	I'm glad to help.
630	Ты когда-нибудь курил?	Have you ever smoked?
631	Покинь город.	Leave town.
632	Всем внимание!	Attention, please!
633	Я хочу кофе.	I want coffee.
634	Которое моё?	Which is mine?
635	Я вся мокрая.	I'm all wet.
636	У них семья.	They have a family.
637	Мечте конец.	The dream is over.
638	Я позже зайду.	I'll come by later.
639	Я дал слово.	I gave my word.
640	Начни думать.	Start thinking.
641	Пошли спать.	Let's go to bed.
642	Ты вернулся?	You've come back?
643	Мне остаться?	Should I stay?
644	Некоторые выжили.	Some survived.
645	Везде кровь.	There's blood everywhere.
646	У них оружие.	They have weapons.
647	Мне пришлось туго.	I had a hard time.
648	Станет хуже.	It'll get worse.
649	Шёлк дорогой.	Silk is expensive.
650	Где полиция?	Where are the police?
651	Мы не сможем пойти.	We can't go.
652	Вы понимаете?	Do you understand?
653	У неё их четыре.	She has four of them.
654	Вот имена людей, которых я ищу.	These are the names of the people I'm looking for.
655	Болит ужасно.	It hurts terribly.
656	Ждать скучно.	Waiting is boring.
657	Я знаю способ.	I know a way.
658	Что я делаю?	What am I doing?
659	Будем готовы.	We'll be ready.
660	Совершенно верно.	That's absolutely right.
661	Я боюсь смотреть.	I'm afraid to look.
662	Я не вернусь.	I'm not going back.
663	Оно большое?	Is it big?
664	Ты единственный.	You are unique.
665	Два часа дня.	It's 2:00 p.m.
666	Он где-то ещё.	He's elsewhere.
667	Это мой муж.	This is my husband.
668	Том не идет.	Tom isn't coming.
669	Таких много.	There are a lot of these.
670	Едет машина.	There's a car coming.
671	Виноваты обе стороны.	Neither side is without blame.
672	Ты смог помочь?	Were you able to help?
673	Позови сына.	Call your son.
674	Давай играть.	Let's play.
675	Сами — врач.	Sami is a doctor.
676	Я тебе верю.	I believe you.
677	Так не честно.	This isn't fair.
678	Я нашла Вас.	I found you.
679	Звучит круто.	That sounds cool.
680	Когда угодно.	Any time.
681	Я как-то устал.	I'm sort of tired.
682	Опусти руку.	Put your hand down.
683	Мэри начала.	Mary began.
684	Вот перевод:	Here is the translation:
685	Какое слово?	What's the word?
686	Что ты взял?	What have you taken?
687	Станет хуже.	It'll get worse.
688	Я пытаюсь спать.	I'm trying to sleep.
689	Люди внутри.	People are inside.
690	Вы не знали?	Didn't you know?
691	Новости есть?	Do you have any news?
692	Добрый день.	Good afternoon.
693	Подождите их.	Wait for them.
694	Скажите мне!	Tell me!
695	Ребенок грязный.	The child is dirty.
696	Я жду вашу жену.	I'm waiting for your wife.
697	Где мальчик?	Where is the boy?
698	Что осталось?	What was left?
699	Что делаете?	What are you doing?
700	В каком году?	In what year?
701	По крайней мере, я ещё жив.	At least I'm still alive.
702	Я не поняла.	I didn't understand.
703	У нас отношения.	We have a relationship.
704	Море далеко?	How far away is the sea?
705	Вокруг никого.	No one is around.
706	Мы не хотим.	We don't want to.
707	Я всё слышала.	I've heard everything.
708	Двух хватит?	Will two be enough?
709	Том ваш приятель.	Tom is your buddy.
710	Никому ни слова!	Don't say a word to anyone.
711	Где мужчина?	Where is the man?
712	Дай мне неделю.	Give me a week.
713	Можно это вернуть?	Can I have it back?
714	Смерть мухам!	Death to flies!
715	Я до сих пор жду.	I'm still waiting.
716	Я сделал ту.	I made that one.
717	Она наверняка сможет.	She's sure to succeed.
718	Дайте их ей.	Give them to her.
719	Где те двое?	Where are those two?
720	Видите розу?	Do you see a rose?
721	Вот 10 долларов.	Here's $10.00.
722	Я не вижу крови.	I don't see any blood.
723	Решение моё.	The decision is mine.
724	Путь прямой.	The path is direct.
725	Тебе следует уйти.	You should leave.
726	Неужели это она?	Is that really her?
727	Я около вокзала.	I am near the station.
728	Будь готова!	Be prepared.
729	У них семьи.	They have families.
730	Мы идем налево.	We're going left.
731	Вы смотрите?	Are you looking?
732	Это не круто.	This is not cool.
733	Что за история?	What is the story?
734	Том вдруг встал.	Tom stood up suddenly.
735	Мне спросить?	Shall I ask?
736	Я в твоих руках.	I'm in your hands.
737	А что со второй?	What happened to the other one?
738	Хочешь вина?	Do you want wine?
739	Где женщины?	Where are the women?
740	За нашу дружбу!	For our friendship!
741	Заткнись, а?	Shut up, will you?
742	Одну минуту.	Just a minute.
743	Ты собираешься идти?	Are you going to go?
744	К твоим услугам.	At your service.
745	Шоу окончено.	The show is over.
746	Прошу прощения.	I'm sorry.
747	Больно было?	Did it hurt?
748	Машины дороги.	Cars are expensive.
749	Пап, вот кофе.	Dad, here's the coffee.
750	Трудно было?	How hard was that?
751	Я постоянно занят.	I'm busy all the time.
752	Это поможет.	This'll help.
753	Без проблем!	No problem at all!
754	Например, вот ручка.	For example, this is a pen.
755	Дерьмо случается.	Shit happens.
756	Я в полиции.	I'm at the police station.
757	Готов начать?	Are you ready to begin?
758	Нас не знают.	They don't know us.
759	Я самый лучший.	I am the best.
760	Я даю добро.	I approve.
761	Их не спасти.	They cannot be saved.
762	С днём рождения!	Happy birthday to you!
763	Оставить вам свет?	Do you want me to leave a light on for you?
764	Я найду тебя, Чарли.	I will find you, Charley.
765	Любишь суси?	Do you like sushi?
766	Это в конце этой улицы.	It's at the end of this street.
767	Что я забыл?	What have I forgotten?
768	Прошло пять месяцев.	Five months have passed.
769	Я часто пою.	I often sing.
770	Это так мило.	It's so cute.
771	Он в комнате?	Is it in the room?
772	Я скучаю по нему.	I miss him.
773	С Днем матери!	Happy Mother's Day!
774	Такой милый!	So cute!
775	Ты полностью прав!	You're completely right!
776	Том в школе.	Tom is at school.
777	Кто эти юные леди?	Who are these young ladies?
778	Ты серьёзно?	Are you serious?
779	Убили мента.	A cop was killed.
780	Не упусти случай.	Don't miss this chance.
781	Это убийство.	It's murder.
782	Послушайте...	Listen...
783	Посмотрите ещё.	Look again.
784	Я никакого не хочу.	I don't want any.
785	Сделаем это.	Let's do that.
786	Честно говоря...	Honestly...
787	Это неплохо.	That's not bad.
