rank	sentence	english
208	ടാക്സി വാടക അടുത്ത മാസം കൂടും.	Taxi fares will go up next month.
214	കത്തി ഉപയോഗിച്ച് കഴിക്കുന്നത് ഒരു മോശം ശീലമാണ്.	It is bad manners to eat with a knife.
217	ഒരു മിനുട്ടിനകം ഡോക്ടർ ഇവിടെ എത്തും.	The doctor will be here in a minute.
218	ഇറച്ചിയുടെ വില കുറഞ്ഞു.	The price of meat dropped.
219	നീ നേരത്തെ വരണമായിരുന്നു.	You should have come earlier.
220	ഞാൻ എൻറെ അവസാന പരീക്ഷ എഴുതുക ആണ്.	I am taking my final exam.
223	അവളുടെ അച്ഛൻ മരിച്ചു.	Her father died.
227	അ കളി രസമായി തുടങ്ങി.	The game is starting to be interesting.
228	പൂര്‍ണ വാക്യങ്ങളാണ് നമുക്ക് ആവശ്യം.	We want complete sentences.
231	അവന്‍ ആ ശബ്ദം കേട്ടു.	He heard the noise.
233	ഞാൻ ജപ്പാനിൽ രണ്ട് വർഷം മുമ്പാണ് വന്നത്.	I came to Japan two years ago.
236	അവർ പരസ്പരം കണ്ടെത്തി.	They found each other.
238	അവന്‍ ധാരാളം സംസാരിക്കാറുണ്ട്.	He talks a lot.
239	എനിക്ക് നിങ്ങള്ക്ക് ആവശ്യമെങ്കില്‍ കുറച്ചു പൈസ തരാന്‍ കഴിയും.	I can give you some money if you need it.
242	എനിക്ക് അഞ്ച് ദിവസത്തെ സമയം തരൂ.	Give me five days.
249	അവള്‍ തന്‍റെ തെറ്റ് സമ്മതിച്ചു.	She acknowledged her mistake.
252	ഞാൻ ഈ സിനിമ മുമ്പ് കണ്ടതായി ഓർക്കുന്നു.	I remember having seen this movie before.
253	പതുക്കെ ചെയ്യൂ.	Slow down.
255	അതിന് പല കാരണങ്ങള്‍ ഉണ്ട്.	There are several reasons.
261	ഈ കടയിലെ എറ്റവും മികച്ച ക്യാമറ ഇതാണ്.	This is the best camera in the store.
269	കണ്ണ് ആത്മാവിന്റെ കണ്ണാടിയാണ്.	The eye is the mirror of the soul.
270	അവൻ മൂന്ന് മണിക്കൂർ കഴിഞ്ഞ് വീട്ടിൽ തിരിച്ചെത്തി.	He came home three hours later.
273	ഞാന്‍ കാല്‍പ്പന്ത് കളിച്ചു.	I played football.
274	നിനക്ക് എന്തു ചെയ്യാനാണ് ഇഷ്ടം.	What do you like to do?
275	ഈ നിയമം മാറ്റിയെ പറ്റു.	This rule needs to be changed.
277	ഞാൻ ഇന്ന് മുതൽ പുകവലിക്കില്ല.	I won't smoke from today on.
282	മദ്യം ഒരു പ്രധാന ഘടകമാണ്.	Alcohol was a contributing factor.
283	എന്റെ സുഹൃത്ത്‌ ഒരു ഘടികാരം വാങ്ങിച്ചു എന്ന് അവന്‍ പറഞ്ഞു.	My friend told me he bought a clock.
286	കുറ്റം പറയുന്നത് നിര്‍ത്തു.	Quit complaining.
289	ആ മുറി അത്ര വലുതല്ല.	That room is not very large.
292	ഞാൻ നിന്നോട് എപ്പോളെങ്കിലും കള്ളം പറഞ്ഞിട്ടുണ്ടോ ?	Have I ever lied to you?
298	സമിയുടെ കൈയില്‍ ചിലവാക്കാന്‍ ഒറ്റ കാശില്ല.	Sami had zero dollars to spend on anything.
299	ഇങ്ങനെയാണ് ആ അപകടം നടന്നത്.	This is how the accident happened.
300	ആ കാര്‍ നന്നാക്കാന്‍ എന്നെക്കൊണ്ട് ഒറ്റയ്ക്ക് പറ്റില്ല.	I'm not able to fix the car by myself.
303	ഈ രാജ്യം ആക്രമണത്തിൽ നിന്നും സുരക്ഷിതമാണ്.	This country is safe from attack.
307	ഞാൻ അവളുടെ ഫോൺ നമ്പർ എഴുതിയെടുത്തു.	I wrote down her phone number.
308	അവൻ ക്ലാസ് മുറിയിലേക്ക് ഓടി.	He ran into the classroom.
309	അവൻ ജപ്പാനിലേക്ക് എന്നെങ്കിലും ഒരിക്കൽ തിരിച്ചു പോകും.	He will return to Japan some day.
315	നാളെ മഴ പെയ്യുമോ?	Will it rain tomorrow?
322	ഒരു മനുഷ്യന് പത്ത് വിരലുകളുണ്ട്.	A man has ten fingers.
323	ഞങ്ങൾ അവനിൽ നിന്നും ഏറെ പ്രതീക്ഷിക്കുന്നു.	We expect a lot from him.
326	അവനെനിക്കൊരു സമ്മാനം അയച്ചു തന്നു.	He sent me a present.
328	ഈ പാട്ട് ഞങ്ങൾക്ക് സുപരിചിതമാണ്.	This song is familiar to us.
330	പകുതി എനിക്ക് തരൂ.	Give me half.
333	ബോസ്റ്റണിലേക്കു അധികം ദൂരം ഇല്ല ഇവിടുന്ന്.	Boston isn't all that far away.
335	നിന്റെ പ്രിയപ്പെട്ട കളിക്കാരനാരാണ്?	Who is your favorite player?
341	നീയും ടോമും ആദ്യമായി കണ്ടത് ഇവിടെവച്ചാണ്?	Where did you and Tom first meet each other?
342	അവന്‍റെ മനസ്സ് മാറ്റിയത് എന്താണെന്നാണ് എനിക്ക് മനസിലാകാത്തത്.	I wonder what has made him change his mind.
344	ഇത് ഞങ്ങളുടെ ബാഗ്‌ ആണ്.	This is our bag.
345	കൊള്ളാം! നിങ്ങൾ ഈ ചിത്രം നന്നായി വരച്ചിട്ടുണ്ട്.	Well done! You have drawn this picture nicely.
347	ഞാന്‍ ആ കത്ത് എഴുതാം എന്ന് സമ്മതിച്ചു.	I agreed to write that letter.
351	ആ വാതിൽ അടയ്ക്കൂ.	Shut the door.
352	ഈ വിവരം വളരെയധികം ആളുകൾക്ക് ഉപകാരപ്രദമാണ്.	The information is useful to a great many people.
361	കത്തി ഉപയോഗിച്ച് കഴിക്കുന്നത് ഒരു മോശം ശീലമാണ്.	It is bad manners to eat with a knife.
366	അവളുടെ മുടി നീണ്ടതാണ്.	Her hair is long.
372	ഞാന്‍ ഇത്തിരി നേരത്തെ എത്തിയായിരുന്നെങ്കില്‍.	I wish I'd come a little earlier.
373	ഞാൻ ഇംഗ്ലീഷ് പഠിപ്പിക്കുന്നു.	I teach English.
378	ഞാൻ നിനക്ക് ഈ പുസ്തകം തരാം.	I will give you this book.
379	അതുപോലൊരു അപകടം വീണ്ടും ഉണ്ടാകാന്‍ സാധ്യത ഉണ്ട് .	Such an accident is likely to happen again.
385	ആ കാർ എന്റേതാണ്.	That car is mine.
387	കുട്ടികളുടെ എണ്ണം കുറഞ്ഞുവരികയാണ്.	The number of students is dropping.
394	ഒരു കാപ്പി കുടിച്ചാലോ?	And what about a coffee?
404	വിയന്ന മനോഹരമായ ഒരു നഗരമാണ്.	Vienna is a beautiful city.
406	വെളിച്ചം ശബ്ദത്തേക്കാള്‍ വേഗത്തില്‍ യാത്ര ചെയ്യുമെന്ന് നിങ്ങള്‍ക്കെങ്ങനെ അറിയാം?	How do you know that light travels faster than sound?
413	ആ മരുന്ന് അവളുടെ ജീവന്‍ രക്ഷിച്ചു.	The medicine saved her life.
414	ജൂഡി നന്നായി നൃത്തം ചെയ്യും.	Judy dances very well.
417	മൂന്ന് ലക്ഷം യെൻ ആണ് എന്റെ പ്രതിമാസ ശമ്പളം.	My monthly salary is 300,000 yen.
427	റോഡ് മുറിച്ചു കടക്കുമ്പോൾ സൂക്ഷിക്കുക.	Cross the road with care.
437	എല്ലാ പുസ്തകങ്ങളെയും രണ്ടു വിഭാഗങ്ങളിലായി വേര്‍തിരിക്കാന്‍ സാധിക്കും.	All books may be divided into two classes.
441	ലണ്ടന്‍ പല തവണ ബോംബ്‌ ചെയ്യപ്പെട്ടു.	London was bombed several times.
443	ഈ മരം വളരെ പെട്ടെന്ന് വളരും.	The tree grows very quickly.
444	ഈ ദുരന്തത്തിന്റെ യഥാർത്ഥ കാരണം എന്താണ്?	What is the real cause of this tragedy?
445	എന്താ എല്ലാവര്‍ക്കും അവരെ പേടി?	Why are people scared of them?
448	ആ അപകടത്തിൻ നിരവധി പേർ കൊല്ലപ്പെട്ടു.	Many people were killed in the accident.
454	ഞങ്ങള്‍ ആറ് വര്ഷം ഒസകയില്‍ താമസിച്ചിരുന്നു.	We have lived in Osaka six years.
455	എനിക്ക് നീ ചിരിക്കുന്ന രീതി ഇഷ്ടമാണ്.	I like the way you smile.
459	എന്റെ അച്ഛൻ ഒരു ബാങ്ക് ക്ലാർക്കാണ്.	My father is a bank clerk.
464	ചന്ദ്രൻ ഭൂമിയുടെ ഏക ഉപഗ്രഹമാണ്.	The moon is the earth's only satellite.
465	ഭൂമി ഉരുണ്ടതാണ്.	The earth is round.
475	നാളെ മഴ പെയ്യുകയാണെങ്കിൽ മത്സരം ഉപേക്ഷിക്കും.	The game will be called off if it rains tomorrow.
477	ഈ രണ്ട് ചിത്രങ്ങൾ തമ്മിലുള്ള വ്യത്യാസം നീ കണ്ടുപിടിച്ചോ?	Did you find the difference between these two photos?
481	എനിക്ക് എന്റെ താക്കോൽ നഷ്ടപ്പെട്ടു.	I lost my key.
485	മൂന്ന് ലക്ഷം യെൻ ആണ് എന്റെ പ്രതിമാസ ശമ്പളം.	My monthly salary is 300,000 yen.
491	അവര്‍ പ്രതീക്ഷ കൈവിട്ടില്ല.	They did not give up hope.
497	എനിക്ക് സംഗീതം വളരെ ഇഷ്ടമാണ്.	I like music very much.
499	മഴവില്ലിന് ഏഴ് നിറങ്ങളുണ്ട്.	The rainbow has seven colors.
500	അവന്റെ അഭിപ്രായം ഒരു പരിധി വരെ ശരിയാണ്.	His opinion is right to some extent.
512	മനുഷ്യരാശിക്ക് മൃഗങ്ങളുടെയും പക്ഷികളുടെയും മേൽ ആധിപത്യമുണ്ടോ?	Does mankind have dominion over animals and birds?
518	കാറ് തണലില്‍ നിര്‍ത്തൂ.	Park the car in the shade.
526	ഞാൻ അവിടെ ചെന്നപ്പോൾ കട അടച്ചിരുന്നു.	The shop was closed when I went there.
534	അവന് കണക്കിൽ നല്ല മാർക്ക് കിട്ടി.	He got good marks in math.
536	എനിക്ക് ഒരു കോഫി വേണം.	I want a coffee.
538	മേരി അതീവ സുന്ദരി ആണ് .	Mary is quite attractive.
539	അവള്‍ നന്നായി പാചകം ചെയ്യും.	She cooks well.
549	ഞങ്ങൾ ഈ തുക ജൂൺ മുപ്പതിന് മുമ്പായി അടയ്ക്കാം.	We will pay this amount by June 30.
550	എന്റെ സഹോദരി എല്ലാ ഞായറാഴ്ചയും അവളുടെ ചെരിപ്പുകള്‍ കഴുകും.	My sister washes her shoes every Sunday.
554	അവൻ മൂന്ന് മണിക്കൂർ കഴിഞ്ഞ് വീട്ടിൽ തിരിച്ചെത്തി.	He came home three hours later.
556	അവൻ അമിതമായി ആഹാരം കഴിച്ചത് കൊണ്ടാണ് അസുഖം വന്നത് .	He got sick because he ate too much food.
566	നീ ഇന്നലെ വൈകുന്നേരം എന്താണ് ചെയ്തത്?	What did you do yesterday evening?
567	കാഴ്ച അഞ്ച് ഇന്ദ്രിയങ്ങളിൽ ഒന്നാണ്.	Sight is one of the five senses.
575	അവൻ അമിതമായി ആഹാരം കഴിച്ചത് കൊണ്ടാണ് അസുഖം വന്നത് .	He got sick because he ate too much food.
587	ദയവായി ഈ കുപ്പി തുറക്കുക.	Please open the bottle.
600	ഞാൻ ചിലപ്പോൾ അത്താഴം പാകം ചെയ്യും.	I sometimes cook dinner.
601	അവള്‍ക്ക് ഐസ് ക്രീം ഇഷ്ടമാണ്.	She likes ice cream.
607	ജോലി കഴിയുന്നതിനു മുന്‍പേ എനിക്ക് പോകണമെന്നില്ല.	I didn't want to leave before the work was completed.
613	ആ തൊപ്പി എനിക്ക് ചെറുതാണ് .	That cap is too small for me.
614	ആ വാതിൽ തനിയെ തുറുന്നു.	The door opened of itself.
617	ഈ രോഗം എങ്ങനെയാണ് പടരുന്നത്?	How does this disease spread?
619	ചന്ദ്രൻ ഭൂമിയുടെ ഏക ഉപഗ്രഹമാണ്.	The moon is the earth's only satellite.
621	എനിക്ക് ഒരു പച്ച കുപ്പായം ഉണ്ട്.	I have a green shirt.
634	നാലിനെ രണ്ട് കൊണ്ട് ഗുണിച്ചാൽ എട്ട് കിട്ടും.	Four multiplied by two is eight.
638	ടാക്സി വാടക അടുത്ത മാസം കൂടും.	Taxi fares will go up next month.
650	ഞാൻ ഒരു ദിവസത്തിൽ രണ്ടു തവണ പല്ല് തേയ്ക്കും.	I brush my teeth twice a day.
655	റഷ്യ വളരെ വലിയ സാമ്പത്തിക പ്രതിസന്ധി നേരിടുകയാണ്.	Russia is facing great financial difficulties.
657	മഞ്ഞ് കാരണമാണ് സ്കൂൾ അടച്ചത്.	The school's closure was due to the snow.
682	കേള്‍വിക്കാര്‍ അവനെ കൈകൊട്ടി അഭിനന്ദിച്ചു, അതായതു അവന്റെ പ്രകടനം വിജയിച്ചു.	The audience applauded him, which means his performance was a success.
689	അവൻ ക്ലാസ് മുറിയിലേക്ക് ഓടി.	He ran into the classroom.
700	പുറത്ത് പോകുന്നതിനു മുമ്പ് ഗ്യാസ് അണച്ചു എന്നുറപ്പ് വരുത്തുക.	Be sure to turn off the gas before you go out.
710	പന്തയം വെക്കുന്നോ?	Wanna bet?
714	എനിക്ക് കണക്ക് അത്ര ഇഷ്ടമല്ല.	I do not like mathematics very much.
719	അവന്റെ കുതിര വേലിക്ക് മുകളിലൂടെ ചാടി.	His horse jumped over the fence.
746	ആരാണ് ആ പെൺകുട്ടി?	Who's that girl?
771	നിങ്ങള്‍ എന്നെ ഒത്തിരി ശല്യംചെയ്യുന്നു.	You disturb me a lot.
778	അവൻ ആ മഞ്ഞ വീട്ടിലാണ് താമസിക്കുന്നത്.	He lives in that yellow house.
780	മദ്യം ഒരു പ്രധാന ഘടകമാണ്.	Alcohol was a contributing factor.
782	അവന് എന്റെ ഇരട്ടി പ്രായമുണ്ട്.	He is twice as old as I.
788	പ്രധാന മന്ത്രി ഇന്നലെ രാജിവച്ചു.	The Prime Minister resigned yesterday.
800	നൂറ് വരെ എണ്ണൂ.	Count to one hundred.
803	മേരി അതീവ സുന്ദരി ആണ് .	Mary is quite attractive.
810	അഞ്ചുശരങ്ങളും പോരാതെ മന്മഥന്‍ നിന്‍ ചിരി സായകമാക്കി.	Kamdev has used your smile as an arrow as all the five arrows were found insufficient.
812	ഇത് നല്ല മാംസം ആണ് .	This is good meat.
813	കാലാവസ്ഥ എപ്പോഴും മാറിക്കൊണ്ടിരിക്കും.	Weather changes often.
818	അവന്റെ സഹോദരൻ എപ്പോഴും ടി.വി. കണ്ടുകൊണ്ടിരിക്കും.	His brother is always watching TV.
822	അവൾ സ്പൂൺ കൊണ്ട് സൂപ്പ് ഇളക്കി.	She stirred the soup with a spoon.
825	ഞാൻ ടോം'ഇനെ കഴിഞ്ഞ തിങ്കളാഴ്ച പാർകിൽ വെച്ച് മെരിയുടെ കു‌ടെ നടകുന്നത് കണ്ടു	I saw Tom last Monday walking in the park with Mary.
826	എനിക്ക് ഈ വാക്കിന്റെ അർത്ഥം മനസ്സിലാകുന്നില്ല.	I can't understand the meaning of this word.
829	ആരോട് ഉപദേശം ചോദിക്കണമെന്ന് എനിക്കറിയില്ല.	I don't know who to ask for advice.
839	പൂച്ച എലിയെ പിടിച്ചു.	The cat caught the mouse.
847	ഗോൾഡൻ ഗേറ്റ് ബ്രിഡ്ജിന്റെ നീളം എത്രയാണ്?	How long is the Golden Gate Bridge?
849	ഇന്ന് ലോകത്തിലെ ഏറ്റവു ഉയരം കൂടിയ കെട്ടിടം ബുർജ് ഖലീഫ ആണ്.	Burj Khalifa is currently the tallest skyscraper in the world.
853	തീവ്രവാദികള്‍ ഒരു പള്ളി ആക്രമിച്ചു.	The terrorists attacked a mosque.
858	എനിക്ക് ഉയരം ഭയമാണ്.	I am afraid of heights.
859	ഞാൻ ഞായറാഴ്ച രാവിലെ അവനെ സന്ദർശിച്ചു.	I visited him on Sunday morning.
868	ഈ പർവത പാത മനോഹരമായ തടാകത്തിനടുത്തേക്ക് കയറിച്ചെല്ലുന്നു.	This mountain path ascends to the beautiful lake.
881	ആ അപകടത്തിൻ നിരവധി പേർ കൊല്ലപ്പെട്ടു.	Many people were killed in the accident.
887	ആകാശം ഇരുണ്ടിരുന്നു.	The sky was dark.
893	ഞാൻ ഒരു കൈ കൊണ്ട് പന്ത് പിടിച്ചു.	I caught the ball with one hand.
916	ഈ മേശ തടി കൊണ്ട് ഉണ്ടാക്കിയതാണ്.	This table is made of wood.
922	ആ നദി കവിഞ്ഞൊഴുകി.	The river overflowed.
