rank	sentence	english
202	Eu vou às dez.	I will go at 10.
203	Quero outro.	I want another.
204	Nado todo dia.	I swim every day.
205	Eu vou te dar.	I'm going to give them to you.
206	Vamos tentar.	Let's try it.
207	Queres sair?	Do you want to quit?
208	Vocês o têm?	Do you have it?
209	Quanto devo?	How much should I pay?
210	Agi sem pensar.	I acted without thinking.
211	Eu luto mal.	I fight badly.
212	Ele volta já.	He will be back soon.
213	Já aconteceu.	It's already happened.
214	Eu consigo ir.	I can go.
215	É três libras.	It's three pounds.
216	"Olá, mundo!"	"Hello, people of the world!"
217	Pelo menos finja.	At least pretend.
218	É meu amigo.	This is my friend.
219	Vou contigo.	I am going with you.
220	Vamos embora.	Let's just go away.
221	Moro numa cidade.	I live in a town.
222	Passa o sal?	Will you pass me the salt?
223	Sabemos o porquê.	We know why.
224	Sem problema!	No problem at all!
225	Siga o carro!	Follow the car.
226	É ali do lado.	It's right next door.
227	3 vezes 5 é 15.	3 times 5 is 15.
228	Atire nas pernas!	Shoot for the legs!
229	Que ele fez?	What has he done?
230	Eles são seus.	They're yours.
231	De novo não!	Not again!
232	Mas que merda!	God damn it!
233	Você parte quando?	What time will you leave?
234	Todas ficaram.	Everybody stayed.
235	Graças aos céus.	Thank God.
236	Não, obrigada.	No, thank you.
237	Tu primeiro.	You go first.
238	Será difícil.	It'll be hard.
239	Temos lugar.	We have room.
240	Quero voltar.	I want to come back.
241	É o que eu pensei.	I thought as much.
242	Temos algum.	We have some.
243	Achas que ajudou?	Do you think it helped?
244	Vem conosco.	Come along.
245	Fica dentro.	Stay inside.
246	Tens família?	Do you have a family?
247	Vai por ali.	Go that way.
248	Tenho razão?	Am I right?
249	Pegue aquele.	Pick that up.
250	Choveu por dias.	It rained for days.
251	Fui na loja.	I went to the shop.
252	Meu pai anda.	My father walks.
253	Bom dia, querida!	Good morning, sweetheart.
254	Eu não sabia.	I didn't know.
255	Eu fiz duas.	I made two.
256	Ótima ideia.	That's a great idea.
257	Já era hora.	It's about time.
258	Ria de si mesmo!	Laugh at yourself!
259	É a polícia!	It's the cops!
260	Podem nadar.	You may swim.
261	Estou em forma.	I'm fit.
262	Entre ou saia.	Enter or exit.
263	Caso resolvido!	Case closed!
264	Gosto disso.	I like that.
265	Voltemos atrás.	Let's turn back.
266	Somos homens.	We are men.
267	Devia fazê-lo.	You should do it.
268	Aquilo fede.	That stinks.
269	O amor dura.	Love lasts.
270	Tu és boa pessoa.	You're a good person.
271	Ok, escutem.	OK, listen up.
272	Disse que podia ir.	I said he could go.
273	Eu vi uns corpos.	I saw some bodies.
274	Desde quando?	Since when?
275	Somos cinza.	We are gray.
276	Use a cabeça!	Use your head!
277	São 10 horas.	It's ten o'clock.
278	Isto é deles.	This is theirs.
279	Fica quieto.	Keep quiet.
280	Quer ajudar?	Do you want to help?
281	Tarde demais.	Too late.
282	Um momento...	Wait a minute.
283	Que tal café?	How does coffee sound?
284	Tenha calma.	Be calm.
285	Está pronto!	It's done!
286	Eu o fiz ir.	I made him go.
287	Foram pescar.	They went fishing.
288	Aonde ele ia?	Where was he going?
289	Moro na cidade.	I live in the city.
290	Somos amigos.	We're friends.
291	Vá encontrar Tom.	Go and find Tom.
292	Para frente!	Forward!
293	Pode ter sido Tom.	Maybe it was Tom.
294	Deixe-me passar!	Let me through.
295	Vou te deixar ir.	I'm going to let you go.
296	Vi um avião.	I saw a plane.
297	Nenhum corpo.	No body.
298	Ajude a gente.	Help us.
299	Choveu durante dias.	It rained for days.
300	Seria ótimo.	It would be great.
301	Mostre-me outros.	Show me some others.
302	Pode entrar!	Come on in!
303	Acabei de chegar.	I just arrived now.
304	A casa é nova.	The house is new.
305	Vou trabalhar.	I will work.
306	Eu quase ri.	I almost laughed.
307	Me desculpe.	I'm sorry.
308	Saia amanhã.	Leave tomorrow.
309	Tanto tempo.	So long.
310	Se eu fosse você.	If I were you.
311	Qual é a história?	What is the story?
312	Adeus, irmão.	Goodbye, brother.
313	Tudo em cima?	What's up?
314	Eu sou contra.	I'm against it.
315	Deves morrer.	You must die.
316	De maneira alguma!	No way!
317	São suas, Tom?	Are these yours, Tom?
318	Saia enquanto pode.	Leave while you can.
319	Mais alguns!	A couple more!
320	Ela o ajuda.	She helps him.
321	Você precisa ir.	You must get going.
322	Tom foi morto.	Tom was killed.
323	Primeira vez?	Is this your first time?
324	Abra a porta!	Open the door!
325	Não são minhas.	Those aren't mine.
326	Não tem medo.	She has no fear.
327	Morte ao rei!	Death to the king!
328	Quem é aquela?	Who's that?
330	Está a caminho.	It's on its way.
331	Tom vai vir.	Tom'll come.
332	Feliz Natal!	Merry Christmas!
333	Sinto muito.	I'm sorry.
334	Temos 30 minutos.	We have 30 minutes.
335	Vamos ouvir.	Let's listen.
336	Saia desta casa.	Get out of this house.
337	Tive que ir.	I had to go.
338	Moro neste hotel.	I live in this hotel.
339	Eu vou te matar.	I'll kill you.
340	Cada dia conta.	Every day counts.
341	Estes são meus.	These are mine.
342	Faça acontecer!	Make it happen!
343	Assim espero.	I hope so.
344	Feliz ano novo!	Happy New Year!
345	O rapaz voltou.	The boy came back.
346	Precisamos falar.	We need to speak.
347	Eu irei se Tom for.	I'll go if Tom goes.
348	Qual é a causa?	What's the cause?
349	Como é feito?	How is it made?
350	Que é sorte?	What is luck?
351	Lamento ouvir isso.	I'm sorry to hear that.
352	A filha é boa?	Is the daughter nice?
353	Você não acha?	Don't you think so?
354	Estes são teus.	These are yours.
355	É para levar?	Is it to go?
356	Agora conta.	Now you tell.
357	Estas são suas.	These are yours.
358	Pega a arma.	Pick up the gun.
359	Olá, pessoal.	Hi, everybody!
360	Entre no quarto.	Come into the room.
361	Abra os olhos.	Open your eyes.
362	Comece, senhora.	Get started.
363	Adeus, Cuba.	Farewell, Cuba.
364	Lava a cara.	Wash your face.
365	Eu gosto disto.	I like that.
366	Venha pegar algumas.	Come get some.
367	Vamos juntos?	Shall we go together?
368	Foi difícil.	It was difficult.
369	Essa é a última.	That's the last of it.
370	Você é filha única?	Are you an only child?
371	Café da Manhã!	Breakfast!
372	É importante?	Is it important?
373	Saber é poder.	Knowledge is power.
374	Mãos à obra!	To work!
375	Ei, relaxem.	Hey, relax.
376	Não há água.	There is no water.
377	Pode começar.	You can start.
378	Que faço eu?	What do I do?
379	Moram perto.	They live nearby.
380	Tem cuidado.	Watch it.
381	Doem sangue.	Donate blood.
382	Estes são nossos.	These are ours.
383	Bom fim de semana!	Have a nice weekend.
384	Seja você mesma!	Be yourself!
385	Posso usar isso?	May I use this?
386	O que significa?	What does it mean?
387	Acredito nele.	I believe in him.
388	Querem mais.	They want more.
389	Toque cinco!	High five!
390	Isso acabou.	That's over.
391	Sem problemas.	No prob.
392	Nenhum corpo.	No body.
393	De que altura?	How high is it?
394	Já disseste isso.	You already said that.
395	Pense nisso.	Think about it.
396	Tom é o chefe.	Tom is the chief.
397	Era um jogo.	It was a game.
398	A guerra é má.	War is evil.
399	Fala por ti.	Speak for yourself.
400	O que você procura?	What are you looking at?
401	Não sabemos.	We don't know.
402	Que fizeste?	What did you do?
403	Você me ouve?	Do you hear me?
404	Realmente espero.	I do hope so.
405	Ame a terra.	Love the earth.
406	Havia nevado.	It had snowed.
407	Ontem nevou.	Yesterday, snow fell.
408	Ele tirou umas moedas.	He took out some coins.
409	São dez dólares.	That will be ten dollars.
410	Quero comer.	I'm hungry!
411	Quero dormir.	I want to sleep.
412	Dá um tempo.	Give me a break.
413	Fui à escola.	I went to school.
414	Faça-o logo.	Do it right away.
415	Obrigado, querido.	Thank you, my dear.
416	Todos sabem.	Everybody knows.
417	Tudo tem um fim.	Everything has an end.
418	Eu gosto deste.	I like this one.
419	Eram seis horas.	It was six o'clock.
420	O autocarro pára aqui?	Does the bus stop here?
421	Tom é meu agente.	Tom is my agent.
422	A nossa equipa perdeu.	Our team lost.
423	Ela é uma rapariga.	She is a bitch.
424	Eu tenho marido.	I have a husband.
425	Fique calma.	Stay calm.
426	Ouçam o coração.	Listen to your heart.
427	Chame a segurança!	Call security!
428	Eu vou viver.	I'll live.
429	É um estado?	Is it a state?
430	Faça-o parar!	Make him stop!
431	Tom não teve.	Tom didn't have it.
432	Só um segundo.	Give me just a second.
433	Há muitas ruas.	There are many streets.
434	Éramos quatro.	We were in four.
435	Dê-me a mão.	Give me your hand.
436	O Tom é baixo.	Tom is short.
437	Este é maior.	This one is bigger.
438	Tom é meio alto.	Tom is kind of tall.
439	Levou meses.	It took months.
440	Cain era mau.	Cain was evil.
441	O que ela vê?	What does she see?
442	Eu não ouvi.	I didn't listen.
443	Andar é bom.	Walking is nice.
444	Falo rápido.	I talk fast.
445	Qual é o número?	What's the number?
446	Que vejo eu?	What do I see?
447	Somos mulheres.	We are women.
448	Você morreu.	You died.
449	Não há nenhuma.	There aren't any.
450	Está de acordo?	Do you agree?
451	Vi-a na festa.	I saw her at the party.
452	O que fazes?	What are you doing?
453	Tom é o capitão.	Tom is the captain.
454	Eu vi um raio.	I saw a lightning bolt.
455	Ame seus pais.	Love your parents.
456	É suficiente.	That's enough.
457	Como poderia ser?	How could this be?
458	São crianças.	They're kids.
459	Estavam bons?	Were they good?
460	A força caiu.	The power went out.
461	Não há muitos.	There are not many.
462	Tom mora nesta rua.	Tom lives on this street.
463	Tom é o presidente.	Tom is the president.
464	Vá buscar água.	Go get some water.
465	Tenho filhos.	I have children.
466	Odeio perder.	I hate to lose.
467	Vou esperar.	I will wait.
468	Você os viu?	Have you seen them?
469	Você tem irmã?	Do you have a sister?
470	Quando chega?	When does it arrive?
471	Não é possível!	It can't be!
472	Devias fazê-lo.	You should do it.
473	Vem, sai daí.	Come on out of there.
474	Não vai acabar bem.	It's not going to end well.
475	Todos os rapazes riam.	All the guys were laughing.
476	Precisas de ajuda?	Do you need help?
477	Elas o veem.	They see him.
478	Sabem contar?	Do you know how to count?
479	Sou um idiota!	I'm such a fool!
480	Posso olhar?	Can I see it?
481	Esta não é vossa.	This isn't yours.
482	Eu teria pago.	I would've paid.
483	Aonde foste?	Where did you go?
484	Tu estavas lá?	Were you there?
485	Vale a pena.	It's worth it.
486	Nem em mil anos!	Not in a thousand years!
487	Fique longe.	Stay away.
488	Faça comigo.	Do it with me.
489	Penso, logo sou.	I think, therefore I am.
490	Oxalá eu tivesse asas!	If only I had wings!
491	Estas são tuas.	These are yours.
492	Vou pedir ajuda.	I'll get some help.
493	Que estranho!	How strange!
494	Não importa.	It's not important.
495	Não é fácil.	It isn't easy.
496	Caiu muita neve.	A lot of snow has fallen.
497	Alguém veio.	Someone came.
498	Vamos brincar.	Let's play.
499	Vou ter um bebé.	I'm going to have a baby.
500	Não é plano?	Isn't it flat?
501	Quanto devo?	How much should I pay?
502	É um prazer.	I'd be glad to.
503	Ele é velho.	He is old.
504	Tom vai conseguir.	Tom will make it.
505	Estou passado.	Words fail me.
506	Quer tomar chá?	Do you want to drink some tea?
507	Além disso, posso voar.	In addition, I can fly.
508	Vamos jantar.	Let's have dinner.
509	Depressa, Tom.	Hurry up, Tom.
510	Boa pergunta.	Good question!
511	Adoro tirar fotos.	I enjoy taking pictures.
512	Tom é pequeno.	Tom is small.
513	Tom vai descobrir.	Tom'll find out.
514	Limpe a sala.	Clean the room.
515	Ah, está frio!	Oo, that's cold!
516	O telefone toca.	The telephone is ringing.
517	Olha pra trás!	Look back!
518	Comemos às seis.	We eat at six.
519	É culpa sua!	It's your fault.
520	Eu vos levo.	I'll give you a ride.
521	Eu sei exactamente quem é.	I know exactly who you are.
522	Talvez eu possa ajudar.	Perhaps I can help.
523	Deixa pra lá!	Never mind!
524	Está errado.	It's wrong.
525	Eu vivo aqui.	I live here.
526	É uma menina.	This is a girl.
527	Casamento é lotaria.	Marriage is a lottery.
528	Há outras opções.	There are other options.
529	Espere aqui.	Wait here.
530	Pensa de novo.	Think again.
531	Chamo-me Jack.	My name is Jack.
532	Estas são nossas.	These are ours.
533	Eu vou correr.	I'm going to run.
534	Eu vou mudar.	I'll change it.
535	Não me diga.	Duh.
536	Que haja paz!	May there be peace!
537	Viver é sentir.	To live is to feel.
538	Vá para cama!	Go to bed!
539	Eu gostava de Tony.	I liked Tony.
540	Fui sozinho.	I went by myself.
541	Eu paguei pelos danos.	I paid for the damage.
542	Temos comida.	We have food.
543	Sequer me amas?	Do you love me at all?
544	Falta uma faca.	There is a knife missing.
545	O Tom ficou.	Tom stayed.
546	Eu os conheço.	I know them.
547	O Tom gosta.	Tom likes it.
548	Passou perto!	That was a close call.
549	Leio bastante.	I read a lot.
550	Tom deu ordens.	Tom gave orders.
551	Provavelmente.	Probably.
552	Nem uma palavra!	Don't say anything.
553	Pagaste demasiado.	You paid too much.
554	É diferente.	It's different.
555	Essas são minhas.	Those are mine.
556	Eles têm armas?	Do they have weapons?
557	Digo o que penso.	I say what I think.
558	Com licença.	Excuse me.
559	Comi demais.	I ate too much.
560	Vou te pagar.	I'll pay you.
561	Ele é médico.	He is a doctor.
562	Vou te seguir.	I'll follow you.
563	Temos três semanas.	We have three weeks.
564	Tu consegues!	You can do it.
565	Vocês não dizem.	You don't say.
566	Quem a matou?	Who killed her?
567	Isto é único.	This is unique.
568	Dá para acreditar?	Can you believe it?
569	O local está vazio.	The premises are empty.
570	Todos fazem isto.	Everyone is doing it.
571	Eu fiz pior.	I've done worse.
572	Pegue o seu próprio.	Get your own.
573	A luta continua!	The fight continues!
574	Isto não é vosso.	This isn't yours.
575	Ele consegue.	He can do it.
576	Fico de guarda.	I stand guard.
577	Deixei o país.	I left the country.
578	Eu gostaria.	I'd like that.
579	Ele é forte.	He's strong.
580	Tu deves partir.	You must go.
581	A prisão o mudou?	Has prison changed him?
582	Até a próxima!	Bye for now.
583	Tom é especial.	Tom is special.
584	Esteja preparado.	Be prepared.
585	É seu livro.	This is your book.
586	Era uma boa oportunidade.	It was a good opportunity.
587	Viste aquilo?	Did you see that?
588	Morte ao rei!	Death to the king!
589	O Tom chegou?	Has Tom arrived?
590	Esses são meus.	Those are mine.
591	Tom vai continuar.	Tom will continue.
592	Eu farei o resto.	I'll do the rest.
593	O ar está úmido.	The air is damp.
594	Onde estive?	Where have I been?
595	Vá ao hospital.	Go to the hospital.
596	Tem o seu sítio web?	Do you have a website?
597	Que raios foi isso?	What the hell was that?!
598	Tom vai ligar.	Tom will call.
599	Que porra é essa?	What the hell is this?
600	Só um minuto.	Just a minute.
601	Você irá lá?	Will you go there?
602	Sem sentido.	Nonsense.
603	Preste atenção!	Look out!
604	Eu vim a pé.	I came on foot.
605	Eu não quis ir.	I didn't want to go.
606	Queremos paz.	We want peace.
607	É o seu direito.	It's their right.
608	Eu amo café.	I love coffee.
609	Venha pegar.	Come and get it.
610	Tenho um visto.	I have a visa.
611	Sou criança.	I'm a child.
612	Corte a luz!	Cut the power!
613	Eu vi o filme.	I saw the movie.
614	Ouço música.	I listen to music.
615	Eu penso, portanto existo.	I think, therefore I am.
616	Deve haver mais.	There must be more.
617	Já esteve ali?	Have you been there?
618	Quero aqueles.	I want these.
619	Devo pôr a mesa?	Should I set the table?
620	Querer é poder.	Where there's a will, there's a way.
621	Eu amo sexo anal.	I love anal sex.
622	Olha o fogo!	Look at the fire.
623	Os golfinhos nadam connosco.	The dolphins swim with us.
624	Vamos beber?	Shall we drink?
625	Toma cuidado!	Take care!
626	O Mr. Bean é tão engraçado!	Mr. Bean is so funny!
627	O que houve?	What happened?
628	Vamos tratar disso.	We'll deal with it.
629	Tu és pequena.	You're small.
630	Quem vai ganhar?	Who will win?
631	Ponto final!	Full stop!
632	Poderia valer milhões.	It could be worth millions.
633	Manter a direita!	Keep to the right.
634	Irei se precisar.	I will go if I must.
635	Em qual rua?	In which street?
636	Olhe pra lua.	Look at the moon.
637	Durmo de pé.	I sleep standing up.
638	Só fazemos isso.	That's all we do.
639	Te encontrei.	I found you.
640	O Tom nem sabia como beijar uma miúda.	Tom didn't even know how to kiss a girl.
641	Deus existe.	God exists.
642	Vou arranjar uma solução.	I'll come up with something.
643	Conte até dez.	Count to ten.
644	Tom é o último.	Tom is last.
645	Ele é um assassino.	He's a murderer.
646	És um miúdo engraçado.	You're a cute kid.
647	Tu tinhas um gato.	You had a cat.
648	Estávamos lendo.	We were reading.
649	É muito cedo.	It's way too early.
650	Vês a coroa?	Do you see the crown?
651	Cale a boca!	Shut up!
652	Boas vindas!	Welcome.
653	Isso acontece.	It happens.
654	Ela é jovem.	She is young.
655	Não te preocupes.	Don't worry about it!
656	Quero comprar.	I want to buy.
657	Qual a situação?	What's the situation?
658	Tom tem esposa.	Tom has a wife.
659	Esse é o sistema.	That's the system.
660	Devem ser eles.	It must be them.
661	Vamos jogar.	Let's play.
662	Feliz Natal!	Merry Christmas!
663	Você é capaz disso?	Are you capable of that?
664	Eu estou certa?	Am I right?
665	Ela é sua amiga.	She is her friend.
666	É seguro lá?	Is it safe in there?
667	Fora de questão!	Out of the question!
668	Nossa relação é tensa.	Our relationship is strained.
669	Por que perguntas?	Why do you ask?
670	Que encontro!	What a meeting!
671	Estamos sob cerco.	We are under siege.
672	O cão é teu.	The dog is yours.
673	Como quiseres.	As you wish.
674	É um negócio.	It's business.
675	Como quiser.	Suit yourself.
676	Pense nisto.	Think about this.
677	Me dê um sinal.	Give me a sign.
678	Ela era linda.	She was beautiful.
679	De facto, a Mary é agora a minha ex-namorada.	Actually, Mary is now my ex-girlfriend.
680	Eu li a mensagem.	I read the message.
681	Sou o próximo.	I'm next.
682	Cathy parou de apanhar flores.	Cathy stopped picking flowers.
683	Adoro trens.	I like trains.
684	Não é crime.	It's not a crime.
685	Tome um banho.	Take a shower.
686	Ele tem casa própria.	He has a house of his own.
687	Deves morrer.	You must die.
688	Eles são grandes.	They are big.
689	Devo cancelar a chamada?	Should I cancel the call?
690	Finalmente acabou.	It's finally over.
691	Olá novamente.	Hello again.
692	Venho do futuro.	I'm from the future.
693	Ele começou.	He started it.
694	Vou perguntar ao Tom.	I'll go ask Tom.
695	Vi as notícias.	I saw the news.
696	Quase acabei.	I'm almost ready.
697	Fique calmo.	Stay calm.
698	Ambos riram.	They both laughed.
699	Não lhes batas.	Don't hit them.
700	Eu os ia chamar.	I was going to call them.
701	Não entendo.	I don't get it.
702	Que cabelo feio.	What ugly hair.
703	Entra no ônibus.	Get on the bus.
704	Ela saiu do grupo?	Did she leave the group?
705	Ele é doutor?	Is he a doctor?
706	Quero salvar Tom.	I want to save Tom.
707	Estou livre.	I'm free.
708	Faça boa viagem.	Enjoy your trip.
709	Fica à vontade!	Stand at ease!
710	Vai sozinha?	Are you going alone?
711	Conversa do diabo!	Talk of the devil!
712	Há diversos tipos de café.	There are various kinds of coffee.
713	Vamos fugir.	Let's run away.
714	Palavras sábias!	Wise words!
715	Consegui entrar.	I managed to get in.
716	Não tinham rosas.	They didn't have any roses.
717	Devíamos celebrar.	We should celebrate.
718	Estou na lista.	I'm on the list.
719	Gostas de ler?	Do you like to read?
720	Quero lutar.	I want to fight.
721	Me liga no escritório.	Call me at the office.
722	Peço perdão.	I apologize.
723	Ponto final!	Full stop!
724	Vá procurar Tom.	Go and find Tom.
725	Você me deixou.	You left me.
726	Eu sou alto.	I am tall.
727	Não me interessa.	I am not interested.
728	Bonito nome.	That's a really nice name.
729	Varre o chão!	Sweep the floor.
730	Vá ao campo.	Go in the field.
731	Era perfeito.	It was perfect.
732	Ele é meu tio.	He is my uncle.
733	Venha como estiver.	Come as you are.
734	Obrigado pelas flores!	Thank you for the flowers.
735	Tudo já foi dito.	Everything's already been said.
736	Eu te respeito.	I respect you.
737	É completamente inútil.	It's totally useless.
738	Você deveria ir.	You should go.
739	Até a vista!	Goodbye!
740	Serei breve.	I'll be brief.
741	Somos os melhores.	We are the best.
743	Ela é bonita.	She is attractive.
744	Isto é normal.	This is normal.
745	Devemos tentar.	We must try.
746	Fiquei calmo.	I stayed calm.
747	Eles estão mortos?	Are they dead?
748	Tom o faria.	Tom would do it.
749	Tom tem TOC.	Tom has OCD.
750	Há uma mesa.	There's a table.
751	Estou preso.	I'm trapped.
752	Era simples.	It was simple.
753	Tom iria chorar.	Tom would cry.
755	Você tem emprego?	Do you have a job?
756	Eu só achei.	I just guessed.
757	Não faças isso!	Do not do that.
758	Como se chama?	What is your name?
759	Lê esta linha.	Read this line.
760	Tu não dizes.	You don't say.
761	Isso é real?	Is this real?
762	Tom desenhou uma nave espacial.	Tom drew a spaceship.
763	Mude de assunto.	Change the subject.
764	Vale a pena.	It's worth it.
765	Estamos sob ataque!	We're under attack!
766	Pensava em mim?	Were you thinking about me?
767	Ai, se eu te pego!	Oh, if I catch you!
768	Graças a ti.	Thanks to you.
769	Escolha uma.	Choose one.
770	É uma ordem.	It's an order.
771	Viva a Rainha!	Long live the Queen!
772	Aqui é fundo?	Is it deep here?
773	Você terá fome.	You will be hungry.
774	Estou doente.	I am sick.
775	Foi um acidente?	Was it an accident?
776	Não seja má.	Don't be evil.
777	De modo algum!	No way!
778	Tenho as provas.	I've got proof.
779	A resposta é 42.	The answer is 42.
780	Ele lê um bocado.	He reads a great deal.
782	Vi um avião.	I saw a plane.
783	Estou vindo.	I'm coming.
