rank	sentence	english
225	Smeta mi tvoj odnos prema poslu!	Your attitude towards work bothers me!
226	Htio bih da Bog postoji.	I wish God did exist.
227	Ta torba je moja.	That bag is mine.
228	Svi vole to mjesto.	Everyone loves that place.
229	Neka ti ne bude žao onih koji su ti naudili!	Don't be sorry for those who have hurt you!
230	Učinit ćemo što god treba.	We'll do whatever it takes.
231	Kažem li svojoj majci, brinut će se, zato mislim da joj neću reći.	If I tell my mother, she'll worry, so I don't think I'll tell her.
232	Novac govori.	Money talks.
233	Je li kava dovoljno jaka?	Is the coffee strong enough?
234	Imate tri mačke.	You have three cats.
235	Tko vidi moju knjigu?	Who sees my book?
236	Nemam kartu.	I don't have a ticket.
237	Drugi svjetski rat je započeo 1939.	World War Two broke out in 1939.
238	Slikao sam ju.	I took a picture of her.
239	Triput meri, jednom seci.	Measure thrice, cut once.
240	Tko će biti prvi?	Who is going to be the first?
241	Tomu se nije svidio način kako je Mary razgovarala s njime.	Tom didn't like the way Mary spoke to him.
242	Što radi tvoj otac?	What does your father do?
243	Dobro došao.	Welcome.
244	Možeš li doći?	Can you come?
245	Želim znati.	I want to know.
246	Oprosti, tko je ova žena?	Excuse me, who is this woman?
247	Mnogo smo se brinuli o tebi.	We worried a lot about you.
248	Bogatiji smo od njih.	We're richer than them.
249	Kako lijepo!	How nice!
250	Mislim, dakle jesam.	I think, therefore I am.
251	Otvori vrata!	Open the door!
252	Rat je trajao dvije godine.	The war lasted two years.
253	Želite li rađe pričati engleski?	Would you rather speak English?
254	Ovdje ne vidimo puno snijega.	We can't see a lot of snow here.
255	Koliko puta?	How many times?
256	Vaša opravdanja su sranje.	Your justifications are shit.
257	Mr Koizumi je pun sebe.	Mr Koizumi thinks an awful lot of himself.
258	Je li ovo vaš telefon?	Is this your phone?
259	Ne smiješ razgovarati s njom.	You're not allowed to talk to her.
260	Vjera čini čudesa!	Faith works miracles!
261	Ne mogu naći svoj kofer.	I can't find my suitcase.
262	Nekoliko ljudi je ubijeno.	Several people were killed.
263	Mislim da si u pravu.	I think you're right.
264	Idi tamo gdje te vodi srce, dušo.	Go where your heart leads you, honey.
265	Moj brat i dalje spava.	My brother is still sleeping.
266	Zajedno smo ručali.	We were eating lunch together.
267	Biti će mi drago doći.	I'll be glad to come.
268	Imam problem.	I have a problem.
269	Radiš previše.	You work too hard.
270	Mogao bi imati pravo.	You may be right.
271	Svjetlosni valovi prolaze kroz prostor i različite materijale.	Light waves travel through space and various kinds of materials.
272	Jesi li ti siguran?	Are you sure?
273	Vani je poput ljeta.	It's like summer outside.
274	Sutra je Božić.	Tomorrow is Christmas.
275	Nećemo se vratiti u Boston.	We won't go back to Boston.
277	Zapravo, imam jednu.	Actually, I have one.
278	Mogu li dobiti kartu metroa?	Could I have a subway map, please?
280	Dođi i sjedni.	Come and sit down.
281	Jedna lasta ne čini proljeće.	One swallow does not make a summer.
282	Da je bila malo strpljivija, mogla je uspjeti.	If she had been a little more patient, she could have succeeded.
283	Planirate li dugo ostati?	Do you plan to stay long?
284	Želiš li sada otići?	Do you want to leave now?
285	Mogao bi imati pravo.	You may be right.
287	Naravno, to nije točno.	Of course it's not true.
288	Moraju jesti svaki dan.	They have to eat every day.
289	Cijeli grad je bio pod vodom.	The entire town was under water.
290	Vidiš li orla?	Do you see the eagle?
291	Slažem se s vama.	I agree with you.
292	Nemam nikoga osim nje.	I don't have anybody except her.
293	Stvarno volim što radim.	I really like what I do.
294	Oprostite, tko je ova žena?	Excuse me, who is this woman?
295	Naš planet je prekrasan.	Our planet is beautiful.
296	Ne slažem se s njim.	I don't agree with him.
297	Dosta mi je ove igre.	I've had enough of this game.
298	Ne želim raditi.	I don't want to work.
299	Ova ruža je lijepa.	This rose is beautiful.
300	Bila je noć.	It was night.
301	Nismo mogli to napraviti.	We weren't able to do that.
302	Ubiti ću te!	I will kill you!
303	Niste dali hrane djetetu!	You didn't give any food to the child!
304	To ti mora biti vrlo teško.	It must be hard for you.
305	Jesi li to čuo?	Have you heard that?
306	Dobio sam sina.	I've got a son.
308	Gubi se odavde!	Away with you!
309	Koga je Tom poljubio?	Who did Tom kiss?
310	Možeš li trčati brzo?	Can you run fast?
311	Ovaj dokaz je bio protiv njega.	This evidence was against him.
312	Nikada nećeš biti sam.	You'll never be alone.
313	Vrijeme ostaje loše.	The weather stayed bad.
314	Dojim svoje dijete.	I'm breast-feeding my baby.
315	Što radiš večeras?	What are you going to do tonight?
316	Vjerojatno je to napravila jučer.	She must have done it yesterday.
317	Tom i Mary bi bili prekrasan par.	Tom and Mary would make a lovely couple.
318	Tom ne čeka unutra.	Tom isn't waiting inside.
319	Trebam pomoć!	I need help!
320	Kruh mi se sviđa.	I like bread.
321	Nama to ovdje ne treba.	We don't need this here.
323	Čovjek je dio prirode.	Man is part of nature.
324	Fadil je u to vrijeme razmišljao isto kao Dania.	Fadil had the same mindframe at that time as Dania.
325	Imam dvije mačke.	I have two cats.
326	On pere auto.	He is washing the car.
327	To ne može biti istina.	That can't be true.
328	Čitam ovu knjigu.	I'm reading this book.
329	Tumarao sam uokolo neko vrijeme.	I wandered around for a while.
330	Nikada nisam imala pritužbi.	I've never had any complaints.
331	Htio sam to napraviti.	I wanted to do it.
332	Mali cvjetovi cvatu noću.	The little flowers open at night.
333	Već imaju jedno.	They already have one.
334	Njegov je, zar ne?	It's his, isn't it?
335	Što više poznajem ljude to se više divim psima.	The more I know men, the more I admire dogs.
336	Tom je dolje.	Tom is down.
337	Njen sat kasni deset minuta.	Her watch is ten minutes slow.
339	Htjeli bismo znati o tome.	We'd like to know about it.
340	Spava ko beba.	He's sleeping like a baby.
341	"A" je prvo slovo abecede.	"A" is the first letter of the alphabet.
343	Auto mog oca je nov.	My father's car is new.
344	Hodali smo uz plažu.	We walked along the beach.
345	On nije tip osobe koja krade.	He isn't the kind of person who steals.
346	Imali smo usmeni ispit.	We had an oral exam.
348	Crkva je samo preko puta.	The church is just across the street.
349	Ajmo van na šetnju.	Let's go out for a walk.
350	Ja živim na ovom planetu.	I live on this planet.
351	Vjerujem religiji.	I trust religion.
352	Otišao sam u bolnicu.	I went to the hospital.
353	Sutra ću ostati kod kuće.	I'll stay at home tomorrow.
354	Hoćeš li mi dati euro?	Can you give me a euro?
355	Misli što želiš.	Think what you want.
356	To nije pravi problem.	That's not a real problem.
357	Kako se zove?	What's its name?
358	Volio bih da sam mrtav.	I wish myself dead.
359	Broj do trideset.	Count to thirty.
360	Ti si moja majka.	You are my mother.
361	On je moj prijatelj.	He is my friend.
363	Radio sam na tome dan za danom.	I worked on it day after day.
364	Jesu li ti ruke čiste?	Are your hands clean?
365	Njen dečko joj je kasnije priznao da je biseksualan.	Her boyfriend admitted later on that he's bisexual.
366	Ne mogu vjerovati mojim očima.	I can't believe my eyes.
367	Odavde nema natrag.	There's no going back from here.
368	Jedan, dva, tri, četiri, pet.	One, two, three, four, five.
369	Jednostavno slijedi svoje srce.	Just follow your heart.
370	Pusti me unutra ili ću reći Tomu.	Let me in or I'll tell Tom.
371	Moram li ostati?	Do I have to stay?
372	Novi si, huh?	You're new, huh?
373	Fadil ne živi sam. On ima obitelj.	Fadil doesn't live alone. He has a family.
375	Kakav posao tražite?	What kind of job are you looking for?
376	Ljeto je gotovo.	Summer is over.
377	"Ovaj?" "Ne, onaj!"	"This one?" "No, that one!"
378	Imam problem sa svojim autom.	I have a problem with my car.
380	Novac govori.	Money talks.
381	Poslije nas, potop.	After us, the Deluge.
382	Tom se sakrio iza kauča.	Tom hid behind the sofa.
383	Zaljubio sam se u nju na prvi pogled.	I fell in love with her at first sight.
384	Tko te napravio?	Who created you?
386	Bez vode nema života.	No life without water.
387	Imam stari bicikl.	I have an old bicycle.
388	Dobro došli.	Welcome.
389	Budi realan!	Be realistic!
390	Moram ti pitati vrlo važno pitanje.	I have to ask you a very important question.
391	Rekao mi je nešto što me malo rastužilo, ali ipak imam nade da će se oporaviti.	He told me something which made me a bit sad, but I still have hope that he'll get better.
392	On sliči na svog djeda.	He resembles his grandfather.
393	Ja imam pitanje.	I have got a question.
394	To nije uopće smiješno.	That isn't funny at all.
395	Zaista je vruće.	It's really hot.
396	Ta kuća pripada njemu.	That house belongs to him.
397	Stvarno? Nisam znala.	Really? I didn't know that.
398	U koje vrijeme ideš?	What time are you going?
399	Trebali smo ostati s njima.	We should've stayed with them.
400	Ne smiješ razgovarati s njom.	You're not allowed to talk to her.
401	Želio bih kupiti psa.	I would like to buy a dog.
402	Kakav otac, takav sin.	Like father, like son.
403	Bez tvoje suglasnosti, ništa se ne može učiniti u vezi toga.	Without your consent, nothing can be done about it.
404	Mogu to i sama!	I can do it myself.
405	On nije znanstvenik, ali on jest naš prijatelj.	He's not a scientist, but he is our friend.
406	Također i na Marsu su mačke.	There are cats on Mars, too.
407	Žene vole pozornost.	Women like attention.
409	Sjednite na trenutak, molim.	Please sit down for a moment.
410	Dobro jutro!	Good morning!
411	Bog je slon.	God is an elephant.
412	Vidjeli smo te.	We saw you.
414	Uvijek je ovdje između 5 i 6 sati.	He is always here between 5 and 6 o'clock.
416	Tom također priča francuski.	Tom can speak French as well.
417	Nije me briga kako se zoveš.	I don't care what your name is.
418	Volio bih da sam mrtav.	I wish myself dead.
419	Pomoć ću ti pronaći tu knjigu.	I'll help you find that book.
420	Mogu li uzeti tvoj rječnik?	Can I use your dictionary?
422	Sve najbolje!	All the best!
423	Morao sam te vidjeti.	I had to see you.
425	Uskoro se vraćam.	I will be back soon.
427	Spreman sam.	I'm ready.
429	Tom voli sir.	Tom likes cheese.
430	Govori jasno.	Speak clearly.
431	Auto mog oca je nov.	My father's car is new.
432	Tom je postao vrlo bogat preko noći.	Tom became rich overnight.
433	Svijet je okrugli.	The world is round.
434	Moje srce je slomljeno.	My heart is broken.
435	Imaš moju riječ.	You have my word.
436	Ima lijepu patinu na sebi.	It has a nice patina on it.
438	Je li tvoj sat točan?	Is your watch correct?
439	Prodat ćemo svoju kuću.	We're going to sell our house.
440	Znam da je ovo čudno.	I know that this is weird.
442	Mi smo jedini koji to znamo.	We're the only ones who know that.
443	Dobro došla.	Welcome.
444	On je dobra osoba.	He is a good person.
445	Koja je cijena ovoga kišobrana?	What's the price of this umbrella?
447	Tom još nije potpuno odustao.	Tom hasn't completely given up yet.
449	Žele me ubiti.	They want to kill me.
451	Tvoj plan zvuči odlično.	Your plan sounds great.
452	Zvučiš veoma mlad.	You sound very young.
453	Izgledao je prilično umorno.	He looked quite tired.
454	Volim ovaj grad.	I love this town.
455	Našao sam Tonija.	I found Tony.
456	Tek sam se okupao.	I just took a bath.
457	Dođeš li u Rio, nemoj me zaboraviti zvati da ti budem vodič.	If you come to Rio, don't forget to call me to be your guide!
459	Kako ti ide u životu?	How is your life?
460	Sretan Božić!	Merry Christmas!
461	Dobro, ti to nemaš.	Fine, you don't have to.
463	Leanne ima plave oči.	Leanne has got blue eyes.
464	Možeš odabrati kojeg god želiš.	You may choose whichever you want.
465	Nećemo se vratiti u Boston.	We won't go back to Boston.
466	Očekuješ li nekog?	Are you expecting anyone?
467	Misliš li da će Tom ikada poljubiti Mary?	Do you think Tom will ever kiss Mary?
468	Tom se stalno žali.	Tom complains all the time.
469	Papir lako gori.	Paper burns easily.
471	Tko je taj čovjek s druge strane stola?	Who is the man at the other side of the table?
472	Jedan, dva, tri, četiri, pet.	One, two, three, four, five.
473	Koje je najljepše mjesto na svijetu?	What is the most beautiful place in the world?
475	Morao sam čekati više od tri sata.	I had to wait for more than three hours.
476	Zmija je velika.	The snake is big.
477	To je skandalozna ideja!	It's a scandalous idea!
478	Tom je najbolji pjevač u mom razredu.	Tom is the best singer in my class.
479	Nemoćni moraju biti zaštićeni pred moćnima.	The powerless must be protected against the powerful.
480	Jedno od vas dvoje je u krivu.	Either you or he is wrong.
481	Onaj čovjek priča s ljudima na jeziku kojeg ja razumijem.	That man is talking to people in a language that I understand.
482	Mariji je skoro rođendan, ispeći ću joj tortu.	Mary's birthday will be soon. I am going to bake a cake for her.
483	Ona je moja prva ljubav.	She's my first love.
484	Žive blizu plaže.	They live near the beach.
485	Vladu kritiziraju sa svih strana.	The government are being criticised from all sides.
487	Nemamo izbora.	We have no options.
488	Jesu li ti ruke čiste?	Are your hands clean?
489	Ovo je kraj svijeta kao što znamo.	This is the end of the world as we know it.
490	Vani je poput ljeta.	It's like summer outside.
493	Mislio sam da ćemo ići negdje.	I thought we were going to go somewhere.
494	Tom ponekad dođe posjetiti me.	Tom sometimes comes to see me.
495	Nisi moj brat.	You're not my brother.
496	Tvoj plan zvuči odlično.	Your plan sounds great.
497	Ruka ruku mije.	You scratch my back, and I'll scratch yours.
498	Tako sam sretna što vas ponovno vidim.	I'm so happy to see you again.
500	Njen dečko joj je kasnije priznao da je biseksualan.	Her boyfriend admitted later on that he's bisexual.
501	Vratio sam se.	I have returned.
502	Ovaj brod tone.	This ship is sinking.
503	Je li moguće da je ovo ljubav?	Could this be love?
506	Kamo je otišao prošlog petka?	Where did he go last Friday?
507	Što pčele rade zimi?	What do bees do in winter?
508	Samo votka iz Rusije je prava ruska votka!	Only vodka from Russia is genuine Russian vodka!
509	Vjerujem svom svećeniku.	I trust my priest.
510	Tom nije djevojka.	Tom is not a girl.
511	Ja nemam pojma.	I have no idea.
512	Što ti i Tom radite?	What are you and Tom doing?
513	Ne brini. Ja ću to prevesti za tebe.	Don't worry, I'll translate that for you.
515	Ovaj dokaz ne ostavlja mjesta sumnji, ovo nikako ne može biti orginalno Picassovo djelo.	The evidence leaves no room for doubt; this can't be an original Picasso.
516	Jesi li spavao ovdje sinoć?	Did you sleep here last night?
517	Imam pištolj.	I have a gun.
518	Nije imao niti jednu kemijsku olovku.	He didn't have a single pen.
519	Cijelo tijelo me svrbi.	My whole body itches.
520	To svi kažu.	That's what they all say.
521	Je li Boston daleko?	Is Boston far away?
522	Nisam mu nikad vidio lice.	I never saw his face.
523	Vratit ću se sljedeći tjedan.	I'll be back next week.
524	Moja soba je vrlo mala.	My room is very small.
525	Ja sam smrt.	I am Death.
526	Našli smo kornjaču u vrtu.	We found a turtle in the garden.
527	Može li se uživati u ovoj knjizi?	Is this book enjoyable?
528	Radimo na pravima žena.	We're working on women's rights.
529	Tom živi u Parizu.	Tom lives in Paris.
531	Auto ga je udario i umro je na mjestu.	He was hit by a car and died instantly.
532	Ne znam engleski, još manje španjolski.	I cannot speak English, much less Spanish.
533	Barem je iskren.	At least he's honest.
534	Dobio sam sina.	I've got a son.
535	Neću umrijeti.	I will not die.
536	Nemam novca.	I have no money.
539	Zašto ne bismo dijelili sobu?	Why don't we share a room?
540	Bolje ikad nego nikad.	Better late than never.
541	Mogu li te pitati za uslugu?	May I ask a favor of you?
542	Većina gitara ima šest žica.	Most guitars have six strings.
545	Pokušaj ponovo.	Try again.
546	To je točno što je Layla na kraju napravila.	That's exactly what Layla ended up doing.
547	Jedi polako.	Eat slowly.
548	Nemam nikoga osim nje.	I don't have anybody except her.
549	Znaš li ih oboje?	Do you know them both?
550	Ne čujem ništa.	I don't hear anything.
551	Moja djeca vole životinje.	My kids love animals.
552	Voliš li me?	Do you love me?
553	Pitam se što Tom namjerava učiniti.	I wonder what Tom is up to.
555	Do kraja lipnja oni su bili spremni glasati.	By the end of June, they were ready to vote.
556	Ne želimo te ovdje.	We don't want you here.
557	Nitko nije umro.	Nobody died.
558	Možeš ostati u sobi.	You can stay in a room.
559	Jesi li to čula?	Have you heard that?
560	Vidio sam te ranije.	I saw you earlier.
561	Čovječe, ako to pitanje bude bilo na ispitu, nema šanse da prođem!	Man, if that question's going to be on the test, there's no way I'll pass!
562	Javi mi čim se on vrati.	As soon as he comes back, let me know.
563	Odakle je Tom?	Where's Tom from?
564	Želiš li to čuti?	Do you want to hear it?
565	Ribe žive u vodi.	Fish live in the water.
566	Nismo doručkali iako je sada podne.	We haven't had breakfast even though it is noon now.
568	Uzeo si je truda da pomogne tome siromašnome čovjeku.	He took the trouble to assist the poor man.
569	Žena je napisala esej u komentaru ispod objave.	The woman wrote an essay in a comment under the post.
570	Molim vas, dajte mi tanjur krumpira.	Please give me the plate of potatoes.
571	Možeš li me odvesti njoj?	Can you take me to her?
572	Nekako si mi dao naslutiti da hoćeš da te pozovem vani.	You sort of hinted that you wanted me to ask you out.
574	Da nisi otišla tamo opet.	You had better not go there again.
575	Tom stvarno uživa gledati košarku.	Tom really enjoys watching basketball.
577	Bez vode nema života.	No life without water.
578	Krv je crvena.	Blood is red.
580	To nije uopće smiješno.	That isn't funny at all.
581	Tom ponekad dođe posjetiti me.	Tom sometimes comes to see me.
583	Živite li u gradu?	Do you live in the city?
584	Ostat ću doma s bakom i djedom za vikend.	I'll stay at home with my grandparents this weekend.
585	Daj Tomu piće.	Give Tom a drink.
586	Trebam kavu ujutro.	I need coffee in the morning.
588	Želim živjeti u gradu.	I want to live in the city.
589	Nismo bile dovoljno oprezne.	We weren't cautious enough.
590	Mi smo brat i sestra.	We are brother and sister.
591	Piotra zanima nogomet.	Piotr is interested in soccer.
592	Smijem li pričati s Tomom?	May I speak with Tom?
594	Nećeš me ostaviti, zar ne?	You aren't going to leave me, are you?
595	Na putu do tamo nam je nestalo benzina.	We ran out of gas on the way there.
597	Rat je trajao dvije godine.	The war lasted two years.
599	Nisu me znali.	They didn't know me.
601	Mislim da je ovo očito.	I hold this as self-evident.
602	Pitao sam šefa za povišicu.	I asked my boss for a pay rise.
604	Imaš telefon.	You have a telephone.
605	Napisao sam knjigu o ovome.	I wrote a book about this.
606	Kakav otac, takav sin.	Like father, like son.
607	To se neće dogoditi.	That won't happen.
608	Kuća je crna.	The house is black.
609	Život nikad ne ostaje isti.	Life never stays the same.
610	Kad si zadnji put razljutio svoju majku.	When was the last time you angered your mother?
611	Njen sat kasni deset minuta.	Her watch is ten minutes slow.
612	Katastrofa se odvija ispred naših očiju.	A disaster is taking place in front of our eyes.
613	Boli me rame.	My shoulder hurts.
614	Imam sastanak ovo jutro.	I have a meeting this morning.
618	Duše ne postoje.	Souls don't exist.
621	Želim da mi se san ostvari.	I wish my dream would come true.
622	Prestala je govoriti.	She stopped to talk.
627	Vječna šutnja tih beskonačnih prostora me zastrašuje.	The eternal silence of these infinite spaces terrifies me.
628	Što znaš o mojoj zemlji?	What do you know about my country?
630	Smeta mi tvoj odnos prema poslu!	Your attitude towards work bothers me!
633	Čuli smo zvona crkve.	We heard the church bells.
634	Jesi li primio paket koji sam ti poslao?	Did you get the package I sent you?
