rank	sentence	english
421	Spreman sam da govorim.	I'm ready to talk.
424	Hvala svima što ste došli. Vidimo se idući put.	Thanks for coming, guys! I'll see you next class!
425	Imam dvije mačke.	I have two cats.
433	Tom izgleda potpuno uništeno.	Tom looks totally wiped out.
436	Stari prijatelj sam.	I'm an old friend.
437	Ubio sam Bog.	I killed God.
438	Ovo je košulja moga oca.	This is my father's shirt.
439	Knjiga je mala.	The book is small.
444	Pitam se da li Tom voli plesanje koliko Marija.	I wonder if Tom likes dancing as much as Mary.
445	Tom nemože ostati.	Tom can't stay.
447	Djevojke rade.	The girls work.
453	Da li je ono ljubav?	Is it love?
454	Izvini što ja nisam odgovorio na vaše pismo ranije.	Sorry I haven't replied to your letter earlier.
455	Beč je lijep grad.	Vienna is a beautiful city.
460	Tom se složio da plati pola kirije.	Tom has agreed to pay half the rent.
465	Postoje suptilne razlike između ove dvije slike.	There are subtle differences between the two pictures.
469	Ova riba je velika.	This fish is big.
472	Slika je u ovoj knjizi.	The picture is in this book.
483	Siguran sam da ćete se vas dvoje složiti.	I'm sure the two of you will agree.
484	Da li si ikada bio u Parizu ?	Have you ever been to Paris?
492	Dođi u moju kuću.	Come to my house.
493	Ne možemo više da pratimo tvoj plan.	We can't follow your plan any longer.
503	On živi u Engleskoj.	He lives in England.
508	Ono je moj brod.	It's my ship.
510	Voliš li me?	Do you love me?
512	Novac vodi riječ.	Money talks.
520	Ćinili su se kao da znaju šta žele.	They seemed to know what they wanted.
534	Tomu se može vjerovati donekle.	Tom can be trusted to some degree.
537	Hvala svima na dolasku! Vidimo se sljedeći put.	Thanks for coming, guys! I'll see you next class!
539	Jesu li oni prijatelji?	Are they friends?
540	Želim piti malo vode.	I want to drink some water.
543	Mačka je izašla ispod stola.	A cat came out from under the desk.
545	Njen je, zar ne?	It is hers, is it not?
549	Možeš koristiti ovaj telefon.	You can use this phone.
553	Proćićemo kroz džunglu nekako.	We'll get through the jungle somehow.
555	U teoriji moguće je, ali u praksi vrlo teško je.	In theory it is possible, but in practice it is very difficult.
556	Želim živjeti u gradu.	I want to live in the city.
557	Zovem se Džek.	My name is Jack.
559	Ovi tanjiri su ručno obojani.	These plates are hand painted.
562	Mislim da si bio jako nepristojan prema njoj.	I think you were really rude to her.
569	Želio bih pomoći.	I'd like to help.
578	Tom je uzeo njegovu olovku i počeo pisati.	Tom picked up his pencil and started writing.
581	To nam je jedina nada.	That's the only hope we have left.
589	Ne znam zašto se uopšte više brinem.	I don't know why I even bother anymore.
599	Djevojka ima bijela konja.	The girl has a white horse.
606	Burdž Kalifa trenutno je najviši neboder na svijetu.	Burj Khalifa is currently the tallest skyscraper in the world.
608	Boli me grlo.	My throat hurts.
609	Bio sam u više od deset stranih država do sada.	I've been to more than ten foreign countries so far.
611	Tom je pitao Mariju ako bi on mogao posuditi njen engleski udžbenik.	Tom asked Mary if he could borrow her English textbook.
616	Vidjeli smo tog pekara.	We saw that baker.
624	Postoje suptilne razlike između ove dvije slike.	There are subtle differences between the two pictures.
627	Svi smo željni da vide film.	We are all eager to see the movie.
632	Sretan Uskrs!	Happy Easter!
640	Kuća je u njegovom posjedstvu.	The house is owned by him.
648	Je li on doktor?	Is he a doctor?
673	Tvoja djeca su jako bučna.	Your children are too noisy.
674	Ona također voli knjige.	She also loves books.
678	Novac vodi riječ.	Money talks.
693	Moramo poštovati pravila saobraćaja.	We must obey the traffic regulations.
714	Trebam nove cipele.	I need new shoes.
720	Želim umrijeti!	I want to die!
722	Duže lozinke su obično jače nego kratke.	Longer passwords are usually stronger than shorter ones.
725	Konačno sam dobio posao.	I finally got a job.
726	Burdž Kalifa trenutno je najviši neboder na svijetu.	Burj Khalifa is currently the tallest skyscraper in the world.
727	Protivili smo se, ali Tom je otišao svakako.	We objected, but Tom left anyway.
730	Tirana je glavni grad Albanije.	Tirana is the capital city of Albania.
733	Koliko znamo do sada, Tom je kriv.	Insofar as we know, Tom is guilty.
736	Stara prijateljica sam.	I'm an old friend.
737	Postoje suptilne razlike između ove dvije slike.	There are subtle differences between the two pictures.
738	Pijem vodu kad sam žedan.	I drink water when I'm thirsty.
744	Čuli smo da ona plače.	We heard her cry.
747	Zatvori usta i sjedni.	Shut up and sit down.
754	Jest ćemo kus-kus.	We are going to eat couscous.
760	Imali smo ozbiljan razgovor o tome.	We had a serious conversation about that.
763	Imam novu djevojku; zar nisi znao?	I got a new girlfriend; you didn't know?
767	Lav je kralj džungle.	The lion is the king of the jungle.
770	Kako se ti zoveš?	What is your name?
775	Gdje je pas?	Where is the dog?
777	Nije to bila moja greška.	It wasn't my fault.
779	To je tako smiješno.	That's so funny.
783	Sretan rođendan!	Happy birthday!
793	Mislim da je Japan veoma sigurna zemlja.	I think that Japan is a very safe country.
807	Slika je u ovoj knjizi.	The picture is in this book.
818	Izvini što ja nisam odgovorio na vaše pismo ranije.	Sorry I haven't replied to your letter earlier.
823	Gdje je muškarac?	Where is the man?
835	Moja beba želi govoriti.	My baby wants to talk.
837	Ja imam knjigu.	I have a book.
844	Definitivno!	Definitely!
846	Gdje su naši kišobrani?	Where are our umbrellas?
856	Svi smo željni da vide film.	We are all eager to see the movie.
858	Vang Lao Đi nije pivo. Čaj je.	Wang Lao Ji isn't beer. It's tea.
865	Potreban je kamen.	It needs a stone.
868	Ja sam protiv rata.	I am against war.
869	Moja beba želi govoriti.	My baby wants to talk.
871	Srećan Božić!	Merry Christmas!
875	Voda je život.	Water is life.
877	Ako dodjes u Rio, ne zaboravi me nazvati da ti budem vodic!	If you come to Rio, don't forget to call me to be your guide!
901	Želim živjeti u gradu.	I want to live in the city.
902	Ne odustaj! Možeš izgubiti danas, a pobjediti sutra.	Don't give up. You may lose today and win tomorrow.
906	Siguran sam da ćete se vas dvojica složiti.	I'm sure the two of you will agree.
924	U engleskom jeziku ne postoji prevod za "Zeitgeist".	English has no word for "Zeitgeist".
929	Kuća je u njegovom posjedstvu.	The house is owned by him.
936	Stara prijateljica sam.	I'm an old friend.
940	Ona također voli knjige.	She also loves books.
966	Želim kupiti knjigu.	I want to buy a book.
967	Tom nije mogao da završi ručak.	Tom couldn't finish his lunch.
969	Ne govore engleski.	They do not speak English.
971	Ne bi trebao poslati taj email.	I shouldn't have sent that email.
975	Možemo pokušati.	We can try.
978	Razgovarali smo o planovima za budućnost.	We discussed our future plans.
981	Ona nije tajna.	It isn't a secret.
987	Ležim bolestan u krevetu još od prošlog ponedeljka.	I've been sick in bed since last Monday.
989	Račun, molim.	Check, please.
991	Tom nije mogao da završi ručak.	Tom couldn't finish his lunch.
992	Ovo je knjiga.	It is a book.
996	Danas nisam slobodan.	I'm not free today.
997	Ona je mlada studentkinja.	She is a young student.
