rank	sentence	english
63	الباقي عليك!	The rest is left to you!
64	تتحدث مثل أمك.	You speak like your mother.
65	إن ذلك صحيح.	This is true.
66	نعم أنا أعلم	Yes, I know.
67	لن يعرف أحد.	No one will know.
68	إنه شخص جيد.	He's a good person.
69	هو رجل حكمة.	He is a man of wit.
70	افعل كما أقول	Do as I say.
71	انا احب كلا منهما	I like each of them.
72	بدأنا نفهم أكثر.	We began to understand more.
73	إنه شخص جيد.	He's a good person.
74	نعلم من تكون.	We know who she is.
75	هل تضحك علي؟	Are you laughing at me?
76	أستمطر اليوم؟	Will it rain today?
77	ابتسمت أليس.	Alice smiled.
78	اقبضوا عليه.	Seize him.
79	هناك سبب آخر.	There's another reason.
80	منذ وقت طويل!	For a long time!
81	غير تحليقته.	He changed his hair.
82	أيها حقيبتك؟	Which is your bag?
83	أنت لا تعرف.	You don't know.
84	ذاك البيت له.	That house belongs to him.
85	جرب مرة أخرى.	Try it once more.
86	لدي قط واحد.	I own one cat.
87	"أوه، حسنًا..." فكر ديما. "أظنني لا أستطيع أن أتخير وأنتقي في وقت كهذا".	"Oh, well..." thought Dima. "I suppose that I can't be picky at a time like this."
88	آسف لما حدث.	I'm sorry for what happened.
89	أفضل القهوة.	I prefer coffee.
90	أين مكان عملك؟	Where do you work?
91	ليس لدي وقت.	I don't have time.
92	إنك ثري جدا.	You are very rich.
93	جرب مرة أخرى.	Try it once more.
94	آسف لما حدث.	I'm sorry for what happened.
95	اللّون رائع.	The color is spectacular.
96	كم ثقيل أنت.	How heavy you are!
97	ثم أسرعت إلى المنزل.	Then she hurried home.
98	أسقطت واحدة.	I shot one down.
99	السلامة ولا الندامة.	Better safe than sorry.
100	شكرا يا جيم.	Thanks, Jim.
101	مرحبا يا توم.	Hello, Tom.
102	أركض كل يوم.	I run every day.
103	أبي يحب أمي.	My father loves my mother.
104	لم أدفع لها.	I didn't pay her.
105	ليس معي نقود	I have no money on me.
106	هل سيد العبيد هنا؟	Is Mr. Al-Abeed here?
107	هل أنت تعلم؟	Do you know?
108	هل عرفتَ توم إذن؟	Did you know Tom then?
109	تم دفن زيري.	Ziri was buried.
110	ستمطر الليلة.	It will rain tonight.
111	يا إلهي إنها فوضى عارمة	Oh my god, it's complete chaos!
112	لهذا أنا خرجت	That's why I quit.
113	سامي فعل هذا.	Sami did this.
114	هكذا تعارفنا.	This is how we've got to know each other.
115	أبي يحب أمي.	My father loves my mother.
116	لذلك نحن هنا	That's why we are here.
117	ألا تثق بتوم؟	Do you trust Tom?
118	سافرت حول العالم.	She traveled all over the world.
119	قمت بما عليّ.	I've done my duty.
120	أنت حقا ممل.	You are really annoying.
121	لا داعي لأن تقلق علي.	You don't need to worry about me.
122	ستتحسن خلال أسبوع.	She will get well in a week.
123	كيف حال توم؟	How's Tom?
124	عليها أن تتمدد.	She has to stretch.
125	قال سامي لا.	Sami said no.
126	هم يستحقونه.	They deserve it.
127	ها قد وصلنا.	Here we are.
128	لم أفعل شيئا.	I didn't do anything.
129	هذا جدي للغاية.	That's very serious.
130	نضع العالم بين يديك.	We put the world at your fingertips.
131	البيرة جيدة.	The beer is good.
132	ماذا يعني هذا؟	What does it mean?
133	أنت مجرد طالب.	You are nothing but a student.
134	هم أفضل مني.	They're better than me.
135	هذه فكرة جيدة!	That's a good idea!
136	هل ستأتي أم لا؟	Are you coming or not?
137	متى وُلِدْت؟	When were you born?
138	أبحث عن عمل.	I'm looking for work.
139	أمر بتغيرات.	I'm going through changes.
140	لماذا تقول ذلك؟	Why do you say that?
141	توقف المحرك.	The engine stalled.
142	هؤلاء بناتي.	These are my daughters.
143	آسف لما حدث.	I'm sorry for what happened.
144	أشعر بالبرد.	I feel cold.
145	ظنت أني طبيب.	She thought that I was a doctor.
146	هم في نفس السن.	They are the same age.
147	بسبب حبه لي.	It's because he loves me.
148	الذين ينسون كل شيء سعداء.	Those who forget everything are happy.
149	لا بأس أن تذهب.	It's okay to go.
150	زيري بدون مال.	Ziri is broke.
151	لكم زيري ريمة.	Ziri punched Rima.
152	لم أرى أحدا.	I didn't see a soul.
153	اعتقد غير ذلك.	I think otherwise.
154	عند جدي كلب.	My grandfather has a dog.
155	انظر حيث ااشر.	Follow my finger.
156	أنا تحت الشجرة.	I'm under the tree.
157	تعال لتراني.	Come and see me.
158	أنا بالفعل متأخر.	I am already late.
159	بل على العكس!	On the contrary!
160	كانت ليلة رائعة.	It was a fairly cool night.
161	لقد مات لكي نعيش.	He died so that we may live.
162	لدينا مشكلة.	We have a problem.
163	لم ترى شيئا.	You saw nothing.
164	سامحني أرجوك.	Please forgive me.
165	أذهب كل سنة.	I go every year.
166	قتل ذلك الرجل.	He killed that man.
167	عمل طوال الأمس.	He worked all day yesterday.
168	أحب الرحلات.	I love trips.
169	من رآك أيضا؟	Who else saw you?
170	أطلقوا النار.	They opened fire.
171	ضحكت جميع البنات.	All the girls laughed.
172	انتظر لساعة.	He has been waiting for an hour.
173	اتصلت بي فتاة.	A girl phoned me.
174	هل توم كبير؟	It's too big.
175	عمره سبع سنوات.	He's seven years old.
176	شتمني من دون سبب.	He insulted me without reason.
177	إن حياتي لك.	My life is yours.
178	أُلقي خارج المنزل.	He got thrown out of the house.
179	حملت ثلاثة كتب.	I carried three books.
180	هذا سبب غضبه.	That is why he got angry.
181	هي كبيرة جدا.	She's too big.
182	إنه أصعب مما تظن.	It's more difficult than you think.
183	ما نوع هذه الموسيقى؟	What kind of music is this?
184	هل هنالك أي شك؟	Is there any doubt?
185	تبدين جميلة.	You look beautiful.
186	إنها مئة دولار.	It was a one hundred dollar bill.
187	ابتسم دائما.	Always smile.
188	ليس من جديد!	Not again!
189	من هو ياني بالضبط؟	Who exactly is Yanni?
190	أين يسكن جون؟	Where does John live?
191	المدينة نائمة	The city is asleep.
192	خط أمي جميل.	My mother has good handwriting.
193	لحظة، انتظر!	Hey! Wait!
194	ما من طريقة أخرى.	No other way.
195	شخصيتها رائعة.	She has a wonderful personality.
196	هل أنت سعيد؟	Are you happy?
197	دقيقة من فضلك.	Just a minute.
198	غرفة للإيجار.	Room for rent.
199	أريد فرصة ثانية.	I want a second chance.
200	أنتم معلّمون.	You are teachers.
201	هو عالم عظيم.	He is a great scientist.
202	احترق سامي بينما كان في غيبوبة.	Sami was burned while he was in a coma.
203	أنا واثق من نفسي.	I'm confident.
204	سأشتاق إليك.	I'll miss you.
205	قام بتصحيحه.	He corrected it.
206	عام جديد سعيد!	Happy New Year!
207	عيد حب سعيد.	Happy Valentine's Day.
208	شكرا يا رفاق.	Thank you, guys.
209	ألم أقل ذلك؟	Didn't I say that?
210	ياني بحاجة لهم.	Yanni needs them.
211	هي تعمل بجد.	She works very hard.
212	اشتريت ساعة.	I bought a watch.
213	لم ترى شيئا.	You saw nothing.
214	هل أنت متأكد؟	Are you sure?
215	الموت طبيعي.	Death is natural.
216	هذا رقم سحري.	It's a magic number.
217	دهسته سيارة.	He was run over by a car.
218	فقد قفازاته.	He lost his gloves.
219	مات البارحة.	He died yesterday.
220	لم يتم اتهام توم.	Tom hasn't been indicted.
221	إنه طريق مسدود.	It's a dead end.
222	وقد أرسل الله ملائكته لحماية معك أينما ذهبت .	God has sent his angels to protect you wherever you go.
223	لم تكن أول مرة.	It wasn't the first time.
224	أصبحت سعيدة.	She became happy.
225	لدى زيري قط.	Ziri has a cat.
226	لست إلا زبون.	I'm only a customer.
227	أتسوق كل صباح.	I go shopping every morning.
228	اعطيني فرصة!	Give me a chance!
229	ليس لنا علاقة.	We're not involved.
230	قريتهم صغيرة.	Their village is small.
231	سامي شخص غريب.	Sami is a weird guy.
232	أنا لم أفهم.	I do not understand.
233	إتصل بي حين ترجع.	Give me a telephone call when you get back.
234	لديه سيارته الخاصة.	He has his own car.
235	حالة لثتك سيئة.	Your gums are in bad shape.
236	أذهب كل سنة.	I go every year.
237	انها نهاية العالم.	It's the end of a world.
238	أود أن أعرف.	I am curious.
239	عمري إثنا عشر.	I'm twelve years old.
240	ستأخذ بضع دقائق.	It only takes a few minutes.
241	كان يتحدث عني.	He was talking about me.
242	صادفت سيدة كبيرة السن.	I met an old woman.
243	كيف حالك الآن؟	How do you feel now?
244	رأيت خمسة رجال.	I saw five men.
245	سيسعدني رؤية ذلك.	I would like to see it.
246	ما الذي حصل؟	What happened?
247	لنذهب كي نحضره.	Let's go bring it.
248	لننتظر قليلا.	Let's wait a while.
249	عاش حياة مديدة.	He lived a long life.
250	اسمع لما عندي ان اقول.	Listen to what I have to say.
251	إني أكبر سنا!	I am getting old!
252	سأساندك مهما حصل.	I'll stand by you whatever happens.
253	أفهمك تماما.	I understand you perfectly.
254	مدرّسي لطيف.	My teacher is cool.
255	أنا طويلة جدا.	I'm pretty tall.
256	قتل سامي أمه وهي حامل	Sami murdered his pregnant mother.
257	حان وقت النوم.	It's bedtime.
258	ألم أقل ذلك؟	Didn't I say that?
259	توم عبر النهر.	Tom crossed the river.
260	مهلا جميعكم.	Slow down, everyone.
261	من الصعب ترجمة الشعر.	It is difficult to translate a poem into another language.
263	مرت أربعة أيام.	Four days had passed.
264	لننسى الماضي.	Let's forget about the past.
265	أنا لا أحبك!	I don't like you!
266	نريد معرفة السبب.	We want to know why.
267	على أية حال.	Whatever.
269	أصبح فيلسوفا.	He became a philosopher.
270	مريم ذات خلق.	Maryam is a person of good manners.
271	لا تقلق أبدا.	You never worry.
272	هذا وضع صعب.	It's a tricky situation.
273	حالة لثتك سيئة.	Your gums are in bad shape.
274	هل لديك طفل؟	Do you have a child?
275	إسرائيل فوق القانون.	Israel is above the law.
276	أنت داخل السّجن.	You're going to jail.
277	لقد كان خطأ.	It was a mistake.
278	سام ، ماذا تفعل؟	Sam, what are you doing?
279	هذا منزل جيد.	This house is cool.
280	أين تعرفت عليهم؟	Where did you meet them?
281	الطريق طويل.	The road is long.
282	كم ثمن نصف كيلو؟	How much for half a kilo?
283	يا له من فريق!	What a team!
284	أخذ دراجتها.	He took her bicycle.
285	هل بوب على حق؟	Is Bob right?
286	توم صديق لي.	Tom is a friend of mine.
287	آه، فهمت الأمر.	Oh, I see.
288	أي جزء ترجم؟	Which part was translated?
289	كان جو العاصفة رهيبا.	The stormy weather was dreadful.
290	جرب أشياء جديدة.	Try new things.
291	كلمة السر طويلة.	The password is long.
292	أعمل في مصنع.	I work in a factory.
293	لا تحاول خداعنا.	Don't try to trick us.
294	الكتاب صغير.	That book is small.
295	ألق نظرة هناك	Take a look in there.
296	نحن نعمل لأجل السلام.	We are working in the interest of peace.
297	معذرة يا دكتور.	Excuse me, Doctor.
298	من هذه المرأة؟	Who's this woman?
299	لا بد أنك تمزح!	You must be kidding!
300	لا وجود للآلهة.	There are no gods.
301	إنها تعيش في بيت ذا طابقين.	She lives in a two-story house.
302	اختفى بلا أثر.	He disappeared without a trace.
303	لي ثلاث أخوات.	I have three sisters.
304	هل عندك ذهب؟	Do you have gold?
305	أنا على وشك الزواج.	I'm getting married.
306	لدي عائلة كبيرة	I have a big family.
307	عليك عدم الخوف.	You need not have such fear.
308	نحبّك كثيرا.	We love you so much.
309	هو رئيس القسم.	He is class president.
310	طعم اللحم سيء.	The meat tastes bad.
311	من كتب رسالة؟	Who wrote a letter?
312	رأيت خمسة رجال.	I saw five men.
313	نحن ضد الحرب.	We are against war.
314	هو صديق وفي.	He's a loyal friend.
315	أفعله مباشرة	Do it right away.
316	هذا بيت أبي.	This is my father's house.
317	بحث زيري لمدة ساعات.	Ziri searched for hours.
318	كانو ينقّبون حينما تداعت.	They were mining when it collapsed.
319	ثم جاء بعد فترة قصيرة.	After a while, he came.
320	أراك لاحقاً.	I'll see you later.
321	ما اسم صديقك؟	What's your friend's name?
322	هذه قصة أخرى.	That's another story entirely.
323	توجد جزر في البحر.	There are islands in the sea.
324	أنا امرأة قوية.	I'm a strong woman.
325	إنك فتى لطيف.	You are a nice boy.
326	هل رجل الثلوج حقيقي؟	Are yetis real?
327	خنق سامي ليلى بواسطة وسادة.	Sami smothered Layla with a pillow.
328	هل أنت مجنون؟	Are you crazy?
329	هل أنت متأكدة؟	Are you sure?
330	أين كنت ذاهب؟	Where were you going?
331	مكتب طوم فوضوي.	Tom's desk is messy.
333	لا أصدق أنه محام.	I don't believe he is a lawyer.
334	هل يوجد أي شيء أخر تريد أن تُخبرني به؟	Is there anything else you want to tell me?
336	طلب زيري شيئا.	Ziri ordered something.
337	زيري من بدأ.	Ziri started it.
338	اشترت لعبة لطفلها.	She bought a toy for her child.
339	انها مجموعة من التناقضات	It's a bundle of contradictions.
340	نمتُ أمام التلفاز.	I slept in front of the TV.
341	حاول التهرب.	He attempted to escape.
342	ما أقوله حقيقة.	What I say is true.
343	سُجن سامي مدى الحياة.	Sami was jailed for life.
344	التقطلي صورة.	Take a picture of me.
345	لستُ سوى شخص عاديّ.	I'm just a normal person.
346	الأخطاء تحدث.	Mistakes happen.
347	فكر فيما قلته لك.	Think about what I said to you.
348	كم عدد سكان الجزائر؟	What's Algeria's population?
349	نظم زيري حفلة.	Ziri threw a party.
350	إنه يريدك أن تبقى هنا.	He wants you to stay here.
351	أسكن في مدينة.	I live in a city.
352	لا تقل شيئاً كهذا.	Don't say such a thing.
353	انتهى الصيف.	Summer has ended.
354	جرها نحو الكنبة.	He dragged her to the couch.
355	أريد أن أشهر شهادتي	I wanna take shahada.
356	هذا حقا مثير	This is really interesting.
357	زيري من شركة دال.	Ziri is from Dell.
358	إنك لم تفهم.	You didn't understand.
359	كنّا أصدقاء.	We were friends.
360	المريخ عالم ميت.	Mars is a dead world.
361	إنها عملية بطيئة جداً.	It's a very slow process.
362	بلال ذو علم.	Bilal is a person of knowledge.
363	شك في كل شيء وكل شخص.	Doubt everything and everyone.
364	أحضر الطعام.	Bring food.
365	هي على قيد الحياة!	She is alive!
366	أخرج دفترًا.	He took a notebook out.
367	الرضيع قادم.	The baby is coming.
368	تفضل بالدخول	Come inside.
369	أسمع الطبول.	I hear the drum.
370	قول هذا سهل.	That's easy to say.
371	هل لديك موعد؟	Do you have an appointment?
372	لم يكن سامي ينتبه أثناء الدّرس.	Sami wasn't paying attention in class.
373	هل هذا ممكن؟	Is that even possible?
374	صاح زيري فجأة.	Ziri suddenly screamed.
375	ماذا تفعلي حبيبتي؟	What are you doing, darling?
376	أما زلت تذكر؟	Do you remember?
377	إن ذلك مستحيل.	It's impossible.
378	ربح مارك مليون دينار.	Mark made a million dinars.
379	بلال ذو علم.	Bilal is a person of knowledge.
380	قل أنك تحبني.	Say that you love me.
381	هل ذاك مسجد؟	Is that a mosque?
382	حسن ذكاءك العاطفي.	Improve your emotional intelligence.
383	أتى عدة مرات.	He came several times.
384	هو ابن خاله.	That's his cousin.
385	ألف ألف شكر.	Thanks a million.
386	علي مساعدة ماري.	I have to help Mary.
387	تصبح على خير.	Good night!
388	بيتر يحب جين.	Peter loves Jane.
389	توم خلف ماري.	Tom is behind Mary.
390	خمس عشرة دقيقة فقط.	Only fifteen minutes.
391	مرت أربعة أيام.	Four days had passed.
392	أسرع و إلا تأخرت.	Hurry up, or you will be late.
393	هذا وضع صعب.	It's a tricky situation.
394	لطفا، كن أهدأ.	Less noise, please.
395	عرض مساعدته.	He offered his assistance.
396	إنها أطول مني بكثير.	She is much taller than I.
397	في ماذا تفكر؟	What are you thinking about?
398	كيف حالك يا آنسة جون؟	How do you do, Mrs. Jones?
399	هذا مهم جداً.	This is very important.
400	أنا لا أعمل لأي أحد.	I don't work for anybody.
401	تقريبا الكل جاء	Almost everyone came.
402	لقد ترك لك هذا.	He left this.
403	لقد اتصل بك.	He called you.
404	هذا مركز شرطة.	This is a police station.
405	لدي قط واحد.	I own one cat.
406	ارتكبَت جريمة.	She committed a crime.
407	من خلق الشمس؟	Who made the sun?
408	عد الي عشرة.	Count to one hundred.
409	هم دائما معا.	They are always together.
410	لا تحمل هماً.	Take it easy.
411	هل لديك أطفال؟	Do you have children?
412	الموقف أسوأ مما نظن.	The situation is worse than we believed.
413	لدينا مشاكل.	We have issues.
414	اسمي يامادا.	My name is Yamada.
415	هل هذا واضح؟	Am I clear?
416	أصلح جهاز الإنذار.	He fixed the alarm.
417	هل أنت مستعد؟	Are you ready?
418	لدي سؤال عنك	I have a question about you!
419	إنها فعلا مؤلمة	It really hurts.
420	سألني بضعة أسئلة.	He asked a few questions of me.
421	لست راضيا عما فعلته.	I'm not satisfied with what you've done.
422	مات توم أمس.	Tom died yesterday.
423	فر بول فورا.	Paul ran away immediately.
424	هل عنده كرة؟	Does he have a ball?
425	أظن أنك محق.	I think you're right.
426	يبلغ منّاد ستة عشر سنة.	Mennad is sixteen.
427	صوت بتي جميل.	Betty has a sweet voice.
428	نادني هاري رجاء.	Call me Harry, if you don't mind.
429	سأرفع عليك قضية.	I will sue you.
430	ليس بنظام كامل.	It's not a perfect system.
431	أكره القهوة.	I hate coffee.
432	الإسلام مختلف.	Islam is different.
433	لا يحتاج الأطفال غرفًا خاصة بهم.	Children don't need their own rooms.
434	الإسلام خطر.	Islam is dangerous.
435	يصنع قطعة أثاث خشبية.	He makes a wooden piece of furniture.
436	طالما أننا نعيش، علينا أن نعمل.	As long as we live, we have to work.
437	كان ما زال يتكلم.	He was still talking.
438	جلس سامي مقابل ليلى	Sami sat in front of Layla.
439	قم بعملك بنفسك.	Do your own work.
440	السلام عليكم	Salaam alaikum.
441	هذا مركز شرطة.	This is a police station.
442	أنا لن أطلب منك شيء	I don't ask you for anything.
443	هو عالم عظيم.	He is a great scientist.
444	ظنت أني طبيب.	She thought that I was a doctor.
445	ما رأي توم حيال هذا؟	What does Tom think about this?
447	لن تستفيد من المقاومة فلا تحاول.	It's useless to try and resist.
448	جرب اشياء مختلفة.	Try different things.
450	هل سيصل غدا؟	Will he come tomorrow?
451	هو رجل مضحك.	He's a funny guy.
452	هل بوب على حق؟	Is Bob right?
453	سامي يأكل في منتصف الليل	Sami eats in the middle of the night.
454	يعمل في قسم التخطيط.	He works in the planning section.
455	أظن أن هذا فيلم رعب.	I think it's a horror movie.
456	لم أنا موجود؟	Why do I exist?
457	توم رجل ممتاز	Tom is a very nice guy.
458	أتى عدة مرات.	He came several times.
459	أنت كثير الكلام.	You talk too much.
460	أنت لطيفة جدا.	You're very good-natured.
461	أقسم بأنه لم يبكي.	He swore he didn't cry.
462	لها وجه جميل.	She has a beautiful face.
463	أعرف أولئك الفتيات.	I know those girls.
464	لم أجد كتابك.	I haven't found your book.
465	وصل توم حوالي 2:30.	Tom arrived around 2:30.
466	و بعد قليل أتى.	After a while, he came.
467	لا أرى لذلك حاجة.	I didn't see the need for it.
468	هل بإمكانك إعادة ما قلت؟	Come again?
469	هل أنتما جزائريان؟	Are you two Algerian?
470	ليس لدي دليل.	I don't have any evidence.
471	عيد ميلاد سعيد.	Happy birthday!
472	وصل شهر رمضان.	Ramadan came.
473	المعرفة قوة.	Knowledge is power.
474	في أية رحلة أنت؟	What flight are you on?
475	إقرأ أسفل الصفحة.	Read the bottom of the page.
476	كان توم زوجي.	Tom was my husband.
477	إن ذلك عملي.	It's my job.
479	سامي حقّا أحمق.	Sami really is an idiot.
480	ما قلته هو محض هراء.	What you said is complete nonsense.
481	وصلت هنا مساء الإثنين.	I got here Monday night.
482	حمّامك جاهز.	Your bath is ready.
483	توقف عن محاولة إبهاجي.	Stop trying to cheer me up.
484	لقد عاد فاضل.	Fadil is back.
485	هذه خطة جيدة.	That's a good plan.
486	وقف وراء الباب.	He was standing behind the door.
487	هذا قائمة ما نحتاج.	This is a list of what we need.
488	هذه قصة حقيقية.	This story is true.
489	هل عندك موقع؟	Do you have a website?
490	كل لحظة مهمة.	Every moment matters.
491	أطلق فاضل عيارين.	Fadil fired a couple of rounds.
492	هل يوجد شباب يتكلمون لغتك؟	Are there young people who speak your language?
493	أسف, لم أتعمد فعل هذا.	I'm sorry. I didn't intend to do that.
494	أرادت أن تخرج.	She wanted to go out.
495	لدي معلومات لتوم.	I have information for Tom.
496	لم أعد أحبه.	I no longer love him.
497	كوني مستعدة.	Be prepared.
498	أنتَ كسرتَ قلبي.	You broke my heart.
500	هل أصبت مجددا؟	Are you hurt again?
501	التدخين قاتل	Smoking kills.
502	لم نستطع أن نجد أي شيء متعلق بجدي و جدتي.	We haven't been able to find out anything about Grandma and Grandpa.
503	إيجاد سامى ليس صعب	Finding Sami isn't hard.
504	لكل شخص نقطة ضعف.	Everyone has points of weakness.
505	يجب إصلاح نظام التسخين.	The heating has to be repaired.
506	أملك سيارةً.	I have a car.
507	البرتقال غني بفيتامين سي .	Oranges are rich in vitamin C.
508	بدا مارك أسعد من أي وقت مضى.	Mark looked happier than ever.
509	أخبر مدرسته.	He informed his teacher.
510	أما زلت تذكر؟	Do you remember?
511	كيف نستطيع تغيير ذلك؟	How can we change that?
512	أعمل كل يوم عدا يوم الأحد.	I work every day except Sunday.
513	إنها خائفة من السفر وحدها.	She was afraid to travel alone.
514	هناك عوامل كثيرة.	There are many factors.
515	ليس لدي شي لأقدمه	I have nothing to offer.
516	تمّ إطلاق سراح سامي.	Sami was released.
517	كان لديك خيار.	You had a choice.
518	كلما تقابلا تجادلا.	Whenever they meet, they quarrel.
519	لقد تحرك توم.	Tom moved.
520	اسكت يا غبي!	Silence, you fool!
521	هذه أخبار طيبة.	That's good news.
522	زيري بعيد جدّا.	Ziri went too far.
523	جعل توم ماري تسبح.	Tom made Mary swim.
524	سأنتظر أعلى الدرج.	I'll wait upstairs.
525	قد سبق وأكلوا.	They've already eaten.
526	لا ينتمي إلينا.	He's not one of us.
527	مات البارحة.	He died yesterday.
528	غزّة منطقة مكشوفة.	Gaza is a defenseless area.
529	بالكاد أسمعك.	I can hardly hear you.
530	سامي محقّق خاص.	Sami is a private detective.
531	ما وظيفة زوجتك؟	What's your wife's job?
532	واحد زائد اثنان يساوي ثلاثة.	One plus two equals three.
533	ما معنى هذا؟	What is the meaning of this?
534	هذا غير متوقع إلى حد ما	That is rather unexpected.
535	بيتي قريب من المحطة.	My house is near the station.
536	الجزائر أولا.	Algeria first!
537	أظنّ أنّه لدى سامي وقت لقائه في ال	I think that Sami has got time to spend in jail.
538	أتى دور كين.	Ken's turn came.
539	اتت ام زيري كي تأخذه.	Ziri's mother came to get him.
540	هيّا يا جيم.	Come on, Jim.
541	هو صاحب هذا الفندق.	He owns this hotel.
542	النساء أشخاص.	Women are persons.
543	أنا لست خائف.	I am not afraid.
544	حركة الشمس حول الأرض هي وهم.	The movement of the sun around the earth is an illusion.
545	لقد طلبت اثنين شاي وثلاثة قهوة.	I've ordered two teas and three coffees.
546	زيري في حفل.	Ziri is at a party.
547	انتظر سامي لستّة أسابيع.	Sami waited for six weeks.
548	هي زوجة أبيه.	That's his stepmother.
549	لدينا برنامج للدّعوة.	We have a dawah program.
550	سمع سامي نقرة سلاح.	Sami heard a gun click.
551	أين صندوق البريد؟	Where is the mailbox?
552	لطالما أحببتك.	I've always loved you.
553	ابتعد من هنا.	Move your ass away.
554	أنت تسأل كثيرا عن شؤون الغير.	You are too inquisitive about other people's affairs.
555	اهدأ يا بني.	Calm down, son.
556	ولد إيطاليا.	He is Italian by birth.
557	انتم تحضرون كل الاجتماعات.	You attend all the meetings.
558	هذا الوشم سخيف.	This tattoo is stupid.
559	لمن هذه الكتب؟	Whose books are these?
560	قطع البطاطا.	Cut the potatoes.
561	ثمة مشكل مع دراجته.	Something is wrong with this bicycle.
562	زيري بجانب الحوض.	Ziri is by the pond.
563	احتاج حماية.	I need a shield.
564	تقريبا بالمنزل	Almost home...
565	قدم عمي لرؤيتي.	My uncle came to see me.
566	المنافسة قوية.	The competition is fierce.
567	أفكارك غريبة.	Your ideas are weird.
568	فهم زيري الأمر.	Ziri got it.
569	أراد أن ينجح.	He wanted to succeed.
570	و أخيراً ظهر.	At last he appeared.
571	لم يستطع سماع شيء.	He couldn't hear anything.
572	تناول سامي سمّا.	Sami took poison.
573	أتى دور كين.	Ken's turn came.
574	أعطتني هدية.	She gave me a present.
575	إنه كتاب جيد	It's a good book.
577	رائحة فمك كريهة.	You have foul breath.
578	سقطت معظم الأوراق.	Most of the leaves have fallen.
579	لا يحبُّ والدايَّ حبيبي لأنه فقير.	My parents don't like my boyfriend because he's poor.
580	لو كنت مكانك.	If I were you.
581	أنا مثلي الجنس	I'm gay.
582	لدي شعور أنه محق.	I have a feeling he is right.
583	عادة ما أراه.	I often see him.
584	ستحبه قريبا.	You will soon get to like him.
585	ويل للكافرين	Woe to infidels.
586	ركضت لمسافة ميل.	I ran for a mile.
587	إنه سعيد رغم فقره.	He is poor, but happy.
588	ظهر سامي فجأة.	Sami suddenly turned up.
589	كُتُبه مثيرة للاهتمام.	His books are interesting.
590	جريس لم تصل بعد.	Grace hasn't arrived yet.
591	حرارتي 38 درجة.	My temperature is 38 degrees.
592	هي قادمة فورا.	She is coming at once.
594	أهلا يا توم!	Hi, Tom!
595	إنه مريض جداً.	He's very ill.
596	بلدي هو الجزائر.	My home country is Algeria.
597	هذا المدرّس مذهل.	This teacher is amazing.
598	صديقي قد وصل.	My friend has arrived.
599	أنا ذاهب إلى هناك حتى ولو لم تذهب.	I'm going there even if you don't go.
600	الأمازيغية موجودة.	Berber exists.
601	يمكنك استخدام دراجتي.	You can use my bicycle.
