rank	sentence	english
319	Így kell csinálni!	That's the spirit.
320	Ő már férfi.	He's already a man.
321	Tegnap esett.	It rained yesterday.
322	Törődj bele!	Bite the bullet.
323	Hagyd Tomit!	Leave Tom.
324	Fontos vagy.	You are important.
325	A srácok hülyék.	Guys are stupid.
326	Ő az, akit hívtam.	He's the one I called.
327	Kedves vagy.	You're kind.
328	Tudsz arról?	Do you know about that?
329	Ez nagyszerű!	That's big!
330	Pénzt adott.	She gave money.
331	Végre megvagy.	I've finally found you.
332	És mi a gond?	And what is the problem?
333	Kit érdekel?	Who cares?
334	Sok éve már annak.	Since then, many years have passed.
335	Azon az úton.	That way!
336	Reggel keltem.	I got up in the morning.
337	Hány éves ön?	How old are you?
338	Úgy gondolom.	I guess so.
339	Van mit tenni.	There's work to do.
340	Soha többet!	Nevermore!
341	Tetszik, mi?	You like it, huh?
342	Attól tartok.	I am afraid.
343	Kész vagyok.	I am ready.
344	Mennyi az összes?	How much is everything?
345	Apám tanító.	My father is a teacher.
346	Mennem kell.	I've got to go.
347	Csődbe ment.	He went bankrupt.
348	Helyzet van.	We've got a situation.
349	Nem fontos többé.	It's not important anymore.
350	Fejezd abba!	Stop it!
351	Néha túlzok.	I sometimes exaggerate.
352	Tom meghalt?	Is Tom dead?
353	Biztosan beteg.	She must have been sick.
354	Ne állj fel!	Don't stand up.
355	Számít egyáltalán?	Does it even matter?
356	20 éve tanít.	He's been teaching for 20 years.
357	Szükségem van rá.	I need it.
358	Hogy néz ki?	What does she look like?
359	Halott vagy.	You are dead.
360	Légy boldog.	May you have happiness.
361	Nem szeretlek.	I don't love you.
362	Ki a következő?	Who is next?
363	A hely szép.	The place is pretty.
364	Látod te is?	Can you see it too?
365	Bármire képes.	She is capable of anything.
366	Te is, fiam!	You are too, son!
367	Te beszélsz!	You're one to talk!
368	Szeretem őt.	I love her.
369	Add ide azt.	Give me that.
370	Fogd ezeket!	Take these.
371	Sok dolgot tudsz.	You know many things.
372	Nem is számít.	It just doesn't matter.
373	Hová mentek?	Where are you going?
374	Barátok között vagy.	You're with friends.
375	Kik vagytok?	Who are you?
376	Szerinted ari?	Do you think he's cute?
377	Mi van abban?	What's in there?
378	A könyv régi.	The book is old.
379	Ki ez a fickó?	Who's this guy?
380	Kedd óta esik.	It has been raining since Tuesday.
381	Mit jelent ez?	What does this stand for?
382	Segíteni fog.	He'll help.
383	Mi történik?	What's going on?
384	Hol találkozunk?	Where will we meet?
385	Halló, világ!	Hello, world!
386	Készen vagy?	Are you ready?
387	Mit mondott?	What did he say?
388	Csak egy perc!	Just a minute.
389	Pénz beszél.	Money talks.
390	Várj, míg megkajálok!	Wait till I finish eating.
391	Majdnem három.	Almost three.
392	Érted jöttem.	I came for you.
393	Ne állj ellen!	Don't resist.
394	- Jól vagy? - Aha.	"Are you okay?" "Yes."
395	Van lábad, úgyhogy te mész.	You have legs, you go.
396	Ki ez a fiú?	Who is that boy?
397	Szabad vagy?	Are you free?
398	Adj öt napot!	Give me five days.
399	Hova mentél?	Where did you go?
400	Hozzászokom ahhoz.	Get used to that.
401	Várok valakit.	I'm expecting someone.
402	Nem megyünk.	We're not going.
403	Jöjjön erre.	Come this way.
404	Valaha tudtam.	I used to know it.
405	Menj a francba!	Get lost.
406	Érted tettem.	I did it for you.
407	Hat óra van.	It's six o'clock.
408	Ő a barátom.	He's my friend.
409	A neve Mary.	Her name is Mary.
410	Nézze meg ezt a képet!	Look at this picture.
411	Tudok dolgokat.	I know things.
413	Mit csináljak addig?	What do I do till then?
414	Köszi, anyu!	Thanks, Mom.
415	Moziba mész?	Are you going to a movie?
416	Öt perc múlva négy.	It's five till four.
417	Jöjj hozzám.	Marry me.
418	Mi folyik ott?	What's happening there?
419	Enyém lehet?	Can I have it?
420	Velünk vagy?	Are you with us?
421	Nem kár érte!	Good riddance!
422	Féltek tőle.	You're afraid of him.
423	Elment, miután megebédelt.	He left after he had lunch.
424	Fél tíz van.	It's half past nine.
425	Kész a munka.	The work is done.
426	Éppen főzök.	I am cooking now.
427	Vizes leszel.	You'll get wet.
428	Valószínűleg.	Probably.
429	Ne tedd azt.	Do not do that.
430	Légy boldog.	May you have happiness.
431	Tom a főnök.	Tom is the boss.
432	Jövök, amint tudok.	I'll come here as soon as possible.
433	Jó éjt, drágám!	Good night, sweetheart.
434	Nekem mondod!	Tell me about it!
435	Bár tudnánk!	I wish we knew.
436	Mondhatsz bármit.	You can say what you like.
437	Mit gondolsz?	What do you think?
438	Király vagy!	You're cool.
439	Emlékszel rá?	Do you remember that?
440	Ő nem hülye.	He is not stupid.
441	Emlékszem rá!	I remember that!
442	Történnek dolgok.	Stuff happens.
443	Ez nem ezt jelenti.	That isn't what it means.
444	Vizet kérek.	Water, please.
445	Előbb együnk.	Let's eat first.
446	Mindjárt jön.	He is arriving shortly.
447	Várni fognak.	They'll wait.
448	Mondtam ilyet?	Did I say that?
449	Maradj lenn!	Stay down!
450	Félsz tőlem?	Are you afraid of me?
451	Nem gondolod?	Don't you think so?
452	Ezt a napot!	What a day!
453	Mennyi kell?	How much do you need?
454	Ez gyönyörű.	This is beautiful.
455	Á, valóban?!	Ah, really?
456	Beszélünk utána.	We'll talk afterwards.
457	Bármi lehet.	That could be anything.
458	Mennyire jók?	How good are they?
459	Akár várhatunk is.	We may as well wait.
460	Természetesen.	Certainly.
461	Enni fogunk.	We'll eat.
462	Utazni akart.	She wanted to travel.
463	Valójában beteg.	The fact is that she is ill.
464	Viszlát ötkor!	See you at five.
465	Ne nézz rám!	Don't look at me.
466	Vicces vagy.	You are hilarious.
467	Ezért tette.	This is the reason why he did it.
468	Anyám jól főz.	My mother cooks well.
469	Négy óra van.	It's four o'clock.
470	Írül beszélek.	I speak Irish.
471	Ez tökéletes.	That's perfect.
472	Ez teljes körű?	Is it comprehensive?
473	Éjjel félek.	I'm afraid at night.
474	Tom kapitány lesz.	Tom will be captain.
475	Tudta ezt ön?	Did you know this?
476	Láttam az embert.	I saw the man.
477	Ki tett mit?	Who did what?
478	Szüksége van rá.	She needs it.
479	Honnan való?	Where is he from?
480	Elment enni.	He went out to eat.
481	Foglalj helyet!	Sit down!
482	Egyet találtam.	I found one.
483	Tíz év sok idő.	Ten years is a long time.
484	Gyerek vagy.	You're a child.
485	Mi tart eddig?	What's taking it so long?
486	Jaj! Ez fáj!	Ouch! That hurts!
487	Őt vettem el.	I've chosen her to be my wife.
488	Mind tudják.	They all know.
489	Jól sikerült.	It turned out well.
490	Ez évekkel ezelőtt volt.	It was ages ago.
491	Fogd ezeket!	Take these.
492	Ő mit csinál?	What is he doing?
493	Öreg vagyok.	I'm old.
494	Ég a házunk!	Our house is on fire!
495	Velük élünk.	We live with them.
496	Ennek annyi.	This is fucked up.
497	Életben vagy?	Are you alive?
498	Mióta vársz?	How long have you waited?
499	Az idő pénz.	Time is money.
500	Egyszerűen élek.	I live frugally.
501	Igazad volt.	You were right.
502	Igazat mond.	She speaks the truth.
503	Tiszta volt.	It was clean.
504	Otthon vagy?	Are you at home?
505	Az idő élet.	Time is life.
506	Ez kinek szól?	Who's it for?
507	Az út hosszú.	The road is long.
508	Adjál belőle!	Give me some of that.
509	Igazából nem értem.	I don't really understand.
510	Üdv a pokolban!	Welcome to hell!
511	Nincs igaza.	She is wrong.
512	Menjen haza!	Go home.
513	Ó, ne aggódj!	Oh, don't worry.
514	Aludj szépen!	Sleep well!
515	Imádni fogod.	You'll love it.
516	Jól hangzik!	It sounds great!
517	Ne vedd fel!	Don't pick it up!
518	Helyes ruha!	Nice clothing you got there!
519	Én is jövök.	I'll come, too.
520	Bocs, elnéztem.	Sorry, I overlooked that.
521	Mást talált?	Did you find anything else?
522	Közel lakom.	I live near here.
523	Köszi, fiúk!	Thanks, guys!
524	Ez jó ötlet!	That's a good idea!
525	Viszont drága.	It's expensive though.
526	Mi tart itt?	What's keeping you from leaving?
527	Te vagy az ok.	The reason is you.
528	Jó reggelt, Mike.	Good morning, Mike.
529	Végül feladtam.	I finally gave up.
530	Halló, világ!	Hello, world!
531	Hamarosan esik.	It is going to rain soon.
532	Miért hiszed ezt?	What makes you think that?
533	BMW-vel jár.	She drives a BMW.
534	Bocsánat mindenért!	I'm sorry for everything.
535	Tom látta őt.	Tom saw her.
536	Sose feledd!	Never forget it.
537	Apám doktor.	My father is a doctor.
538	Hét fia van.	She has seven sons.
539	Maguk bolondok.	You're fools.
540	Van még ebből?	Is there any more of that?
541	Tomi furcsa.	Tom is difficult.
542	Alig hiszem.	I scarcely think so.
543	Menj a fenébe!	Go jump in the lake.
544	Időt kértem.	I asked for time.
545	Értik egymást.	They understand each other.
546	Szebb a többi nőnél.	She's more beautiful than any other woman.
547	Ez az életem!	It's my life.
548	Korábban történt.	It happened before.
549	Bár ott lennék!	I wish I was there.
550	Ott voltunk.	We were there.
551	Muszáj volt?	Did you really have to do that?
552	Elő a talaj.	The soil is alive.
555	Rosszul van?	Do you feel sick?
556	Munkát keres?	Are you looking for a job?
557	Sokáig vártam.	I was waiting for a long time.
558	Kurva anyád!	Son of a bitch!
559	Hat óra van.	It's six o'clock.
560	Egy pillanat!	Wait a minute.
561	Maradj kapcsolatban!	Keep in touch.
562	Szívesen, Tom.	You're welcome, Tom.
563	Ismerem jól.	I know her well.
564	Vigyázz Tomra!	Take care of Tom.
565	John mellett ültem.	I sat next to John.
566	Ízlett önnek?	Did you like it?
567	Ehhez idő kell.	It takes time.
568	Melyik lesz?	Which one will it be?
569	Ez marad így.	That stays that way.
570	Mikor jössz?	When will you come?
571	A hó eltűnt.	The snow has disappeared.
572	Itt a rendőrség.	The police are there.
573	A fia beteg.	His son is sick.
574	Tom nem akarta.	Tom didn't want it.
575	Így kell lennie.	That's how it has to be.
576	Micsoda srác!	What a boy!
577	Ennyire fontos.	It's that important.
578	Ez a második emelet.	This is the second floor.
579	Ez különleges.	This is special.
580	Ők gyerekek.	They're kids.
581	Dolgozni fog.	She will work.
582	Érti a zenét.	She understands music.
583	Nem működik?	Doesn't it work?
584	Tudok jönni.	I can come.
585	Itt végzett magával.	This is the place where he killed himself.
586	Csináld meg!	Do it!
587	Apád faszát!	Fuck you!
588	Rólam van szó?	Is this about me?
589	Ez egy jó ügy.	It's a good cause.
590	Mi a kérdés?	What's the question?
591	Láttad őket?	Did you see them?
592	Komoly volt.	It was serious.
593	Miből él ön?	What do you do for a living?
594	Bízz bennem!	Trust me!
595	Csak a testemen keresztül!	Over my dead body.
596	Ő nem az, akinek hiszed.	She is not what you think she is.
597	Ez egyszerű.	It's easy.
598	Őrült voltam.	I was an idiot.
599	Hol dolgozik?	Where do you work?
600	Ismersz embereket.	You know people.
601	Gondolja át.	Think about it.
602	Tomnak hívják.	His name's Tom.
603	Jó felé haladok?	Am I going in the right direction?
604	Erős voltam.	I was strong.
605	Üregesek belül.	They're hollow.
606	A cica fehér.	The cat is white.
607	Fekete volt.	It was black.
608	Velem maradt.	She stayed with me.
609	Ő csodálatos.	She's wonderful.
610	Ne egyél annyit!	Don't eat so much!
611	Lehetséges ez?	Is it possible?
612	Fáj a szívem.	My heart's aching.
613	Nézd azokat!	Look at those.
614	Mindketten élnek.	Both are alive.
615	Ingyen kaptam.	I got it free.
616	Kint várjon!	Wait outside.
617	Tudunk róla.	We know about her.
618	Gyilkos vagy.	You're a murderer.
619	Írd ezt alá!	Sign this.
620	Ő nem hiszi el.	She didn't believe it.
621	Milyen édes!	How sweet!
622	Ez az, amire vágytál?	Is this what you've been craving for?
623	Választ vár.	He needs answers.
624	Ez hatalmas.	It's huge.
625	Tök mindegy.	It's all the same.
626	Félek tőled.	I'm afraid of you.
627	Fiatal volt.	She was young.
628	Köszönjük a vásárlást!	Thank you for your purchase.
629	Ez az igazság.	It's the truth.
630	Kibaszott kurva!	Fucking whore.
631	Két fiú apja.	He is the father of two sons.
632	Óra közben ne egyél.	Don't eat during class.
633	Bárki bemehet.	Anyone may go inside.
634	Igen, kettő.	Yes, two.
635	Mind nagyobb.	It is getting bigger.
636	Nincsenek itt.	They aren't here.
637	Mi a fene ez?	What the hell is this?
638	A héten fizetek.	I'm paid by the week.
639	Úton vagyok.	I'm on the road.
640	Kell segítség?	Do you need a hand?
641	Negyven múlt.	He is past forty.
642	Tom érdekes.	Tom's interesting.
643	Könnyű lesz.	It's going to be easy.
644	Ez számára tudott.	She's aware of it.
645	Mit akarnak?	What do they want?
646	Tom szörnyű.	Tom's terrific.
647	Erre, uraim!	This way, gentlemen!
648	Ajtót nyitott.	She opened the door.
649	Üdv mindenkinek!	Hi, everybody!
650	A nevem Tom.	My name is Tom.
652	Az nem segít.	That doesn't help.
653	Viccen kívül?	No kidding!?
654	Üljünk előre!	Let's sit up front.
655	Erre, asszonyom!	Over here, ma'am.
656	Nincs nálam.	I don't have it.
657	Ez az, amiért küzdök.	That's what I'm fighting for.
658	Nézel tévét?	Do you watch television?
659	Ketten távoztak.	The two of them left.
660	Siess, különben elkésel.	Hurry up, otherwise you'll be late.
661	Ez a munkám része.	It's part of my job.
662	Itt van valahol.	It's here somewhere.
663	Ezt mondják.	That's what they say.
664	El akar venni.	He wants to marry me.
665	Én csináltam?	Did I do that?
666	Ki az elnök?	Who is the president?
667	Ki fog tartani.	That'll last.
668	Hány órakor?	What time?
669	Hol lesznek ők?	Where will they be?
670	Nem probléma.	It's not a problem.
672	Nem beszéltem.	I didn't speak.
673	Fogjuk rövidre.	Let's make this short.
674	Élni akarok.	I want to live.
675	Ettől féltem.	I was afraid of that.
676	Adj egy percet!	Give me a second.
677	Tom egy titkos ügynök.	Tom is a secret agent.
678	Máris indulok.	I'll be on my way.
679	Esetleg igaz.	Maybe it's true.
680	Egyre nagyobb.	It is getting bigger.
681	Ellenem fordította a többieket.	He turned the other ones against me.
682	Tele vagyok.	I'm full.
683	Ott leszünk.	We'll be there.
684	Igazat mond.	She speaks the truth.
685	Büszkévé tesz.	It made me feel proud.
686	Kit érdekel?	Who cares?
687	Ez egészen más.	It's quite different.
688	Nem mondjuk komolyan.	We aren't serious.
689	Szükségünk lesz rá.	We're going to need it.
690	Ez a legnagyobb.	That's the biggest.
691	Nem tudjátok.	You don't know that.
692	Tomi nyomozó.	Tom is a detective.
693	Bent vagyok.	I'm inside.
694	Minek nevezik?	What's it called?
695	Későn jöttél.	You came in late.
696	El tudtam adni.	I could sell this.
697	Fél tíz van.	It's half past nine.
698	Egy szót se!	Not a word.
699	Két évvel idősebb nála.	She's two years older than him.
700	Mint például?	Such as?
701	Ezt mondták.	They said that.
702	Éhesnek tűnt.	He appeared hungry.
703	Ismer titeket?	Does she know you?
704	Fontos a család.	Family is important.
705	Veszélyes ez?	Is it dangerous?
706	A víz meleg.	The water is warm.
707	Nem ér sokat.	It's not worth much.
708	Sokba került.	That cost a lot.
709	Azt hagyja ott.	Leave it there.
710	A tiéd lehet.	You can have it.
711	Halál rájuk!	Kill them.
712	Fegyvert tölts!	Charge!
713	Nagyon kicsi.	It is very small.
714	Szent Isten!	Good heavens!
715	Heló, lányok!	Hello, girls.
716	Unják magukat.	They are bored.
717	Várnak ránk.	They're waiting for us.
718	Egy jót adj!	Give me a good one.
719	A ház hideg.	The house is cold.
720	Tudni fogják.	They'll know.
721	Pénzt adott.	She gave money.
722	Hozzád jövök.	I'm coming to you.
723	Hogyé' adja?	How much does this cost?
724	Félek tőled.	I'm afraid of you.
725	Drága lehetett.	It must have been expensive.
726	Eléggé nehéz.	It's kind of hard.
727	Nincs rád szükség.	You're not needed.
728	Ez egy újabb kép?	Is it a recent picture?
729	Mi a mai menü?	What's today's menu?
730	Fáj a fejem.	I have a headache.
731	Fel se vedd, amiket ő beszél!	You should ignore what he says.
732	Régen ivott.	He used to drink.
733	Kemény vagy?	Are you tough?
734	Rengeteg víz van.	There's plenty of water.
735	Mindenkit látok.	I can see everyone.
736	Veszélyt éreztem.	I sensed danger.
737	Segíts neki!	Help him.
738	Erősnek látszik.	He looks strong.
739	Ön amerikai?	Are you American?
740	Mikor ért véget?	When was it finished?
741	Dél körül érkezik.	She will arrive around noon.
742	Tom rohadt mázlista.	Tom is a lucky bastard.
