rank	sentence	english
118	நான் எப்பொழுதும் மதியஉணவிற்கு பின்னர் வெண்ணெய் பழம் சாப்பிடுவேன்.	After lunch, I always eat an avocado.
119	இன்று இரவு மழை பெய்யும் என்று நினைக்கிறேன்.	I think it'll rain tonight.
120	அங்கே மட்டும் போகாதே.	Just don't go there.
122	டாம் செய்வான், அல்லது வேறு யாராவது செய்வார்கள்.	Either Tom does it, or someone else.
123	பூர்ஜ் கலீஃபா தற்போது உலகின் மிக உயரமான கட்டிடத்தை ஆகிறது.	Burj Khalifa is currently the tallest skyscraper in the world.
126	என்னை வந்து பார்	Come and see me.
130	கிட்டத்தட்ட மூன்று.	Almost three.
131	தேவதைகளின் மொழி இசை .	Music is the language of angels.
136	டாமின் கார் 1980 களில் தயாரிக்கப்பட்டது.	Tom's car was manufactured in the 1980s.
137	வலது பக்கத்தை கடைப் பிடி	Keep to the right.
138	கண்ணாடி வீட்டில் வசிப்பவகள் கல்லை எறியக் கூடாது	People who live in glass houses shouldn't throw stones.
140	அதற்கு இப்போது உதவி தேவை.	It needs help right now.
141	இருபது தக்காளிக்கு எவ்வளவு?	How much do twenty tomatoes cost?
143	வா எங்களுக்கு உதவி செய்	Come and help us.
144	நான் ஒரு தவறு செய்தேன்?	I made a mistake.
147	மணி என்ன ஆகிறது?	What time is it?
150	நகரம் எதிரிகளால் சுற்றி வளைக்கப்பட்டுள்ளது.	The town is encircled by the enemy.
151	அங்கே மட்டும் போகாதே.	Just don't go there.
153	நீ வர வேண்டுமென விரும்புகிறேன்	I just want you to come.
155	அவனை குத்து.	Punch him.
156	நாம எல்லார்கிட்டயும் சொல்ல வேண்டாம்.	Let's not tell anyone.
161	நட்புக்குத் தேவை பரஸ்பர நம்பிக்கை	Friendship requires mutual trust.
162	என்னிடம் பேசு	Talk to me!
165	டாம் ஒத்துக்கற மாதிரி தெரியல.	Tom doesn't appear to agree.
166	அவைகள் என்னுடைய CD கள்	Those are my CDs.
170	ரொம்ப ஒன்னும் இல்ல.	Nothing special.
171	எப்போ நேரம் வரும்?	When will the time come?
172	அவள் அவனுக்கு திருமணம் செய்து வைக்கப் பட்டாள்	She got married to him.
173	தொடர்பில் இரு	Keep in touch!
175	ஆறு மணிக்கு முன்பு வீட் டிற்கு வா	Come home before six.
176	அவர்கள் பல நாடுகளில் இருந்து வருகிறார்கள்.	They come from many countries.
183	டோம் ஏற்கனவே இறந்து போயிருக்கலாம்.	Tom may already be dead.
186	நான் உன்னை நம்புகிற அளவிற்கு முட்டாள் இல்லை.	I'm not stupid enough to believe you.
190	எப்படி பதில் சொல்வது என்பதில் நான் உறுதியாக இல்லை.	I'm not sure how to answer this.
195	அவனைக் கொஞ்சம் பணம் கேட்டாள்	She asked him for some money.
199	அனைவரும் வெளியே ஓடினர்.	Everyone ran outside.
204	வானம் முழுவதும் நட்சத்திரங்கள் இருக்கின்றன	The sky is full of stars.
206	நம்ப முடியவில்லை!	Unbelievable!
209	அவன் சீக்கிரம் திரும்பி வந்தான்	He came back soon.
213	உன்னைப் பார்ப்பதில் நான் மகிழ்ச்சி அடைகிறேன்	I'm glad to see you.
217	எங்களுக்கு உணவு தட்டுப்பாடு ஏற்பட்டது	We ran out of food.
219	நிறைய மக்கள் நான் பைத்தியம் என்று எண்ணுகிறார்கள்	Most people think I'm crazy.
221	ஒரு விசித்திரமான ஒன்று இன்று காலை எனக்கு நடந்தது.	Something extraordinary happened to me this morning.
222	செய்தி வேகமாக பரவியது	The news quickly spread.
229	என்ன செய்வது என்பது எனக்குத் தெரியும்	I know what to do.
235	மணி என்ன ஆகிறது?	What time is it?
236	பந்தை என்னிடம் உருட்டி விடு	Roll the ball to me.
239	நான் உன்னை எழுப்பியபோது நீ எதைப் பற்றி கனவு கண்டுகொண்டிருந்தாய்?	What were you dreaming about when I woke you?
242	சியோனிஸ்ட் திட்டம் 19ஆம் நூற்றாண்டின் பிற்பகுதியிலேயே ஆரம்பித்துவிட்டது.	The Zionist project goes back to the late 19th century.
245	ஒரு சதுரத்திற்கு நான்கு பக்கங்கள் உள்ளன	A square has four sides.
247	தீ! ஓடுங்கள்!	Fire! Run!
251	நாங்கள் திருடனுக்குப் பின்னால் ஓடினோம்	We ran after the thief.
252	நாங்கள் நடக்க ஆரம்பித்தோம்	We started to walk.
254	உங்க பேரு என்ன?	What's your name?
258	என்னால் ஓட முடிகிறது	I'm able to run.
259	அது எங்களுடைய வீடு	That's our house.
269	அதற்கு இப்போது உதவி தேவை.	It needs help right now.
276	இது ஒரு கேக்கின் துண்டு	It's a piece of cake.
282	இன்று மாலை ஆறு மணிக்கு அவனை நான் சந்திக்கிறேன்.	I'll be meeting him today at 6 o'clock this evening.
287	முடிவு செய்.	Decide.
290	ஆறு மணிக்கு முன்பு வீட் டிற்கு வா	Come home before six.
292	வாழ்த்துக்கள்	Congratulations!
296	நாங்க இத பண்ணினா உனக்கு பிடிக்காது, இல்லையா?	You wouldn't like it if we did that, would you?
301	டாம் ஒரு பிரபலமான வழக்கறிஞர்.	Tom is a well-known lawyer.
302	நான் கீழ் தளத்தில் வசிக்கிறேன்	I live on the bottom floor.
310	டாம் ஓடிவிட்டால், அவரால் எங்கு செல்ல முடியும்?	If Tom ran away, where could he go?
313	வெளியே போ! திரும்பி வராதே!	Get out! Don't come back!
319	நாம எல்லார்கிட்டயும் சொல்ல வேண்டாம்.	Let's not tell anyone.
326	எனக்கு ஒரு குவளை பால் தாருங்கள் .	Please bring me a glass of milk.
327	வலது பக்கத்தை கடைப் பிடி	Keep to the right.
336	தயவுசெய்து உதவுங்கள்.	Please help.
341	கிட்டத்தட்ட மூன்று.	Almost three.
348	ஏரின் உழாஅர் உழவர் புயல்என்னும் வாரி வளங்குன்றிக் கால்	If rain fails, farmers will stop ploughing.
349	அவரது மரணம் தற்செயலானது.	His death was accidental.
352	போய் மேரியை எழுப்பு	Go and wake Mary up.
353	நீ வழி காட்டிக் கொண்டு இருக்கிறாய்	You have been showing the way.
359	3 இன் இருமடங்கு 6.	Twice 3 is 6.
364	முடிவு செய்.	Decide.
376	உங்களுக்கு எத்தனை குழந்தைகள்?	How many children do you have?
378	உங்கள் வயது என்ன?	How old are you?
382	அவனுக்கு பத்து வயது.	He is ten years old.
386	நான் இப்பொழுது போக வேண்டும்	I have to go now.
390	நீ போற நகரம் ரொம்ப தூரத்துல இருக்கு.	The city you're going to is very far away.
397	இந்த தொப்பியின் விலை என்ன?	What is the price of this cap?
398	கடல் மட்டம் உயர்வதற்கு தட்பவெப்ப மாற்றம் காரணமாக இருக்கிறது.	Climate change causes sea levels to rise.
399	இந்த பள்ளி கூடம் ஒரு சிறைச்சாலையைப் போல இருக்கிறது	The school looks like a prison.
417	அவனுக்கு உடல் நிலை சரியில்லாததனால் அவனால் வர இயலாது	Because he's sick, he can't come.
421	அவனுக்கு பத்து வயது.	He is ten years old.
422	மேரி எனக்குப் பிடித்தமான எழுத்தாளர்களில் ஒருவர்.	Mary is one of my favorite authors.
429	அதற்கு இப்போது உதவி தேவை.	It needs help right now.
438	கண்ணாடி வீட்டில் வசிப்பவகள் கல்லை எறியக் கூடாது	People who live in glass houses shouldn't throw stones.
451	இந்த பள்ளி கூடம் ஒரு சிறைச்சாலையைப் போல இருக்கிறது	The school looks like a prison.
457	நான் உன்னிடம் பேசலாமா?	May I speak to you?
461	இவர்களில் யார் உன்னுடைய சகோதரர்	Which of them is your brother?
468	டோம் மேரியைத் தன் இல்லத்துக்கு விருந்துக்காக அழைத்தான்.	Tom invited Mary to his home for dinner.
469	உங்கள் பிறந்த நாள் எப்போது ?	When is your birthday?
472	டாம் உயிர் பிழைத்தவர்.	Tom is a survivor.
481	அவனுக்குக் கடல் என்றால் பயம்	He's afraid of the sea.
483	வாயை மூடி கவனி	Shut up and listen!
494	அவள் எனக்கு அருகில் அமர்ந்தாள்	She sat next to me.
498	வறுத்து எடு.	Fry.
502	இது உங்க கிட்ட சின்ன அளவுல இருக்கா?	Do you have this in a smaller size?
506	நான் என்று படம் விரும்புகிறேன்.	I like the movie "Me".
512	எனக்கு பச்சை பிடிக்கும்.	I like green.
525	அவர்கள் கடிதம் எழுதினார்களா?	Did they write a letter?
530	நாய் ஜாக்கிரதை!	Beware of the dog!
539	எனக்கு சிவப்பு பிடிக்கும்.	I like red.
540	அவனுக்கு உடல் நிலை சரியில்லாததனால் அவனால் வர இயலாது	Because he's sick, he can't come.
542	நமக்கு ஒவ்வொரு விரலிலும் நகம் உள்ளது .	On each finger, we have a nail.
546	நான் ஆடை அணிய வேண்டும்	I have to dress up.
548	எனக்கு அவ்வளவு தெரியும்.	I know that much.
555	என்ன நடந்தது என்பதை தெரிந்து கொள்ள விரும்பினேன்.	I tried to understand what had happened.
563	அவனுக்கு நீச்சல் மீது பற்று உண்டு	He is fond of swimming.
571	வளர்ச்சி முக்கியம்.	Growth is important.
573	அவனுக்குக் கடல் என்றால் பயம்	He's afraid of the sea.
578	இன்னும் கொஞ்சம் பெரியதைக் காட்டு.	Show me something a little larger.
606	அவளுக்கு எட்டு வயது	She is eight.
607	நான் நாளைக்கு வரேன்.	I will come back tomorrow.
628	என்ன செய்வது என்பது எனக்குத் தெரியும்	I know what to do.
634	அவள் முகம் அழுகையால் நனைந்திருந்தது	Her face was wet with tears.
649	முத்தம் கொடு.	Kiss me.
657	அவன் பேசியப் பொழுது எல்லோரும் அமைதி காத்தார்கள்	When he spoke, everyone became silent.
660	மழை பெய்யலாம்	It may rain.
676	அவன் வருவது நிச்சயம்	He is sure to come.
677	எனக்கு முன்னால் நட	Walk ahead of me.
685	நான் என்ன செய்ய வேண்டும் என்று சொல்	Tell me what to do.
690	மறுபடியும் சந்திப்போம்	See you again.
700	இது உங்க கிட்ட சின்ன அளவுல இருக்கா?	Do you have this in a smaller size?
701	அவளிடம் கொடு	Give it to her.
706	நான் வெளி நாட்டிற்குச் செல்ல விரும்புகிறேன்	I want to go abroad.
720	மது அருந்தும் வயதல்ல உங்களது	You're not old enough to drink.
726	"நீ ஏன் தூங்கவில்லை?" "எனக்குத் தூக்கம் வராததால் நான் தூங்கவில்லை."	"Why didn't you sleep?" "I didn't sleep because I wasn't sleepy."
733	உன்னால் ஏன் முடியாது?	Why can't you?
739	உடனே வந்து என்னைப் பார்க்கவும்	Come and see me right now.
756	இங்கே வராதே! ஓடு!	Don't come here! Run!
760	அவள் அவனோடு நடனம் ஆடினாள்	She danced with him.
763	வாயை மூடி கவனி	Shut up and listen!
776	வளர்ச்சி முக்கியம்.	Growth is important.
777	"என்னை நம்பு" என்று சொன்னாள்.	She said: "Trust me".
789	என்னிடம் பொய் சொல்லாதே	Don't lie to me.
798	குடித்துவிட்டு வண்டி ஓட்டாதே	Don't drink and drive.
856	அவைகள் என்னுடைய CD கள்	Those are my CDs.
869	உங்கள் பிறந்த நாள் எப்போது ?	When is your birthday?
886	பூனை மறைகிறது.	The cat is hiding.
907	நான் எதிர் காலத்தில் ஒரு விமானியாக விரும்புகிறேன்	I want to be a pilot in the future.
929	டாம் மதியம் முழுவதும் அழுதுகொண்டேயிருக்கிறான்.	Tom has been crying all afternoon.
942	எனக்கு மஞ்சள் பிடிக்கும்.	I like yellow.
945	அவன் என்ன சொன்னான்?	What did he say?
986	அவன் அவளிடம் ஏதோ சொன்னான் மற்றும் அவள் சிரித்தாள்.	He told her something and she smiled.
989	அவர் உங்களுடைய நண்பரா?	Is he a friend of yours?
995	என்னுடைய கணக்கிற்கு மாற்று	Charge it to my account.
