rank	sentence	english
95	O çok fazla.	That's too much.
96	Bunlar yeni.	These are new.
97	Hoş bir gün!	It is a nice day!
98	Rica ederim.	You're welcome.
99	Aşçı nerede?	Where's the cook?
100	Aman tanrım!	Oh my goodness!
102	Her şeyi al.	Take everything.
103	Merhaba Tom.	Hello, Tom.
104	Evet, efendim.	Yes, master.
105	Orada mısın?	Are you there?
106	Bu, son kez.	This is the last time.
107	Bu çok kötü.	That's too bad.
108	Bu şeyler olur.	These things do happen.
109	Ne gece ama!	What a night!
110	Sorun değil.	It's all right.
111	O iki paund.	It's two pounds.
112	Evin harika.	Your house is fantastic.
113	Uyuman gerek.	You should sleep.
114	Merhamet et!	Have mercy!
115	Saat tam on.	It's ten o'clock sharp.
116	Bütün bu nedir?	What is all this?
117	Neden diye sordum.	I asked why.
118	Hemen olacak.	No sooner said than done.
119	Siz kimsiniz?	Who are you?
120	Dikkatli ol.	Watch your step.
122	Lanet olsun!	Fucking damn it!
123	Ailem küçük.	My family is small.
124	Size kalmış.	It's for you to decide.
125	O bayan kim?	Who is that lady?
126	Bu aynı şey.	This is the same thing.
127	Teşekkür ettim.	Thanks.
128	Ne hakkında?	About what?
129	Gayet tabii.	That's a matter of course.
130	Bizimle gel.	Come along.
131	Onları koru.	You keep them.
132	Kendi odam var.	I have my own room.
133	Kız atlıyor.	The girl is jumping.
134	Dansa devam.	Keep dancing.
135	Bu bize ait.	It belongs to us.
137	Onu boş ver.	Give it up.
138	O izin verdi.	She gave the go-ahead.
139	İyi iş, Tom.	Good work, Tom.
140	Bizi unutma!	Don't forget about us!
141	Buna alışın.	Get used to that.
142	Anne nerede?	Where's Mum?
143	Selam dünya!	Hello, world!
144	Müzik vardı.	There was music.
145	Bahar geldi.	Spring has come.
146	Köpek bizim.	The dog is ours.
147	Sizi gördük.	We saw you.
148	Dur! Hırsız!	Stop! Thief!
149	Kimse yoktu.	There was nobody.
150	Kafana göre.	How ever you like.
151	Tekrar asla!	Never again!
152	Özür dileme.	Don't apologize.
153	Hayır, baba!	No, Dad!
154	Boş değilim.	I'm not free.
155	Aslında, evet.	Actually, yes.
156	O önemli mi?	Is it important?
157	Tekrar dene.	Try again.
158	Berbere git.	Go to the barber.
159	Yoksa doğru.	It is otherwise correct.
160	Hala, bu Tom.	Aunt, this is Tom.
161	O hâlâ işte.	He's still at work.
162	Tom oh dedi.	Tom gave a sigh of relief.
163	O acı içinde.	He's in pain.
164	Hazır mısın?	Are you ready?
165	Yine mi sen?	You again?
166	O meşgul mü?	Is he busy?
167	Bence haklı.	I think he is right.
168	Aynı şekilde.	Likewise.
169	Evde olmak iyi.	It's good to be home.
170	Bugün boşum.	I'm free today.
171	Tom'a söyle.	Tell Tom.
172	Birlikte yedik.	We ate together.
173	Memnun olmaz.	He won't be pleased.
174	Bu çok uzun.	This is too long.
175	Uyumam lazım.	I have to go to sleep.
176	Zaten gitti.	He's already left.
177	Para isteme.	Don't ask for money.
178	O ilk varandı.	He was the first to come.
179	Kim geliyor?	Who is coming?
180	O gerçek mi?	Is that the truth?
181	Dostum kimsin?	Who are you, friend?
182	İlaçları al.	Take the medicine.
183	Onlar kavun.	They are melons.
184	Haydi, Bill.	Come on, Bill.
185	Birkaç işim var.	I have a few errands.
186	Tom emin mi?	Is Tom sure?
187	Ev üç katlı.	The house has three stories.
188	Herkes ölür.	Everyone dies.
189	Bir dakika...	Just a moment ...
191	Pek çok var.	There are so many.
192	Aşk acı ister.	Love demands pain.
193	Saat yanlış.	The clock is wrong.
194	Eve giderim.	I go home.
195	Bu yıl 2011.	This year is twenty eleven.
196	Ölecek miyim?	Am I going to die?
197	Çocuk kirli.	The child is dirty.
198	Tom çok yer.	Tom eats a lot.
199	Bu hep olur.	This happens all the time.
200	Şunu alalım.	Let's get that one.
201	Neler oluyor?	What's going on?
202	Bekle, sulh!	Wait, pax!
203	Köpek sizin.	The dog is yours.
204	Mesaj bırak.	Leave a message.
205	O olduğu gibidir.	That's how it is.
206	Onlar ilgili.	They're involved.
207	Yere oturma.	Don't sit on the floor.
208	Tarif etmek zor.	It's hard to describe.
209	Şu an boşum.	I'm free now.
210	Sebep nedir?	What's the reason?
211	Un paundla satılır.	Flour is sold by the pound.
212	Nereye gitti?	Where did he go?
213	Hepsi bu mu?	Is that all?
214	Buradan defol!	Get outta here!
215	Lanet olsun!	Fucking damn it!
216	Karşı çıktım.	I disagreed.
217	Kaç kilosun?	What do you weigh?
218	Çok az içtin.	You drank too little.
219	Otel burası.	That's the hotel.
220	Hazır mısın?	Are you ready?
221	Fakat bu doğru.	But it's true.
222	Bu çok eski.	It's too old.
223	Çocuklar aç.	The children are hungry.
224	Dua ediyorum.	I am praying.
225	Benden paso.	I've had enough.
226	Onu yapmak zor.	That's tough to do.
227	Kadın hazır.	The woman is ready.
228	Söz veremem.	I can't make promises.
229	Kesinlikle gel.	Do come by all means.
230	Zor birisin.	You're tough.
231	O işe yarar.	That comes in handy.
232	Şu anda açım.	I am hungry right now.
233	İki tane al.	Take two.
234	Tom diğer odada.	Tom is in the other room.
235	Tom'u dinle.	Listen to Tom.
236	Bunlar yeni.	These are new.
237	O, işi aldı.	He got the job.
238	O kişi öldü.	That person died.
239	Görmek istiyorum!	I want to see!
240	Kabul ettik.	We agreed.
241	Niye sordun?	Why do you ask?
242	Onu seviyorum.	I love her.
243	Aman tanrım!	Oh my goodness!
244	Çok sağ olun!	Thank you very much!
245	O gelmek zorunda.	He has to come.
246	Tanrı bilir.	God knows.
247	Yarın pazar.	It is Sunday tomorrow.
248	Bu, son kez.	This is the last time.
249	Bundan eminim.	I'm sure of it.
250	Evet, elbette.	Yes, of course.
251	Aması falan yok!	There's no but about it!
252	Hem de nasıl?	Indeed!
253	Saat yanlış.	The clock is wrong.
254	Onlara danış.	Check with them.
255	Senden bıktım.	I'm sick of you.
256	Hoş bir gün!	It is a nice day!
257	O doktor mu?	Is he a doctor?
258	Elbette tatlım.	Sure honey.
259	Panik yapma!	Don't panic!
260	O hâlâ özel.	It's still private.
261	Yemek hazır.	The food is ready.
262	Hafta bitti.	The week is over.
263	Kontrol ettik.	We have checked.
264	Yapmam gereken bu.	It's what I've got to do.
265	O her yerde.	It's everywhere.
266	O hâlâ işte.	He's still at work.
267	Caddeyi geç.	Cross the street.
268	Mutlu musun?	Are you happy?
269	Yemeğini ye.	Eat your food.
270	Bazı giysiler giy.	Put some clothes on.
271	Ayrıca, uçabilirim.	Also, I can fly.
272	Ondan büyük.	She's older than him.
273	Nereden geldin?	Where did you come from?
274	Nefret etti.	She is detested.
275	Dışarı çıkın.	Go outside.
276	Ne zamandan beri?	Since when?
277	O eve gitti.	She went home.
278	O bir yalan.	That's a lie.
279	Yardım edin!	Help!
280	Sami yalnız.	Sami is alone.
281	O iyi bir insan.	He's a good person.
282	Bunu gördüm.	I've seen that.
283	Bu ne merak!	How curious!
284	O insanlar kim?	Who are those people?
285	Polis çağır!	Call the police!
286	Tam bir erkek.	You are quite a man.
287	Yine görüşürüz.	See you again.
288	Dün sıcaktı.	It was hot yesterday.
289	Haber nedir?	What is the news?
290	La hadi çabuk!	Yo! Hurry up! Come on!
291	Japon musunuz?	Are you Japanese?
292	Babam nasıl?	How's my dad doing?
293	Pekâlâ, şuna bak!	Well, look at that!
294	Akşam yemeği!	Dinner!
295	Geçen yıldı.	It was last year.
296	Deniz sakin.	The sea is calm.
297	Demek öyle ha!	Ah, so that's it!
298	Umurunda mı sanki?	Do you even care?
299	Saat tam beş.	It is just five o'clock.
300	Karar benim.	The decision is mine.
301	Nefret etti.	She is detested.
302	Sabah 08:00.	It's eight o'clock in the morning.
303	Bunu yaptım.	I've done this.
304	Gir veya çık.	Enter or exit.
305	Ağaca dikkat!	Timber!
306	Onu yerine koy.	Put that one back.
307	Çabuk gelin.	Come quick!
308	Tahrik etme.	Don't be provoked.
309	Konu farklı.	The subject is different.
310	Aç değilsin.	You're not hungry.
311	Ay parlıyor.	The moon is shining.
312	Sonunda öldü.	He eventually died.
313	Kimi gördün?	Who did you see?
314	Terfi ettim.	I got promoted.
315	Peki ya sence?	What do you reckon?
316	Fark nerede?	Where is the difference?
317	Gözüm üzerinde.	I'm watching you.
318	O çok aptal.	He's so stupid.
319	Tamamen beyaz.	It's all white.
320	Oldukça iyi.	It's pretty good.
321	Su kaynıyor.	The water is boiling away.
322	Kıyı boyunca yürüdü.	He walked along the shore.
323	Kendine gel.	Behave yourself.
324	Tom tarafından yenildim.	I got beat by Tom.
325	Yeter artık!	Enough is enough!
326	Selam dünya!	Hello, world!
328	O, dün öldü.	He died yesterday.
329	Ne olursa olsun!	Come what may!
330	Bu çok açık.	It's abundantly clear.
331	Aman, neyse.	Ah, whatever.
332	Annem hasta.	My mother is sick.
333	Bakmayı kes.	Stop staring.
334	Adı Tabetha.	Her name is Tabetha.
335	Hamleni yap.	Make your move.
336	Hangi sayfa?	What page?
337	Ancak, o olmadı.	However, that didn't happen.
338	Dört ışık var!	There are four lights!
339	Yüzünden okunuyor.	It is written in his face.
340	Ne olsa okurum.	I'll read anything.
341	Birisi öldü.	Someone has died.
342	Çüş be Kelly!	Whoa, Kelly!
343	Kitap kolay.	The book is easy.
344	İşte 5 dolar.	Here's $5.
345	"Bak." dedi.	"Look," she said.
346	O ona sahip.	She has got it.
347	X, Y ise Z nedir?	If X means Y, what does Z mean?
348	O onun yanında.	He's next to her.
349	Tom gelecek.	Tom'll come.
350	Adamı görüyorum.	I see the man.
351	O bende yok.	I don't have that.
352	Bir yol var.	There is one way.
353	İşte geldim.	Here I come.
354	Evet, bazen.	Yes, sometimes.
355	Konuşmak istiyor.	She wants to speak.
356	Tek başına yap.	Do it by yourselves.
357	Gitmek üzere.	He's about to go.
358	Ah anlıyorum.	Oh, I see.
359	Başımla beraber.	With pleasure.
360	Henüz değil.	Not yet.
361	Yolu göster.	Lead the way.
362	Parti bitti.	The party is over.
363	Köpek onların.	The dog is theirs.
364	Cevap hayır.	The answer is no.
365	Tom evde mi?	Is Tom home yet?
366	Yardımcı olduk.	We helped out.
367	Uyku zamanı.	It's time to sleep.
368	Onu almak zor.	That's hard to get.
369	Tom konusunda iyidir.	Tom is good at his subject.
370	O hâlâ genç.	He is still young.
371	UNESCO nun açılımını biliyor musun?	Do you know what UNESCO stands for?
372	Takip ettin.	You followed.
373	Bizimle kal.	Stay with us.
374	Öyleyse kim?	Then who?
375	Durum budur.	This is the case.
376	Tabi, onu yapacağım.	Sure, I'll do it.
377	Bu, çöp günü.	It's garbage day.
378	Ateş azaldı.	The fever has abated.
379	Adamın biri.	Some man.
380	Muhtemelen öldü.	He is probably dead.
381	Adım Laurie.	My name is Laurie.
382	Ben istedim.	I wanted.
383	Ne söylemek istedin?	What did you want to say?
384	Pek çok Sırp, Boşnak ve Hırvat soyadı "iç" le bitiyor.	Many Serbian, Bosnian, and Croatian surnames end in "ić".
385	O onu yaptı.	He made it.
386	Neredeyse üç.	It is almost three.
387	Fark eder mi?	Does that make a difference?
388	Sessiz olun!	Keep quiet!
389	Yeniden evlendim.	I've remarried.
390	Ciddi misin?	Are you serious?
391	Vay anasını!	Holy smokes.
392	Herhangi bir şey sor.	Ask anything.
393	Ev üç katlı.	The house has three stories.
394	O çok hızlı.	He is very fast.
395	Bir süre oldu.	It's been a while.
396	O içeri girdi.	She went inside.
397	Ne ad altında?	Under what name?
398	Bu mükemmel.	This is perfect.
399	Göz kırptım.	I winked.
400	O sadece kan.	It's only blood.
401	Ara ver Tom.	Give it a break, Tom.
402	Onu boş ver.	Give it up.
403	O halde neden?	Why then?
404	Her şeyin var.	You've got everything.
405	Bu çok uzak.	It's too far.
406	Son gelen oydu.	She came last.
407	Aç değildim.	I wasn't hungry.
408	O senin işin.	That's your business.
409	Güneş çıktı.	The sun came out.
410	Sakın verme.	Don't ever give in.
411	Bir saniye otur.	Sit down for a second.
412	O çok yakın.	It is very near.
413	Oh, anladım.	Oh, I got it.
414	O çok garip.	That's so freaky.
415	Saat tam on.	It's ten o'clock sharp.
416	Bu arada ne oldu?	What's happened in the meantime?
417	Bu bir hayal.	It's a pipe dream.
418	Araba hazır.	The car is ready.
419	İşte çeviri:	Here is the translation:
420	Çalışıyorum.	I am studying.
421	Bu bir sürü iş.	It's a lot of work.
422	Hepimiz açız.	We're all hungry.
423	Dondu kaldı.	Tom stood frozen.
424	Çözdün galiba.	You've figured it out, I think.
425	Canım yanmıştı.	I was hurt.
426	Hayatım bitti.	My life is over.
427	Rahat mısın?	Are you comfortable?
428	Onlar kimin?	Whose are they?
429	Alo, ben Tom.	Hello, I'm Tom.
430	Bu ip güçlü.	This string is strong.
431	Savaş bitti.	The war is over.
432	O söz verdi.	He swore.
433	Ta kendisiyim.	I am the one.
434	Ortaya çıkacak.	It'll turn up.
435	Mary başladı.	Mary began.
436	Ya ona dersin?	What about her?
437	Hayat budur.	This is the life.
438	Tom diğer hatta.	Tom is on the other line.
439	Geri geldin.	You're back.
440	Sende hata yok.	There is nothing wrong with you.
441	Olay bu işte.	That's exactly what it's about.
442	Sakin ol, adamım.	Take it easy, man.
443	Kesin gelir.	She is certain to turn up.
444	İkisi arasında seç.	Choose between the two.
445	Hareket etme.	Stop moving!
446	Neredeyse altı.	It's almost six.
447	O bir bebek.	She's a babe.
448	Üç kardeşim var.	I have three siblings.
449	Çocuğu uyut.	Put the child to sleep.
450	O böylece izler..	It thus follows that...
451	O kim acaba?	I wonder who she is.
452	Sürekli yürüdü.	He walked on and on.
453	Bir ata bin.	Get on a horse.
454	Ona ihtiyacı var.	She needs it.
455	Soru var mı?	Are there any questions?
456	Hava açıyor.	It is clearing up.
457	Onu terk et.	Leave her.
458	Silah kimde?	Who has the gun?
459	Kesin gelir.	She is certain to turn up.
460	O çok komik.	That's funny.
461	Bu çok kısa.	This is too short.
462	Aynen böyleydi.	That's just how it was.
463	Üzerine alınma.	Don't take it amiss!
464	O ikinci el.	It's second-hand.
465	Zarar nedir?	What's the harm?
466	Bu bir şaka.	That's a joke.
467	Siktir et onu!	Fuck that!
468	Acele nedir?	What's the rush?
469	Telefon çaldı.	The telephone rang.
470	Bu sana ait.	This one belongs to you.
471	Nerede gizli?	Where is it hidden?
472	Bu son oyun.	This is the last game.
473	Kızı gördüm.	I saw the girl.
474	Şuna dokunma.	Don't touch that.
475	Yeterince uyu.	Get enough sleep.
476	Mola verdim.	I had a break down.
477	Aferin evlat.	Well done, son.
478	O çok geçti.	It was far too late.
479	Baban nasıl?	How is your dad?
480	O yurt dışında.	He is abroad.
481	Uygun değil.	It's not pertinent.
482	Dans edemem.	I can't dance.
483	Günaydın Mike	Good morning, Mike.
484	Kapıyı açın.	Open the gate.
485	Bu çok tuhaf.	This is so weird.
486	O memnun mu?	Is he satisfied?
487	Fikir budur.	That's the idea.
488	Köprü yüksek.	The bridge is high.
489	Öyle olmadı.	That's not how it happened.
490	Selam,Beyler!	Hey guys!
491	Bu ne tür kek?	What kind of cake is this?
492	Alarm verin!	Sound the alarm!
493	Umarım değildir.	I hope not.
494	Tom korkunç.	Tom is terrifying.
495	Tom rahatsız.	Tom's uncomfortable.
496	İyi geceler.	Have a great night.
497	O, işi aldı.	He got the job.
498	3 kere 5, 15.	3 times 5 is 15.
499	Tek fark eden Tom.	Tom is the only one who noticed.
500	Çabuk gelin.	Come quick!
501	Söz veriyorum!	I promise!
502	Devam edecek.	To be continued.
503	Köpek beyaz.	The dog is white.
504	O çok yaşlı.	He's too old.
505	O mümkün mü?	Is that possible?
506	Neyi atladım?	What did I omit?
507	Beynim dolu.	My brain is full.
508	Onun içine etme!	Don't screw it up!
509	Tadını çıkar!	Enjoy!
510	Asilere ölüm!	Death to the rebels!
511	Sorun sensin.	The problem is you.
512	Nasılsın Tom?	How've you been, Tom?
513	Bunu bilmek hoş.	That's nice to know.
514	Casus belli.	It's clear who the spy is.
515	Tom yakında.	Tom is nearby.
516	Tahmin nedir?	What's the forecast?
517	Defol, aptal herif!	Get lost, stupid jerk!
518	Parayı sakla.	Hide the money.
519	Şöyle diyeyim.	Let me put it this way.
520	Yalnızca onu ara.	Just call him.
521	Kilo vermek zor.	It's hard to lose weight.
522	Bu ilaç acı.	This medicine tastes bitter.
523	Hasta mısın?	Are you sick?
524	Gitmek üzere.	He's about to go.
525	Ne yapacağız?	What are we to do?
526	O ne istedi?	What did he want?
527	Güvenlik kim?	Who's on watch?
528	Okul berbat.	School sucks.
529	Ben geliyorum.	I'm coming.
530	Onu yapacak.	She will do it.
531	Tom'a dair ne hatırlıyorsun?	What are your memories of Tom?
532	Başkan nerede?	Where's the president?
533	Dikkatli ol.	Watch your step.
534	Mantıklı olmayan bu.	That's what doesn't make sense.
535	Bu adam ölü.	This man is dead.
536	Aile ailedir.	Family is family.
537	O çok tatlı.	He's very sweet.
538	Tom deli mi?	Is Tom crazy?
539	Üç milyon dolarım var.	I have three million dollars.
540	İşler normal.	Things are normal.
541	Bu sefer dolu.	This flight is full.
542	Ne olup bittiğine bak.	See what's going on.
543	Pardon, bayanlar!	Excuse me, ladies!
544	Yemin ederim!	I swear!
545	Ana fikir bu.	That's the whole idea.
546	Saat 23' te çoktan uyumuş oluyorum.	I'm usually already asleep by 11 PM.
547	Keşke ölsem.	I wish myself dead.
548	Takip ettin.	You followed.
549	Dünyanın en büyüğü.	It's the largest in the world.
550	Bu son şans.	It's the last chance.
551	Baş ağrım var.	I have a headache.
552	Affedersiniz.	I beg your pardon?
553	Evine gitsene.	Why don't you go home?
554	Aşağı gidelim.	Let's go down.
555	Bu kimin yeri?	Whose place is this?
556	Naber millet?	What's up, everybody?
557	Aşk yeterli.	Love is enough.
558	Tartıya çık.	Stand on the scales.
559	Kapa çeneni!	Shut up!
560	Onu bana at.	Throw it to me.
561	Tom'un durumu ne?	What's Tom's status?
562	Arkadaş yoktu.	The friend was absent.
563	Doğum tarihin ne?	What is your date of birth?
564	O bunu yapar.	That does it.
565	Kalmanı isterim.	I'd like you to stay.
566	O 20 yaşında.	He's twenty years old.
567	Cidden hislendik.	We're really touched.
568	Kahve soğuk.	The coffee is cold.
569	Bu bir hata.	It's a mistake.
570	Seks iyidir.	Sex is good.
571	Selam kızlar.	Hello, girls.
572	Kaptan öldü.	The captain is dead.
573	Yavaş yavaş.	Just take it slowly.
574	Tom at alıp satar.	Tom buys and sells horses.
575	Tom'a bakma.	Don't look at Tom.
576	Sonsuza dek!	Forever!
577	Aşk yeterli.	Love is enough.
578	Asıl bomba Tom.	Tom is the real deal.
579	Bunların nesi var?	What's wrong with those?
580	Önünde ne var?	What's in front of you?
581	Sessiz olun!	Keep quiet!
582	Vakit erken.	It's early.
583	O çok sıcak.	It's too hot.
584	O tehlikeli.	That's dangerous.
585	Yatağına dön.	Go back to your bed.
586	Bilgi güçtür.	Knowledge is power.
587	İnanması güç.	That's hard to believe.
588	Onu hak ettin.	You deserved it.
589	O ufak bir adam.	He is a small man.
590	Cinayet silahı bu.	This is the murder weapon.
591	Bu ne diyor?	What does this say?
592	Tam üstüne bastın!	You've hit the nail on the head!
593	Mesaj bırak.	Leave a message.
594	Nefes aldım.	I inhaled.
595	Ele alınacak.	It'll be handled.
596	Birçok oda var.	There are many rooms.
597	O yüz yaşında.	He is 100 years old.
598	O çok basit.	It's very simple.
599	Yukarı gidelim.	Let's go up.
600	Resmimi çek.	Take my picture.
601	Köpek benim.	The dog is mine.
602	Pes edeceğim.	I'm going to give up.
603	Bu onun evi.	This is her house.
604	Gayet makul.	Fair enough.
605	O bir şarkı.	It is a song.
606	Tıpkı bebek gibi.	He's just like a baby.
607	Anlaşıldı mı?	Is that clear?
608	Olduğun gibi gel.	Come as you are.
609	İş bulmak zordur.	It is difficult to find work.
610	Kızın nasıl?	How is your daughter?
611	Vakit erken.	It's early.
612	Annen haklı.	Your mother is right.
613	O ses neydi?	What was that sound?
614	Konu farklı.	The subject is different.
615	Gitmem gerek.	I've got to go.
616	Bu işler böyle.	That's the way it goes.
617	Bu muhteşem.	This is magnificent.
618	Parka gidin.	Go to the park.
619	Dalga geçme.	Don't kid around.
620	Film iyiydi.	The movie was good.
621	Şuna bi bak la.	Yo, check this out.
622	O iş yerinde.	She's at work.
623	Çok çiş yapmam.	I do not urinate much.
624	O koca götlü.	He has a large arse.
625	O ikinci el.	It's second-hand.
626	Anlamıyorum.	I can't understand.
627	Oldukça acil.	It's quite urgent.
628	Parti bitti.	The party is over.
629	Tom kim lan?	Who the fuck is Tom?
630	Sebebi açık.	The reason is obvious.
631	O fena değil.	That's not bad.
632	Ayvayı yedi.	He fucked up.
633	O yaz özellikle sıcaktı.	It was particularly hot that summer.
634	Zamanlar zordu.	Times were hard.
635	Tom'un yaptığı böyle.	That's what Tom did.
636	O çok bilir.	He knows lots.
637	Yine yaparım.	I'd do it again.
638	O birden döndü.	She turned around suddenly.
639	Ben bir ajan değilim.	I'm not a spy.
640	Sebep nedir?	What's the reason?
641	O eğlenceli.	It's fun.
642	Tom bir dedektif.	Tom is a detective.
643	Kendi adına konuş.	Speak for yourself.
644	Ölümü düşün.	Think about death.
645	Yağmura rağmen başladı.	He started in spite of the rain.
646	Çantamı tut.	Hold my bag.
647	İşi yapalım.	Let's do the work.
648	Zavallı Tom!	Poor Tom!
649	Öğle yemeği!	Lunch!
650	Temiz değil.	It's not clean.
651	Babası polis.	His father is a policeman.
652	Arkadaşın kim?	Who is your friend?
653	Bir içki al.	Have a drink.
654	Ona söyleme.	Don't tell him.
656	O onun bir parçası.	That's part of it.
657	Biriyle miydin?	Were you with anyone?
658	Gözüm üstünde.	I'm watching you.
659	Uyuşturucu almam.	I don't take drugs.
660	Boş konuşma.	Don't talk nonsense!
661	Onu öldürmek istedim.	I wanted to kill her.
662	Suç işledim.	I committed a crime.
663	Kaptanı alın	Get the captain.
664	O bir katil.	He's a killer.
665	Sevgili annem.	My dear mother.
666	Ona yerini ver.	Give her your seat.
667	Bu defa ciddi.	This time it's serious.
668	Müzik durdu.	The music stopped.
669	Fadil kayıp.	Fadil is missing.
670	Güvenli sür.	Drive safely.
671	Tercih etmem.	I'd rather not.
672	Patron nerede?	Where's the boss?
673	Birden ona kadar sayın.	Count from one to ten.
674	Çoğu çocuktu.	Many of them were children.
675	Evli değiliz.	We're not married.
676	O benim işim.	That's my job.
677	Çoktan başladı.	It's already started.
678	O çok dürüst.	He is very honest.
679	Onu alacağım.	I'll take it.
680	O eskiden içerdi.	He used to drink.
681	Teklif geçti.	The proposal went through.
682	O kimin arkadaşı?	Whose friend is he?
683	İşten dolayı yoruldum.	I got tired with the work.
684	Numara nedir?	What's the number?
685	Hoş geldiniz!	Welcome.
686	Sonu belirgin.	The end is clear.
687	Teslim olma.	Don't give in.
688	Bizi unutma!	Don't forget about us!
689	Elma kırmızı.	The apple is red.
690	Teslim olma.	Don't give in.
691	Renkler canlı.	The colors are vivid.
692	Oda sıcaktı.	The room was warm.
693	Bunu yapan Tom.	Tom is the one who made this.
694	O çok saçma.	That's ridiculous.
695	O işini yaptı.	He did his job.
696	Kahve soğuk.	The coffee is cold.
697	Aşk acı verir.	Love hurts.
698	Havaya bağlı.	It depends on the weather.
699	Bu onlardan.	This is from them.
700	O bizden çaldı.	He has stolen from us.
701	O süper kolay!	It's super easy!
702	Bu hanımefendi kim?	Who is this lady?
703	Fakat herşey yolunda gidiyor.	But everything's alright.
704	Seni seviyor!	He likes you!
705	Alan bir şair.	Alan is a poet.
706	Davet edildin.	You were invited.
707	Sahibi biziz.	We're the owners.
708	Haydi, kalk.	Come on, get up.
709	Sıra Tom'da.	It's Tom's turn next.
710	O onu istemiyor.	He doesn't want it.
711	Çocukları getir.	Bring the kids.
712	Kalan olmadı.	Nobody stayed.
713	Sert esiyor.	It's blowing hard.
714	Lanet olası!	Go fuck yourself!
715	Bir fikrim var.	I have an idea.
716	Aşık olalım.	Let's fall in love.
717	Günler uzuyor.	The days are growing longer.
718	Bu adamlar kim?	Who are these guys?
719	Dava kapandı.	The case is closed.
720	Bu üç sene sürdü.	It took three years.
721	Uğradığın için sağol.	Thanks for dropping by.
722	Herkese anlat.	Tell everybody.
723	Kavga mı ettin?	Have you been in a fight?
724	Bunun anlamı ne?	What is the meaning of this?
725	Onu kim alır?	Who gets it?
726	Kral çıplak!	The king is naked!
727	Kalmak istiyorum.	I want to stay.
728	Okul nerede?	Where is the school?
729	Şehir güzel.	The town is beautiful.
730	Unut gitsin.	Forget it.
731	Park nerede?	Where's the park?
