rank	sentence	english
87	Hola a tots!	Hello everyone!
88	No té pressa.	He is not in a rush.
89	No, gràcies.	No, thank you.
90	És culpa teva.	It's your fault.
91	Estàs segur?	Are you sure?
92	Tots hi hem estat, allà.	We've all been there.
93	Ens van presentar.	We were introduced.
94	Pot pesar aquest paquet?	Can you weigh this package?
95	Lloat sigui el Senyor!	Praise the Lord!
96	Com ja saps.	As you already know.
97	Estic a casa.	I'm at home.
98	Home a l'aigua!	Man overboard!
99	Soc tan queer.	I'm so queer.
100	Et vols anar?	Would you like to go?
101	Alguna pregunta?	Do you have any questions?
102	Ara tens fam?	Are you hungry now?
103	Ella no fuma.	She does not smoke.
104	El temps vola.	Time flies.
105	Potser Déu és gai?	Perhaps God is gay?
106	Beu-te el cafè abans no se refredi.	Drink your coffee before it gets cold.
107	Ton pare és alt.	Your father is tall.
108	Fins la setmana que ve.	Until next week.
109	Ell encara es aquí?	Is he still here?
110	Et vols anar?	Would you like to go?
111	No ho he dit pas.	I didn't say it.
112	No crec en el racisme.	I don't believe in racism.
113	Pots repetir-ho?	Come again?
114	Sí, jo també.	Yeah, me too.
115	Hola a tots!	Hello everyone!
116	Canten cada dia.	They sing every day.
117	Em dutxo cada nit.	I have a shower every night.
118	Tinc dos gats.	I have two cats.
119	Xerrem sobre racisme.	Let's talk about racism.
120	No en coneixem cap ni un.	We don't know any of them.
121	L'aigua és vida.	Water is life.
122	Perdó pel retard.	Sorry for being late.
123	Déu és fals.	God is fake.
124	La gent vol sentir-se segura.	People want to feel safe.
125	Sempre tinc fam.	I'm always hungry.
126	On anirem després?	Where will we go afterwards?
127	Ho fa perquè vol.	He does that because he wants to.
128	Sempre parla algú.	Someone always speaks.
129	Mira'm als ulls.	Look into my eyes.
130	No sap nedar.	He can't swim.
131	Tens deu anys?	Are you ten years old?
132	No hi havia gats.	There weren't any cats.
133	Vaig trucar abans.	I called earlier.
134	Què et passa?	What's wrong with you?
135	No toquis les meves coses!	Don't touch my stuff!
136	Vine amb nosaltres.	Come with us.
137	Som del mateix equip.	We're from the same team.
138	Ho sap la teua mare?	Does your mother know?
139	Amb sucre o sense?	With or without sugar?
140	Sembla trista.	She looks sad.
141	Et desitjo el millor!	I wish you the best!
142	Un altre cop?	Come again?
143	Estava pàl·lid.	He was pale.
144	Et vaig estranyar tant!	I missed you so much!
145	M'agradaria parlar.	I would like to talk.
146	Penso, llavors existeixo.	I think, therefore I am.
147	No tenim por.	We are not afraid.
148	Què feia allà?	What was he doing there?
149	Qui és vostè?	Who are you?
150	Hauria d'haver estat actor.	He ought to have been an actor.
151	Ningú la creurà.	No one will believe her.
152	Ets una dona alta.	You're a tall woman.
153	Fes-ho com sigui.	Do it by all means.
154	Estar boig és saludable	Being crazy is healthy.
155	És la veritat.	It's the truth.
156	És una mica estrany.	It's sort of strange.
157	Fas bona cara.	You look good.
158	Ets un gran home.	You're a great man.
159	Tenies que haver estat tu.	It had to be you.
160	Mort a l'invasor!	Death to the invader!
161	El seu lloc és aquí.	He belongs here.
162	Mira la foto.	Look at the picture.
163	Anem amb ells.	Let's go with them.
164	De vegades sento el meu pare cantar a la dutxa.	Sometimes I hear my father singing in the shower.
165	Plou a fora.	It's raining outside.
166	Com serà, doncs, la segona etapa?	What will the second stage look like then?
167	Me n'aniré de vacances a l'agost.	I'm going on holiday in August.
168	La sal, si us plau.	The salt, if you please.
169	Fill de puta!	Son of a bitch!
170	Podria ajudar.	I could help.
171	No hem vist res.	We didn't see anything.
172	Ho entens, oi?	You understand, right?
173	oh! De debò?	Oh! Really?
174	Ho vaig fer avui per primera vegada.	I did that today for the first time.
175	En aquell moment en Tom era a Boston.	Tom was in Boston at the time.
176	On podem anar a ballar?	Where can we go dancing?
177	Va perdre els seus guants.	He lost his gloves.
178	Què diu ell?	What does he say?
179	Estem tots bé.	We're all safe.
180	Podria tenir futur.	It could have a future.
181	El temps ha passat.	The time has passed.
182	Fes una altra foto.	Take another picture.
183	Bon any nou!	Happy New Year!
184	Estan casats?	Are they married?
185	No l'he vist des d'aleshores.	I have not seen him since then.
186	Estàs segur?	Are you sure?
187	Tenen prou diners.	They have enough money.
188	Ells no beuen.	They don't drink.
189	Bec el te sense sucre.	I drink tea without sugar.
190	Voldria un to més clar.	I want a lighter shade.
191	Fumem-nos aquesta merda!	Let's smoke this shit!
192	Va estudiar tota la nit.	He studied all night long.
193	És massa picant.	It's too spicy.
194	Tots els homes son mortals.	All men are mortal.
195	Demà serà pitjor.	It will be worse tomorrow.
196	El nostre planeta és bonic.	Our planet is beautiful.
197	Ei, sóc en Mike.	Hey, I'm Mike.
198	Són els meus llibres.	They're my books.
199	Hi ha alguna altra manera d'arribar allà?	Is there any other way to get there?
200	Dona'm aquests guants.	Give me those gloves.
201	Un altre cop?	Come again?
202	Tenia ambició.	He had ambition.
203	Deixa de fer això.	Stop doing that.
204	T'ho vas passar bé?	Did you have a good time?
205	Li ho faran saber.	They'll let her know.
206	Què fas demà?	What are you doing tomorrow?
207	La porta està oberta ara.	The door is open now.
208	El món està mirant.	The world is watching.
209	No volia fer-te mal.	I didn't mean to hurt you.
210	Espera aquí fins que ell torni.	Wait here till he comes back.
211	Ell va tornar a casa.	He went back home.
212	És un quart de tres.	It's a quarter past two.
213	Som el que fem.	We are what we do.
214	Quin dia és avui?	What day is today?
215	Ets el meu primer amor.	You're my first love.
216	Quina hora és?	What time is it?
217	Qui són aquestes persones?	Who are those people?
218	Busca feina.	He's looking for work.
219	Bon any nou!	Happy New Year!
220	Vaig matar el mosquit.	I killed the mosquito.
221	Com ho vas trobar?	How did you find it?
222	Tom és un nom.	Tom is a name.
223	Prenem orgull en la nostra força.	We took pride in our strength.
224	Canten cada dia.	They sing every day.
225	Ho has sentit també?	Did you hear it too?
226	Les roses són nostres.	The roses are ours.
227	No li agrada el peix.	He doesn't like fish.
228	El rei és un babau.	The king is a fool.
229	No tinc diners.	I have no money.
230	Formo part de lla màfia alfabètica.	I take part of the alphabet mafia.
231	Sé què tens raó.	I know you're right.
232	Qui sou totes vosaltres?	Who are you all?
233	Calla i escolta!	Shut up and listen!
234	Has de deixar de fumar.	You must quit smoking.
235	On és el teu germà?	Where is your brother?
236	Vos vam vore.	We saw you.
237	Ets el meu millor amic!	You're my best friend!
238	Tens això també en altres colors?	Do you also have this in other colors?
239	L'amor supera qualsevol distància.	Love overcomes any distance.
240	Tinc mal de coll.	I have a sore throat.
241	Quin creus que és millor?	Which do you think is best?
242	Tenia uns ulls bonics.	She had pretty eyes.
243	Necessito mel.	I need honey.
244	Quina hora és?	What time is it?
245	S'està fent molt tard.	It's getting very late.
246	Avui fa fred!	It's cold today!
247	No tinc família.	I have no family.
248	Què hi ha dins la caixa?	What's inside the box?
249	On és el sol?	Where is the sun?
250	Ets policia?	Are you a policeman?
251	Ja heu sopat?	Have you eaten dinner yet?
252	Hui estic ben cansada.	I'm pretty tired today.
253	Ets el meu primer amor.	You're my first love.
254	Les seves sabates són marrons.	His shoes are brown.
255	Va seure al davant per poder sentir.	He sat in the front so as to be able to hear.
256	Ets un bon noi.	You are a good boy.
257	Tom va morir a Roma.	Tom died in Rome.
258	Ho va intentar durant gairebé una hora.	She tried for almost an hour.
259	La noia és maca.	The girl is pretty.
260	Vaja, em sap greu.	Oh, I'm sorry.
261	oh! De debò?	Oh! Really?
262	Tothom rigué.	Everybody laughed.
263	Estava al terra.	He was on the ground.
264	Estic a punt de casar-me.	I'm about to get married.
265	És una idea brillant.	That's a bright idea.
266	Li va donar un regal.	I gave him a present.
267	Tots els teus gats són grisos.	All of your cats are grey.
268	No tinc cotxe.	I don't have a car.
269	Tinc un problema.	I have a problem.
270	Tens deu anys?	Are you ten years old?
271	El noi vol sortir.	The boy wants to leave.
272	Aquell llibre és meu.	That book is mine.
273	N'hem parlat entre nosaltres.	We've talked it over among ourselves.
274	Pots venir amb mi.	You can come with me.
275	Sents algun so?	Do you hear any sound?
276	En guerra la justícia calla.	In war justice is silent.
277	He trobat diners!	I found money!
278	Sempre dic que sí!	I always say yes!
279	Són els defensors de la ciutat.	They're the defenders of the city.
280	Ser senzill és bo.	To be simple is good.
281	Tenen prou diners.	They have enough money.
283	No et facis mala sang.	You don't have to kick yourself.
284	Pensar és parlar amb un mateix.	Thinking is talking with oneself.
285	Vosaltres treballareu.	You'll work.
286	Són les dues.	It's two o'clock.
287	D'acord, faré el que dius.	Okay, I'll do what you say.
288	No, no ho faré.	No, I won't do that.
289	Hola, amics.	Hello, friends.
290	Si no hagués estat per tu, ell encara seria viu.	If it hadn't been for you, he would still be alive.
291	Ve aquí cada cinc dies.	He comes here every five days.
292	He votat en contra teva.	I voted against you.
293	Hi havia tres nois al meu davant.	Three boys were standing in front of me.
294	No sabia què fer.	I didn't know what to do.
295	Què fas demà?	What are you doing tomorrow?
296	Puc repetir-ho vint vegades.	I can repeat it again and again.
297	Tot s'ha acabat amb ell.	It is all over with him.
298	No ho he dit pas.	I didn't say it.
299	Em pensava que estava tenint un atac de cor.	I thought I was having a heart attack.
300	Ens cal ajuda.	We need help.
301	No m'agrada menjar.	I don't like eating.
302	Ens cal ajuda.	We need help.
303	T'han fet cas.	They listened to you.
304	No tenim por.	We are not afraid.
305	Quina és nova?	Which is new?
306	Jo no veig ningú.	I don't see anyone.
307	Quant guanya al mes?	How much money does he make a month?
308	Quan vas arribar?	When did you arrive?
309	Crec que tornaré aviat.	I think I'll come back soon.
310	Ja faig tard.	I'm already late.
311	On és la meva filla?	Where's my daughter?
312	D'on ha vingut ella?	Where's she come from?
313	Saps on ha anat ella?	Do you know where she's gone?
315	Jo tampoc entenc res.	I, too, didn't understand anything.
316	Què vas fer mentre era fora?	What did you do while I was away?
317	La veritat encara importa.	Truth still matters.
318	No hauries d'estar aquí.	You were not supposed to be here.
319	Em fa sentir incòmode.	It makes me feel uncomfortable.
320	Us agradaria anar a una illa deserta?	Would you like to go to a desert island?
321	Tan sols vull que escoltis.	I just want you to listen.
322	Va començar a ploure.	It started raining.
323	Vine quan vulguis.	Come whenever you like.
324	"Ah!" és una interjecció.	"Ah!" is an interjection.
325	Ja faig tard.	I'm already late.
326	Què farem ara, capità?	What will we do now, captain?
327	Tirarem una mà.	We'll lend a hand.
328	És realment molest.	It's really annoying.
329	Per favor, apaga el llum.	Please turn off the light.
330	Suposo que podríem caminar.	I suppose we could walk.
331	Fas bona cara.	You look good.
332	Quina sort que té!	He's so lucky!
333	No li queda res.	He has nothing left.
334	Mira'm als ulls.	Look into my eyes.
335	Fill de puta!	Son of a bitch!
336	Val la pena tenir-ho en compte.	That is worth considering.
337	Veus la caseta d'allà?	Can you see that house over there?
338	Pocs estudiants poden entendre el que diu.	Not many students can understand what he says.
339	Bec aigua de coco al matí.	I drink coconut water in the morning.
340	Les sabates són sota el llit.	The shoes are under the bed.
341	Penso en tu.	I'm thinking about you.
342	No han tingut una reunió.	They have not had a meeting.
343	Eres bona persona.	You're a good person.
344	Fora del meu camí!	Stay out of my way.
345	Moltes gràcies.	Thank you very much!
346	Ha parlat com si fos ma mare.	She spoke as if she were my mother.
347	Ningú va córrer davant d'ell.	No one ran ahead of him.
348	El vostre fill és un geni.	Your son is a genius.
349	Quina història tan estranya!	What a queer story!
350	Penses molt en ella?	Do you think about her a lot?
351	Tinc cinc gats.	I have five cats.
352	Per cert, quina edat tens?	By the way, how old are you?
353	Gràcies pels teus consells, Arnau.	Thanks for your advice, Arnau.
354	Qui t'ha deixat entrar?	Who let you come in?
355	Espero que no hagi mort.	Hope hasn't died.
356	5 són menys que 8.	5 is less than 8.
357	És la primera ministra de Finlàndia.	She is the prime minister of Finland.
358	Quant guanya al mes?	How much money does he make a month?
359	Quants fills tens?	How many children do you have?
360	Jo tinc molts amics.	I have lots of friends.
361	Tom és massa jove per portar un cotxe.	Tom is too young to drive a car.
362	El jardí és petit.	The garden is small.
363	No va deixar mai d'estar al seu costat.	He never left her side.
364	Puc fer unes preguntes?	Can I ask some questions?
365	Es van posar d'acord per triar-lo com president.	They agreed to elect him as president.
366	Podria ajudar.	I could help.
367	La seva veu em fon el cor.	Her voice melts my heart.
368	Adéu, Sayoko.	Goodbye, Sayoko.
369	El zero és un número important.	Zero is an important number.
370	No m'agraden les dones sense personalitat.	I don't like women without personality.
371	Tal pare, tal fill.	Like father, like son.
372	Val la pena?	Is it worth it?
373	Espero actualitzacions.	I await updates.
374	En Tom es veu ridícul.	Tom looks ridiculous.
375	Viu aquí prop.	She lives nearby.
376	No val gaire.	It's not worth much.
377	Aquella casa li pertany.	That house belongs to him.
378	El Sol ens dóna calor i llum.	The sun gives us heat and light.
379	En Tom i la Mary es portaven com nens.	Tom and Mary acted like children.
380	Què si diuen que no?	What if they said no?
381	Si no hagués estat per tu, ell encara seria viu.	If it hadn't been for you, he would still be alive.
382	Vós sou arrogant.	You are arrogant.
383	Qui són aquestes persones?	Who are those people?
384	No volem prendre res.	We don't want to take anything.
385	El decret és just.	The decree is fair.
386	Quiets, mans amunt!	Freeze, hands up!
387	He perdut la cartera.	I lost my wallet.
388	Cinc i dos fan set.	Five plus two is seven.
389	Estic un poc nerviós.	I'm a bit nervous.
390	No em puc creure que et vaig mostrar allò.	I can't believe that I showed you that.
391	Simplement no sabem perquè.	We just don't know why.
392	Ja no ets un nen.	You're not a child anymore.
393	Per què no seus i bevem junts una copa?	Why don't you sit down, and we'll have a drink together?
395	Som el que fem.	We are what we do.
396	És una oportunitat única.	This is a once-in-a-lifetime opportunity.
397	Només tinc dues hores.	I only have two hours.
398	Va marxar ahir.	He left yesterday.
399	He votat en contra vostra.	I voted against you.
400	Jugurta i Roma eren enemics acèrrims.	Jugurtha and Rome were bitter enemies.
401	Sé que no vaig fer res malament.	I know that I did nothing wrong.
402	En Tom s'ha tornat pàl·lid.	Tom turned white.
405	Li vaig dir que podia marxar.	I said he might go.
406	Va perdre la vista.	He lost his eyesight.
408	Tornaré en deu minuts.	I'll be back in ten minutes.
409	Bon any nou!	Happy New Year!
410	No sent les cames.	He can't feel his legs.
411	Qui compra aquest tipus d'art?	Who buys this type of art?
412	Tothom pensa la mateixa cosa.	Everyone thinks the same thing.
413	Hauríem de fer el canvi?	Should we make the switch?
414	Busco les meves ulleres.	I'm looking for my eyeglasses.
415	En Mennad ho farà.	Mennad will do it.
416	Ell ha començar a cercar treball.	He has started to look for work.
417	Feu servir YouTube.	Use YouTube.
418	La cambra és força petita.	The room is rather small.
419	Què li passa a aquet paio?	What is wrong with that guy?
420	Prenc cafè cada matí.	I drink coffee every morning.
421	Col·lecciona papallones?	Does he collect butterflies?
422	Serà un bon marit.	He will be a good husband.
423	La Terra té forma de taronja.	The earth is shaped like an orange.
424	Hi ha res que el Tom no faci?	Is there anything Tom won't do?
425	Tenim greus problemes.	We have serious problems.
426	Qui t'ha deixat entrar?	Who let you come in?
427	Són dos quarts de quatre.	It's half past three.
428	Jo volia que en Tom netegés la seva habitació.	I wanted Tom to clean his room.
429	Parla anglès?	Does he speak English?
430	No vull viure.	I don't want to live.
431	Qui ve amb mi?	Who is coming with me?
433	Necessito treure diners del caixer automàtic.	I need to withdraw money from the ATM.
434	Quants anys tens?	How old are you?
435	Bon cap de setmana!	Have a good weekend!
437	Estimo el meu xicot bisexual!	I love my bisexual boyfriend!
438	Fes una foto.	Take a picture.
439	Escolta al teu cos.	Listen to your body.
440	Hem d'actuar ràpid.	We have to act quickly.
441	Necessitem ajuda.	We need help.
442	Sembla exactament ella.	It sounds exactly like her.
443	El golf de Mèxic és a l'Amèrica del Nord.	The Gulf of Mexico is in North America.
444	Em podries dir l'hora?	Could you tell me the time?
445	Amb qui esteu parlant?	Who are you talking to?
446	Vostè ho necessita.	You need it.
447	Fes allò que et digui el cor, que no t'enganyarà mai.	Follow your heart, for it never lies.
448	Eres bona persona.	You're a good person.
449	És una oportunitat única.	This is a once-in-a-lifetime opportunity.
450	Potser que el Tom no pugui pagar el lloguer del mes que ve.	Tom may not be able to pay his rent next month.
451	Cinc i dos fan set.	Five plus two is seven.
452	No ho facis mai més.	Don't ever do that again.
454	És tranquil, oi?	It is restful, isn't it?
455	Friso per posar punt i final a la nostra relació infeliç.	I'm hoping to put an end to our unhappy relationship.
456	Tom és vell.	Tom is old.
457	Jo conec aqueixos bars.	I know those bars.
458	La nena és esquerrana.	The girl is left-handed.
459	El poble no té electricitat.	The village doesn't have electricity.
461	Vaig demanar al senyor Smith	I asked Mr Smith.
462	La meva germana té un gos.	My sister has a dog.
463	Va venir a Nova York per buscar feina.	He came to New York in search of work.
464	El foc sempre és perillós.	Fire is always dangerous.
465	És culpa teva.	It's your fault.
466	Açò no va a acabar bé!	That didn't end up right!
467	Viu aquí prop.	She lives nearby.
468	Vaig comprar alguns segells.	I bought some stamps.
469	És molt fort.	It's really loud.
470	Les normes de seguretat estan escrites amb sang.	Safety regulations are written in blood.
471	Va marxar ahir.	He left yesterday.
472	Per fi ha arribat!	He finally arrived!
473	Ella va fer-ho el millor possible.	She tried her best.
474	Va ser genial. Vaig anar a Kyoto.	It was great. I went to Kyoto.
475	Ves al llit, Tom.	Go to sleep, Tom.
476	Què és en realitat la cultura?	What is actually culture?
477	Tom encara és jove.	Tom is still young.
478	Jo tampoc entenc res.	I, too, didn't understand anything.
479	Parlo per telèfon.	I'm talking on the phone.
480	En Tom va aconseguir ser força bo.	Tom became pretty good at it.
481	Tothom pensa la mateixa cosa.	Everyone thinks the same thing.
482	No ho volen.	They don't want it.
483	He de debatre el nou pla amb en Tom.	I must discuss the new plan with Tom.
484	Aquí fa molta calor.	It's very hot here.
485	No tenim Papa!	We don't have a Pope!
486	Expliqueu-me els vostres plans per al futur.	Tell me your plans for the future.
487	Viuen a l'altra banda del riu.	They live on the other side of the river.
488	Antany, TikTok anava darrere de WhatsApp solament en descàrregues des d'Apple i Google.	Last year, TikTok was only second to WhatsApp in downloads from Apple and Google.
489	No ho farem mai més.	We will never do it again.
490	No va dir on anava.	He didn't say where he was going.
491	El soldat m'ha donat aigua.	The soldier gave water to me.
493	Em sentia igual.	I was feeling the same.
494	Teniu fam, ara?	Are you hungry now?
495	En Tom és més jove que la resta dels seus amics.	Tom is younger than all of his friends.
496	Em sona estrany.	It sounds strange to me.
497	Puc veure la llum.	I can see the light.
498	Estic embarassada de quatre mesos.	I am four months pregnant.
499	Les teves sabates són aquí.	Your shoes are here.
501	Haig de comprar segells.	I need to buy stamps.
503	No és pas difícil.	It's not difficult.
505	No és tan fàcil.	It's not so easy.
506	Alguna pregunta?	Do you have any questions?
507	He de fer açò.	I need to do this.
508	En Tom creu en Al·là.	Tom believes in Allah.
509	Va agafar una moneda.	She picked up a coin.
510	Segons la seva opinió, si.	According to his opinion, yes.
511	No vull treballar.	I don't want to work.
512	Vivim lluny de l'aeroport.	We live far from the airport.
513	Gairebé s'han decidit.	They've almost made up their minds.
514	No sé el motiu pel qual va anar-hi.	I don't know the reason why he went there.
515	Ell va ser un pioner en el seu camp d'estudi.	He was a pioneer in this field.
516	Tornarà a les sis.	He'll return at six.
517	Sabia que la Layla deia la veritat	I knew Layla was telling the truth.
518	Acaba de trucar.	He just called.
519	La mama va plorar.	Mama cried.
520	Visc sola a Boston.	I live alone in Boston.
521	En Tom va dir que estava content que haguessis pogut fer allò.	Tom said he's glad you were able to do that.
522	Als morts no els fa mal.	The dead don't hurt.
523	Taro, el sopar està llest!	Taro, dinner's ready!
524	A dormir, Tom.	Go to sleep, Tom.
525	T'he de dir quelcom.	There's one thing I must tell you.
526	Puc fer-te una última pregunta?	Can I ask you one final question?
527	Què feia allà?	What was he doing there?
528	Vós sou arrogant.	You are arrogant.
529	No ho facis tret que en Tom et digui que has de fer-ho.	Don't do that unless Tom says you have to do it.
530	Allò és ridícul.	That's ridiculous.
531	He fet esperar en Tom	I made Tom wait.
532	En Tom va ser assassinat a la presó.	Tom was killed in prison.
534	Feliç Pasqua!	Happy Easter!
536	La gent vol sentir-se segura.	People want to feel safe.
538	Amb qui esteu?	Who are you with?
539	Encara recordes com em dic?	Do you still remember my name?
540	On la vàreu conèixer?	Where did you meet her?
541	En Yanni tenia algunes menges.	Yanni got some snacks.
542	Suposo que podríem caminar.	I suppose we could walk.
543	Estic buscant una arma.	I'm looking for a weapon.
544	Et diré la veritat.	I'll tell you the truth.
545	La flor blava és petita.	The blue flower is small.
546	Veus què està passant?	You see what's going on?
547	Ho faria si m'ho demanéssiu.	I'd do that if you asked me to.
548	Els diners obren totes les portes.	Money opens all doors.
549	He tingut un dia molt dur.	I've had a very hard day.
550	El cel és fals.	The sky is fake.
551	Japó és molt diferent de com era 50 anys enrere.	Japan is very different from what it was fifty years ago.
552	Ara son les cuatre i deu.	It's ten past four now.
553	T'ensenyo un parell de fotos.	I'll show you a few photos.
554	En Tom probablement és boig.	Tom is probably insane.
556	Ho vas comprar al mercat negre?	Did you buy it on the black market?
558	Hauríem de fer el canvi?	Should we make the switch?
559	Per fi ha arribat!	He finally arrived!
560	Hem de seguir les regles.	We have to go by the rules.
561	Agafa un préssec.	Take a peach.
563	Només la pau pot salvar el món.	Only peace can save the world.
564	Ell es va quedar fins tard.	He stayed late.
566	Ella fa una festa aquesta nit.	She is giving a party tonight.
567	Què bé sona aquesta paraula!	What a nice sounding word!
568	Deixa'm en pau!	Leave me alone!
570	Et dono cinc dòlars.	I'll give you five dollars.
571	Sempre ha sigut així.	It's always been that way.
572	El món està en perill.	The world is in danger.
573	Aquesta escola no té calefacció.	This school has no heating.
574	Conec bé aquestes noies altes.	I know those tall girls quite well.
575	Escolto el que estàs dient.	I hear what you're saying.
576	Has portat el que et vaig demanar que portessis?	Did you bring what I asked you to bring?
577	Demà sirà lliure.	He will be free tomorrow.
579	Som del mateix equip.	We're from the same team.
580	El diccionari recull vora mig milió de paraules.	The dictionary gathers nearly half a million words.
581	No deixi les seves coses enrere.	Don't leave your stuff behind.
582	En Tom va ser assassinat a la presó.	Tom was killed in prison.
583	Recordo el que va dir.	I remember what he said.
584	El president Clinton va negar l'acusació.	President Clinton denied the accusation.
585	Hi ha un fum de llibres dalt de la taula. Són teus?	There are a bunch of books in the table. Are they yours?
586	No m'agrada aquest joc anomenat viure.	I don't like this game known as life.
587	En general, els homes són més alts que les dones.	In general, men are taller than women.
588	L'autobús para ací?	Does the bus stop here?
589	Va lluitar contra la discriminació racial.	He fought against racial discrimination.
590	Aniré a Barcelona el cap de setmana.	I will go to Barcelona on the weekend.
591	Dono per descomptat que aprovarà l'examen.	I took it for granted that he would pass the exam.
592	Grècia és un país antic.	Greece is an old country.
593	Quan et mire el cul se'm posa dura.	When I look at your ass, I get hard.
594	Ho entens, oi?	You understand, right?
595	Ells són pares.	They are fathers.
596	Demà serà pitjor.	It will be worse tomorrow.
597	Quin és el teu secret?	What's your secret?
598	En Tom vol canviar el món.	Tom wants to change the world.
599	No m'agraden les ciutats grans.	I dislike big cities.
600	Dec tenir el número equivocat.	I must have the wrong number.
602	D'acord, faré el que diguis.	Okay, I'll do what you say.
603	Li vaig enviar un missatge.	I texted him.
604	Sents algun so?	Do you hear any sound?
605	Estar boig és saludable	Being crazy is healthy.
607	Simplement no sabem perquè.	We just don't know why.
608	Estic buscant una arma.	I'm looking for a weapon.
609	No estaves equivocat.	You weren't wrong.
611	Has parlat amb la policia?	Did you speak to the cops?
612	Surt de la classe.	Get out of the classroom.
613	Coneixes el meu germà Masao?	Do you know my brother Masao?
615	Sabó, sisplau.	Soap, please.
616	Sisplau, mandi'ns més informació.	Please send us more information.
617	Que podeu venir aquí?	Can you guys come here?
618	M'estic dret a l'ombra.	I'm standing in the shade.
619	Mou el cul fins aquí ara mateix!	Get your ass in here!
620	Truca'm si necessites ajuda.	Give me a call if you need help.
621	He estat pensant en començar un nou negoci.	I have been thinking about starting a new business.
622	Digues el que penses!	Say what you think!
623	Acaba de trucar.	He just called.
624	Estic esperant el tren.	I'm waiting for the train.
626	Voleu fer-vos rics?	Do you want to get rich?
627	Són paraules buides.	Those are empty words.
628	He matat l'home.	I killed the man.
629	Escriviu el que sabeu.	Write what you know.
630	Tinc pressa.	I'm in a hurry.
631	Londres, la capital d'Anglaterra, es troba al Tàmesi.	London, the capital of England, is on the Thames.
632	Vam veure un altre vaixell molt per davant.	We saw another ship far ahead.
633	Calla i escolta!	Shut up and listen!
634	Hi ha un gos!	There is a dog!
635	Va explicar el significat literal de la frase.	She explained the literal meaning of the phrase.
636	Deixa que vagi a comprar.	Let me go shopping.
638	La senyoreta Sato és la responsable de la meva classe.	Miss Sato is in charge of my class.
639	Feu servir YouTube.	Use YouTube.
640	No soc homosexual, sinó bisexual.	I'm not homosexual, but bisexual.
641	Parles àrab?	Do you speak Arabic?
643	Miro les coses que vull mirar.	I see the things I want to see.
