rank	sentence	english
448	Dingen gebeuren.	Shit happens.
449	Geniet ervan.	Enjoy.
450	Ik kreeg dorst.	I got thirsty.
451	Waarschijnlijk.	Probably.
452	Hoi allemaal.	Hi, everybody.
453	Is dat mogelijk?	Is that possible?
454	Mooie tattoo!	Nice tattoo!
455	Schenk bloed.	Donate blood.
456	Wees jezelf.	Be yourself!
457	Het is nacht.	It's night.
458	Niks nieuws.	Nothing new.
459	Ga naar bed.	Go to bed.
460	Ik liet ze gaan.	I let them go.
461	Blijf lopen.	Keep walking.
462	Wees gelukkig!	Be happy!
463	De waarheid?	Really?
464	Ze reden weg.	They drove away.
465	Papa is groot.	Dad is tall.
466	Ik hoorde u.	I heard you.
467	Klinkt goed!	Sounds good!
468	Ze is twee maanden oud.	She is two months old.
469	Ik ga hem vermoorden.	I'll kill him.
470	Zorg voor Tom.	Look after Tom.
471	Elke dollar helpt.	Every dollar helps.
472	Was u bezig?	Were you busy?
473	Het is voorbij.	It's over.
474	Terwijl u eet?	While eating?
475	Kom, sta op.	Come on, get up.
476	Zaken zijn zaken.	Business is business.
477	Fijne avond.	Have a nice evening.
478	Atl is tien.	Atl is ten.
479	Mijn schuld.	My mistake.
480	Rijd veilig!	Drive safely.
481	We redden levens.	We're saving lives.
482	Open je hart.	Open your heart.
483	Zult u gaan?	Will you go?
484	Spreek duidelijk.	Speak clearly.
485	Stel je vraag.	Ask your question.
486	Schiet terug.	Return fire.
487	Ik kom eraan.	I'm coming.
488	Wacht zes uur.	Wait for six hours.
489	Ik begin pas.	I'm just beginning.
490	Hij is gekomen!	He has come!
491	Tom zit vol.	Tom is full.
492	Is ze een vriendin?	Is she a friend?
493	Ze keek rond.	She looked around.
494	Hoe voelt ge u?	How do you feel?
495	Ik ben je baas.	I'm your boss.
496	Dat is moord.	It's murder.
497	De ander greep zijn arm.	The other grasped his arm.
498	Ze is klein.	She's small.
499	Is het niet fijn?	Isn't it nice?
500	Ik doe dit al jaren.	I've been doing it for years.
501	Ik ben thuis, mam!	I'm home, Mom!
502	Ontspan je hele lichaam.	Relax your entire body.
503	Wees eerlijk.	Be fair.
504	Was je gezicht.	Wash your face.
505	Zwem niet ver!	Do not swim far!
506	Word wakker!	Wake up!
507	Wij zijn ouders.	We're parents.
508	Hoe gebeurt zoiets?	How does this happen?
509	Ik wil leren.	I want to learn.
510	De telefoon ging.	The telephone rang.
511	Laat me los!	Let go of me!
512	Ik kom per trein.	I'll come by train.
513	Mama huilde.	Mummy cried.
514	Trek een nummer.	Take a number.
515	Ik was fout.	I was wrong.
516	Ze mogen gaan.	They may go.
517	Stop nu meteen.	Stop immediately.
518	Ga je slapen?	Are you going to sleep?
519	Dank u zeer.	Thanks very much.
520	Ik ben dezelfde.	I'm the same.
521	Liefde zuigt.	Love sucks.
522	Alstublieft.	Please.
523	Neem er deel aan!	Participate!
524	Blijf liggen!	Stay down!
525	En gas erop!	Sharp's the word!
526	Ik ski vaak.	I often ski.
527	Laat vallen.	Let's drop it.
528	Hoe belangrijk?	How important?
529	Niet sterven.	Don't die on me.
530	Je bent oud.	You're old.
531	Leg het neer!	Put it down.
532	Kent u deze buurt?	Do you know this neighbourhood?
533	Tom komt langs.	Tom will come by.
534	Houd u warm.	Keep warm.
535	De rest weet u.	You know the rest.
536	Stond je op?	Did you stand up?
537	Heb je het begrepen?	Did you get it?
538	Zij drinken.	They drink.
539	Wat een team!	What a team!
540	Tom vertelde het me.	Tom told me.
541	Kom beneden.	Get down!
542	Vergeet hem.	Forget it.
543	Kom, vooruit.	Come out.
544	Hoort u mij?	Do you hear me?
545	Zoek een baan.	Get a job.
546	Wafel dicht.	Put a sock in it.
547	Het is inderdaad prachtig.	It is magnificent indeed.
548	In elk geval.	By all means.
549	Ik zal thee zetten.	I'll make tea.
550	Oorlog is slecht.	War is bad.
551	Ik gaf mezelf aan.	I turned myself in.
552	Niet tijdens de les eten.	Do not eat in class.
553	Ik maakte thee.	I made tea.
554	Kennen we u?	Do we know you?
555	Tom gebruikt je.	Tom is using you.
556	Alles is oke.	Everything is OK.
557	Wat is geluk?	What is happiness?
558	Ik hield van je.	I loved you.
559	Gooi je wapen weg!	Throw out your weapon!
560	Kop of munt?	Head or tail?
561	Heb vertrouwen.	Be confident.
562	Plaats rust!	At ease.
563	Hou je mond!	Shut your mouth.
564	Je hebt drie weken.	You've got three weeks.
565	In elk geval.	By all means.
566	Wij betalen.	We're paying.
567	Anderen huilden.	Others cried.
568	Neemt u dat?	Will you take that?
569	Recht je rug!	Straighten your back!
570	Je nam bier.	You had beer.
571	Ik ben Jack.	I am Jack.
572	Zij is op kantoor.	She is at the office.
573	Ze heeft geld gegeven.	She gave money.
574	Ik kap ermee.	I quit.
575	Zoek overal.	Look everywhere.
576	Hij komt daarna.	He will come afterwards.
577	Tweede slag!	Strike two!
578	Onderzoek ze.	Examine them.
579	Welkom terug!	Welcome back.
580	Dit is hard.	This is hard.
581	Ik sterf liever.	I prefer to die.
582	Bewijs het me.	Prove it to me.
583	Vanaf wanneer?	Since when?
584	Wees aardig!	Be nice.
585	Jij klootzak!	Bastard!
586	Dit is stuk.	This is broken.
587	Hou je woord!	Keep your word!
588	Modes veranderen.	Fashions change.
589	Lees deze zin.	Read this sentence.
590	Tot straks dan.	See you soon then.
591	Wees een vent!	Man up!
592	Ik ben je zus.	I'm your sister.
593	Wie haat je?	Who hates you?
594	Blijf hier vandaan.	Do not come here.
596	Hoi, lieverd.	Hello, my dear.
597	Ze woog zichzelf.	She weighed herself.
598	Wat is nieuw?	What's new?
599	Hij wil je ontmoeten.	He wants to meet you.
600	Wij werden dik.	We got fat.
601	Ze lachten allebei.	They both laughed.
602	Minder is meer.	Less is more.
603	Is pap in de keuken?	Is dad in the kitchen?
604	Ik ga nergens heen.	I'm not going anywhere.
605	Ben je kwaad?	Are you mad?
606	Wat zit erin?	What does it contain?
607	Jij zult ervoor betalen.	You will pay for it.
608	Wie is die kerel?	Who's that guy?
609	Ik kwam gisteren.	I came yesterday.
610	Goed ontmoet.	Well met.
611	Dit is een miljoen yen waard.	This is worth one million yen.
612	Ok, goed dan!	Fair enough!
613	De film begint.	The movie starts.
614	Ze verloren.	They lost.
615	Ik probeerde.	I tried.
616	Ik heb gebeld.	I phoned.
617	Geef antwoord.	Answer me.
618	Ze noemen me Bob.	They call me Bob.
619	Ik heb informatie.	I have information.
620	Lees dit boek.	Read this book.
621	Tom is stil.	Tom is quiet.
622	Waar is je kapitein?	Where's your captain?
623	Ben je hem kwijt?	Did you lose it?
624	Mijn enkel jeukt.	My ankle itches.
625	De boom valt.	The tree falls.
626	Ik was boos.	I was angry.
627	Ik reis licht.	I travel light.
628	Zij is 16 geworden.	She turned 16.
629	Mijn pa belde net.	My dad just called.
630	Kies één persoon.	Choose one person.
631	Ze konden Tom niet doden.	They couldn't kill Tom.
632	Wij beschermen u.	We're protecting you.
633	Ik heb slechte adem.	I have bad breath.
634	Bel het ziekenhuis.	Call the hospital.
635	Ik ken het gevoel.	I know the feeling.
636	Hoe is het gegaan?	How did it come out?
637	Voorzichtig!	Look out!
638	De hond eet.	The dog is eating.
639	Kan u rijden?	Do you drive?
640	Eindelijk thuis!	Home at last!
641	Heb je gesproken?	Did you speak?
642	Hallo, meisjes!	Hello, girls.
643	De aarde draait.	The earth rotates.
644	Ten strijde!	To battle!
645	Doe normaal!	Get a life!
646	Erg grappig!	Funny!
647	Luister, heren.	Listen, gentlemen.
648	Ik kan het voelen.	I can feel it.
649	Tom is de moordenaar.	Tom is the murderer.
650	Ik ben een mens.	I'm a human.
651	Waar is de president?	Where's the president?
652	Het is nogal eng.	It's kind of creepy.
653	Ik zit in de gevangenis.	I'm in jail.
654	Je loopt snel.	You walk quickly!
655	Tom was degene die reed.	Tom was the one who was driving.
656	Zo prachtig!	So beautiful!
657	Echt? Hoezo?	Really? Why?
658	Ik wil kopen.	I want to buy.
659	Niet vechten.	Don't fight.
660	De punt ontbreekt.	The period is missing.
661	Heel vreemd.	Very strange.
662	Niet trouwen.	Don't get married.
663	Hou contact.	Keep in touch.
664	Zat ik verkeerd?	Was I wrong?
665	Ik meen het!	I mean it.
666	Maak koffie.	Make coffee.
667	Ik verwacht hem.	I'm expecting him.
668	Schip in zicht!	Ship ahoy!
669	Hij is ziek.	He is ill.
670	Met plezier.	With pleasure.
671	Einde verhaal.	End of story.
672	Stap naar voren.	Step forward.
673	Hij is advocaat.	He's a lawyer.
674	De dag begint.	Day breaks.
675	Maria begon.	Mary began.
676	Ik heb enkele boeken.	I have a few books.
677	Blijf erbij!	Stick to it!
678	Gaat uw gang.	Go ahead.
679	Het gebeurde.	It happened.
680	Wat een heer.	Some man.
681	Herinner je!	Remember!
682	Jezus huilde.	Jesus wept.
683	Kom opnieuw.	Come again.
684	Oh! Serieus?	Really?
685	Geef je zomaar op?	Are you just going to give up?
686	Pardon, ik passeer.	Excuse me, I'm coming through.
687	Wat hebt u gevraagd?	What have you asked?
688	Neem de controle.	Take control.
689	Pas getrouwd.	Just married.
690	Hou daarmee op!	Stop!
691	Spel afgelopen.	Game over.
692	Bedoelt u mij?	Are you referring to me?
693	Dat is perfect.	That's perfect.
694	Ze stellen veel vragen.	They're asking a lot of questions.
695	Doe het juiste.	Do what is right.
696	De koning kwam.	The king has come.
697	Beloof niets!	Don't promise anything.
698	Op de grond!	Get down!
699	Is het het waard?	Is it worth it?
700	Ik wil winnen.	I want to win.
701	Nadat je gegeten hebt?	After eating?
702	Gebruik dit.	Use this.
703	We begrijpen het.	We understand.
704	U bent veranderd.	You've changed.
705	Hij is acht.	He is eight.
706	Heb je de laatste tijd enige veranderingen in meneer He opgemerkt?	Have you noticed any changes in Mr. He lately?
707	Ze gingen weg.	They left.
708	Zij kwamen samen.	They came together.
709	Elvis leeft!	Elvis lives!
710	Leg het daar.	Put it there.
711	Heb je een ijsje gekregen?	Did you get ice cream?
712	Blijf wat langer.	Stay a little longer.
713	We verliezen.	We're losing.
714	Ik rookte vroeger.	I used to smoke.
715	De lucht is rood.	The sky is red.
716	Ze hebben geen wapens.	They don't have any weapons.
717	Ik ga je verlaten.	I'm going to leave you.
718	Ze probeert.	She is trying.
719	Dames eerst.	Ladies first.
720	Seks is goed.	Sex is good.
721	Wij schieten.	We're shooting.
722	Op je toekomst!	To your future!
723	Ik heb niemand behalve haar.	I don't have anybody except her.
724	Hij is slim.	He is smart.
725	Wat inspireert u meest?	What inspires you most?
726	Stuur ze weg.	Get rid of them.
727	Ik ben in het leger.	I'm in the army.
728	Wijze woorden!	Wise words!
729	Het is zeven uur.	It's seven o'clock.
730	Ze brengt de kaas.	She brings the cheese.
731	Tot half drie!	See you guys at 2:30.
732	Kom hierheen.	Come over.
733	Tom is trots.	Tom is proud.
734	Pak je spullen!	Pack your gear.
735	Het is geheim.	It's secret.
736	Helpt u hem?	Are you helping him?
737	Hij vraagt erom.	He's asking for it.
738	Weinig kans.	Fat chance.
739	Hoe laat ongeveer?	About what time?
740	Hoi, schatje.	Hello, my dear.
741	Sommige vissen vliegen.	Some fish fly.
742	Dit is makkelijk.	This is easy.
743	Al mijn kracht is weg.	My strength is all gone.
744	Heb je Tom gedood?	Did you kill Tom?
745	Het is gestolen.	It's been stolen.
746	Zie je tenminste de brug?	Can you at least see the bridge?
747	Tom is een lange man.	Tom is a tall man.
748	Er was een ongeluk.	There was an accident.
749	Tom en Frank zijn goede vrienden.	Tom and Frank are good friends.
750	Ik bel zodra terug.	I'll call back soon.
751	Alles werkte.	Everything worked.
752	We wilden u.	We wanted you.
753	Ik eet hier.	I eat here.
754	Het is slechts het begin.	It's just the beginning.
755	Lief van je.	It's sweet of you.
756	Vreemd, nietwaar?	That's weird, isn't it?
757	Hun relatie verslechtert.	Their relationship is deteriorating.
758	Trek harder.	Pull harder.
759	Spel afgelopen.	Game over.
760	Het is een val!	It's a trap!
761	Ik zal volgen.	I'll follow.
762	Kom ter zake.	Get to the point.
763	Het voelde goed.	It felt good.
764	Ik heb bekend.	I confessed.
