rank	sentence	english
129	Tom đi theo.	Tom followed.
130	Bạn chắc chứ	Are you sure?
131	Tôi đã gặp họ.	I met them.
132	Tôi bị bắt à?	Am I under arrest?
133	Mãi yêu bạn.	Love you forever.
134	Cứ đi thẳng.	Keep walking straight ahead.
135	Nhảy qua đi.	Jump across.
136	Tôi vẫn tin.	I still believe.
137	Họ cùng tuổi.	They are the same age.
138	Ngủ ngay đi.	Sleep now.
139	Tom thích hổ.	Tom likes tigers.
140	Nó cách bao xa?	How far is it?
141	Tom đã nhìn.	Tom looked.
142	Tom sống ở Úc.	Tom lives in Australia.
143	Bọn họ đi rồi.	They're already gone.
144	Lúc đó họ đang ăn.	They were eating.
145	Giết tôi đi.	Kill me.
146	Tôi vừa mới về.	I've only just come back.
147	Tiền quan trọng.	Money is important.
148	Chào buổi tối.	Good evening.
149	Đưa cho tôi.	Give it to me.
150	Làm tốt lắm.	Well done.
151	Gọi cứu hỏa!	Call the fire department!
152	Chết là hết.	Death is final.
153	Tom bảo được.	Tom said yes.
154	Một hai ba...	One two three...
155	Tom nghĩ rằng nó bất tử.	Tom thinks he's invincible.
156	Tôi đang ăn.	I am eating.
157	Tôi đã giúp.	I helped.
158	Ừ, tôi hiểu.	Yeah, I understand.
159	Lấy ví dụ đi.	Give examples.
160	Ngài đang nói gì vậy ạ?	What are you saying, sir?
161	Tom đã tự tử.	Tom killed himself.
162	Một lần là đủ.	Once is enough.
163	Đó là ý chính.	That's the main point.
164	Hãy giơ tay.	Raise your hand.
165	Nhân vô thập toàn.	Even the worthy Homer sometimes nods.
166	Tôi đã bỏ cuộc.	I gave up.
167	Họ đã huỷ bỏ.	They canceled.
168	Mai là thứ Năm à?	Is tomorrow Thursday?
169	Tom mất tiền.	Tom lost money.
170	Ở gần đây hả?	Is it near here?
171	Tôi đang làm vụ mới.	I'm working on another case.
172	Đó là xe thuê.	It's a rental car.
173	Không ai cứu ngươi đâu.	No one is coming to save you.
174	Đã ghi nhận.	Noted.
175	Cha nào con nấy.	Like father, like son.
176	Xin Chúa giúp chúng ta.	God help us.
177	Đi ra khỏi đây.	Get away from here.
178	Hôm nay quá nóng	It is very hot today.
179	Hãy quyết định đi!	Make a decision!
180	Đếm tiền đi.	Count the money.
181	Hết thời gian.	Time is up.
182	Về cái gì cơ?	About what?
183	Cố mở mắt nhé.	Try to keep your eyes open.
184	Đó là lý do Tom đến.	That's why Tom came.
185	Tôi trở lại!	I'm back!
186	Tom chăm sóc đứa bé.	Tom looked after the baby.
187	Tom rửa mặt.	Tom washes his face.
188	Con đường dài.	The road is long.
189	Tôi vâng lời.	I obeyed.
190	Đám con gái cười.	The girls laughed.
191	Mẹ luôn luôn đúng.	Mom is always right.
192	10 trừ 6 bằng mấy?	What is 6 subtracted from 10?
193	Nhập gia tùy tục.	Do in Rome as the Romans do.
194	Đừng đánh nhau.	Don't fight.
195	Tôi vâng lời.	I obeyed.
196	Đây là nơi nào?	Where is this place?
197	Tom có chị em gái.	Tom has sisters.
198	Bỏ dao xuống.	Drop the knife.
199	Tôi đến bây giờ.	I am arriving now.
200	Thưa ông, ông không thể qua được.	You may not pass, sir.
201	Chúng tôi là số một.	We're #1.
202	Yêu là động từ.	Love is a verb.
203	Đồ ăn ở đâu?	Where's the food?
204	Ra ngoài đi.	Go outside.
205	Tom toàn nói dối	Tom lies a lot.
206	Tom đã tự sát.	Tom killed himself.
207	Thực hiện thôi.	Let's do it.
208	Họ từng ăn sáng.	They used to have breakfast.
209	Phòng tắm ở đâu	Where is the bathroom?
210	Anh là kẻ địch.	You're the enemy.
211	Tôi đầu hàng.	I surrender.
212	Đi bằng ôtô nhé.	Let's go by car.
213	Bạn chẳng là ai cả.	You're a nobody.
214	Chờ một chút.	Wait one minute.
215	Tôi nhớ nhà.	I'm homesick.
216	Chú ý vật rơi!	Watch out for falling objects!
217	Nghe rất có lý.	That makes a lot sense.
218	Nó tìm chỗ ngủ.	He looked for a place in which to sleep.
219	Học thêm đi.	Study more.
220	Tom đi nhanh.	Tom walks quickly.
221	Quay lại sau!	Come back later!
222	Họ là bác sĩ.	They're doctors.
223	Đừng cố quá.	Don't try too hard.
224	Thật tuyệt vời	These are wonderful.
225	Có lẽ tôi bị lạc.	I am probably lost.
226	Chiến thắng.	Win.
227	Hỏi ai đó đi.	Ask anybody.
228	Tích tiểu thành đại.	Many a mickle makes a muckle.
229	Tiếp tục đi.	Go on.
230	Tình yêu là gì?	What's love?
231	Chill bạn ơi!	Chill out!
232	Đứng bên ngoài đi.	Step outside.
233	Yanni đồng ý.	Yanni agreed.
234	Tom rất vui.	Tom was happy.
235	Mọi thứ vẩn ổn chứ?	Everything okay?
236	Hết thời gian.	Time is up.
237	Đừng bận tâm!	Nevermind.
238	Cứu tôi với!	Help me!
239	Vấn đề ở đâu	Where is the problem?
241	Hổ phụ sinh hổ tử.	Like father, like son.
242	Trả lời tôi đi!	Answer me!
243	Họ đã đi bộ.	They walked.
244	Họ đều vui vẻ.	They're all happy.
245	Tom có xe máy.	Tom had a motorcycle.
246	Cho họ vài phút.	Give them a minute.
247	Bánh có vị ngọt.	The cake is sweet.
248	Tôi khát nước	I'm thirsty.
249	Nó giống như mưa.	It's like rain.
250	Đừng đánh nhau.	Don't fight.
251	Tai nạn xảy ra.	Accidents happen.
252	Đi chơi thôi!	Let's go play!
253	Đẹp trai quá!	How handsome!
254	Chào buổi tối.	Good evening.
255	Cảnh sát thổi còi.	The police officer blew his whistle.
256	Xoá câu này đi.	Delete this sentence.
257	Cái kia ướt.	That's wet.
259	Giữ tiền đi.	Keep the money.
260	Tôi ghét hành tây.	I hate onions.
261	Sắp vô tiết rồi.	Classes are starting again soon.
262	Tom chưa kết hôn.	Tom isn't married yet.
263	Lá thư được viết bởi Tom.	The letter was written by Tom.
264	Thực hiện thôi.	Let's do it.
265	Thế giới đã thay đổi.	The world has changed.
266	Bạn vừa nói gì?	What did you just say?
267	Bạn nói tiếng gì?	What languages do you speak?
268	Ác giả ác báo.	Curses, like chickens, come home to roost.
269	Tưởng tượng!	Imagine!
270	Chờ một chút.	Wait one minute.
271	Tôi lo lắng.	I'm nervous.
272	Bạn đẹp quá.	You are beautiful.
273	hôm qua rất nóng	It was very hot yesterday.
274	Họ là giáo viên.	They're teachers.
275	Dừng ghi hình.	Stop filming.
276	Đáng đời mày.	You've got it coming!
277	Vấn đề ở đâu	Where is the problem?
278	Tiền quan trọng.	Money is important.
279	Bình tĩnh đi.	Keep calm.
280	Một lần là đủ.	Once is enough.
281	Cám ơn. Thôi nhé.	Thanks, that's all.
282	Tom lớn tuổi hơn.	Tom is older.
283	Chào buổi sáng!	Good morning!
284	Họ là bác sĩ.	They're doctors.
285	Bạn đã ở đây bao lâu	How long did you stay?
286	Tom là người vô thần.	Tom is an atheist.
287	Mary sợ hãi.	Mary was afraid.
288	Vâng, tạm biệt.	Yes, goodbye.
289	Quá thông minh!	So smart!
290	Tom bẻ cổ con gà.	Tom wrung the chicken's neck.
291	Tự giải thích đi.	Explain yourself.
292	Họ là phụ nữ.	They're women.
293	Giày thì thường đắt.	Shoes are expensive.
294	Dễ thương ghê!	Cute!
295	Yanni vui vẻ.	Yanni is happy.
296	Cô ấy cuối đầu chào.	She inclined her head in greeting.
297	Tôi biết Tom rất rõ.	I know Tom very well.
298	Đóng cửa đi.	Keep the door closed.
299	Hãy hợp tác nào.	Let's collaborate.
300	Tôi nói tiếng Trung.	I speak Chinese.
301	Bản đồ ở trên tường.	The map is on the wall.
302	Dùng được lắm.	It works well.
303	Của rẻ là của ôi.	Buy cheap and waste your money.
304	Tôi sẽ kiểm tra.	I'll check.
305	Tôi sẽ bắn nó.	I'm gonna shoot him.
306	Tom đang cầu mưa.	Tom is praying for rain.
307	Một hai ba...	One two three...
308	Cho nó thêm cơ hội.	Give her another chance.
310	Đội nào thắng?	Which team won?
311	Đầu tiên là Tom Jackson.	First up is Tom Jackson.
312	Tôi độc thân.	I am single.
313	Tom đã chạy.	Tom ran.
314	Thêm sữa đi.	Add milk.
315	Tôi đã thay đổi.	I changed.
316	Cô ấy mang bầu.	She is pregnant.
317	Quân đội đã rút lui	The army was in retreat.
318	Hồn anh lìa khỏi xác.	His soul left his body.
319	Đáng đời mày.	You've got it coming!
320	Ngủ ngay đi.	Sleep now.
321	Trời đã mưa.	It rained yesterday afternoon.
322	Tôi đã thay đổi.	I changed.
323	Nói nhỏ thôi.	Speak quietly.
324	Giữ liên lạc nhé.	Keep in touch.
325	Tom phải có tội.	Tom must be guilty.
326	Nó thật vô nghĩa.	It has no meaning.
327	Tom an ủi Mary.	Tom comforted Mary.
328	Nước dẫn điện.	Water conducts electricity.
329	Dù của tui đâu?	Where is my umbrella?
330	Chim biết bay.	Birds can fly.
331	Họ là phụ nữ.	They're women.
332	Tôi đã tự vệ.	I defended myself.
333	Từ này khó phát âm.	This word is difficult to pronounce.
334	Tom đã phản đối.	Tom objected.
336	Tôi nhớ đêm đó.	I remembered that night.
337	Cô ấy trẻ quá!	How young she is!
338	Tôi đã ở bệnh viện.	I was at the hospital.
339	Ở gần đây hả?	Is it near here?
340	Để tôi hoàn tất.	Let me finish.
341	Trường học ở đâu?	Where's the school?
342	Hãy để Tom đợi.	Let Tom wait.
343	Làm ơn tính tiền.	The bill, please.
344	Bạn giỏi nấu ăn nhỉ.	You are a good cook.
345	Tom đi chân đất.	Tom is barefoot.
346	Đứng yên đấy.	Stand still.
347	Hãy ngồi ở đó.	Sit there.
348	Bạn trông rất ngơ	You look stupid.
349	Nó không xa.	It’s not far.
350	Họ coi khinh cô ấy.	They despise her.
351	Tom có bằng chứng.	Tom has proof.
352	Tôi có nhiều ảnh.	I have a lot of pictures.
353	Thể hiện, đừng chỉ kể.	Show, don't tell.
354	Thật khó tin!	Unbelievable!
355	Hãy quyết định đi!	Make a decision!
356	Tôi sẽ chịu được.	I will endure.
357	Tom có tài năng.	Tom has talent.
358	Tôi sưu tập tem.	I collect stamps.
359	Họ đã nổ súng.	They fired their guns.
360	Hi vọng thế.	Hopefully.
361	Giá tốt đấy.	That's a good price.
362	Tất cả hoặc không gì cả.	All or nothing.
363	Cô ta sắp đi.	She's about to leave.
364	Ăn xong đi đã.	Finish eating.
365	Tom đã tự tử.	Tom killed himself.
366	Đàn gảy tai trâu.	Cast pearls before swine.
367	Cô ấy sẵn sàng	She is ready.
368	Tôi sẽ kiểm tra.	I'll check.
369	Mở miệng ra!	Open your mouth!
370	Bạn cao thiệt!	How tall you are!
371	Ai uống bia?	Who drinks beer?
372	Tôi di chuyển.	I moved.
373	Dừng hát đi.	Stop singing.
374	Ăn ít thịt thôi.	Eat less meat.
375	Nó ở dưới cái ghế.	It is under the chair.
376	Gia đình tôi đâu?	Where's my family?
377	Dân chủ là gì?	What's democracy?
378	Có ba tuỳ chọn.	There are three options.
379	Anh bị điên à?	Are you crazy?
380	Chú ý vật rơi!	Watch out for falling objects!
381	Thử xem nào.	Let's have a try.
382	Hệ thống này tệ cỡ nào thế?	Just how bad is this system?
383	Tôi kiếm kiền.	I earned money.
384	Mắt Tom kém.	Tom has bad eyes.
385	Tom là bộ trưởng.	Tom is a minister.
386	Kế hoạch đấy à?	Is that the plan?
387	Có phần thưởng hay không?	Is there a reward?
388	Họ đã biến mất.	They vanished.
389	Tôi hài lòng.	I was content.
390	Hải là kỹ sư.	Hải is an engineer.
391	Có loại trà gì?	What's for tea?
392	Mạnh mẽ lên.	Be strong.
393	Tom hút thuốc.	Tom smokes.
394	Tom đã chiến đấu.	Tom fought.
395	Tôi thức dậy.	I woke up.
396	Dễ thương ghê!	Cute!
397	Tôi là vợ tôi.	I am my wife.
398	Nó đẹp nhưng vô dụng.	It's beautiful, but useless.
400	Trái cây ngon.	Fruit is delicious.
401	Cậu đang làm cái quái gì trong phòng tôi thế?	What on earth are you doing in my room?
402	Gió thổi từ phía Nam.	The wind is coming from the south.
403	Mọi ngôn ngữ đều tiến hoá.	Every language evolves.
404	Tôi đau vai.	I hurt my shoulder.
405	Cô ấy trang điểm đậm.	She wears heavy makeup.
406	Lực bất tòng tâm.	The spirit is willing, but the flesh is weak.
407	Tôi sai rồi.	I'm wrong.
408	Mọi thứ quá tệ.	Everything sucks.
409	Chắc chắn rùi!	Definitely!
410	Rất hiệu quả.	It works well.
411	Cô ấy sẵn sàng	She is ready.
412	Tom đã quên.	Tom forgot.
413	Cho họ vài phút.	Give them a minute.
414	Gã đó là ai?	Who is that guy?
415	Xin chúc mừng!	Congratulations!
416	Tom cực kỳ lười.	Tom is extremely lazy.
417	Tom hắt hơi.	Tom sneezed.
419	Rửa chân đi.	Wash your feet.
420	Gớm kinh khủng!	It's absolutely disgusting!
421	Trời đã mưa cả tuần.	It rained all week.
422	Yanni mua nó.	Yanni purchased it.
423	Nó là đồ thủ công.	It was handmade.
424	Tom có năng lực đặc biệt.	Tom has special abilities.
425	Chúc bạn may mắn!	Good luck!
426	Tôi tư duy, nên tôi tồn tại.	I think, therefore I am.
427	Chúng tôi nhất trí.	We agreed.
428	Tớ lên nhầm tàu.	I got on the wrong train.
429	Nó hết sức đáng sợ.	It's downright scary.
430	Bắt đầu trò chơi đi.	Begin the game.
431	Bạn có quyền.	You have rights.
432	Con vịt kìa!	Duck!
433	Tôi đi học mỗi ngày.	I go to school every day.
434	Ai cũng quý cô ấy.	Everyone loves her.
435	Ngay quanh góc phố.	It's just around the corner.
436	Chào buổi tối.	Good evening.
437	Thư giãn đi.	Relax.
438	Tao sẽ bắn hạ nó.	I'm gonna shoot him.
439	Bài thi này dễ.	The exam was easy.
440	Đặt cái hộp xuống.	Put the box down.
441	Tháng Mười đã qua.	October is over.
442	Tôi đã ly hôn.	I got divorced.
443	Mai họ sẽ cưới.	Their wedding will be tomorrow.
444	Tom có tài năng.	Tom has talent.
445	Tôi là một diễn viên.	I'm an actor.
446	Tôi có cặc to!	I've got a big dick!
447	Bạn nên the người làm việc đó.	You're the one that ought to do that.
448	Không được phép!	Not allowed!
449	Tom từng nổi tiếng.	Tom was popular.
450	Đó là tiếng Pháp.	It's French.
451	Cô ấy là khách.	She's a guest.
452	Chia đôi ra.	Halve it.
453	Rất hiệu quả.	It works well.
454	Mặc kệ tôi đi!	Leave me alone!
455	Gà có lông vũ.	Chickens have feathers.
456	Đứng yên đấy.	Stand still.
457	Đó là máu à?	Is that blood?
458	Bạn dùng hệ điều hành gì?	What operating system do you use?
459	Đơn giản mà.	It's simple.
460	Đó là một vũ khí.	It's a weapon.
461	Tôi khiến Tom khóc.	You made Tom cry.
462	Nó sẽ phá vỡ.	It will break.
463	Tiếp tục đi.	Go on.
464	Tôi đã ra đầu thú.	I turned myself in.
465	Tôi 30 tuổi.	I'm 30.
466	Dân chủ là gì?	What's democracy?
467	Chuẩn bị đi.	Be prepared.
468	Tom tạo ra Minecraft.	Tom created Minecraft.
469	Tôi ghét cá.	I hate fish.
470	Tôi là luật sư.	I'm a lawyer.
471	Nước dẫn điện.	Water conducts electricity.
472	Tom đã hồi phục.	Tom recovered.
474	Giá cả bao nhiêu?	What's the price?
475	Cháy! Chạy mau!	Fire! Run!
476	Nó nguy hiểm lắm.	It's dangerous.
477	Bạc ở trên bàn	The silver is on the table.
478	Mary sợ độ cao.	Mary is afraid of heights.
479	Nhện thích giăng mạng nhện.	Spiders like to build spiderwebs.
480	Gập sách lại!	Close the book!
481	Con chó sủa.	The dog is barking.
482	Thay đổi mục tiêu.	Change the goal.
484	Tôm bị xúc phạm	Tom got insulted.
485	Xin chúc mừng!	Congratulations!
486	Nhiệm vụ hoàn thành.	Mission accomplished.
487	Tom đánh mất điện thoại.	Tom lost his phone.
488	Thuỷ tinh dễ vỡ.	Glass breaks easily.
489	Hãy tránh mưa.	Stay out of the rain.
490	Thứ gì gây ra bão?	What causes typhoons?
491	đó là kết thúc cụt	It's a dead end.
492	Khu mỏ này là của tôi.	This mine is mine.
493	Tôi có danh sách.	I have the list.
494	Cô ta thích vẽ tranh.	She likes painting pictures.
495	Chiếc xe này là của ổng.	This car is his.
496	Chiến thắng.	Win.
497	Trái cây ngon.	Fruit is delicious.
498	Tom không xấu.	Tom isn't ugly.
499	Tôi sản xuất nhạc.	I produce music.
500	Gấp quần áo đi.	Fold the clothes.
501	Tom là sếp của bạn.	Tom is your boss.
502	Trời ạ, tôi không lấy cái xe chết tiệt của cô!	I didn't take your bloody car, for crying out loud!
503	Ây yô, chào đồng chí!	Yo, my man!
504	Gọi cấp cứu đi.	Call an ambulance.
505	Ác giả ác báo.	Curses, like chickens, come home to roost.
506	Xử lý cẩn thận nhé!	Handle with care!
507	Tom tấn công Mary.	Tom attacked Mary.
508	Mật khẩu là?	Password?
509	Mưa là cần thiết.	Rain is needed.
510	Nó khá nóng.	It's quite hot.
511	Tôi sẽ lo liệu nó.	I'll take care of it.
512	Đó là địa ngục.	It was hell.
513	Giữ liên lạc nhé.	Keep in touch.
514	Tôi bán sữa.	I sell milk.
515	Phương trình có nghiệm.	This equation has solutions.
516	Tưởng tượng!	Imagine!
517	Tôi đã thoát ra.	I escaped.
518	Vâng, tạm biệt.	Yes, goodbye.
519	Cá này ngon.	This fish is delicious.
520	Tôi đoán vậy.	I guess so.
521	Thiên nhiên màu xanh.	Nature is green.
522	Tôi là cô giáo.	I'm a schoolmistress.
523	Bạn được mời.	You're invited.
524	Họ đã rời đi.	They left.
525	Bạn cần thanh toán trước.	You need to pay in advance.
526	Họ đang dự báo mưa.	They're predicting rain.
527	Chàng trai mua một con chó.	The boy bought a dog.
528	Ngừng ra lệnh cho tôi.	Stop giving me orders.
530	Đừng thất hứa.	Don't break promises.
531	Vấn đề nằm ở đó.	That's where the problem is.
532	Hãy đến sớm.	Come early.
533	Họ đã nói dối.	They lied.
534	Đã được dịch!	Translated!
535	Viết cho Tom.	Write Tom.
536	Thật tuyệt vời	These are wonderful.
537	Cái ở giữa là của tôi.	The middle one is mine.
538	Ma có thật không?	Are ghosts real?
539	Sút quả bóng đi.	Kick the ball.
540	Tôi ủng hộ bạn.	I'm by your side.
541	Tom không nghỉ.	Tom isn't resting.
542	Tôi dạy lịch sử.	I teach history.
543	Tai nạn xảy ra.	Accidents happen.
544	Tôi bị sát hại.	I was murdered.
545	Căn nhà đẹp quá.	The house is so beautiful.
546	Bạn vừa bị nhồi máu cơ tim.	You just had a heart attack.
547	Nó nguy hiểm lắm.	It's dangerous.
548	Tôi đeo đồng hồ	I wear a watch.
549	Tom, dậy đi!	Tom, wake up!
550	Băng thì lạnh.	Ice is cold.
551	Với mục đích gi?	With what purpose?
552	Bộ phim này dở tệ.	This movie sucks.
553	Giỏi lắm, Tom.	Well done, Tom.
554	Thư viện ở đâu?	Where is the library at?
555	Hãy đi về hướng bắc.	Head north.
556	Quốc tế ngữ thì vui.	Esperanto is fun.
557	Tôi yêu võ thuật!	I love martial arts!
558	Thằng nhóc vui hẳn lên.	The boy became happy.
559	Tôi đọc được.	I can read.
560	Ăn cái này kiểu gì?	How is this eaten?
561	Đức vua trị vì vương quốc.	The king governed the country.
562	Tom đã phản đối.	Tom objected.
563	Đấy là đèn giao thông.	Those are traffic lights.
564	Tom không ở trong tù.	Tom isn't in jail.
565	Tom có vẻ bối rối.	Tom appeared confused.
566	Tôi phải trốn.	I have to hide.
567	Tom say rượu.	Tom was intoxicated.
568	Tom chơi đá bóng.	Tom plays football.
569	Bước ra khỏi bãi cỏ.	Get off the lawn!
570	Tôi đã mất dấu Tom.	I lost sight of Tom.
571	Tom quá ngu.	Tom is way too dumb.
572	Hãy có đức tin.	Have faith.
573	Tôi đã cười.	I laughed.
574	Gấp giấy làm tư.	Fold the paper in four.
575	Cánh tay tôi đau.	My arm hurts.
576	Đó là một vòng lặp vô tận.	It is an infinite loop.
577	Nước Mỹ rất rộng lớn.	America is very large.
578	Tom bán hoa.	Tom sells flowers.
579	Tôi muốn tự lập hơn.	I want to be more independent.
580	Nó lạ không?	Is this strange?
581	Tổng số lên tới bao nhiêu?	What does the total come to?
582	Tôi nghĩ ban hốt hoảng	I think you panicked.
583	Đóng cửa đi.	Keep the door closed.
584	Hãy hợp tác nào.	Let's collaborate.
585	Tom không hề yêu vợ.	Tom doesn't love his wife.
586	Bạn tràn đầy năng lượng.	You are full of energy.
587	Tụi bây có mấy cây vợt?	How many rackets do you have?
588	Càng đông càng vui.	The more people, the better.
589	Hãy cẩn thận!	Careful!
590	Tôi di chuyển.	I moved.
591	Tôi thích bánh.	I like pie.
592	Da cô ấy trắng.	Her skin is white.
593	Bạn nhìn ngốc quá.	You look stupid.
594	Tôi phản đối dự án này.	I am against this project.
595	Đám con gái cười.	The girls laughed.
596	Tom muốn tham gia.	Tom wanted to participate.
597	Tom tức giận.	Tom is angry.
598	Tom là nhà văn.	Tom is a writer.
599	Tôi mong đợi điều đó.	I'm looking forward to it.
600	Con mèo già.	The cat is old.
601	Tom đã tốt nghiệp.	Tom graduated.
602	Có vài chiếc thuyền trên hồ.	There were some boats on the lake.
603	Tom đã say bí tỉ.	Tom was totally wasted.
604	Tôi in 100 trang.	I print 100 pages.
605	Tôi bị cái gì vậy nè?	What the fuck is wrong with me?
606	Cô ta doạ lũ trẻ.	She scared the children.
607	Tom đã hồi phục.	Tom recovered.
608	Tôi độc thân.	I am single.
609	Hạnh phúc là gì?	What is happiness?
610	Bạn khỏe không?	How are you?
611	Hẹn gặp lại bạn nhé.	I'll see you later.
612	Hãy để Tom gửi bức thư.	Let Tom send the letter.
613	Họ đang đùa.	They're joking.
614	10 trừ 6 bằng mấy?	What is 6 subtracted from 10?
615	Tom bị cáo buộc rửa tiền.	Tom was accused of money laundering.
616	Nó cách đây khoảng 500 mét.	It’s about 500 metres from here.
617	Tom đã nhảy.	Tom jumped.
618	Tôi là thầy giáo.	I'm a schoolmaster.
619	Đêm đó trời đầy sao.	It's a starry night.
620	Đức Giêxu chủ trương khoan dung.	Christ taught forgiveness.
621	Món xúp hơi mặn.	The soup is a bit too salty.
622	Châu Phi là một lục địa.	Africa is a continent.
623	Phương trình có nghiệm.	This equation has solutions.
624	Tôi ghét hóa học	I hate chemistry.
625	Hãy cẩn thận!	Careful!
626	Tom đang suy nghĩ.	Tom is thinking.
627	Rùa ngủ đông.	Turtles hibernate.
628	Nước trong suốt.	Water is transparent.
629	Cờ vua thì khó.	Chess is difficult.
630	Kéo rèm vào.	Close the curtains.
631	Tôi là chồng tôi.	I am my husband.
632	Đừng thất hứa.	Don't break promises.
633	Tao nợ nó 100 đô la.	I owe him $100.
634	Nay là chủ nhật.	It's Sunday.
635	Tôi nghi ngờ điều đó.	I doubt that.
636	Gớm kinh khủng!	It's absolutely disgusting!
637	Nó hối tiếc lỗi lầm của nó.	He regrets his mistake.
