rank	sentence	english
78	Mesedez, ez sartu atetik aurretik atean jo gabe.	Please do not enter the room without knocking.
79	Urte berri on!	Happy New Year!
80	Bi mila liburu dauzka.	She has two thousand books.
81	Esker aunitz!	Thank you very much!
82	Beraz, ez zaude oso asperturik?	So, you're not too bored?
83	Egia esango dut	I'll tell the truth.
84	Zaldi baten antza dauka.	He looks like a horse.
85	Lehen postua irabazi nuen.	I won first place.
86	Katu batek bi belarri ditu.	A cat has two ears.
87	Gauez egiten du lan.	He works at night.
89	Horrek kezkatzen nau.	That worries me.
91	Bihar berriz guztiok emen egongo gara	We'll all be here again tomorrow.
92	Denbora gure alde.	Time's on my side.
93	Zein film da hau?	Which movie is this?
94	Maite zaitut.	I love you.
95	Duela aspaldi zen.	That was ages ago.
96	Mary neska ederra da.	Mary is a beautiful girl.
97	Ikasi gabe jakin nahi du.	He wants to learn without studying.
98	Goiz atera ahal naiz?	May I leave early?
99	Hirian bizi zara?	Do you live in the city?
100	Ezin dut bihar arte itxaron.	It can't wait until tomorrow.
101	Beltz guztiak ez dira ikatz	All that glitters is not gold.
102	Neska aurkitu behar dugu.	We need to find her.
103	Tom eta Maria erosi behar dute gauza batzuk.	Tom and Mary need to buy some things.
104	Ez ziren lanpeturik.	They weren't busy.
105	Sami guztia zekien.	Sami knew it all.
106	Jertsea jarri dut.	I put on a sweater.
107	Zer gertatu zen bileran?	What happened in the meeting?
108	Etxe berri baten bila nabil.	I am in search of a new house.
109	Zenbat urte dituzu?	How old are you?
110	Berak lan gogorra egitea nahi dut.	I want her to do the hard work.
111	Goiz atera ahal naiz?	May I leave early?
112	Deitu orain.	Call now.
113	Nola duzu izena?	What's your name?
114	Eguberri on!	Merry Christmas!
115	Denbora gure alde.	Time's on my side.
116	Hala ere, oraindik paranoiko nago.	I'm still paranoid.
117	Txinatar lagun bat dut.	I have a Chinese friend.
118	Ezin naiz Australiara zurekin joan.	I can't go to Australia with you.
119	Horixe harrituta nengoela.	You bet I was surprised.
120	Sami hasi zen nire arropa kentzen.	Sami started taking my clothes off.
121	Agian tom bihar etortzen da.	Tom could possibly come tomorrow.
122	Noski ulertzen dudala.	Of course I understand.
123	Hator, hator mutil etxera!	Come, come home, boy!
124	Zer eraman behar dut?	What should I bring?
125	Tom ez zen inoiz itzuli.	Tom never returned.
127	Ez dut berriro egingo.	I won't do it again.
128	Han putzu bat dago.	There's a well there.
129	Tomek hiru katu ditu.	Tom has three cats.
130	Hiri honetan zubi gehiegi daude.	There are too many bridges in this city.
131	Bizitza itzal bat da.	Life is a shadow.
132	Ze eguraldi arraroa.	What strange weather!
133	Horri buruz asko pentsatu dut	I've thought a lot about it.
134	Askatu dugu gure burua heriotzaren beldur izatetik.	We are setting ourselves free from the fear of death.
135	Lagundu ditugu.	We helped them.
136	Igandea asteko azken eguna.	Sunday is the last day of the week.
137	Ea etekina ateratzen diozun!	I hope you will profit it!
138	Horri buruz asko pentsatu dut	I've thought a lot about it.
139	Ene errua izan da.	This was my fault.
141	Diru-zorroa galdu dut.	I have lost my wallet.
143	Izerdi patxetan ibili zen.	They sweated gallons.
144	Urte berri on!	Happy New Year!
145	Azkar jantzi ginen.	We got dressed quickly.
146	Nora zoaz, Tom?	Where did you go, Tom?
147	Ergel gauzak egin ditut.	I've done stupid things.
149	Zorionak zuri.	Happy birthday to you!
151	Laylak Sami begiratu zuen.	Layla looked at Sami.
152	Samik lur jo egingo du.	Sami will be ruined.
153	Bihar etorriko da.	He will come tomorrow.
154	Nork utzi du sartzen?	Who allowed her in?
155	Hori egingo zenuke Tomerekin batera?	Will you do that with Tom?
156	Hizkuntza bat ez da inoiz nahikoa.	One language is never enough.
157	Nori eskatu zenion laguntza?	Who did you ask for help?
158	Pentsatzen duzu Tomek gu gehiago geratzea nahiko lukeela?	Do you think Tom would have wanted us to stay longer?
159	Emakume ederra da.	She is a beautiful woman.
160	Trena garaiz hartzeko gai izango ote da?	Will he be able to catch the train?
161	zuek mutilok ezagutzen nauzue	You guys know me.
162	Zenbat 'home run' lortu du Tomek?	How many home runs has Tom hit?
163	Bazegoen kulero arrosa bat bere zain bulegoan.	There was a pink slip waiting for her at the office.
165	Kafea nahiko zenuke ?	Would you like coffee?
166	Inor ez da betegina.	Nobody is perfect.
168	Honek zuzenketa behar du.	This needs correction.
169	Bera pozik zegoen azterketa gainditu ondoren.	He was happy to have passed the examination.
170	Gauza hauek ez dira nireak!	These things aren't mine!
171	Etxean naiz.	I'm at home.
172	Emakume ederra da.	She is a beautiful woman.
173	Bezeroak beti zuzen dira, baita ez direnean ere.	The customer's always right, even when they're not.
174	Ez ahaztu txartelik.	Don't forget the ticket.
175	Azkenik iritsi da!	He finally arrived!
176	Tomek aho zabalik lo egiten du.	Tom sleeps with his mouth open.
177	Hamaikak dira jada. Oraintxe joan beharra dut.	It's already eleven o'clock. I must be leaving now.
178	Beste aukera bat emango diot.	I will give him another chance.
179	Tomek eta biok elkarrekin egin genuen.	Tom and I did that together.
180	Beste gauzaren bat saiatu beharko dugu.	We'll have to try something else.
181	Haren imajinazioa besterik ez da.	It's just your imagination.
183	Noiz gertatuko da?	When will it happen?
185	Amaitu ez al duzu?	Aren't you finished?
186	Norbait horman kolpeka ari zela entzun nuela iruditu zitzaidan.	I thought I heard someone banging on the wall.
187	Hiri polita da.	It is a beautiful city.
188	Ez ditut inoiz nire umeak ezagutu.	I have never met my children.
189	Bost hordu barru.	I can get a gun for you within five hours.
190	Tomek gau osoa gidatu uen.	Tom drove all night.
191	Hura harekin dago.	She is with her.
192	Probatzen jarraitu.	Keep trying.
193	Samik ez zuen ezer gaizki egin.	Sami didn't do anything wrong.
194	Ez dakit onartu ala ez.	I do not know whether to accept or to refuse.
195	Zer nolako jendea dabil honelako leku batetan?	What sort of people hang out at a place like this?
196	Zer egingo duzu gaur gauean?	What are you going to do tonight?
197	Alokatu furgoneta txikia ordu batez.	Hire a minivan by the hour.
198	jende guztiak ikusi zuen arduratsuki	Everyone watched her carefully.
201	Badakit Tom haserre dagoela.	I know Tom is hungry.
202	Hobeto jokatzen dugu.	We played better.
203	Etxe berria eraiki dut.	I built a new house.
204	Etxetik irten zaitez	Get out of the house.
205	Ez dut ezer jan nahi.	I don't want to eat anything.
206	Espero dut guk ez galtzea.	I hope we don't miss it.
207	Geldi hor edo tiro egingo dut!	Stop, or I'll shoot.
208	Ez da horren txarra izango.	It's not going to be that bad.
209	Tomen trena duela bost minutu joan zen.	Tom's train left five minutes ago.
210	Tomi galdetu.	Ask Tom.
211	Laster ezkonduko da.	She'll get married soon.
212	Pertsona txarra naiz.	I'm a bad person.
213	Tomek gau osoa gidatu uen.	Tom drove all night.
215	Barkatu, Zer ordu da?	Excuse me, what time is it?
216	Hitzen ordena aldatu behar da.	The word order has to be changed.
217	Diamantearekin ihes egin du.	He ran away with the diamond.
218	Etxe polita daukazu.	You have a nice house.
219	Gizona hil dut.	I killed the man.
220	Hator, hator mutil etxera!	Come, come home, boy!
221	Zein da arazoa, Jane? Txarto sentitzen zarenaren itxura duzu.	What's the matter, Jane? You look like you aren't feeling well.
224	Laguntza behar dut.	I need help.
225	Zulo bat ixteko, beste bat ireki	All that glitters is not gold.
228	Etxea hutsik dago.	The house is vacant.
229	Hau nire semea da, Tom.	This is my son, Tom.
230	Teleskopio hau kontu handiz erabili behar da.	This telescope must be used carefully.
231	Bere izena mundu osoan da ezaguna.	His name is known all over the world.
233	Gabon zoriontsuak eta urte berri on opa dizuet guztiei.	I wish you all a merry Christmas and a happy new year.
234	Ez gara beldur.	We are not scared.
235	Tom klaseko bizkorrena izan dela oso argi dago.	Tom has been the fastest runner in the class so far.
236	Batzuetan telebista ikusten du.	He sometimes watches TV.
238	Laylak lau ume nahi zituen gutxienez.	Layla wanted to have at least four children.
239	Hau gure familia da.	This is my family.
240	Zer gertatu zen bitartean?	What's happened in the meantime?
242	Tim Tomen anaia bikia da.	Tim is Tom's twin brother.
243	Ez nuen hori ulertu.	I didn't understand that.
244	Tomek azkar igo zituen eskailerak.	Tom went quickly up the stairs.
245	Hasieran ez zuen erantzun.	He didn't answer at first.
246	Sofan eseri nintzen.	I sat on the sofa.
247	Emaidazu atzera nire poltsa.	Give me back my bag.
248	Polizia hemen dago.	The police are here.
249	Hau idatzi behar dut.	I need to write this.
250	Irabazi dugu.	We won!
251	Udaberria azkenik heldu da.	Spring finally arrived.
252	Tom-ek ez daki Mary-ren mutil laguna naizela.	Tom doesn't know I'm Mary's boyfriend.
253	Nik baino askoz diru gehiago du.	He has much more money than I have.
255	Hiztegia erabili dezakezu.	You can use the dictionary.
257	Erabaki garrantzitsua da.	It's a big decision.
258	Hiru dolar besterik ez ditut.	I only have three dollars.
259	Horri buruz asko pentsatu dut	I've thought a lot about it.
260	Ezin zion barreari eutsi.	He could not stop smiling.
261	Primeran pasa genuen piknikean.	We had lots of fun at the picnic.
262	Tom eta biok hori egin genuen elkar.	Tom and I did that together.
264	Jaso duzu Tomen erantzunen bat?	Have you received an answer from Tom?
265	Ez dut esango ezetz.	I'm not going to say no.
266	Mary Tomen alaba da.	Mary is Tom's daughter.
267	ahalegin txiki batekin, Tom arrakasta lortuko luke.	With a little more effort, Tom would have succeeded.
268	Etxe handi batean bizi dira.	They live in a great house.
269	Haiek errusiarrak dira.	They are Russian.
271	Liburuak erosi nahi ditut.	I want to buy books.
273	Ez dut bera inoiz lehenago ikusi.	I've never seen him before.
274	Bi ezkero, hiru seguru	These things always happen in threes.
275	Emaztea eta ume bat ditut.	I have a wife and a kid.
277	Hizkuntza bakarra inoiz ez da aski.	One language is never enough.
278	Azkenean Tom garaitu nuen.	I finally defeated Tom.
279	Gela hau hotza da.	This room is cold.
280	Istripu honen erantzunkizuna duzu.	You are responsible for this accident.
282	Ezin du inork kaxa handia mugitu.	No one can move the big box.
283	Bere izena herri osoan da ezaguna.	His name is known to everyone in our town.
286	Laylak ur asko edan zuen.	Layla drank a lot of water.
287	Edozertarako gai da.	She's capable of anything.
288	Bide batez, azkenaldian ikusi al duzue?	By the way, have you seen him lately?
289	Tatoeba honi "Saioa itxi" botoia falta zaio.	Tatoeba has no "Log Out" button.
290	Oso atsegin dut.	I like it very much.
291	Pentsatzen duzu modu oso metikuloso batean.	You think in a way that is very meticulous.
292	Bezeroak beti zuzen dira, baita ez direnean ere.	The customer's always right, even when they're not.
293	Nola lasaitu ikasi dut.	I've learned how to relax.
294	Layla Samiri buruan tiro eman zion.	Layla shot Sami in the head.
295	Tomek Frantziara joan zen duela bi hilabete.	Tom went to France two months ago.
296	Milesker ez erretzeagatik.	Thank you for not smoking.
299	Atzo ez nuen liburu bat irakurri.	I did not read a book yesterday.
303	Luke, neu nauk hire aita.	Luke, I am your father.
304	Zakur bat eta sei katu ditu.	He has a dog and six cats.
306	Partidaren bigarren zatia oso lehiagarria izan zen.	The latter half of the game was very exciting.
308	Tom-ek ia-ia nahi duen edozein gauza egin dezake.	Tom isn't allowed to do just anything he wants.
309	Ez ukitu pintura freskoa.	Don't touch the wet paint.
310	Laylak seme bat izan zuen.	Layla had a son.
312	Ez dakit onartu ala ez.	I do not know whether to accept or to refuse.
313	Izugarri ziur nago.	I'm extremely confident.
314	Apur bat nahiko zenuke ?	Would you like some?
317	Batzuk planaren alde daude eta beste batzuk aurka.	Some people are for the plan and others are against it.
319	Tom eta Mary ez zuten bete	Tom and Mary didn't complain.
321	Ez dut Tomekin hitz egin aste osoan.	I haven't talked to Tom all week.
322	Eliza bat dago nire etxetik gertu.	There is a church near my house.
323	Bere ametsa egi bihurtu zen.	His dream came true.
324	Tom Las Vegasen ezkondu zen.	Tom got married in Las Vegas.
325	Zoriontsu Amaren eguna!	Happy Mother's Day!
326	Laylak ezin du potea ireki. Hark esku bat bakarrik du.	Layla can't open the jar. She only has one hand.
327	Nola lasaitu ikasi dut.	I've learned how to relax.
329	Txirrinak esnatu ninduen.	I was roused by the sound of a bell.
332	Tomek country musika gustuko du.	Tom likes country music.
333	Atzo ikusi dut.	I saw him yesterday.
335	Askatu dugu gure burua heriotzaren beldur izatetik.	We are setting ourselves free from the fear of death.
336	Gorroto dut nire lana.	I hate my job.
339	Zuk badakizu zerbait honi buruz, ezta?	You know something about this, don't you?
341	Kaixo mundua!	Hello, world!
342	Hor nagoenetik, aldi batean soilik hitz egin dut Tomekin.	I've only spoken to Tom once since I got here.
343	Bostonen ondo pasatu nuen	I had fun in Boston.
344	Layla lurrera erori zen.	Layla fell to the ground.
345	Lepoko mina daukat.	I have a pain in my neck.
347	Dozenaka gazte joan ziren manifestaldira.	Dozens of young people attended the demonstration.
349	Gau hartan ez nuen ondo lo egin.	I didn't sleep well that night.
351	Inoiz huts egin duzu azterketa batean?	Have you ever failed an exam?
354	Azkar jantzi ginen.	We got dressed quickly.
355	Tomek asko edan zuen bart.	Tom drank a lot last night.
356	Oso gogor egin dut lan	I've worked very hard.
357	Manduan zehar bidaiatu nahi nuke.	I would like to travel around the world.
359	Tomek gure bizitzak salbatu zituen.	Tom saved our lives.
360	Egunkaria erre nuen.	I burned the newspaper.
361	Egunero josten dut.	I knit every day.
362	Zertaz da Tom beldur?	Who's Tom afraid of?
366	Zorionak zuri.	Happy birthday to you!
367	Hark epean egingo du?	Will she make it in time?
368	Hamar urte dira bera hil zenetik.	It has been ten years since he died.
370	Mina egingo diozu zure buruari kontuz ibiltzen ez bazara.	You're going to hurt yourself if you aren't careful.
372	Mutiko horiek ondo abesten dute.	Those guys sing well.
373	Garbitu egingo ditut nire hortzak.	I'm going to brush my teeth.
374	Laylak ur asko edan zuen.	Layla drank a lot of water.
375	Heriotza ez da konponbidea.	Death is not the answer.
377	Samik Laylaren ontzia lapurtu zuen.	Sami stole Layla's boat.
380	Gorde egin ditut maletak iada.	I've packed my suitcases already.
382	Arrazoirik gabe, ez zaio inori bere jabegoa kenduko.	No one shall be arbitrarily deprived of his property.
383	Ez nago haserre horretaz.	I'm not angry about it.
384	Gauero nahikoa atseden baldin baduzu, askoz hobeto sentituko zara.	If you get enough rest every night, you'll feel much better.
385	Tom hil zen auto istripu batean.	Tom was killed in a car crash.
386	Tom desagertu zen	Tom disappeared.
387	Ders sona erdi.	The lesson has ended.
388	Nork asmatu zuen pianoa?	Who invented the piano?
389	Hori konpondu behar dut.	I have to repair it.
390	Ezin du aukeratu.	He can't choose.
391	Barre handiak.	LOL.
392	Ama jota zegoen.	The mother was exhausted.
393	Seme jakintsua, aitaren poztasuna; seme ergela, bere amaren atsekabea.	A wise son maketh a glad father: but a foolish son is the heaviness of his mother.
395	Egipton jaio nintzen.	I was born in Egypt.
396	Ergel gauzak egin ditut.	I've done stupid things.
397	Bi mila liburu dauzka.	She has two thousand books.
398	Berak frantsesez bikain egiten du.	He speaks French perfectly.
399	Layla Sami bizi zegoela konturatu zen.	Layla realized that Sami was alive.
401	Hizkuntza bat ez da inoiz nahikoa.	One language is never enough.
402	Ume txintxoek bizkor ikasten dute.	Good children learn eagerly.
403	Hiri polita da.	It is a beautiful city.
404	Tomek arazo asko eragin zituen.	Tom caused a lot of problems.
405	Bere osaba bisitatuko du.	He will visit his uncle.
408	Tom pirataz jantzita agertu zen jaian.	Tom showed up at the party dressed like a pirate.
411	Sami hasi zen nire arropa kentzen.	Sami started taking my clothes off.
413	Hau Eskoziako abesti zahar bat da.	This is an old Scottish song.
416	Dakidan guztia festa batean zegoela da.	All I know is that he was at a party.
417	Hiru urte igaro dira Tom hil zenetik.	It's been three years since Tom died.
418	Inor ezingo da arrazoirik gabe atxilotu, preso hartu edo erbesteratu.	No one shall be subjected to arbitrary arrest, detention or exile.
423	Txinatarrek beste xake mota batean ibiltzen dira.	People from China play another kind of chess.
426	Negar egiteko zorian nago.	I'm about to cry!
428	Hurrengo urtean, datorren urteari buruz pentsa dezagun	Let's think about next year next year.
429	Goiz atera ahal naiz?	May I leave early?
431	Hau azaldu ahal dudala uste dut.	I think I can explain this.
432	Ama lur jota zegoen.	The mother was exhausted.
433	Zazpi polizia hil ziren.	Seven policemen died.
436	Tomi txantxa gustatu zitzaion.	Tom was amused by the joke.
437	Egunero korrika egiten duzu.	You run every day.
438	Bat-batean, ate kolpe batez itxi zen.	All of a sudden, the door shut with a bang.
439	Dei iezadazu!	Call me!
440	Italia oso herri ederra da.	Italy is a very beautiful country.
441	Adibidez, hauxe maitasun abestia da.	For example, this is a love song.
442	Nire kuadernoa ez de arrosa.	My notebook is pink.
446	Itzultzeaz nekatzen naizen lehenengo aldia da.	This is the first time I've ever got tired of translating.
450	Hiltzailea mendialdean ezkutatu zen.	The murderer hid in the mountains.
451	Guzti hau zentsugabea da.	All this is absurd.
452	Osakan jaio nintzen, baina Tokion hazi nintzen.	I was born in Osaka, but brought up in Tokyo.
453	Layla jadanik biktima zen.	Layla was already a victim.
454	Zer nolako jendea dabil honelako leku batetan?	What sort of people hang out at a place like this?
455	Samik oraindik ez du ardura onartu.	Sami still hasn't accepted responsibility.
457	Nekatuta nago!	I'm exhausted!
461	Bero asko egiten du hemen.	It's very hot here.
462	Tom ez doa hemen eskola jada.	Tom doesn't go to school here anymore.
463	Zure etxearen aurreko kalean aparkatu nuen.	I parked on the street in front of your house.
464	Tomen giltza daukat.	I have Tom's key.
466	Tom era berri bat aurkitu du bere berriak aurkezteko.	Tom found a new way to announce his news.
469	Nirekin dantza egingo?	Would you like to dance with me?
471	Txakur bat dugu.	We have a dog.
473	Zenbat arreba dituzte?	How many sisters do you have?
474	Lurra planeta polita da.	The earth is a beautiful planet.
475	Tomek ez zigun edateko ezer eskaini.	Tom didn't offer us anything to drink.
476	Lorautsa buru batetik beste batera ekartzen duten erleak dira liburuak.	Books are the bees that carry pollen from one mind to another.
478	Bere ezker besoa hautsi zuen.	He broke his left arm.
479	Lagunduko dizut, baldintza bakar batekin.	I'll help you, on one condition.
480	Tomek musu handi bat eman zion Maryri.	Tom gave Mary a big kiss.
481	Gauez egiten du lan.	He works at night.
482	Ez iezaiozue dioenari arreta jar.	Don't take any notice of what he says.
483	Tomek katu beltz bat du.	Tom has a black cat.
484	Etxetik irten zaitez	Get out of the house.
485	Begi politak zituen.	She had pretty eyes.
486	Zoriontsu Amaren eguna!	Happy Mother's Day!
489	Bihar gaueko 9etan topatuko gara.	We are to meet together at 9 o'clock tomorrow night.
490	Txantxa bat entzun nahi duzu?	Do you want to hear a joke?
491	Zerk inspiratzen zaitu gehien ?	What inspires you most?
494	Eseri eta gero zigarro bat piztu zuen.	She sat and lit up a cigarette.
497	Garrantzitsua da egun hauetan auto bat gidatzeko gai izatea.	It's important to be able to drive a car these days.
498	Bera nire erregina da.	She is my queen.
500	Etxea hutsik dago.	The house is vacant.
502	Mesedez, itzali zuen gailu elektronikoak.	Please turn off your electronic devices.
503	Hemen soldadu anitz hil zituzten.	Many soldiers were killed here.
505	Gizakiak gorrotatzen dituen gizaki bat naiz.	I'm a human who hates humans.
507	Arrakasta ziurta dezaket.	I can assure success.
510	Ahizpa eta biok etorri gara.	My sister and I have come.
511	Gutun bat bidali zidan.	He sent me a letter.
512	Nori eskatu zenion laguntza?	Who did you ask for help?
513	Inor ezin izango da behartu elkarte bateko kide izatera.	No one may be compelled to belong to an association.
514	Norbait horman kolpeka ari zela entzun nuela iruditu zitzaidan.	I thought I heard someone banging on the wall.
519	Etxe berria eraiki dut.	I built a new house.
520	Samik ohean etsanda dago.	Sami was in bed.
523	Haserretu egin nituen.	I made them very angry.
526	Tomek eta Maryk bere hirugarren semeari John jarri zioten.	Tom and Mary named their third son John.
527	Nork nahi du txokolate beroa?	Who wants hot chocolate?
529	Guztiok entzun duzue hori?	Did everybody hear that?
534	Gaixorik zaude?	Are you ill?
536	Ireki ahoa. Hau ez dizu minik emango, ez kezkatu.	Open your mouth. This won't hurt, don't worry.
537	Grezia antzinako herria da.	Greece is an old country.
538	Ezpata bat dauka.	He's got a sword.
540	Zutik asko ikazi dut.	I've learned a lot from you.
542	Hemen egongo naiz arratsalde guztian.	I'll be here all afternoon.
544	Hari exekutatu.	Execute him.
547	Bat, bi, hiru, lau, bost, sei, zazpi, zortzi, bederatzi, hamar.	One, two, three, four, five, six, seven, eight, nine, ten.
548	Ez duzu amore emango, ez da?	You're not going to give up, are you?
551	Haiek dira Tom-en semeak?	Ken is tall, but I'm not.
553	Denda kalearen kantoian da.	The shop is on the corner of the street.
554	Ezin izan nuen Tom altxatu.	I couldn't wake Tom up.
558	Begiratu ile luzedun neskari	Look at the girl whose hair is long.
559	Samik Majid-ri bere emazte hiltzea eskatu zion.	Sami asked Majid to kill his wife.
560	Kafe gehiago, mesedez.	More coffee, please.
562	Hotz asko egiten du hemen.	It is very cold here.
563	Tomek gau osoa gidatu uen.	Tom drove all night.
565	Hire lekuan nagok.	I'm at your place.
566	Batzuetan telebista ikusten du.	He sometimes watches TV.
567	Janari gehiago lortzea behar dut.	I need to get more food.
571	Zeruan dagoen izar kantitatea infinitua da.	The quantity of stars in the sky is infinite.
572	Puntu garrantzitsua dela pentsatzen dut.	I think that's an important point.
573	Hori egiten irakatsi ahal dizudala uste dut.	I think I can show you how to do that.
575	Gamelu bat, nolabait esateko, ontzi bat da basamortuan.	A camel is, so to speak, a ship on the desert.
576	Ez naiz animalia.	I'm not an animal.
581	Oso erraz beldurtzen naiz.	I get scared easily.
583	Gaixo asko ditut.	I have a lot of patients.
585	Tomek, momentu honetan, sukaldeko lehioak garbitzen ari ditu.	Tom is washing the windows in the kitchen right now.
587	Ozeanoek ez dute mundua zatitzen, elkartu baizik.	Oceans do not so much divide the world as unite it.
590	Hau Eskoziako abesti zahar bat da.	This is an old Scottish song.
591	Mediku bat ikusi nahi dut.	I want to see a doctor.
594	Noiz aurkitu zuen Tomek Mary John_ekin ikusten ari zela?	When did Tom find out that Mary was seeing John?
595	Zaldi baten antza dauka.	He looks like a horse.
600	Emaidazu atzera nire poltsa.	Give me back my bag.
601	Zure adina nuenean, oinez joaten nintzen eskolara egunero.	When I was your age, I walked to school every day.
602	Zer da zarata hori?	What's that noise?
603	Nork gehiago, zutaz gain, ezagutzen Tom-en iragana?	Who else, other than you, knows about Tom's past?
604	Zulo bat ixteko, beste bat ireki	All that glitters is not gold.
605	Ez daki igeri egiten.	He doesn't know how to swim.
606	Zure semeek baino azkarrago zara?	Are you smarter than your children?
609	Partidaren azken emaitza 3 ta 1 izan zen.	The final score of the game was 3 to 1.
614	Tom-en abokatu berria naiz	I'm Tom's new lawyer.
616	Eguzkiagatik ez balitz ez zen izaki bizidunik egongo lurrean.	If it were not for the sun, no living creatures could exist on the earth.
619	Olerkariak bere buruaz beste egin zuen bere ikasgelan.	The poet committed suicide in his study.
621	Informazio gehiago nahiko nuke.	I'd like a little more information.
622	Tomek ideia arraro asko ditu.	Tom has lots of weird ideas.
626	Bere ametsa egi bihurtu zen.	His dream came true.
627	Hori arrain handia da.	That's a big fish.
629	Nola gustatzen zaizu tea ?	How do you like your tea?
630	Hiri onetan erligio askatasuna dago	There is freedom of religion in this country.
631	Zuk oso nekatuta egon behar zara irudi dezaket.	I imagine you must be very tired.
632	Sarrera nahi duzunari eman diezaiokezu.	You may give the ticket to whomever you like.
634	Non dago zure txakurra?	Where is your dog?
635	PC kultura, ona ala txarra da	Is PC culture good or bad?
636	Atzamarra apurtu nintzen	I broke my toe.
638	Nire autoa zuhaitz hau baino zaharragoa da.	My car is older than this tree.
639	Tatoeba droga bat da.	Tatoeba is a drug.
641	Pixa egin behar dut.	I need to pee.
646	Giltza mahai gainean dago.	The key is on the table.
647	Adibidez, hauxe maitasun abestia da.	For example, this is a love song.
651	Hau ez da tranpa.	This isn't a trap.
653	Tom hil zen auto istripu batean.	Tom was killed in a car crash.
654	Hona hemen nire telefono zenbakia.	Here's my telephone number.
666	Ez dut uste horrelako gauzarik egin ahal ditzakedanik.	I don't think I could do that kind of thing.
667	Aske sentitzen naiz.	I feel that I am free.
670	Sami bere emazteaz fidatu zen.	Sami trusted his wife.
674	Eliza bat dago nire etxetik gertu.	There is a church near my house.
675	Oraindik, buruko mina daukazu?	Does your head still hurt?
678	Azterketa bi zatitan erdibitu zen.	The exam was divided into two parts.
679	Sinu eta kosinu funtzioek -1 eta 1 arteko balioak hartzen dituzte (-1 eta 1 barne).	The functions sine and cosine take values between -1 and 1 (-1 and 1 included).
681	Agure bat naiz.	I'm an old man.
