rank	sentence	english
242	ეს არის ნამდვილი სამყარო.	This is the real world.
244	პარიზში წასვლა მინდოდა.	I wanted to go to Paris.
245	შუა სახელი გაქვს?	Do you have a middle name?
247	ვაღიარებ რომ ტომი და მერი სწორები იყვნენ.	I admit that Tom and Mary were right.
248	ხმა მივეცი დარჩებას.	I voted "remain".
249	როგორ დაკარგეთ თქვენ ხელი?	How did you lose your arm?
250	მინდა მასთან ლაპარაკი.	I want to talk to her.
251	მგონი, დავთვერი.	I think I'm drunk.
252	რით შეგვიძლია დაგეხმაროთ ?	How may we help?
253	ბევრი მეგობარი მყავს.	I have many friends.
254	სად ვაპირებთ ჭამას ამაღამ?	Where are we going to eat tonight?
255	წყალი გაქვთ.	You have water.
256	დახმარება მჭირდება.	I need help.
257	თუკი არაფერს ვამბობ, ეს იმას არ ნიშნავს, რომ გეთანხმები.	If I don't say anything, it doesn't mean I'm agreeing with you.
258	ეს ყველამ იცის.	Anybody knows it.
259	ტომი არის ჩემთან ერთად.	Tom is with me.
260	ომის დამთავრების შემდეგ, ყველაფერი თავიდან იყო ასაშენებელი.	After the war was over, everything had to be rebuilt.
263	საფრანგეთი არ არსებობს.	France doesn't exist.
264	რა არის სიყვარული?	What is love?
265	ვიღაც მოვიდა.	Someone came.
266	სამი ცდილობდა დახმარებოდა ხალხს.	Sami was trying to help people.
267	მე მახსოვს ის საღამო.	I remember that evening.
268	მე ვცხოვრობდი ბოსტონში დაახლოებით სამი წელი.	I lived in Boston for about three years.
269	მე ერთი ძმა მყავს.	I have one brother.
271	ცოლი არ მინდა, გოგონა მინდა სექსისთვის.	It's not a wife that I want, but a sex friend.
272	ზუსტად რას აკეთებ შენ მათთვის?	What exactly did you do to them?
273	ხვალ აქ ვიქნები.	I'll be here tomorrow.
276	არ ველოდი თქვენს ნახვას.	I wasn't expecting to see you.
277	მან დაწერა სიტყვა.	She wrote the word.
278	ვენდობით ერთმანეთს.	We trust each other.
279	სცადე კვლავ!	Try again!
280	შენ ახლა ცრუობ ჩემთვის.	You're lying to me now.
281	ტომ! ო ღმერთო ჩემო!	Tom! Oh my God!
282	წადი იცი შენ სადაც!	You know where to go!
283	მახსოვს, რომ ვნახე ერთხელ.	I remember seeing her once.
285	არაფერი მესმის.	I don't understand anything.
286	იმედი გვაქვს, რომ თქვენი დარჩენა სასიამოვნო იყო.	We hope your stay was enjoyable.
287	მე სააბოლოოდ გავიგე.	I finally understand.
288	ეს საჩემო ქალაქი არაა.	This city is not for me.
289	სახლი მაქვს.	I have a house.
290	მთელმა კლასმა დაოწყო მის ხუმრობაზე სიცილი.	The whole class began to laugh at his joke.
292	ვერაფერს ვხედავ.	I did not see anything.
294	დაე ტომმა ატაროს რაც უნდა.	Let Tom wear what he wants.
295	წარმატების მისაღწევად მარტივი გზა არ არსებობს.	There is no simple road to success.
296	მეგონა, ორი ჭიქაღა დალიე.	I thought you just had two drinks.
297	მე მინდა მოვკვდე გეთერ იანი - თან ერთად.	I want to die with Getter Jaani.
300	ის იყო ძალიან კეთილი.	He was very kind.
301	ომი გრძელდება!	The war continues!
304	წაეთრიე სკოლაში! შე ზარმაცო ნაბიჭვარო!	Go to school! You lazy bastard.
305	ტომს აქვს ოქროს გული.	Tom has a heart of gold.
306	გიყვარს დედა?	Do you love your mother?
307	მინდა შენთან ლაპარაკი.	I want to talk to you.
308	ცხენი თეთრი არ არის.	The horse is not white.
309	სამის სხვა არაფრის დანახვა არ შუძლია.	Sami can't see anything else.
310	წავალთ თქვენთან ერთად.	We'll go with you.
311	შენ ჯერ კიდევ ეჭვობ იმაზე, რაც მე გითხარი?	Are you still in doubt about what I have said?
312	ადრე ეს პურის საცხობი იყო.	This used to be a bakery.
314	ტომი ფიქრობს რომ მერი ალბათ ტირის.	Tom thinks Mary will probably cry.
315	მომეცი ნება გადავიხადო ანგარიში.	Let me pay the bill.
316	ოდესმე გიჭამია უმი თევზი?	Have you ever eaten raw fish?
317	არის ის ლამაზი მისთვის?	Is he nice to her?
319	ხალხის უმრავლესობას სჯერა ტყუილი სიახლეების.	Most people believe fake news.
321	ახლა შენ კარგად იქნები.	You'll be fine now.
322	ყველაზე მეტად სატირული კომედია მართობს.	I find satirical comedy to be the most amusing.
323	ტომი არის ერთადერთი ბიჭი ამ კლასში.	Tom is the only guy in this class.
325	გინდათ პინტა?	Would you like a pint?
328	შენ დასვენება გჭირდება.	You are in need of a holiday.
329	შენ გყავს და ან ძმა?	Do you have any brothers or sisters?
330	რას ნიშნავს ეს ყველაფერი?	What does all this mean?
331	ამის გაკეთება მინდა.	I want to do it.
333	ორივე ვარიანტი სწორია.	Both variants are correct.
334	ვეღარ მძინავს.	I can't sleep any more.
335	მე მივდივარ.	I am going.
337	რატომ ხარ შენ ასეთი ნერვიული?	Why are you so jumpy?
338	თავისუფალი ვარ.	I am free.
339	მე შენ მიყვარხარ.	I love you.
340	განსაჯე შენ თვითონ!	Judge for yourself!
341	ორი მანქანა მქონდა.	I had two cars.
342	თეატრში წავალ.	I will go to the theatre.
343	შენ მოგწონს თევზი?	Do you like fish?
344	საიდან ეს დროშა?	Where does this flag come from?
346	ერთი ენა არასოდეს არაა საკმარისი.	One language is never enough.
348	შეიძლება დაგირეკო შენ ზოგჯერ?	Can I give you a call some time?
349	სემის და ლეილას მეგობრობა თითქოს დასუსტდა.	Sami and Layla's friendship kind of dwindled.
352	იცოდი რომ ტომი კიდევ სწავლობს ფრანგულს?	Didn't you know Tom was still studying French?
355	სამი საათია.	It's three o'clock.
356	გვინდა ბოსტონში და შიკაგოში წავიდეთ.	We want to go to Boston and Chicago.
357	გაქვთ რაიმე ლაქის ამომყვანი?	Do you have anything to remove stains?
359	შენ ხარ ძლიერი პიროვნება.	You're a strong person.
360	მშვენიერი დღე.	Beautiful day.
361	დიდ პატივისცემას გამოხატავენ თავიანთი მასწავლებლების მიმართ.	They respect their teachers a lot.
362	დათვალე შენ ეს სწორად?	Did you count this right?
364	ეს არის საიდუმლო ჩვენ შორის.	It's a secret between you and me.
366	შეხვედრის შემდეგ ის პირდაპირ მის მაგიდისკენ წავიდა.	After the meeting she headed straight to her desk.
367	ხვალ ორშაბათია.	Tomorrow is Monday.
372	ბავშვი წავიყვანე.	I took the child.
373	ავტოავარიამ სამი ადამიანის სიცოცხლე იმსხვერპლა.	Three people died in the car accident.
375	თუთიყუშებს შეუძლიათ იმღერონ.	Parrots can sing.
381	საღამო მშვიდობისა.	Good evening.
384	წითელი სახლი მაქვს.	I have a red house.
386	არის ვინმე სახლში?	Anybody home?
387	მამაჩემი არასდროს ყოფილა ცუდად თავის ცხოვრებაში.	My father has never been sick in his life.
388	რაც მეტი, მით უკეთესი.	The more, the better.
389	იტალიელი ამერიკელები განთქმულნი არიან იტალიურის არ ცოდნით. მართლაც რომ სირცხვილია!	Italian Americans are famous for not being able to speak Italian. It's really a shame!
390	მე სინამდვილეში ამის თქმა არ მინდოდა.	That actually isn't what I meant.
391	ის სადმე ხომ არ გინახავს?	Have you seen her anywhere?
392	აქედან შენი რომელია?	Which one of those is yours?
393	ეს ყველამ იცის.	Anybody knows it.
394	ტომს ჰქონდა რთული ცხოვრება.	Tom has had a difficult life.
396	ღამე მშვიდობის!	Goodnight!
397	მე ეს გავაკეთე.	I've done this.
398	არ მგონია რომ ტომი სწორია.	I don't think Tom is right.
400	წადი შენს ოთახში ახლავე!	Go to your room now!
401	ადრე ადექი თორემ სკოლაში დაგაგვიანდება.	Get up early, else you'll be late for school.
403	თქვენ არ იცით.	You don't know.
405	საუკეთესო სურვილებით!	Best wishes!
406	ეს ადგილი დაცულია?	Is this place secure?
407	მომეცი ცეცხლი.	Give me fire.
408	ჩემი ცოლი იყო იქ.	My wife was there.
409	ამაზე არ იდარდო.	Don't worry about it.
410	რა ხდის ცხოვრებას ღირებულს?	What makes life worth living?
411	ჩემს ძმას უყვარს ყავა.	My brother likes coffee.
412	ვცადე ტომთან საუბარი.	I tried to speak to Tom.
415	გინდა წასვლა?	Do you want to go?
416	მომწონს შენი ციხე.	I like your castle.
417	ეს ხე ჩემმა ბაბუამ დარგო.	My grandfather planted this tree.
418	მე შემიძლია გავაკეთო იგივე.	I can do the same.
419	როდის ეტყვი შენ მათ?	When did you tell them?
420	ჩვენ ვიქნებით იქ სამის ნახევარზე.	We'll be there at 2:30.
424	ავტოავარიამ სამი ადამიანის სიცოცხლე იმსხვერპლა.	Three people died in the car accident.
425	შვიდი საათია.	It's seven o'clock.
426	მოგვიანებით გაიგებ.	You'll understand later.
428	რა უნდა ღმერთს?	What does God want?
429	არ ვიცი რა გითხრა.	I don't know what to tell you.
430	მილის აქვს ლურჯი თვალები.	Millie's got blue eyes.
431	ერთი ნაბიჯი და მკვდარი კაცი ხარ.	One more step, and you'll be a dead man.
432	მათ იციან, რა მოხდა.	They know what happened.
434	ბინდი მომწონს.	I like candlelight.
437	რაღაც ვთქვი.	I said something.
438	ტომს არ მიუღია არანაირი პასუხი.	Tom didn't receive any reply.
439	მოგწონს თბილისი?	Do you like Tbilisi?
440	მე ენები მიყვარს.	I love languages.
441	მიყვარს დილით ნაპალმის სუნი.	I love the smell of napalm in the morning.
442	მამაჩემი ყასაბია.	My father is a butcher.
444	რომელი საათია?	What time is it?
446	რა არის შენი ცხოვრების მიზანი?	What is your ultimate goal in your life?
449	ორი კატა ჰყავს.	She has two cats.
453	კეთილი იყოს შენი შინ დაბრუნება.	Welcome home.
455	მე ადამიანი ვარ.	I am human.
456	ტომი დადის ღამის სკოლაში.	Tom goes to night school.
457	კეთილი იყოს შენი შინ დაბრუნება.	Welcome home.
458	შენი სკოლა შენი სახლიდან შორს არის?	Is your school far from your home?
459	არჩევანი არ მაქვს.	I don't have a choice.
461	ტომი მოღალატეა.	Tom is a traitor.
462	ოთახი საკმარისად დიდია?	Is the room big enough?
463	მენადმა დაინახა რომ მისი მეგობარი მოკვდა.	Mennad saw his friend die.
464	ომი გრძელდება!	The war continues!
467	მსოფლიოში მრავალი ერგატიული ენა არსებობს და ბასკური ერთ-ერთი მათგანია.	There are many ergative languages in the world and Basque is one of them.
469	დედაჩემი სახლშია.	My mother is at home.
471	ხის ქვეშ ვარ.	I'm under the tree.
476	ჩვენ ყველამ ვიცით რომ შენ არ სვამ.	We all know that you don't drink.
477	ბევრი რამ მაქვს თქვენთვის სათქმელი.	I got a lot to tell you.
479	საბერძნეთი ძველი ქვეყანაა.	Greece is an old country.
481	ტომმა წავიდა.	Tom's gone.
482	მინდა გავაკეთო.	I want to do it.
483	საღამოსთვის წვიმა საბოლოოდ შეწყდა.	It finally stopped raining towards evening.
484	მარის ორივე ყოფილი ქმარი ცხოვრობს ბოსტონში.	Both of Mary's ex-husbands live in Boston.
485	მანქანა მყავს.	I have a car.
486	გახსოვს შენ ჩვენი შეხვედრა?	Do you remember our meetings?
488	მოგწონს შენ თეთრი ღვინო?	Do you like the white wine?
493	ტომი თავს გრძნობს უკეთესად.	Tom is feeling better.
494	ტომი არ არის შიგნით.	Tom's not in.
495	ის ხშირად აცდენს სკოლას.	He often bunks off school.
496	ჩვენ მოგვწონს ერთმანეთი.	We liked each other.
499	გილოცავ ახალ წელს!	Happy New Year!
500	მოდით, ინგლისურად ვისაუბროთ.	Let's speak English.
501	მოსწონს მას ლუდი?	Does he like beer?
502	შეიძლება ეს იყოს სიმართლე?	Can this be true?
505	ჩვენ დავკარგეთ რწმენა კაცობრიობის.	We've lost faith in humanity.
506	წვენი არ არის საჭმელი, არამედ სასმელი.	Juice isn't food; it's a drink.
507	საღამო მშვიდობისა.	Good evening.
512	გამოცდაზე იყო წერილობითი ნაწილი.	The exam had a written portion.
513	ის არის არმიის ოფიცერი.	He is an army officer.
514	დედამისის იცნობ?	Do you know his mum?
515	რა განსხვავებაა ამ ორ სიტყვას შორის?	What's the difference between these two words?
516	მარის არ ქონდა იდეა რატომ უნდოდა ტომს მისი ნახვა.	Mary had no idea why Tom wanted to see her.
517	ეს სკამები დგანან გზაზე.	Those chairs are in the way.
520	რას აკეთებს ტომი თავისუფალ დროს?	What does Tom do in his free time?
526	მატარებელი მოდის.	The train is coming.
527	ჩვენ ვცდილობდით ვყოფილიყავით ფრთხილად.	We tried to be careful.
528	მე მძულს ეს სამყარო.	I hate this world.
530	მე თვითონ ვუთხარი მას.	I told him myself.
531	დაურეკე შენს მეგობარ გოგოს?	Did you call your girlfriend?
533	სასიამოვნო კითხვას გისურვებ.	Happy reading.
535	ყველას უყვარს პიცა.	Everyone likes pizza.
537	მე მყავს უფროსი და.	I have an older sister.
538	ჯეინი ალბათ მოვა.	Jane will probably come.
539	მე დარწმუნებით არ ვიცი რის გაკეთებას აპირებს ტომი.	I don't know for sure what Tom is going to do.
541	დიდხანს გვეძინა.	We overslept.
542	წყალი გაქვთ.	You have water.
545	ჩვენ დავიწყეთ სიცილი როდესაც მან თქვა ხუმრობა.	We began to laugh when he told the joke.
547	მათ მოსწონთ თავიანთი ახალი მანქანა.	They like their new cars.
548	საჭირო იყო ეს ინფორმაცია?	Was that information necessary?
551	გილოცავ დაბადების დღეს!	Happy birthday!
552	უთხარი ტომს, რომ გიყვარს ის, სანამ არაა გვიანი.	Tell Tom that you love him before it's too late.
553	მარის შანსი არ აქვს უთხრას ტომს მისი მოსაზრება.	Mary had no chance to tell Tom her opinion.
559	კი, ხანდახან.	Yes, sometimes.
561	ტომმა სამი ათასი დოლარი მოიგო.	Tom won three thousand dollars.
562	მე ვფიქრობ მე უნდა ვუთხრა მერის გამომყვეს ცოლად.	I think I'll ask Mary to marry me.
566	შენ ჭამე საუზმე ამ დილით?	Did you eat breakfast this morning?
569	შეგიძლიათ ჩემს ძმას ფული ასესხოთ?	Could you loan money to my brother?
571	არავინაა ახლოს.	No one is near.
572	წითელი ვაშლი ვნახე.	I saw the red apple.
573	თითქმის ორის ნახევარია.	It's almost half two.
574	მან დაიწყო ტირილი	She began crying.
577	დიდი ხნის წინ პარიზში ვიყავი.	I visited Paris a long time ago.
579	წასვლას ვაპირებ.	I'm going to go.
581	მარცხენა ფეხი მტკივა.	My left foot hurts.
582	ცათამბჯენი ქალაქის ცენტრშია.	The skyscraper is in the center of the city.
583	ჩემი საყვარელი ფერი წითელია.	My favorite color is red.
586	სწორედ ამიტომ ვერ ვიჯერებ.	That's why I cannot believe it.
587	დაღლილი იყავით.	You were tired.
589	სამი იქ აღარ მუშაობს.	Sami doesn't work there anymore.
592	გასულ ღამეს დამესიზმრა, რომ მე ვჭამდი ფუტკარს.	Last night I dreamt I was eating bees.
596	ტომი და მერი ცეკვავდნენ ერთადდ მთელი ღამის განმავლობაში.	Tom and Mary danced together all night long.
598	გთხოვ მომაქციო ყურადღება.	Please pay attention to me.
604	ვისთან მიდიხარ?	To whose house are you going?
606	მომეცი ცეცხლი.	Give me fire.
608	უთხარი ტომს ეს არის მნიშვნელოვანი.	Tell Tom it's important.
610	დავბრუნდები.	I'll come back.
611	მე მოგცემ ფულს.	I'll give you money.
612	მომავალ წელს რიოში მივდივარ.	I'm going to Rio next year.
614	აზრი აღარ აქვს ამაზე ფიქრს.	It's useless to keep on thinking any more.
617	რა სჭირდება მას?	What does she need?
620	სად მიდის მზე ღამით?	Where does the sun go at night?
621	ცეკვა გიყვარს?	Do you like dancing?
625	ტომმა უნდოდა იმუშაოს გუშინ.	Tom had to work yesterday.
626	ტომს უყვარს ძაღლები.	Tom loves dogs.
628	მოდი გავაკეთოთ ეს მათთვის.	Let's do it for them.
634	მერი მომკლავს მე თუ ვეტყვი მას.	Mary would kill me if I told her.
635	ამიტომაც არ მჯერა.	That's why I cannot believe it.
637	ჩვენ არ გვინდა სკანდალი ჩვენ ოჯახში.	We don't want scandal in our family.
639	რამდენ ხანს დარჩი?	How long did you stay?
641	მათ ჰყავთ ბევრი ბავშვები.	They have lots of children.
643	მე ვარ ლამაზი, არ აქვს მნიშვნელობა რას იტყვიან ისინი.	I'm beautiful, no matter what they say.
645	გაეცით პასუხი!	Answer!
648	საღამოს ჰავაიში მივდივართ.	We are leaving for Hawaii tonight.
653	შენ დასვენება გჭირდება.	You are in need of a holiday.
655	შეცდომა დავუშვი, არა?	I've made a mistake, haven't I?
657	მინდა ლაპარაკი.	I want to speak.
658	ეჭვი მეპარება.	I doubt it.
659	გიყვარს დედაშენი?	Do you love your mother?
660	მან შექმნა კაცი მისგან .	She made a man of him.
661	ტომმა მერისგან შეტყობინება მიიღო	Tom got a text message from Mary.
662	ამიხსენი რატომ გინდა ამერიკის შეერთებულ შტატებში მოგზაურობა.	Explain to me why you want to travel to the United States.
663	მერი რომანტიული კომედიები მოსწონს.	Mary likes romantic comedies.
664	ეს გასული თვის ჟურნალია.	This is last month's magazine.
666	მოხუცი კაცი ყველას უყვარდა	The old man was loved by all.
668	ელექტროენერგიის გარეშე სამყაროს ვერ წარმოვიდგენდი.	I couldn't imagine the world without electricity.
670	არ ვარ ჯარისკაცი.	I'm not a soldier.
672	ეს იყო შესანიშნავი გამოცდილება.	It was a great experience.
675	ჩემი მშობლები ჯანმრთელები არიან.	My parents are healthy.
678	ჩემი აზრით, ის წასვლას აპირებს.	I think she's going to leave.
679	შაქარი აქვთ.	They have sugar.
