rank	sentence	english
198	איש לא מדבר.	No one is speaking.
199	זה דבר נהדר.	That's such a wonderful thing.
200	הם עלו עליו.	They got him.
201	סליחה, תקלה.	Sorry, something went wrong.
202	את אוהבת קפה?	Do you like coffee?
203	אך, כמה טעיתי.	Boy, was I mistaken.
204	לעולם לא עוד.	Never again.
205	מה הם רוצים?	What are they after?
206	הלילה נחגוג.	Tonight we celebrate.
207	לתת לה ללכת?	Should I let her go?
208	עלי הוא אחי.	Ali is my brother.
209	לא האחד ולא האחר.	Neither the one nor the other.
210	אל תכנס לשם.	Don't go in there.
211	עבור להתקפה.	Go on the offensive.
212	זה בית גדול.	That house is big.
213	מה אתה אמרת?	What did you say?
214	הוא בועט בי!	He's kicking me!
215	מעולם לא ענית.	You never responded.
216	זמן הוא כסף.	Time is money.
217	תשיגי עבודה.	Get a job.
218	האם זהו נהר?	Is this a river?
219	הוא לא מוכן.	He's not ready.
220	אתה ילד טוב.	You are a good boy.
221	הוא כה נחמד!	He's so kind!
222	רציתי להקיא.	I felt sick.
223	ג'ק לא נמצא.	Jack isn't here.
224	אכפת למישהו?	Does anybody care?
226	כדאי שתעזבי.	You'd better leave now.
227	אני לא עובד.	I do not work.
228	איזה אי צדק!	What an injustice!
229	לאן אבא הלך?	Where did Daddy go?
230	עשה לי טובה.	Will you do me a favor?
231	מה קרה איתו?	What happened to him?
233	לך יותר מהר!	Go quicker!
234	תספיקי בזמן?	Will you make it in time?
235	נוכל להיפגש?	Can we meet?
236	מה לגבי 12:45?	How about 12:45?
237	נשמע לי טוב.	Sounds good to me.
238	לא, בכלל לא.	No, not at all.
239	חיכיתי עשר דקות.	I waited for ten minutes.
240	מי אמור לנצח?	Who should win?
241	זה מספר קסם.	It's a magic number.
242	אתה מכיר אותם?	Do you know them?
243	תום ללא פגע.	Tom's unharmed.
244	להתראות מחר.	See you tomorrow.
245	אשמח לספר לך.	I'd be happy to tell you.
246	היא גברת מלוטשת.	She is a polished lady.
247	יש כאן בעיה.	That's quite a problem.
248	לגנוב זה רע.	Stealing is wrong.
249	אני בא מהגן.	I'm coming from the garden.
250	למה זה משנה?	What does this matter?
251	ידעתי את זה.	I knew it.
252	מתי התגייסת?	When did you join the force?
253	לַכול יש סוף.	Everything has an end.
254	באתי להרוג אותך.	I have come to kill you.
255	הן כבר מתות.	They're already dead.
256	הכל הלך חלק.	Everything went smoothly.
257	הוא בחור טוב.	He's a good guy.
258	יש אשה בחייך?	Is there a woman in your life?
259	אני פה במקום.	I'm right here.
260	הוא כבר גבר.	He's already a man.
261	אני לא זוכר.	I can't remember.
262	תום לא הגיע.	Tom didn't come.
263	תעשה כרצונך.	Do as you please.
264	אני מקווה שלא.	I hope not.
265	הוא רופא לב.	He's a cardiologist.
266	זה הבית שלו.	That's his house.
267	המקום הזה שלי.	This place is mine.
268	אחוז את ידי.	Hold my hand.
269	מים הם חיים.	Water is life.
270	איש לא יידע.	No one will know.
271	כנראה טעיתי.	I must have made a mistake.
272	עשיתי כאשר צוויתי.	I did what I was told.
273	היינו חברים.	We used to be friends.
274	הוא היה לבד.	He was alone.
275	כמעט ניחשתם.	You almost guessed it.
276	עלי הוא אחי.	Ali is my brother.
277	זה נעשה קשה.	This is getting hard.
278	זה היה לילה.	It was night.
279	מה למעשה קרה?	What actually happened?
280	כל דולר עוזר.	Every dollar helps.
281	איזו שנה זו?	What year is it?
282	שמעתי קולות.	I heard voices.
283	סרבתי לגמרי.	I refused absolutely.
284	יצאנו החוצה.	We went out.
285	יש לו ילדים?	Does he have any children?
286	אני קטן מדי.	I am too short.
287	האם זה חשוב?	Is it important?
288	את בין חברים.	You're with friends.
289	חג מולד שמח!	Merry Christmas!
290	מי הבא בתור?	Whose turn is it next?
291	אני הייתי הראשון.	I was first.
292	תן לי לחשוב.	Let me think.
293	מאז אתמול קר.	It has been cold since yesterday.
294	מה היא אמרה?	What did she say?
295	אחזור מאוחר.	I'll be back late.
296	נפגשנו קודם.	We met earlier.
297	זה היה אחרת.	That was different.
298	ברור ששיקרת.	It's evident that you told a lie.
299	טעיתי בהחלט.	I was definitely wrong.
300	אל לנו לאחר.	We mustn't be late.
301	כלומר אתה יודע את התשובה?	You mean to say that you know the answer?
302	התקלחנו יחד.	We took a shower together.
303	אוי, נדקרתי.	Ouch! I've pricked myself!
304	קראתי במשך שעה.	I had been reading for an hour.
305	בוא לפחות בשש.	Come at least at six.
306	אשמח לשמוע ממך.	I'd love to hear from you.
307	אהיה שם מחר.	I'll be there tomorrow.
308	זה דבר מוזר.	That's strange.
309	תמשיך לעבוד.	Keep working.
310	הוא בא אליי.	He came over to my house.
311	וואו, לא יאומן!	Gee, unbelievable!
312	את אישה יפה.	You're a beautiful woman.
313	כעת אין גשם.	It is not raining.
314	אתגעגע אליך.	I am going to miss you.
315	העולם השתנה.	The world has changed.
316	יופי של אפרסק!	This peach is a beauty.
317	אני בן שלוש.	I'm three.
318	מי עובד הערב?	Who's working tonight?
319	למדתם אתמול?	Did you study yesterday?
320	אתן אנושיות.	You are human.
321	נתתי לו ספר.	I gave him a book.
322	אתה חדש כאן?	Are you new here?
323	אין לי מושג.	I have no idea.
324	בוקר טוב אמא.	Good morning, Mom.
325	המתנתי שעות.	I've been waiting for hours.
326	כמה חסר מזל!	How unfortunate!
327	תתאמנו בחוץ.	Exercise outdoors.
328	רד רגע למטה.	Come down for a minute.
329	בשלי בשבילי.	Cook for me.
330	ביצה אינה אלא תא.	An egg is a cell.
331	היינו חברים.	We used to be friends.
332	היכן הסתפרת?	Where did you get your hair cut?
333	ידיים למעלה!	Put your hands up!
334	כולנו טועים.	We all make mistakes.
335	זה מקרה ברור.	This is a straightforward case.
336	הם לחצו ביחד.	They squeezed together.
337	עלינו לעזוב.	We must leave.
338	אני ערב לכך.	I guarantee it.
339	כרגע פוטרתי.	I just got fired.
340	גם אתה, בני.	You, too, my son.
341	חם מאד בלילה.	It is very hot at night.
342	אלו הם עטים.	These are pens.
343	שמור על קשר!	Keep in touch!
344	אעשה כדבריך.	I will do as you say.
345	היא בת גילי.	She's my age.
346	הסכמתי איתה.	I agreed with her.
347	הוא חוקר ימים.	He's an oceanographer.
348	אני בתוך חנות.	I'm inside a store.
349	בעזרת השם...	God willing...
350	מדוע את כאן?	Why are you here?
351	פשוט קח אחד.	Just take one.
352	זהו סוג לחם.	This is a kind of bread.
353	ביקשתי ממנו.	I have asked him.
354	הבדיחה עליה.	The joke is on her.
355	העיר יפיפיה.	The town is beautiful.
356	לא עוד הפעם!	Not again!
357	יהיה מה שיהיה.	Whatever will be, will be.
358	זה קורה לפעמים.	It happens sometimes.
359	יש לי רעיון.	I have an idea.
360	בוא כפי שאתה.	Come as you are.
361	היא כבר חזרה.	She is already back.
362	הם מתו למען החירות.	They died for the cause of liberty.
363	אחזור בעוד שעה.	I'll be back within an hour.
364	אני עומד בצל.	I'm standing in the shade.
365	שבו בנוחיות.	Sit comfortably.
366	תום פנה אלי.	Tom turned to me.
367	תתחיל לחיות, בנאדם.	Get a life, man.
368	אל תהיה חרא.	Stop being a jerk.
369	התקשרתי אליו.	I called him up.
370	הוא ענה מיד.	He answered immediately.
371	אתה משחק שח?	Do you play chess?
372	הוא די צודק.	He is quite right.
373	הלו, זה מייק.	Hello, this is Mike.
374	אציג את עצמי.	Let me introduce myself.
375	זה בלתי נסבל!	This is unbearable!
376	איזו מקריות!	What a coincidence!
377	עליכם לאכול.	You should eat.
378	עלינו לעזוב.	We must leave.
379	מה יש בפנים?	What's inside?
380	תוכל לשמור סוד?	Can you keep a secret?
381	שלושה נפצעו.	Three were wounded.
382	טום נפצע קל.	Tom suffered minor injuries.
383	הרגע התחלתי.	I've only just begun.
384	אימא ואבא חוששים מאוד.	Mom and Dad are very nervous.
385	הוא אדם חזק.	He is a strong man.
386	הסיפור נורא.	The story is awful.
387	תודה רבה מאד.	Thanks a heap.
388	הוא מחוץ לעיר.	He's out of town.
389	לכן אני כאן.	That's why I'm here.
390	חיפשתי אתכם.	I have been looking for you.
391	זה לא אמיתי.	It's not real.
392	זה סתם מטרד.	It's just annoying.
393	איך אומרים...?	How do you say...?
394	מה השעה חוץ מזה?	What time is it anyway?
395	תתכונן למות.	Prepare to die.
396	איבדת דם רב.	You lost a lot of blood.
397	לא חפפתי ראש.	I haven't washed my hair.
398	נו, זה קורה.	Well, it happens.
399	להתראות מחר.	See you tomorrow.
400	טום גר קרוב.	Tom lives close by.
401	שתי קצת קפה.	Have some coffee.
402	זה מאד גרוע.	This is very bad.
403	בדקנו מכל זווית.	We've looked at every angle.
404	בשום פנים ואופן.	No way.
405	היא לא חברה.	She's not a member.
406	זה היה מדהים.	That was amazing.
407	אימצנו ילדה.	We adopted a child.
408	זה לא מצחיק.	It's not funny.
409	אני נגד חמאס.	I stand against Hamas.
410	ביתה ליד הים.	Her house is near the sea.
411	תפסיק לקרוא.	Stop reading.
412	תן לי לחיות.	Let me live.
413	יש חמש יבשות.	There are five continents.
414	אתה הוא חיי.	You are my life.
415	פחות או יותר.	The price is right.
416	קח אותי מפה.	Take me away from here.
417	מכל הבונבוניירה היא אוהבת את השוקולד הממולא ביי"ש דובדבנים.	The cherry cordials are her favorites out of the whole chocolate box.
418	ארוחת צוהריים!	Lunch!
419	אבי לא בבית.	My father isn't at home.
420	זה נגמר טוב.	It turned out well.
421	דבר בשם עצמך.	Speak for yourself.
422	קר לי הבוקר.	I feel cold this morning.
423	אני כבר יוצא.	I'm about to leave.
424	כולם מדברים.	Everybody's talking.
425	לא ראיתי אחרים.	I didn't see others.
426	לבי שותת דם.	My heart bleeds.
427	תום תחת מתח.	Tom is stressed.
428	זה נמשך כבר חודשים.	It's been going on for months.
429	הא, מתי יפגשו שנית?	Ah, when will they meet again?
430	זה חסר סיכוי.	It's hopeless.
431	תן לה לישון.	Let her sleep.
432	האם זו אהבה?	Is this love?
433	אני לא זונה!	I'm not a slut!
434	הוא ישן שעה.	He slept an hour.
435	נהיה ממש פה.	We'll be right here.
436	שיחדתי אותן.	I bribed them.
437	אני רוצה חצי.	I want half.
438	נתראה בקרוב.	See you soon!
439	יש לכך סיבה.	There's a reason for that.
440	תתחילי מחדש.	Start over.
441	נשים לכך סוף.	We'll put a stop to it.
442	זה די מגניב.	It's sort of cool.
443	תום רפה שכל.	Tom is thick-headed.
444	את מדברת עליי?	Are you talking to me?
445	תן לי פרק ופסוק	Give me chapter and verse.
446	זו שאלה טובה.	It's a good question.
447	תום לקח משהו.	Tom took something.
448	מוטל עליך לשים לב.	You need to pay attention.
449	את מכירה אותם?	Do you know them?
450	זה נותן השראה.	It's inspiring.
451	אלך ויהי מה.	I'll go no matter what.
452	אני חי ביפן.	I live in Japan.
453	נלך עוד מעט?	Are we leaving soon?
454	יש לי חדשות.	I have news.
455	אני צריך צוות.	I need a crew.
456	יש לך משפחה?	Do you have a family?
457	אני זקוק לך.	I need you.
458	זה מתחת לחגורה.	That's a low blow.
459	תום די גמור.	Tom is pretty wiped out.
460	איזו הזדמנות!	What a prospect!
461	אינני מטורף.	I'm not crazy.
462	זה היה שונה.	That was different.
463	זה היה מעולה.	It was superb.
464	פעל לפי עצתי!	Follow my advice.
465	זה סיפור יפה.	This is a beautiful story.
466	אני מבין בערך.	I sort of understand.
467	מים זה נוזל.	Water is a liquid.
468	רצנו לתוך הפארק.	We ran into the park.
469	תום לגם יין.	Tom sipped wine.
470	אני חוזר בי.	I take it back.
471	היא עזרה לו.	She helped him.
472	נשמעת רציני.	You sounded serious.
473	טום לא עונה.	Tom isn't answering.
474	זה לא אפשרי!	That's impossible!
475	מה אתה מחפש?	What are you looking for?
476	זו חתיכת חרא.	It's a piece of shit.
477	אתה שכן שלי.	You're my neighbor.
478	אני מעל שקרים.	I'm above telling lies.
479	לאן אבא הלך?	Where did Daddy go?
480	אני מלא כיח.	I have a lot of phlegm.
481	מה נכנס בהם?	What's gotten into them?
482	כמה זה שווה?	How much is this worth?
483	איבדתי עניין.	I lost interest.
484	הכנסו פנימה.	Come inside.
485	כיף פה בחוץ.	It's fun out here.
486	כמה עולה חדר?	How much is a room?
487	חסר לנו כסף.	We are short of money.
488	יריתי ראשון.	I fired first.
489	העישון אסור!	No smoking!
490	אלך לקנות לחם.	I'm going to buy some bread.
491	חם מאד היום!	It is very hot today.
492	אין בהם פחד.	They're fearless.
493	מי ראה אותך?	Who saw you?
494	זה מצב חריג.	This is an unusual situation.
495	אה, ברצינות?	Oh, seriously?
496	בילינו נפלא.	We had a wonderful time.
497	יחסית מוקדם.	It's relatively early.
498	אינך מתלבשת.	You're not getting dressed.
499	עשיתי שתיים.	I made two.
500	לא לפחד כלל!	Have no fear.
501	תתחמק מאיתנו.	Avoid us.
502	מרי בחורה חכמה.	Mary is a smart girl.
503	הן בנות דודי.	They are my cousins.
504	עוד יום עבר.	Another day passed.
505	במה זה כרוך?	What does it involve?
506	זו בטח טעות.	This must be a mistake.
507	תום רצה עוד.	Tom wanted more.
508	הוא כה נחמד!	He's so kind!
509	יצאתי למרות הגשם.	I went out in spite of the rain.
510	עצור את תום.	Stop Tom.
511	יש לי מיליון שאלות.	I have a million questions.
512	הוא לא מסוגל.	He is incompetent.
513	זה קרה במקרה.	It happened by accident.
514	ידע הוא כוח.	Knowledge is power.
515	תני לי שבוע.	Give me a week.
516	הישארו איתנו.	Stay with us.
517	קח מבט נוסף.	Take another look.
518	את חדשה כאן?	Are you new here?
519	היום חם רצח.	It's insanely hot today.
520	ידע הוא כוח.	Knowledge is power.
521	האם גברתי דוברת תורכית?	Does the lady speak Turkish?
522	מה גורם לזה?	What causes it?
523	תישאר מאחורי.	Stay behind me.
524	אני חולה ים.	I'm seasick.
525	זה חסר מידע.	It's blank.
526	לכי עם האמת.	Go with the truth.
527	הוא עורך דין.	He's a lawyer.
528	תום לא נעים.	Tom is unpleasant.
529	מפני שזה נמצא שם.	Because it is there.
530	זה לא קשור כלל.	That's completely irrelevant.
531	זה מעין כדור.	It is something like a ball.
532	האם את שמחה?	Are you happy?
533	מה אתה קורא?	What are you reading?
534	הוא נתן כדור.	He gave a ball.
535	אין כאן מעבר.	No passage this way.
536	המחיר כולל מס.	The price includes tax.
537	אתה לא חולה.	You're not sick.
538	הוא שונא גזר.	He hates carrots.
539	איך הגעת לפה?	How did you get here?
540	אזהר במיוחד.	I'll be extra careful.
541	ימי שנה חשובים.	Anniversaries are important.
542	נשמע מעניין.	It seems interesting.
543	הוא כבר יצא.	He has already gone out.
544	אנחנו גברים.	We are men.
545	יהיה אשר יהיה.	Whatever will be, will be.
546	ניתן לך לנוח.	We'll let you rest.
547	אושרי מושלם.	My happiness is complete.
548	תפסיק לשתות.	Stop drinking.
549	אראה לך כמה.	I'll show you some.
550	תום בעל ערך.	Tom is worthy.
551	הלא כך אמרתי.	I said so.
552	היא שרה היטב.	She sings well.
553	זה מין פולש.	That's an invasive species.
554	השעה ארבע וחצי.	It's four-thirty.
555	אלף ין יספיקו.	A thousand yen will do.
556	שתה קצת קפה.	Have some coffee.
557	הוא אינו רץ.	He isn't running.
558	הוא מאד ישר.	He is very honest.
559	נשארתי לשבת.	I stayed seated.
560	איזה אידיוט!	What an idiot!
561	נשאר רק אחד.	There was only one left.
562	תום פיטר אותי.	Tom fired me.
563	מתגעגע אלייך.	I miss you.
564	מן דהוא יודע?	Does anybody know?
565	אשתפר תוך דקה.	I'll be better in a minute.
566	אני כבר באה.	I am coming.
567	אגיע עד עשר.	I'll come by 10.
568	תום השיב אש.	Tom returned fire.
569	תפסיק ללמוד.	Stop studying!
570	מאיפה הוא יוצא?	Where does it leave from?
571	רוח, את כאן?	Spirit, are you there?
572	חג מולד שמח!	Merry Christmas!
573	אין ספק בכך.	There's no question about that.
574	תודה, דוקטור.	Thank you, Doctor.
575	אני גר בעיר.	I'm living in the city.
576	זה עלה המון.	That cost a lot.
577	אין מוצא אחר.	There's no other way out.
578	להמשיך לחפש!	Keep searching.
579	החלמת לחלוטין?	Are you fully recovered?
580	הלוואי והיית מת!	I wish you were dead!
581	שמי אנדריאה.	My name is Andrea.
582	זה רחוק מדי.	It's too far away.
583	הכה את ההוא.	Hit that.
584	אנא בוא שוב.	Please come again.
585	הוא לא אמר מילה.	He didn't say a word.
586	הללו את הקב״ה!	Praise the Almighty!
587	ביתי מול הים.	My house faces the sea.
588	נמשכתי אליה.	I took to her.
589	אני אצל טום.	I'm at Tom's house.
590	תרחץ את הפנים.	Wash your face.
591	האם אתה שוטר?	Are you a policeman?
592	זאת מערכת מסוכנת מאד.	It's a very dangerous system.
593	אתה שומר מצוות.	You're observant.
594	תן לזה כמה שבועות.	Give it a couple of weeks.
595	זה מתוך יאוש.	It's from desperation.
596	זה מצב מיוחד.	It's a special situation.
597	תקשיב רוב קשב.	Listen very closely.
598	עלינו לבחור.	We've got to make a choice.
600	הוא לא טיפש.	He is not stupid.
601	שכחתי את שמה.	I forgot her name.
602	מה קרה לאחר מכן?	What happened after that?
603	איפה אח שלי?	Where is my brother?
604	זה סתם נעלם.	It just disappeared.
605	זה יין מצוין.	This is excellent wine.
606	טום רצה לגלות.	Tom wanted to find out.
607	שכחתי את שמו.	I forgot his name.
608	יש לך יכולת.	You have potential.
609	הם כבר מתים.	They're already dead.
610	בן כמה אביך?	How old is your father?
611	תשאלי מישהי.	Ask any woman.
612	שכב על הארץ.	Get down on the ground.
613	דיברת איתם, לא?	You talked to them, didn't you?
614	יש לך טלפון!	Someone is calling you.
616	הו, כמה חבל.	Oh, what a pity.
617	זה היה כבוד.	It was an honor.
618	הם רבים מדי.	There are too many of them.
619	זה יעשה השבוע.	That will be done this week.
620	סלח לי, אחי.	Forgive me, Brother.
621	יש 86,400 שניות ביום.	There are 86,400 seconds in a day.
622	כיצד מת בנו?	How did his son die?
623	תן לי שנייה.	Give me a second.
624	תום היה חכם.	Tom was smart.
625	שלחתי הודעה.	I sent a message.
626	יבשתי את פני.	I dried my face.
627	תהיה הגיוני.	Be reasonable.
628	אני לא שם זין.	I don't give a shit.
629	זה בעצם מושלם.	That's actually perfect.
630	זה כולו לבן.	It's all white.
631	זה אכן קורה.	It does happen.
632	יד רוחצת יד.	One hand washes the other.
633	הוא הרג אותו.	He killed him.
634	צפית בסוף הסרט?	Did you see the end of the movie?
635	יהיה לו כלב.	He'll have a dog.
636	אחד מכם משקר.	One of you is lying.
637	תרצה כוס תה?	Would you care for a cup of tea?
638	הוא עוזר לה.	He helps her.
639	שמנתי לאחרונה.	I got fat recently.
640	תן לתום דקה.	Give Tom a minute.
641	סע לאט יותר.	Drive slowly.
642	טום מת צעיר.	Tom died young.
643	תודה בכל אופן.	Thanks all the same.
644	זה גבוה מאד.	It's very high.
645	היא אדם שקט.	She's a quiet person.
646	יש לי כאב גב.	I have a backache.
647	עדיף שתישני.	You should sleep.
648	אוקי. תמשיך.	OK. Go ahead.
649	הוא כבר ישן.	He is already sleeping.
650	אנהג על פי עצתך.	I'll act on your advice.
651	העולם מסוכן.	The world is dangerous.
652	זה היה מתוק.	That was sweet.
653	כולם עשו כך.	Everyone was doing it.
654	זה הבן דוד שלי.	This is my cousin.
655	יש לי תוכנית.	I've got a plan.
656	זהו כלי נשק.	It's a weapon.
657	זה מתאים לי.	It suits me.
658	איזה תינוק נבון!	What a smart baby!
659	תמתין עד שש.	Wait till six.
660	תום מצא אחד.	Tom found one.
661	פגשתי משוגע.	I met a lunatic.
662	חם היום, מה?	It's warm today, isn't it?
663	ידיים למעלה!	Put your hands up!
664	זה צורך זמן.	It's time-consuming.
665	לתום היה אקדח.	Tom had a pistol.
666	דאגתי עד מוות.	I've been worried sick.
667	"אהה!" הם יאמרו.	'Aha', they will say.
668	כמה זה עולה?	How much is it?
669	איך החזקת מעמד?	How have you been coping?
670	עלול לרדת גשם.	It may rain.
671	הוד מעלתו מחכה.	His Majesty is waiting.
672	רצית להיכנס?	Did you want to come in?
673	הוא עבד קשה.	He was working hard.
674	כיצד מת בנו?	How did his son die?
675	לתום קול רך.	Tom has a soft voice.
