rank	sentence	english
106	Една порода ли са?	Are they the same breed?
107	Имаш ли кола?	Do you have a car?
108	Вървях към парка.	I walked toward the park.
109	Без коментар.	No comment.
110	Колко жалко!	What a pity!
111	Нека да кажа нещо.	Let me say one thing.
112	Никога не лъжи!	Never tell a lie!
113	Кой е при Том сега?	Who's with Tom now?
114	Ти си човек.	You're a person.
115	Търся работа.	I'm looking for a job.
116	Казахте ли им?	Have you told them?
117	Хубав ден е.	It's a nice day.
118	Ще взема едно.	I'll take one.
119	Не бях зает.	I wasn't busy.
120	Том ще бъде там.	Tom will be there.
121	Само през трупа ми!	Over my dead body!
122	Ето къде си.	Here you are.
123	Значи все пак успя.	You managed it after all.
124	Ще те черпя със суши.	I'll treat you to sushi.
125	Том дори не е тук.	Tom isn't even here.
126	Те са интересни хора.	They're interesting people.
127	Прав ти път!	Good riddance!
128	Постъпи както искаш.	Do as you like.
129	Ето ни и нас!	Here we are!
130	Познавате ли г-н Браун?	Do you know Mr. Brown?
131	На колко години си?	How old are you?
132	Бил си излъган.	You've been deceived.
133	Знам баща ти.	I know your father.
134	Какво правиш?	What are you doing?
135	Избери тази, която харесваш.	Choose the one you like.
136	Тя не ме разбира.	She doesn't understand me.
137	Аз също го чух.	I heard it, too.
138	Какво мислиш?	What do you think?
139	Вярвам на вас.	I believe you.
140	Ами не знам.	Well I don't know.
141	Аз вървя с нея.	I'm walking with her.
142	Направи извод.	Draw a conclusion.
143	Ти винаги пееш.	You always sing.
144	Чета книга, докато ям.	I read a book while eating.
145	Имаме среща.	We're on a date.
146	Иди и виж сам.	You should go and see for yourself.
147	Всеки умира.	Everyone dies.
148	Тя иска развод.	She wants a divorce.
149	Това е майка ми.	This is my mother.
150	Казах ви го.	I told you that.
151	Нека ида сам.	Let me go alone.
152	Хората искат мир.	People want peace.
153	Жена ми пуши.	My wife smokes.
154	Видя ли доктор?	Did you see a doctor?
155	Дали ще се провали на изпита?	Will he fail the examination?
156	Вярваш ли във феи?	Do you believe in fairies?
157	Никой не знае.	No one knows.
158	Пак се случи.	It happened again.
159	Не излизам с тях.	I don't hang out with them.
160	Ще го направя.	I'll do it.
161	Научих доста неща.	I learned quite a bit.
162	Кажи ми виц.	Tell me a joke.
163	Умря на място.	He died on the spot.
164	Заради децата е.	It's for the children.
166	Не можем повече!	We can't anymore!
167	По дяволите!	Darn!
168	Изглежда ще вали.	It looks like it's going to rain.
169	Днес бързам.	I'm in a hurry today.
170	Можеше да кажеш "не".	You could've said no.
171	Трябваше да спра.	I had to stop.
172	Питай Том отново.	Ask Tom again.
173	Татко се прибира утре.	Father is coming home tomorrow.
174	Имам няколко идеи.	I have a few ideas.
175	Кой е наред?	Whose turn is it?
176	О, Боже мой!	Oh, my God!
177	Имат друг план.	They have another plan.
178	Здравей,добро утро !	Hello! Good morning!
179	Затова съм зает.	That's why I'm busy.
180	Не бих те обвинил.	I wouldn't blame you.
181	Пихме доста.	We drank a lot.
182	Обичам Хитоми.	I love Hitomi.
183	Аз нямам пари.	I have no money.
184	Това е начин на живот.	This is a way of life.
185	Вината не е моя.	It's not my fault.
186	Мислех, че е вярно.	I thought it was true.
187	По-добре съм.	I've gotten better.
188	Имам нужда от вас.	I need you.
189	Нека ида сам.	Let me go alone.
190	Имам две котки.	I have two cats.
191	Той не дойде.	He did not come.
192	Вечеряме заедно.	We have dinner together.
193	Добър вечер.	Good evening.
194	Ела, ако можеш.	Come if you can.
195	Нямам гадже.	I don't have a girlfriend.
196	Боб ми е приятел.	Bob is my friend.
197	Най после, петък е.	Finally, it's Friday.
198	Да видим сега.	Let's see.
199	Не правя така.	I don't do that.
200	Добър вечер.	Good evening.
201	Достатъчно е.	That's enough.
202	Всъщност, не.	Not really.
203	Не исках това.	That wasn't my intent.
204	Няма проблем.	That's cool.
205	Водата е живот.	Water is life.
206	Не ми пипай нещата.	Don't touch my stuff.
207	Дръж Том под око.	Keep a good eye on Tom.
208	Прави каквото щеш.	Do as you like.
209	Говори ясно.	Speak clearly.
210	Не разбирам.	I don't understand.
211	Том сигурно е ядосан.	Tom must be angry.
212	Чакай малко.	Hang on a sec.
213	Ще бъда там веднага.	I'll be there right away.
214	Ей сега се захващам!	I'm on it right away!
215	Чаках три дни.	I've waited for three days.
216	Какъв задник!	What an asshole!
217	Какво казва жената?	What is the woman saying?
218	Какво стана?	What happened?
219	Утре тръгвам.	I'm off tomorrow.
220	Дай си ми я!	Give it back!
221	Дано да е добро.	I hope it's good.
222	Говоря френски.	I speak French.
223	Мари е била в Унгария.	Mari has been in Hungary.
224	Ще го имам предвид.	I'll take that into consideration.
225	Казвам се Джак.	My name is Jack.
226	Не е колата ми.	It's not my car.
227	Имате ли кола?	Do you have a car?
228	Яд ме е на себе си.	I'm mad at myself.
229	Тя е мило момиче.	She is a kind girl.
230	Лека нощ, мамо.	Good night, Mom.
231	Имах тежка нощ.	I had a rough night.
232	Чух, че било хубаво.	I heard it was nice.
233	Върша си работата.	I'm doing my job.
234	С каква цел?	For what purpose?
235	Защо ни говориш?	Why are you talking to us?
236	Ай стига бе!	You don't say!
237	Сигурен ли си?	Are you sure?
238	Какво искате?	What do you want?
239	Той е пред вратата.	He is in front of the door.
240	Били сме войници.	We had been soldiers.
241	Няма нищо между Том и Мери.	There's nothing going on between Tom and Mary.
242	Не е моята кола.	It's not my car.
243	Онази част е добра.	That part is good.
244	Ай стига бе!	You don't say!
245	Том имаше син.	Tom had a son.
246	Всички пееха, освен мен.	Everybody was singing except me.
247	О, Боже мой!	Oh, my God!
248	И двамата са живи.	Both are alive.
249	Не знам кога.	I don't know when.
250	Те защо не бяха там?	Why weren't they there?
251	Ще го върна.	I'll bring it back.
252	Имам някои неща за Том.	I have some things for Tom.
253	Дръж се като мъж.	Act like a man.
254	Те са момчета.	They're boys.
255	Стана бързо.	It happened fast.
256	Седни където искаш.	Sit wherever you like.
257	Извинете ме.	Excuse me.
258	Как ти е името?	What's your name?
259	Не го виждам.	I don't see him.
261	Ще бъда там.	That's where I'll be.
262	Имам парите.	I have the money.
263	Нищо не видях.	I haven't seen anything.
264	Прекарах си хубаво.	That was a good time.
265	Ще дойда скоро.	I'll be there soon.
266	Нека помогна.	Let me help.
267	Чаках три дни.	I've waited for three days.
268	Том има поне триста книги.	Tom has at least 300 books.
269	Идиот такъв!	You idiot!
270	Здрасти, как си?	Hi, how're you doing?
271	Ккакво ще направиш?	What will you make?
272	Спах девет часа.	I slept nine hours.
273	Два билета, моля.	Two tickets please.
274	Кой е брат ти?	Who is your brother?
275	Винаги си добра.	You're always good.
276	Говори ясно.	Speak clearly.
277	Радвам се да го чуя.	I'm glad to hear that.
278	Том нямаше шанс.	Tom didn't have a chance.
279	Има ли деца?	Are there kids?
280	Ще взема едно.	I'll take one.
281	То чия книга?	Whose is that book?
282	Бях чел около час.	I had been reading for an hour.
283	Том е умно момче.	Tom's a bright boy.
284	Ела веднага щом можеш.	Come as soon as possible.
285	С приятели си.	You're with friends.
286	Времето лети.	Time flies.
287	Силен съм колкото вас.	I am as strong as you.
288	Първо трябва да свърша нещо.	I have something to do first.
289	Имам други планове.	I have other plans.
290	Спри или ще стрелям.	Stop, or I'll shoot.
291	От коя страна идваш?	What country are you from?
292	Работи добре.	It works well.
293	Не ми е нужна помощ.	I don't need help.
294	Щраусите не могат да летят.	Ostriches can't fly.
295	Нито пък аз.	Neither do I.
296	Върви ми добре.	I am getting on well.
297	Благодаря ти, Господи.	Thank you dear Lord.
298	Не е твоя работа.	It's none of your business.
299	Предполагам, че си прав.	I guess you are right.
300	Изчакай за момент.	Wait a moment.
301	Том не го е направил.	Tom didn't do it.
302	Това би било чудесно.	That would be lovely.
303	Коя година е сега?	What year is it?
304	Здравейте всички!	Hello everyone!
305	Котката изсъска срещу Том.	The cat hissed at Tom.
306	Елате, ако можете.	Come if you can.
307	Боли ме главата.	I have a headache.
308	В никакъв случай!	No way!
309	Имат друг план.	They have another plan.
310	Кажете ми истината.	Tell me the truth.
311	Влезте вътре.	Go inside.
312	Къщата гори.	The house is burning.
313	Твърде е скъпо!	It's too expensive!
314	Беше много трудно.	It was very difficult.
315	Добре дошъл у дома.	Welcome home.
316	Случи се два пъти.	It happened twice.
317	Ти си моето дете.	You're my child.
318	Това няма значение.	That doesn't matter.
319	Почти стана.	It was pretty close.
320	Дойде ми идея.	An idea came to me.
321	Моето име е Роберто.	My name is Roberto.
322	Успокой малко нещата, млади човече.	Hold your horses, young man.
323	Дъщеря ми е болна.	My daughter is sick.
324	За децата е.	It's for the children.
325	Не говори такива неща.	Don't say things like that.
326	Добър въпрос е.	It's a good question.
327	Не си го изкарвай върху Том.	Don't punish Tom for that.
328	Птицата е голяма.	The bird is big.
329	Какво казваш?	What're you saying?
330	Не ми давай нищо.	Don't give me a thing.
331	Вероятно спи.	He's probably sleeping.
332	За вълка говорим...	We're talking about the wolf...
333	Прав ли съм?	Am I correct?
334	Вкъщи ли си си?	Are you at home?
335	Направих го веднъж.	I did it once.
336	Какви ги говориш!	What are you saying?!
337	Кажи ми истината.	Tell me the truth.
338	Става, сериозно!	It's getting serious!
339	Това на кого е?	Whose is this?
340	Откъде знаеш?	How do you know?
341	Том щеше да разбере.	Tom would've understood.
342	Хайде, да вървим.	Come on, let's go.
343	Май съм щастлив.	I'm sort of happy.
344	Надявам се, че е цял.	I hope it's complete.
345	И аз подозирах нещо такова.	I was suspecting something similar.
346	Виждаш ли ме?	Do you see me?
347	Ще отида сам.	I'll go by myself.
348	Ан няма сестра.	Ann doesn't have a sister.
349	Мама отваря вратата.	Mum opens the door.
350	Понякога се случва.	It happens sometimes.
351	Не мисли за цената!	Don't think about the price!
352	Вземи го с вас.	Bring him along.
353	Той е над четирисет.	He is past forty.
354	Какво искаше Том?	What did Tom want?
355	Нищо не чувствам.	I don't feel anything.
356	А ако каже не?	What if she says no?
357	Очевидно не е възможно.	It's obviously impossible.
358	Де да можех!	Only if I could!
359	Пътувам по целия свят.	I'm traveling the whole world.
360	Имаме среща.	We're on a date.
361	Къде е моят дядо?	Where's my grandfather?
362	То ме свали на земята.	It brought me down to earth.
363	Напълно прав си.	You are quite right.
364	О, много лошо!	Oh! That's too bad.
365	Дано да е вярно.	I hope it's true.
366	Тя ми даде риза.	She gave me a shirt.
367	Имах лоша седмица.	I've had a bad week.
368	За теб аз съм мъртъв.	I am dead to you.
369	Ще го видиш.	You'll see it.
370	Чух изстрели.	I heard shots being fired.
371	Мълчи и слушай.	Shut up and listen.
372	Какво би искал?	What would you like?
373	Аз убих Бог.	I killed God.
374	Голям град е.	It's a big city.
375	Не съм казал нищо.	I didn't say anything.
376	Ще ти дам тези пари.	I'll give you this money.
377	Твоята книга е.	It's your book.
378	Отне един час.	It took an hour.
379	Не напускай града.	Don't leave town.
380	Да тръгваме?	Should we go?
381	Коя сте вие?	Who are you?
382	Том още не е готов.	Tom's not ready yet.
383	Някога виждал ли си я?	Have you ever seen her?
384	Нито пък аз.	Neither do I.
385	Затвори вратата.	Shut the door.
386	Том сякаш изчезна някъде.	Tom appears to have vanished.
387	Закъснях за училище.	I was late to school.
388	Ще мина по-късно.	I'll be by later.
389	Хората искат мир.	People want peace.
390	Ти си моето дете.	You're my child.
391	Не съм виждал такава от години.	I haven't seen one of these in years.
392	Това твоето семейство ли е?	Is this your family?
393	Смъртта е естествена.	Death is natural.
394	Ръцете ми са мокри.	My hands are wet.
395	Не разбираш.	You don't understand.
396	Имах съмнения.	I had suspicions.
397	Аз ти вярвам.	I believe you.
398	Бяхме измамени.	We've been tricked.
399	Том имаше син.	Tom had a son.
400	Болят ме очите.	My eyes hurt.
401	Кой е на телефона?	Who's on the phone?
402	Това са моите гащи.	Those are my pants.
404	Това е мястото.	This is the spot.
405	Ще бъдеш ли там?	Will you be there?
406	Аз съм зад него.	I'm behind him.
407	Аз щях да кажа "не".	I'd have said no.
408	Вече разбрах.	I understood already.
409	Всичко протече според плана.	Everything went according to plan.
410	Валя пет дни подред.	It rained five successive days.
411	Защо мислите така?	Why do you think so?
412	Беше прекалено.	It was excessive.
413	Имаш ли кола?	Do you have a car?
414	Ще застрелям и двама ви.	I'll shoot both of you.
415	Погледни отзад.	Look behind you.
416	Ще си намеря работа.	I'll find work.
417	Колко дълго стоя?	How long did you stay?
418	Отиваш ли някъде?	Are you going anywhere?
419	Чух някакъв сблъсък.	I heard a crash.
420	Не беше лесно.	It hasn't been easy.
421	Виждал ли си я?	Have you seen it?
422	Махнете този боклук оттук.	Take this junk out of here.
423	Тя устиска до горчивия край.	She endured to the bitter end.
424	Как е "любов" на френски?	How do you say "love" in French?
425	Той уби онзи човек.	He killed that man.
426	Чух всяка дума.	I heard every word.
427	Отидох до гарата да кажа чао на приятеля си.	I went to the station to say good-bye to my friend.
428	Не знам кое какво е.	I don't know which is which.
429	Искаме го обратно.	We want it back.
430	Не я познавам.	I don't know her.
431	Дано да си струва.	I hope it's worth it.
432	Беше по-евтино, отколкото си мислех.	It was cheaper than I thought.
433	Нашата планета е красива.	Our planet is beautiful.
434	Дълга история е.	That's a long story.
435	Ще ти покажа пътя.	I'll show you the way.
436	Том пие вода.	Tom is drinking water.
437	Сега спокойно.	Now keep calm.
438	Том получи шестица.	Tom got an A.
439	Те имат роднинска връзка.	They're related to each other.
440	Дано това да помогне.	I hope that helps.
441	Изчисти си стаята.	Clean your room.
442	Том има право да знае.	Tom has a right to know.
443	Вече е много късно.	It's very late now.
444	Том не лежи долу.	Tom isn't lying down.
445	Нашите продажби спадат.	Our sales are decreasing.
446	Любимият ми превод е този.	My favorite translation is this one.
447	Имам причина да смятам, че лъжеш.	I have reason to believe that you're lying.
448	Къде е моята стая?	Where's my room?
449	Търся си къща.	I'm looking for a house.
450	Ще остана до утре.	I'll stay until tomorrow.
452	Кой номер носи?	What size does he wear?
453	Изчакай да стигна до края.	Bear with me.
454	Ужасно е скъпо.	It's awfully expensive.
455	Той започна да вика.	He began to shout.
456	Беше приятно.	It felt nice.
457	Не искаме война.	We don't want a war.
458	Надявам се, че е цял.	I hope it's complete.
459	Отивам с Том.	I'm going with Tom.
460	Съвсем прав си.	You're quite right.
461	Чух някаква експлозия.	I heard an explosion.
462	Живее в лукс.	He lives in luxury.
463	Утре тръгвам.	I'm off tomorrow.
464	Бъди обичан.	Be loved.
465	Той излезе въпреки бурята.	He went out in spite of the storm.
466	Той опита да се убие.	He tried to kill himself.
467	Идвам след минутка.	Coming in a minute.
468	Казват, че ставало.	I hear it's OK.
469	Изобщо не ми пука!	I don't give a damn about it!
470	Бърша си лицето.	I'm wiping my face.
471	Още не мога да повярвам.	I'm still not buying it.
472	Той дойде да ме види.	He came to see me.
473	Нов вид ли е?	Is it a new kind?
474	Разбра ли ме?	Am I understood?
475	Пътувам по целия свят.	I'm traveling the whole world.
476	И аз ще дойда.	I'll come, too.
477	Имам още три седмици.	I have three more weeks.
478	Работя с него.	I work with him.
479	Ние пристигнахме първи.	We were the first to arrive.
480	Нямам против.	I don't mind.
481	Що за въпрос ти зададе?	What kind of question did he ask you?
482	Снощи беше забавно.	Last night was fun.
483	Том може да е жив.	Tom may be alive.
484	Тече ти кръв.	You're bleeding.
485	Шегата ти стига твърде далеч.	You are carrying your joke a bit too far.
486	Моля те, недей.	Please don't do it.
487	Права ли съм?	Am I correct?
488	Опитвам се да пестя пари.	I'm trying to save money.
489	Работят и двете.	They both work.
490	Скоро ще се обадя.	I'll call back soon.
491	Познавам онези жени.	I know those women.
492	Явно си в грешка.	Clearly you are mistaken.
493	Тези истински ли са?	Are these real?
494	Ние сме мъже.	We are men.
495	Не знам със сигурност.	I don't know for certain.
496	Той я обича.	He loves her.
497	Той събираше информация	He collected bits of information.
498	Работи сутрин.	He works in the morning.
499	Това не е правилно.	This isn't right.
500	Късмет ти желая.	I wish you good luck.
501	Току-що обядвах.	I have just eaten lunch.
502	Къщата е малка.	The house is small.
503	Страх ли те е?	Are you scared?
504	Обичаш ли ме?	Do you love me?
505	Мина отлично.	It went perfectly.
506	Още е тъмно навън.	It's still dark outside.
507	Имам три сина.	I have three sons.
508	Можеше да пишеш.	You could've written.
509	Имам четири котки.	I have four cats.
510	Том е човека с брадата.	Tom is the guy with the beard.
511	Нямам нищо общо.	I have nothing to do with this.
512	Дръж се здраво, иначе ще паднеш!	Hold on tight or you will fall!
513	Добро утро, Том.	Good morning, Tom.
514	Честита Нова година!	Happy New Year!
515	Няма грешка.	There's no mistake.
516	Ще проверя горе.	I'll check upstairs.
517	Моля отбий се когато идваш насам.	Please drop in when you come this way.
518	Сърби ме ръката.	My hand is itchy.
520	Това е храна.	This is food.
521	Чичо ми му даде подарък.	My uncle gave him a present.
522	Кое предпочиташ? Секс или шах? Зависи на позицията.	Which do I prefer? Sex or chess? It depends on the position.
523	Търся малък куфар.	I'm looking for a small suitcase.
524	Аз те харесвам.	I like you.
525	Имах ли друг избор?	What other choice did I have?
526	Изглежда си имал тежък ден.	It looks like you had a tough day.
528	Том определено не е лъжец.	Tom is certainly not a liar.
529	Том не видя никого.	Tom didn't see anybody.
530	Очевидно сработи.	Apparently it worked.
531	Ще те оставя да си работиш.	I'll let you get back to work.
532	Том не мога да го разбера.	I can't figure Tom out.
533	Голям град е.	It's a big city.
534	Том е зад нас близо.	Tom isn't far behind us.
536	Вчера бях зает.	I was busy yesterday.
537	Де да можех!	Only if I could!
538	Едва го чувах.	I could hardly hear him.
539	Попитах го направо.	I asked him point-blank.
540	Забрави да нахрани кучето.	He forgot to feed the dog.
541	Том прави вечеря.	Tom is preparing supper.
542	Том работи цяла нощ.	Tom works all night.
543	Том можеше да те е убил.	Tom could've killed you.
544	Добре дошъл!	Welcome.
545	Направи го вместо мене.	Do it for me.
546	Искам онази чанта.	I want that bag.
547	Само гледам.	Just watching.
548	Том отвори сейфа.	Tom opened the safe.
549	Това не е игра.	It's not a game.
550	Аз съм първата в линия.	I was the first in line.
551	Любовта не е важна.	Love is not important.
552	Това е твоят дом.	It's your home.
553	Браво, момчета!	Good work, boys!
554	Имат друг план.	They have another plan.
555	Том вече си тръгна.	Tom already left.
556	"Какво правихте?" - "Нищо особено".	"What were you doing?" "Nothing important."
557	В твоите ръце е, Том.	It's in your hands, Tom.
558	Момичето яде хляб.	The girl is eating bread.
559	Няма смисъл да спориш.	Don't fight me on this.
560	Това е истина.	This is true.
561	Някакви въпроси?	Any questions?
562	Беше забавно.	It was amusing.
563	Тя си взе изпита.	She passed the exam.
564	Нямам представа.	I have no idea.
565	Къде отиваш?	Where are you going?
566	Трябва да спрете Том.	You have to stop Tom.
567	Аз пих кафе.	I drank coffee.
568	Добър ден, госпожо!	Good day Miss!
569	То тъкмо излезе.	It just came out.
570	Твоето куче е тук.	Your dog is here.
571	Не искаме война.	We don't want a war.
572	Добре дошли в Япония.	Welcome to Japan.
573	Тя мразеше съпруга си.	She hated her husband.
574	Нов вид ли е?	Is it a new kind?
575	Имам файла под ръка.	I have the file right here.
576	Има ли някакви промени?	Have there been any changes?
577	Почти шест е.	It's almost six.
578	Мисля, че Том ще умре.	I think Tom is going to die.
579	Къде е дядо ми?	Where's my grandfather?
580	През последните десет години той живее тук.	He has been living here these ten years.
581	Къде беше онова?	Where was that?
582	Чу да се тряска врата.	I heard a door slam.
583	Изпънете ръце.	Stretch out your arms.
584	Досега какво е правил?	What has he done so far?
585	Радваме се, че сив нашия клас.	We are glad to have you in our class.
586	Ще посетя господин Браун утре.	I'll visit Mr. Brown tomorrow.
587	Кога ще се върнеш?	When will you come back?
588	Чух какво казаха.	I heard what was said.
589	Забравихте си рестото, господине!	You forgot your change, mister!
590	Живея наблизо.	I live nearby.
591	Мога да спя навсякъде.	I can sleep anywhere.
592	Не те мразя.	I don't hate you.
593	Осъден на смърт.	Condemned to death.
594	Десет хиляди йени стигат ли?	Is ten thousand yen enough?
595	Планетата ли имаш предвид, или бога?	Do you mean the planet or the god?
596	Чаках месец.	I've waited for a month.
597	Трябва да си взема довиждане.	I have to say goodbye.
598	Не го приемай лично.	Don't take it personally.
599	Не казвай нищо.	Don't say anything about anything.
601	Виждал съм ги наоколо.	I've seen them around.
602	Това е вашата къща.	This is your house.
603	Това ваше ли е?	Is that yours?
604	Не мърдай. Даже не дишай.	Don't move. Don't even breathe.
605	Ще ти покажа пътя.	I'll show you the way.
606	Няма връщане назад.	There is no going back.
607	Нямам приятелка.	I don't have a girlfriend.
608	Лягам си късно през нощта.	I go to bed late at night.
609	Той дойде да ме спаси.	He came to my rescue.
610	Мисля, че сме извън опасност.	I think we're out of danger.
611	Ще напусна довечера.	I'll leave tonight.
612	В какво те бива?	What're you good at?
613	Беше ти дадена възможност.	You've had your chance.
614	Познавам онези жени.	I know those women.
615	Съдебните заседатели обвиниха Том в убийство.	The grand jury indicted Tom for murder.
616	Луд съм по него!	I'm crazy about him!
617	Дръж се като пич.	Be cool.
618	Трябва да зная.	I have to know.
619	Продължи напред.	Keep going straight.
620	Да си вземем саке.	Let's have sake.
621	Интересува ли ви?	Are you interested?
622	Помня всичко.	I remember everything.
623	Тя има сини очи.	She has blue eyes.
624	Тя отива на връх Тате.	She is going to Mount Tate.
625	Обещавам да я върна.	I promise I'll bring it right back.
626	Сега е мой ред.	It's my turn now.
627	Том остана без думи.	Tom was at loss for words.
628	Тъй като съм безработен, не мога да спестя нищо.	Since I'm unemployed, I can't save up anything.
629	Ела да ми помогнеш.	Come help me.
630	Можеш да отидеш.	You may go.
631	Това е бизнес.	It's business.
632	Мисля, че ти трябва да го вземеш.	I think you should get it.
633	То тъкмо излезе.	It just came out.
634	Момчето мълчеше.	The boy was silent.
635	Кой го е грижа за мене?	Who cares about me?
636	Том чу нещо.	Tom heard something.
637	Повечето от тях бяха студенти.	Most of them were university students.
638	Трябва ми внимание.	I'm in need of affection.
639	Не съм неин тип.	I'm not her type.
640	Отдавна не сме се виждали.	Long time, no see.
641	Често пътувам.	I often travel.
642	Няма никакви.	There aren't any.
643	Там е имало изпитания.	There were challenges.
644	Том не може да го вземе.	Tom can't take it.
645	Г-жа Суон е нашата учителка по английски.	Ms. Swan is our English teacher.
646	Искам отговора ти до края на деня.	I want your answer by the end of the day.
647	Трябва да чакам.	I have to wait.
648	Той започва да вярва.	He's beginning to believe.
649	Сега е твой ред.	It's now your turn.
650	Кен бяга по-бързо от теб.	Ken runs faster than you.
651	Ама какви ги говориш?	What are you talking about?
652	Том щеше да разбере.	Tom would've understood.
653	Том има оръжие.	Tom has a gun.
654	Това е твоят дом.	It's your home.
655	Минаха пет години, откакто баща ми умря.	It's been five years since my father died.
656	Как си, Том?	How are you, Tom?
657	Мисля, че трябва да разберем къде е Том.	I think we need to find out where Tom is.
658	Човекът е социално животно.	Humans are social animals.
659	Кои обувки стават?	What shoes fit well?
660	Следващия въпрос, моля.	Next question, please.
661	Том пише добре.	Tom writes well.
662	Питай приятелите ми.	Ask my friends.
663	Ще взема по две от всяко.	I'll get two of everything.
664	Том не чака.	Tom didn't wait.
665	Щастлив ли си?	Are you happy?
666	Нямам и една десета от твоята сила!	I don't have even a tenth of your power!
667	Просто питам.	I'm just curious.
668	Отидох до болницата.	I went to the hospital.
669	Имам новини.	I have some news.
670	Къде те боли?	Where does it hurt?
672	Къде работиш?	Where do you work?
673	Давате ми по-малко.	You are giving me less.
674	Той използва парите добре.	He made good use of the money.
675	Баща ми често ме води на бейзболни мачове.	My father often takes me to baseball games.
676	Тя обикновено носи дънки.	She usually wears jeans.
677	Бети го уби.	Betty killed him.
678	Франк е завършил социология в университета.	Frank majored in sociology at university.
679	Какви са вашите изводи?	What are your conclusions?
680	Тя къпе бебето.	She is giving the baby a bath.
681	Елате, ако можете.	Come if you can.
682	За мен е чест да бъда тук.	I'm honored to be here.
683	Как се казва синът ти?	What's your son's name?
684	Реших задачата с лекота.	I solved the problem easily.
685	Играта ме изтощи.	The game exhausted me.
686	Какъв задник!	What an asshole!
687	Жената яде хляб.	The woman is eating bread.
688	Престани или ще ти дам да разбереш.	Stop that, or I'll fix your wagon.
689	Миналата нощ спах добре.	I had a good sleep last night.
690	Да си кажем нещата честно!	Let's talk turkey!
691	Аз плаша жените.	I scare women.
692	Мисля да се връщам вкъщи.	I'm going to go home.
693	Бъдете точни.	Be on time.
