rank	sentence	english
108	Il peut lire.	He can read.
109	On était deux.	We were two.
110	Aidons ces gars.	Let's help these guys.
111	Vous y êtes !	There you are.
112	Allez, Tony.	Come on, Tony.
113	Et ta sœur ?	And your sister?
114	Autre chose ?	Need anything else?
115	Peu importe.	It's not a big deal.
116	Quel temps !	What weather!
117	Quelque chose pue.	Something stinks.
118	Fais gaffe !	Look out!
119	Cause toujours !	Whatever!
120	Encore toi ?	You again?
121	À notre santé !	Cheers to us!
122	Mes frères !	My brothers!
123	Il en a besoin.	He needs it.
124	Il avait mal.	He was in pain.
125	On avait un accord.	We had a deal.
126	Il faut agir.	Action is necessary.
127	Oui, tu dois.	Yes, you must.
128	Vis ta vie !	Live your life!
129	Peut-être pas.	Perhaps not.
130	Ça va aller.	I'll be fine.
131	Pas cette fois.	Not this time.
132	L'as-tu vu ?	Did you see it?
133	Entre donc !	Come on in!
134	Sans doute !	Without a doubt!
135	Salut monde.	Hello world.
136	Tu étais là.	You were there.
137	Parce que c'est là.	Because it is there.
138	J'irai en avant.	I will go on ahead.
139	Je suis sûr.	I am sure.
140	C'est trop !	That's too much!
141	J'aime parler.	I like talking.
142	Personne ne rit.	No one laughed.
143	Tu avais lu.	You had read.
144	Père attend.	Father is waiting.
145	Je te crois.	I believe you.
146	Après vous !	After you!
147	Il est aux anges.	He's tickled pink.
148	Dieu existe.	God exists.
149	Mais ouais !	Of course!
150	Chacun ses goûts.	Each has his own taste.
151	Je le pense.	I think so.
152	Tu m'as eu !	You got me!
153	Je les aime.	I like them.
154	Va leur dire.	Go tell them.
155	Quel homme ?	Which man?
156	Viens vite !	Come quick!
157	C'est vrai ?	Is that true?
158	La femme lit.	The woman is reading.
159	D'accord OK.	Okey-dokey.
160	Il doit venir.	He has to come.
161	Il les veut.	He wants them.
162	J'ai 19 ans.	I am 19 years old.
163	Je vois mal.	I have weak sight.
164	Reste chez toi.	Stay at your house.
165	Vas-y déjà !	Go, already!
166	Depuis quand ?	Since when?
167	Merci beaucoup.	Many thanks.
168	Vos papiers !	Show me your papers!
169	Bonne nuit !	Good night!
170	Es-tu mort ?	Are you dead?
171	Il va mieux.	He is getting better.
172	Tu vas rire.	You're going to laugh.
173	Mère attend.	Mother is waiting.
174	Tom sera là.	Tom will be there.
175	Dis bonjour.	Say hello.
176	Pauvre fille.	Poor girl.
177	Aide tes amis.	Help your friends.
178	On a les gens.	We have the people.
179	Quel canon !	What a gun!
180	Je vois mal.	I have weak sight.
181	Non, désolé.	No, sorry.
182	Ca a l'air vrai.	It feels real.
183	Nous voilà !	Here we are!
184	Nous avons ri.	We laughed.
185	Tu es petit.	You're small.
186	C'est sa maison.	That is her house.
187	Soit 𝑥 = 1.	Let 𝑥 equal 1.
188	J'aime cela.	I like that.
189	Où sont les autres ?	Where are the others?
190	De toute beauté !	Beautiful!
191	Pas ce soir.	Not tonight.
192	Tom est passé.	Tom came by.
193	Va prendre l'air.	Go and get some fresh air.
194	Le jour se fit.	It began to dawn.
195	Oui, monsieur !	Yes, Sir!
196	Voici nos livres.	Here are our books.
197	Bon à savoir.	Good to know.
198	Je sais des choses.	I know things.
199	Salut, John.	Hey, John.
200	Cet œuf pue.	This egg smells bad.
201	Nom de Dieu !	Holy shit!
202	C'est ton argent.	It's your money.
203	Le bonjour !	Good day!
204	Bonne nuit !	Good night!
205	J'ai raison.	I'm right.
206	Moins fort !	Not so strong!
207	Elle arrive.	She's coming.
208	Merci maman !	Thanks, Mom.
209	Reste calme.	Stay calm.
210	Hé, un moment !	Hey, wait up!
211	Je voulais ceci.	I wanted this.
212	Es-tu seul ?	Are you single?
213	Ça va aider.	This'll help.
214	Elle a un air sympa.	She has a nice face.
215	Entre donc !	Come on in!
216	Papa est là.	Daddy's home.
217	Passe devant !	Go ahead.
218	Tu aurais pu mourir.	You could've died.
219	Un problème ?	Something wrong?
220	Ah vraiment ?	Is that true?
221	Elle a peur.	She's scared.
222	Regarde ça !	Look at this.
223	Si vous voulez.	If you want.
224	Salut les gars!	Hi fellas!
225	On a trouvé.	We've figured it out.
226	Il a un fils.	He has a son.
227	Attends ici.	Wait here.
228	Vous savez où.	You know the place.
230	On va le trouver.	We'll find it.
231	Presque trois.	Almost three.
232	Est-ce assez ?	Is this enough?
233	J'ai une famille.	I have a family.
234	J'ai dû rêver.	I must have been dreaming.
235	Eh bien oui !	Well yes!
236	Toutes parties.	All gone.
237	Ça me plaît.	This pleases me.
238	Ça pourrait aider.	It might help.
239	Au travail !	Get to work!
240	Il est pris.	He's taken.
241	J'ai pu voir ça.	I could see that.
242	Tête de nœud !	Sucker!
243	Quelle plaie.	What a pain!
244	Tom le sait.	Tom knows that.
245	Nous y sommes.	We are here.
246	Appelle Tom.	Call Tom.
247	J'ai quelques amis.	I have a few friends.
248	Faites avec.	Get with it.
249	Tu vas partir ?	You're going?
250	Viens vite !	Come quick!
251	Arrête ici !	Pull over here.
252	Vas-y seule.	Go alone.
253	Ce serait dur.	That would be hard.
254	En voiture !	By car!
255	Il a dix enfants.	He has ten children.
256	Il va te tuer.	He'll kill you.
257	La merde pue.	Shit stinks.
258	Hé, toi là !	Hey, you there!
259	J'ai lu pendant 1 heure.	I had been reading for an hour.
260	Aucune idée.	I have no idea.
261	Bonne chance.	Good luck.
262	Je me parle.	I talk to myself.
263	Il aurait dû venir.	He should have come.
264	Tom part tôt.	Tom is leaving early.
265	Elles puent.	They smell bad.
266	Les jours défilent.	The days come and go.
267	Tu es grand.	You are big.
268	Plus aujourd'hui.	No more today.
269	Tom va venir.	Tom'll come.
270	J'ai un ami.	I have a friend.
271	Pars demain.	Leave tomorrow.
272	Pas mal, hein ?	Not bad, eh?
273	Il est tard.	It's late.
274	Et puis zut !	What the heck?
275	Voilà le truc.	Here's the kicker.
276	Ça va passer.	That will pass.
277	Petite futée !	Smart kid!
278	Tant mieux !	So much better!
279	Je te connais.	I know you.
280	C’est combien ?	How much is it?
281	Mec, sérieux.	Dude, seriously.
282	Tu sens bon.	You smell good.
283	Vous pouvez.	You can.
284	Ferme la porte.	Shut the door.
285	Je dois sortir.	I must go out.
286	Tu es super.	You're amazing.
287	Quelle heure ?	What time?
288	Il est contre.	He's against it.
289	Coup de pied.	Kick.
290	Je comprends.	I'm catching on.
291	J'ai entendu.	I heard.
292	L'aube vient.	Dawn is coming.
293	Allons bon !	Fair enough!
294	Venez ensemble.	Come together.
295	C'est nouveau.	It's new.
296	Quel amour !	What love!
297	Peu importe.	It's not a big deal.
298	Son sang bout.	His blood is boiling.
299	Tu es désolée.	You are sorry.
300	Cas résolu !	Case closed!
301	Tu as 5 sous ?	Do you have 5 cents?
302	Tom va rester.	Tom'll stay.
303	Soyons amis.	Let's be friends.
304	Prends tout.	Take everything.
305	As-tu fini ?	Have you finished?
306	J'aime les hommes.	I like men.
307	Tu l'as tué.	You killed him.
308	Une question.	One question.
309	Je suis partie.	I left.
310	Quelle histoire !	What a hassle!
311	Tu devrais venir.	You should come.
312	Il nous aide.	He helps us.
313	J'étais dernière.	I was last.
314	Ben demande !	Well, ask!
315	Va chercher !	Fetch!
316	Je pensais à toi.	I have been thinking about you.
317	Il est mon genre !	He is my type!
318	Si seulement.	If only!
319	La police ment.	Police lie.
320	Où est le car ?	Where is the bus?
321	Ça fait un mois.	It's been a month.
322	J'ai un frère.	I have one brother.
323	Il me faut te laisser.	I must leave you.
324	Aucun corps.	No body.
325	Que vas-tu mettre ?	What are you going to wear?
326	Riez avec eux.	Laugh with them.
327	Laisse ça là.	Leave it there.
328	Chaque son truc.	Each to his own.
329	La ville dort.	The city sleeps.
330	C'est arrivé.	It happened.
331	On devrait sortir.	We should hang out.
332	Tom a parlé.	Tom spoke.
333	Ils s'en vont.	They're leaving.
334	Ça fait longtemps.	Long time, no see.
335	Aucune idée.	I have no idea.
336	Il est 7 heures.	It is seven now.
337	Le bébé dort.	The baby is asleep.
338	Prenez place.	Take your seat.
339	Dis au revoir.	Say goodbye.
340	Putain, oui !	Fuck yeah!
341	J'ai compris.	I got it.
342	Sans feu ni lieu.	Without hearth or home.
343	Je le savais.	I knew it.
344	Ce sont les leurs.	This is theirs.
345	Ils étaient bien.	They were fine.
346	Fais attention.	Take care.
347	Je vais te donner ça.	I will give you this.
348	Affaire de goût.	It's a question of taste.
349	Bel endroit.	Nice place.
350	Je pourrais aider.	I could help.
351	Aucun corps.	No body.
352	À chacun sa façon !	Each to their own!
353	C'est donné.	It's a done deal.
354	Qui est-il ?	Who is he?
355	Nous voici !	Here we are!
356	Voilà le train.	Here comes the train.
357	C'est ce dont j'ai peur.	That's what I'm afraid of.
358	Écoute bien.	Listen carefully.
359	J'ai des yeux.	I have eyes.
360	Trouve le chat.	Find the cat.
361	Je pense pouvoir.	I think I can.
362	Tu es mon type.	You're my type.
363	C'est perdu.	It's lost.
364	Premier coup !	Strike one!
365	Première nouvelle !	That's news to me.
366	De quel côté ?	Which side?
367	Point final.	End of story.
368	Pas tellement.	Not that much.
369	Lève la main.	Raise your hand.
370	Tiens ceci !	Hold this.
371	Sois hardi !	Be bold!
372	J'ai un enfant.	I have a kid.
373	Tu es vieux.	You're old.
374	Viens le matin.	Come over in the morning.
375	Il est venu.	He came.
376	Oh, pardon !	Oh, sorry.
377	Reste là-bas.	Stay there.
378	Lis la suite.	Read more.
379	Vers le sud.	To the south.
380	Seulement 15 minutes.	Only fifteen minutes.
381	On m'a demandé ?	Has anyone asked for me?
382	Venez vite !	Come quickly!
383	Passe devant !	Go ahead.
384	Le Dr Smith a beaucoup de patients.	Dr. Smith has a lot of patients.
385	Meurs enfin !	Die already!
386	Tom va arrêter.	Tom'll quit.
387	Cause toujours !	Whatever!
388	J'étais nouvelle.	I was new.
389	Attendez là.	Wait here.
390	Chambre à louer.	Room for rent.
391	Va tout droit.	Go straight on.
392	Il est parti.	He walked away.
393	Où l'ai-je mis ?	Where did I put it?
394	Où est mon eau ?	Where is my water?
395	Il compte vite.	He counts fast.
396	Ça me dirait !	I am game!
397	Aime la Terre.	Love the earth.
398	Tu es belle.	You are beautiful.
399	Elle espère.	She hopes.
400	Tu aimerais ça.	You would like it.
401	Il est loin.	It is far.
402	J'ai un mari.	I have a husband.
403	Donne du thé.	Give tea.
404	C'est la fin.	This is the end.
405	Je veux croire.	I want to believe.
406	Voici Mme Müller.	This is Ms. Müller.
407	Il aura faim.	He's going to be hungry.
408	Il est gros.	He is overweight.
409	Bon boulot !	Good job!
410	Plutôt mourir.	I would rather die.
411	Merci, chérie.	Thanks, hon.
412	Es-tu prêt ?	Are you ready?
413	J'ai deux filles.	I have two daughters.
414	C'est un bureau.	This is a desk.
415	Toi mourir !	You dead.
416	Il a plu hier.	It rained yesterday.
417	Pas possible !	You don't say!
418	Fini de jouer.	The game is over.
419	Merci de demander.	Thank you for asking.
420	C'est celui que je veux.	This is the one I want.
421	Il le voulait.	He wanted it.
422	Il est beau.	He looks nice.
423	Tu es jeune.	You're young.
424	Euh, répète-moi ça ?	Wait, what?
425	Viens dehors.	Come outside.
426	Merci, docteur.	Thank you, Doctor.
427	Qu'y a-t-il ?	What's going on?
428	J'ai confiance.	I'm confident.
429	Il a dû appeler.	He must have called.
430	Des années ont passé.	Years passed.
431	Dis la vérité.	Tell the truth.
432	C'est mon école.	That is my school.
433	Tu es le chef.	You're the leader.
434	J'aime les femmes.	I like women.
435	Retirez ces propos !	Take those words back!
436	Bonne fin de semaine.	Have a nice weekend.
437	Tom va vivre.	Tom will live.
438	Regardez ça.	Check that out.
439	Il fait feu.	It fires.
440	Bonne journée !	Have a nice day.
441	Bonjour Madame !	Hello Madam!
442	Je lui téléphone.	I'm calling him.
443	Restez près.	Stay close.
444	Parlons affaires.	Let's talk business.
445	Est-ce meilleur ?	Is that better?
446	Oui, vous devez.	Yes, you must.
447	Chie dessus.	Shitting myself.
448	Haut les mains !	Hands up!
449	Tu penses trop.	You think too much.
450	Je t'en prie.	You go first.
451	Faites équipe.	Pair up.
452	Vas-y déjà !	Go, already!
453	Tu es grande.	You are big.
454	Venez manger.	Come eat.
455	Ça peut arriver.	That can happen.
456	Je suis dur.	I'm tough.
457	Non à la guerre.	No to war.
458	Dieu ait son âme.	God rest his soul.
459	J'ai appelé.	I called.
460	Elle marche.	She walks.
461	Tu es en sécurité.	You're safe.
462	Le garçon dort.	The boy is sleeping.
463	Elle essaie.	She is trying.
464	Tu es important.	You are important.
465	Vous dites ?	How's that again?
466	Exactement !	Exactly!
467	Elles font tout ?	They do everything?
468	Il est fort.	He's strong.
469	Presque trois.	Almost three.
470	Plein écran.	Full screen.
471	Regarde derrière !	Look back!
472	Ben voyons !	Sure!
473	À quand le mariage ?	When's the wedding?
474	Ils sont parents.	They are relatives.
475	Oui mon capitaine !	Sir, yes, sir!
476	Dernier appel !	Last call!
477	J'étais fou.	I was fool.
478	Ce sont ceux de Tom.	These are Tom's.
479	Laisse tomber.	Forget it.
480	Je peux attendre.	I can wait.
481	Je t'ai vue.	I saw you.
482	J'y ai pensé.	I thought about it.
483	Tu te souviens ?	Do you remember?
484	Je vous envie.	I envy you.
485	Quelle fête !	What a great party!
486	J'aime ce jeu.	I like this game.
487	C'est génial.	It's awesome.
488	J'aime ton pays.	I love your country.
489	Prenez garde !	Careful!
490	Cours vite !	Run fast!
491	Bientôt prêt.	It will be ready soon.
492	J'ai ton numéro.	I have your number.
493	Combien de personnes ?	How many people?
494	J'ai cinq amis.	I have five friends.
495	C'est parfait.	It tastes just right.
496	Excusez-moi.	I'm sorry.
497	Tom l'a laissé.	Tom left it.
498	C'est ainsi.	That's the way it is.
499	Quel retour !	What a comeback!
500	Il semble fort.	He looks strong.
501	Pas autant que je sache.	Not that I know of.
502	Il pleut à peine.	It is hardly raining.
503	Minute, bordel !	Wait a minute, damn it!
504	J'ai essayé.	I tried it.
505	J'ai un plan.	I've got a plan.
506	Un instant...	Just a moment ...
507	Je serai ici.	I'll be here.
508	Il est en prison.	He's in prison.
509	Penser fait mal.	Thinking hurts.
510	Viens essayer.	Come try.
511	On me prend.	I'm being picked up.
512	Pose ton arme.	Put down your gun.
513	C'est mauvais.	This is bad.
514	Pas un mot !	Don't say a word.
515	J'aime travailler.	I like to work.
516	Elle en a quatre.	She has four of them.
517	Tu peux rentrer.	You can go back.
518	Je veux regarder.	I want to watch.
519	Fais ton choix.	Make your choice.
520	Oui, parfois.	Yes, sometimes.
521	Je vis le film.	I saw the movie.
522	De prime abord, j’ai refusé.	I refused at first.
523	Vous voyez ?	You see?
524	C'est sa faute.	He is to blame for it.
525	C'est facile.	It's easy.
526	Je croyais Tom.	I believed Tom.
527	J'irai en bas.	I'll go downstairs.
528	Va te changer.	Change your clothes.
529	Je veux entendre ça.	I want to hear this.
530	Avec plaisir.	I'll be glad to.
531	Sois heureux.	Be cheerful.
532	Tu peux entrer.	You can come in.
533	Je voudrais payer.	I'd like to pay.
534	C'est propre.	It's clean.
535	Vous étiez bons.	You were good.
536	À qui le tour ?	Whose go is it?
537	Qui le fera ?	Who will do it?
538	Et ensuite ?	And then?
539	Je veux le garder.	I want to keep it.
540	Je suis un agent.	I'm an agent.
541	Tom s'en allait.	Tom was leaving.
542	Sors du lit !	Get out of bed.
543	Je travaille.	I am working.
544	Tom adore ça.	Tom likes this.
545	Amène ton amie.	Bring along your friend.
546	On va le rendre.	We'll give it back.
547	Oui, allons-y.	Okay, let's go.
548	Bonne route.	Safe journey.
549	Ça aura lieu.	It will happen.
550	Bonne année.	Happy new year.
551	Il voit mal.	He has poor eyesight.
552	Ça commence.	It's starting now.
553	À ton service.	At your service.
554	C’est ton devoir.	That's your duty.
555	Elle attend.	She is waiting.
556	C'est drôle.	That's funny.
557	C'est difficile.	This is difficult.
558	Es-tu sûre ?	Are you sure?
559	Le pire est passé.	The worst is over.
560	Ils peuvent aider.	They can help.
561	Change de sujet.	Change the subject.
562	Est-ce un État ?	Is it a state?
563	Tenez ceci !	Hold this.
564	Impossible !	No way!
565	N'agis pas de la sorte.	Don't act like that.
566	Tu vas perdre.	You will lose.
567	Voici dix dollars.	Here's $10.00.
568	J'ai voulu rire.	I wanted to laugh.
569	Tu es morte.	You are dead.
570	Il ira aussi.	He will also go.
571	Il faisait nuit.	It was night.
572	Très bizarre.	Very strange.
573	J'ai oublié.	I forgot.
574	Arrêtez ça !	Cut it out!
575	Je le ferai.	I will.
576	Je serais aimé.	I would be loved.
577	Partons tôt.	Let's leave early.
578	J'étais inquiète.	I was worried.
579	Qui va payer ?	Who will pay?
581	Dès que possible.	As soon as possible.
582	Je pouvais aider.	I could help.
583	Reviens ici.	Come back here.
584	Tue ce chien.	Kill that dog.
585	Cela suffit.	That's enough.
586	Prenez tout.	Take everything.
587	Vous pensez ?	Do you think?
588	Fais du café.	Make coffee.
589	On se calme.	There's no hurry.
590	Cherche plus.	Look up more.
591	Je vais te montrer.	Oh, let me show you.
592	Tu parles trop.	You talk too much.
593	C’est sa photo.	It is his photo.
594	Je la ferme.	I'm keeping my mouth shut.
595	Il a des problèmes.	He is in trouble.
596	Le cœur bat.	The heart beats.
597	Il va sûrement pleuvoir.	It'll definitely rain.
598	C'est mon verre.	It's my glass.
599	Tu aimes ça ?	Do you like that?
600	Nous devons agir.	We have to act.
601	Ils veulent Tom.	They want Tom.
602	Sans doute !	Without a doubt!
603	J'aime sa musique.	I like his music.
604	C'est courant ?	Is this common?
605	Vous êtes sauf.	You're safe.
606	J'ai l'air moyen.	I'm average-looking.
607	Des nouvelles ?	Any news?
608	Puis-je voir ?	Can I see?
609	J'ai un avis.	I have an opinion.
610	Tu dois le sauver.	You must save him.
611	C'est un hôpital.	This is a hospital.
612	Des questions ?	Any questions?
613	C'est un meurtre.	It's murder.
614	Sois sérieux.	Get serious.
615	Une seconde !	One second!
616	Je veux mes trucs.	I want my stuff.
617	Va comprendre.	Go figure.
618	Je savais que tu allais venir.	I knew you were coming.
619	Vide ton esprit.	Clear your head.
620	Restez cool.	Stay cool.
621	Puis-je parler à Mlle Brown ?	May I talk to Ms. Brown?
622	Ça a marché.	That worked.
623	Je m'en fous.	I don't care.
624	C'est haut !	That's high!
625	Il a vu la salle.	He saw the room.
626	Tu es malade.	You're ill.
627	Il a changé.	He has changed.
628	Sois gentil.	Be kind.
629	Je suis allé.	I have gone.
630	Il a six ans.	He's six years old.
631	Fais simple.	Make it simple.
632	Tu as trois semaines.	You've got three weeks.
633	Tu es celle que j'aime.	You're the one I love.
634	Tom a appris.	Tom has learned.
635	Crains le Seigneur !	Fear God!
636	Allons dîner.	Let's have dinner.
637	Sors d'ici !	Get out of here.
638	Ça a commencé.	It has begun.
639	Je le suppose.	I suppose so.
640	Suis ton chemin.	Follow your path.
641	Cherche partout.	Look everywhere.
642	Lâche mon bras.	Let go of my arm.
643	Trou du cul !	Bastard!
644	À la prochaine.	Until next time.
645	Son visage pâlit.	His face turned white.
646	T'es la meilleure !	You are number one!
647	Pile ou face ?	Head or tail?
648	Bonne soirée.	Have a nice evening.
649	Vive le Roi.	Long live the King.
650	Surtout, soyez patient.	Above all, be patient.
651	Quel retard !	What a delay!
652	Ziri a écrit.	Ziri wrote.
653	Lis ce livre.	Read this book.
654	Rédige un rapport.	Write a report.
655	Merci, chéri.	Thanks, hon.
656	Message reçu.	Message received.
657	Ça vaut le coup.	It's worth it.
658	Je ferais pareil.	I would do the same.
659	Ils sont morts.	They're dead.
660	J'aime boire.	I like to drink.
661	Soyez prêt !	Be prepared.
662	Ziri, président !	Ziri for president!
663	Ça vous plait ?	Do you like this?
664	Bois du thé.	Drink tea.
665	Sinon, non !	Otherwise, no!
666	Je fais erreur.	I'm mistaken.
667	Quel est le prénom de Mr. Jackson ?	What's Mr. Jackson's first name?
668	Rentre chez toi.	Go back home.
669	Rendez-vous.	Surrender.
670	Ça devait arriver.	It had to happen.
671	Tu dois revenir.	You must return.
672	Où joue Tony ?	Where is Tony playing?
673	Pauvre chat.	Poor cat.
674	Je veux devenir DJ.	I want to become a DJ.
676	Tu peux le rencontrer.	You may meet him.
677	C'est mon sort.	This is my fate.
678	Je vais commencer.	I'm going to start.
679	On n'y pouvait rien.	That couldn't be helped.
680	Je m'en occupe.	I'm taking care of it.
681	Je les entends.	I can hear them.
682	Je lis souvent.	I often read.
683	Scelle la pièce.	Seal the room.
684	J'ai un reçu.	I have a receipt.
685	C'est grave ?	Is it bad?
686	Mets le son.	Turn the sound on.
687	Elle a l'air heureuse, mais dans son for intérieur, elle souffre.	She looks happy, but deep down, she suffers.
688	Honneur aux dames.	Ladies first.
689	J'aime dormir.	I like sleeping.
690	Ce vin a plus d'un an.	This wine is over a year old.
691	Oups, faux !	Oops, wrong!
692	Écoutez, messieurs.	Listen, gentlemen.
693	J'aime ce groupe.	I love this band.
694	J'ai un rêve.	I have a dream.
695	Lis la carte.	Read the card.
696	Vous aviez lu.	You had read.
697	J'ai un appel.	I have a call.
698	Il me manque.	I miss him.
699	Message envoyé.	Message sent.
700	Magnifique début.	Beautiful start.
701	Puisse Dieu t'entendre !	May God hear you!
702	Écoutez ça !	Listen to this!
703	Bonsoir, Tom.	Good evening, Tom.
704	Tu es content.	You're satisfied.
705	C'est secret.	It's secret.
706	Elle est venue.	She came.
707	Mon cher ami !	My dear friend!
708	Je le suis en effet.	I’m indeed.
709	Ben voyons !	Sure!
710	Vide ton sac.	Empty your bag.
711	Elle continue.	She is getting on.
712	Je veux acheter.	I want to buy.
713	Baisse la voix.	Lower your voice.
714	Nous sommes certains.	We're certain.
715	Je vais m'en occuper.	I'll see to it.
716	C'est Noël !	This is Christmas!
717	Il va gagner.	He'll win.
718	Grâce à Dieu.	Thank God.
719	Oui, Maître.	Yes, master.
720	Le prix monte.	The price is going up.
721	Tu es mauvaise.	You are wicked.
722	Oui mon général !	Sir, yes, sir!
723	Il a mon âge.	He's my age.
724	C'était long.	It was long.
725	La rue est vide.	The street is empty.
726	À toi de tirer !	Take your shot.
727	Va apprendre.	Go study.
728	J'aime tes cheveux.	I like your hair.
729	C'était noir.	It was black.
730	J'ai promis.	I promised.
731	Ils avaient faim.	They were hungry.
732	C'est mon patron.	He is my boss.
733	Il est avocat.	He's an attorney.
734	Sa force diminue.	His strength is waning.
735	Il eut un accident.	He had an accident.
736	Tu as dix ans ?	Are you ten years old?
737	Il dort, probablement.	He's probably sleeping.
738	Laissez tomber.	Forget it.
739	Son sang bout.	His blood is boiling.
740	C'est un ordre.	This is an order.
741	Bas les armes !	Put down your weapons!
742	Je t'ai cru.	I believed you.
743	Je te déteste.	I hate you.
744	Je veux retrouver ma vie.	I want my life back.
745	Je suis riche à millions.	I am filthy rich.
746	Incroyable !	Gee, unbelievable!
747	Bon voyage !	Have a safe trip.
748	J’irai ailleurs.	I'll go elsewhere.
749	Oublie cela.	Ignore that.
750	Ça lui ressemble.	That looks like him.
751	Bienvenue à Alger.	Welcome to Algiers.
752	Il a disparu.	He disappeared.
753	On va te protéger.	We're going to protect you.
754	Que puis-je utiliser ?	What can I use?
755	La situation empira.	The situation worsened.
756	Ils sont petits.	They're small.
757	Je vous aurai !	I'll get you!
758	Vous le connaissez ?	Do you know him?
759	Fais-le simplement.	Just do that.
760	Quelle belle scène !	What a beautiful scene!
761	Et ta sœur ?	And your sister?
762	Sois prête !	Be prepared.
763	C'est mon oncle.	He is my uncle.
764	Vous devriez manger.	You should eat.
765	J'ai la liste.	I have the list.
767	Complètement bidon.	Totally bogus.
768	Tom a bon dos.	Tom has a good excuse.
769	Je suis armée.	I'm armed.
770	Vis en paix.	Live peacefully.
771	J'aime me battre.	I like fighting.
772	Est-ce un crime ?	Is that a crime?
773	Bon anniversaire.	Happy birthday.
774	Tout va finir.	Everything is going to end.
775	Il a réussi.	He made it.
776	Il agit seul.	He's acting alone.
777	J'ai dû retourner.	I had to go back.
778	Sale gosse !	You little brat!
779	Tu es libre.	You're free.
780	Bouge de là.	Move over.
781	Contrôle ta peur.	Control your fear.
782	Je te rappelle.	I'll ring you back.
783	J'ai arrêté.	I quit.
784	Il a un hôtel.	He has a hotel.
785	Tu es idiot.	You're being silly.
787	Je l'ai rencontré.	I met him.
788	Restez près.	Stay close.
789	Absolument !	Right on!
790	J'aime les mots.	I love words.
791	Je suis la victime ici.	I'm the victim here.
792	Est-ce votre impression ?	Is that your impression?
793	J'ai décidé.	I've decided.
