rank	sentence	english
119	Jaučiu jog esu laisvas.	I feel that I am free.
120	Geriau jau eik.	You'd better go.
121	Snigo visą naktį.	It's been snowing all night.
122	Jai penkeri.	She is five years old.
123	Aš radau vieną.	I found one.
124	Kada ištekėjai?	When did you get married?
125	Šiandien Tomo nebus.	Tom will be absent today.
126	Kuris yra senas?	Which one is old?
127	Niekas nežino.	Nobody knows.
128	Atsiprašau...	Sorry...
129	Mes turime laiko.	We have time.
130	Kuo tu dirbi?	What's your job?
131	Jis neturėjo, ką pasakyti, todėl išėjo.	He had nothing to say, so he left.
132	Aišku kad tu esi neteisus.	It's clear that you're wrong.
133	Žmonės kalbasi.	People are talking.
134	Tu eik pirma.	You go first.
135	Kuo greičiau grįši tuo laimingesnis bus tavo tėvas.	The sooner you return, the happier your father will be.
136	Tu tuo nepatikėsi.	You're not going to believe this.
137	Palauk minutėlę.	Wait a moment.
138	Dabar arba niekada.	It's now or never.
139	Neturiu laiko.	I didn't have time.
140	Tomui patinka sūris.	Tom likes cheese.
141	Jis vėl grįžo.	He came back again.
142	Manai kad esu kvaila?	Do you think I'm stupid?
143	Jeigu norite.	If you want.
144	Sveiki visi!	Hello everyone!
145	Aš visai ne alkana.	I'm not at all hungry.
146	Eikime visi kartu!	Let's go all together!
147	Tu visada vėluoji.	You are always late.
148	Aš buvau užimta.	I was busy.
149	Turiu du sūnus.	I have two sons.
150	Kam tu dirbi?	Who do you work for?
151	Tuoj pat ateik.	Come at once.
152	Jis nepardavė namo.	He did not sell the house.
153	Ta vietovė buvo tyli.	The area was quiet.
154	Ji yra tylus žmogus.	She's a quiet person.
155	Tačiau man skauda petį.	However, my shoulder hurts.
156	Jiems reikia draugų.	They need friends.
157	Ką tu darai?	What are you doing?
158	Kažkas atėjo.	Someone came.
159	Nepasitikėk juo.	Don't trust him.
160	Aš supratau ką ji sakė.	I got what she was saying.
161	Negaliu to padaryti.	I can't do it.
162	Tu visus nustebinai.	You surprised everybody.
163	Aš irgi to noriu!	I also want it!
164	Geras klausimas.	Good question!
165	Tu turi eiti.	You must go.
166	Šūdas smirda.	Shit stinks.
167	Sveikas, pasauli!	Hello, world!
168	Kokia tu lėta!	How slow you are!
169	Ką man daryti?	What do I do?
170	Galbūt jis ateis.	Perhaps he will come.
171	Ar tu viena?	Are you alone?
172	Ji atsakė visa ašarota.	She answered in tears.
173	Kurie yra geriausi?	Which are the best ones?
174	Lietus truko visą dieną.	The rain continued all day.
175	Duok tą tam kam to reikia.	Give it to someone who needs it.
176	Tai turėtų padėti.	That should help.
178	Šis šuo yra baltas.	The dog is white.
179	Velnias gali ateiti.	The Devil may come.
180	Aš ją myliu.	I love her.
181	Ką aš visada ir sakiau.	That's what I've always said.
182	Pasakyk man ko nori.	Tell me what you want.
183	Taip ir maniau.	That's what I thought.
184	Ką jis sako?	What is he saying?
185	Tai bent istorija.	That's quite a story.
186	Jis turbūt neateis.	He probably won't come.
187	Tikiu tavimi.	I believe you.
188	Susirinko daug žmonių.	Many people have gathered.
189	Pasitikėk manimi.	Trust me.
190	Aš supratau.	I understood.
191	Norėjau, kad laimėtum.	I wanted you to win.
192	Ar esi tikras?	Are you sure?
193	Laikas mirti.	Time to die.
194	Kur tu buvai?	Where have you been?
195	Supranti mane?	Do you understand me?
196	Norėčiau būti turtinga.	I wish I were rich.
197	Aš esu vyras.	I'm a man.
198	Tėvas dirba.	The father works.
199	Katės mėgsta lakstyti paskui siūlų kamuoliukus.	Cats love to run after balls of wool.
200	Ką tu matai?	What do you see?
201	Klausykis ir toliau.	Keep listening.
202	Aš suprantu.	I understand.
203	Su Motinos diena!	Happy Mother's Day!
204	Vyrai pradėjo žygiuoti pirmyn.	The men began to march forward.
205	Jos vardas Irina.	Her name's Irina.
206	Kas tie vaikai?	Who are those children?
207	Kas tau darbo?	What do you care?
208	Niekada nežiūrėk atgal.	Never look back.
209	Žiūrėk man į akis.	Look into my eyes.
210	Jaučiuosi puikiai.	I feel great.
211	Kuriuo metu jis išėjo?	At what time did he leave?
212	Karas truko dvejus metus.	The war lasted two years.
213	Duok tą jai.	Give it to her.
214	Gali ja pasitikėti.	You can count on her.
215	Malonu tave matyti.	I am pleased to see you.
216	Tu kalbi lyg būtum bosas.	You talk as if you were the boss.
217	Ateik poryt.	Come the day after tomorrow.
218	Greitai grįžk.	Come back soon.
219	Jie žino, kur mes.	They know where we are.
220	Išbandyk tą pati.	Try it out yourself.
221	Kuri knyga tavo?	Which book is yours?
222	Tu esi gera virėja.	You are a good cook.
223	Ar galime pasikalbėti?	Can we talk?
224	Matau liūtą.	I see a lion.
225	Mačiau šunį.	I saw a dog.
226	Nesu visiškai tikra.	I'm not absolutely sure.
227	Ar galėčiau tau padėti?	Could I help you?
228	Aš tuomet buvo studentas Jeile.	At that time, she was a student at Yale.
229	Sunaudojome visas anglis.	We have used up the coal.
230	Rytoj Kalėdos.	Tomorrow is Christmas.
231	Tai yra pigiausias iš visų metodų.	This is the least expensive method of all.
232	Snigo visą naktį.	It's been snowing all night.
233	Jis turėjo likti lovoje.	He had to stay in bed.
235	Aš sakau tau tiesą.	I tell you the truth.
236	Esu beveik tikra.	I'm almost sure.
237	Velniai slepiasi tarp akmenų,	Devils are hiding among the rocks.
238	Ką ji pasakė?	What did she say?
239	Turite klausimų?	Any questions?
240	Blogis kartais laimi.	Evil sometimes wins.
241	Tau šito reikia.	You need this.
242	Kodėl neatėjai anksčiau?	Why didn't you come earlier?
243	Gana yra gana!	Enough is enough!
244	Jie turėtų tą žinoti.	They should know it.
245	Nesu alkana.	I'm not hungry.
246	Mano draugas čia yra.	My friend is here.
247	Kuris tau labiau patinka?	Which one do you prefer?
248	Tai ne mano darbas.	That's not my job.
249	Grįžk vėliau.	Come back later.
250	Aš turėjau vilkėti paltą.	I should've worn a coat.
251	Mes ilgai laukėm parke.	We waited in the park for a long time.
252	Dėdė paklausė: "Kiek bus trys plius keturi?"	Uncle asked, "What is three plus four?"
253	Atrakink duris.	Unlock the door.
254	Ar ši vieta laisva?	Is this seat available?
255	Pažiūrėk į tuos dūmus.	Look at that smoke.
256	Sakei ką nors?	Did you say something?
257	Vakar snigo.	It snowed yesterday.
258	Jis turėtų ateiti.	He should come.
259	Ji mano žmona.	She's my wife.
260	Jis pasakė tiesą.	He told the truth.
261	Ji daug kalba.	She talks a lot.
262	Kur mano kitas batas?	Where's my other shoe?
263	Tu esi graži mergina.	You're a beautiful girl.
264	Malonu tave matyti.	I am pleased to see you.
265	Ką jie daro?	What are they doing?
266	Einu į parką.	I'm going to the park.
267	Ten būsiu šeštadienį.	I'll be there on Saturday.
268	Ji tėra vaikas.	She is just a child.
269	Aš pasakiau tą sau.	I said that to myself.
270	Ar galite man parodyti?	Can you show me?
271	Su kuo tu kalbi?	Who are you talking to?
272	Koks yra šio tilto ilgis?	How long is this bridge?
273	Pasakysiu tau kol dar nepamiršau.	Before I forget, I will tell you.
274	Moteris skaito.	The woman is reading.
275	Jiems reikia pagalbos.	They need help.
276	Be jo, aš būčiau bejėgė.	Without him, I would be helpless.
277	Durys praviros. Aš eisiu jas uždarysiu.	The door is open. I'll go and shut it.
278	Turiu du sūnus.	I have two sons.
279	Mieli draugai!	Dear comrades!
280	Aš nesutinku su jumis.	I don't agree with you.
281	Jis moka tardyti žmones.	He knows how to interrogate people.
282	Abu yra gyvi.	Both are alive.
283	Būtent tą jis ir pasakė.	That's exactly what he said.
284	Niekas nenorėjo įžeisti tų vyrų.	No one wanted to insult these men.
285	Liko tik truputis pieno.	There's only a little milk left.
286	Blogai jaučiuosi.	I don't feel well.
287	Būk atsargi!	Pay attention!
288	Vyrai turėtų dirbti.	Men should work.
289	Gyvenimas įdomus.	Life is interesting.
290	Tu buvai teisus.	You were right.
291	Visi tavęs laukia.	Everybody is waiting for you.
292	Aš vos nemiriau.	I almost died.
293	Plaunu rankas.	I wash my hands.
294	Tu eik pirma.	You go first.
295	Kurią valandą užsidaro?	What time does it close?
296	Ar žinote kelią?	Do you know the way?
297	Paskubėk grįžti.	Hurry back.
298	Gero skrydžio!	Have a nice flight.
299	Žiemą dienos trumpesnės.	In the winter, days are shorter.
300	Kaip norite.	As you wish.
301	Jis nepažįsta ne vieno iš mūsų.	He doesn't know any one of us.
302	Tai vienintelis paaiškinimas.	It's the only explanation.
303	Labas rytas.	Good morning!
304	Ponas Bušas yra prezidentas.	Mr. Bush is a president.
305	Ji sedėjo šalia manęs.	She sat next to me.
306	Yra vienas kelias.	There is one way.
307	Visos jūsų katės yra pilkos.	All of your cats are grey.
308	Eini pirmas.	You go first.
309	Kas eina su manim?	Who is coming with me?
310	Iš kurios tu šalies?	Which country are you from?
311	Šiandien būsime namuose.	We will be at home today.
312	Ar kas nor galėtų atidaryti duris?	Can someone open the door please?
313	Jis mirė mūšyje.	He died in battle.
314	Bėk, kitaip pavėluosi.	Run, or else you'll be late.
315	Tai yra pavojingas dalykas.	This is a dangerous thing.
316	Tu čia būsi saugi.	You'll be safe here.
317	Aš turėčiau eiti.	I should go.
318	Matei tą mažą pelę?	Did you see that small mouse?
319	Viskas ėjo pagal planą.	Everything went according to plan.
320	Žiūrėk man į akis.	Look into my eyes.
321	Ar galėtum man pasakyti?	Could you tell me?
322	Kur jos šeima?	Where is her family?
323	Yra svarbu mums galvoti apie pasaulio ateitį.	It's important for us to think about the future of the world.
324	Kur mes esame?	Where are we?
325	Ar supratai ką jis pasakė?	Did you understand what he said?
326	Vandens užtenka.	There's enough water.
327	Šiuo metu jo čia nėra.	He's not here right now.
328	Tu turėtum miegoti.	You should sleep.
329	Ji bėga iš namų.	She's running from home.
330	Ji gali kalbėti.	She can speak.
331	Kaip seniai tai buvo?	How long ago was that?
333	Ar esate alkani?	Are you hungry?
334	Pagaliau pradėjo lyti.	At last, it began to rain.
335	Tu bijai mirties.	You are afraid of death.
336	Metas tuoktis!	Time to get married!
337	Ar eisi su mumis?	Will you go with us?
338	Visame pasaulyje buvo taika.	There was peace all over the world.
339	Ar tu namie?	Are you at home?
340	Šitas yra mums.	This one is for us.
341	Puiki mintis.	That's a brilliant idea.
342	Aš radau Tomą.	I found Tom.
343	Jie norėjo klausyti.	We wanted to listen.
344	Kančia yra žmogaus likimas.	It is man's destiny to suffer.
345	Baik niurnėti.	Stop grumbling.
346	Aš niekur neskubu.	I'm in no hurry.
347	Aš ne Dievas.	I'm not God.
348	Tai jos vaikinas.	That's her boyfriend.
349	Kažkas atėjo.	Someone came.
350	Jie galėjo tik klausytis.	They could only listen.
351	Jis ją myli.	He loves her.
352	Ar aš graži?	Am I pretty?
353	Tomas padegė Merės namus.	Tom set fire to Mary's house.
354	Jaučiuosi gyvas.	I feel alive.
355	Greit prasidės audra.	There is going to be a storm.
356	Aš turiu gyventi.	I have to live.
357	Prašom pakeisti vėliavą.	Change the flag, please.
358	Žaisti krepšinį yra įdomu.	It is interesting to play basketball.
359	Aš ne mašina.	I'm not a machine.
360	Kur tavo brolis?	Where is your brother?
361	Sakyk ką nori.	Say what you want.
362	Ar nežinai kelio?	Do you know the way?
363	Man pavyko gauti tą knygą.	I succeeded in getting the book.
365	Beje, kur jis gyvena?	By the way, where does he live?
366	Kurio tu nori?	Which one do you want?
367	Mėnulyje nėra oro.	There's no air on the moon.
368	Vakarų Sachara nėra Maroko dalis.	Western Sahara isn't part of Morocco.
369	Ar gali tą rasti?	Can you find it?
370	Visi eikite lauk.	Everybody leave.
371	Ji kalbėjo taip, tarsi būtų mano mama.	She talked as if she were my mother.
372	Kas valdo pasaulį?	Who rules the world?
374	Ji vis vien norėjo išeiti.	She wanted to go out anyway.
375	Eikime visi drauge!	Let's go all together!
376	Ar galiu palikti žinutę?	Can I leave a message?
377	Suprantu ką sakai.	I understand what you're saying.
378	Pinigai šneka.	Money talks.
379	Motina siuva.	The mother sews.
380	Nėra gražu šitaip kalbėti.	It's not nice to talk like that.
381	Vyrai turėtų dirbti.	Men should work.
382	Bėk, kitaip pavėluosi.	Run, or else you'll be late.
383	Velniop su jais.	To hell with them.
384	Tomas yra puikus.	Tom is excellent.
385	Labai tau dėkoju.	Thank you very much!
386	Norint pažinti žmogų, užtenka tik savaitę su juo pakeliauti.	In order to know a man, you have only to travel with him for a week.
387	Noriu kad būtum čia.	I want you to be here.
388	Tomas atvyko paskutinis.	Tom arrived last.
389	Jis yra kažkur parke.	He's somewhere in the park.
390	Jis dingo be pėdsako.	He disappeared without a trace.
391	Jie neatkreipė dėmesio.	They didn't pay attention.
392	Pakelk ranką.	Raise your hand.
393	Aš ten eisiu.	I'll go there.
394	Aš bandau suprasti.	I'm trying to understand.
395	Koks jis yra didelis!	How big he is!
396	Dėl Dievo meilės!	For the love of God!
397	Tas vyrukas mane erzina.	That guy annoys me.
398	Aš prisimenu ką tu pasakei.	I remember what you said.
399	Prašau išeiti.	Please leave.
400	Tai ne mano reikalas.	That's none of my business.
401	Su kuo aš kalbu?	With whom am I speaking?
402	Karalius ir karalienė ateina.	The king and queen are coming.
403	Buvau per mažas.	I was too small.
405	Lietus truko tris dienas.	The rain lasted three days.
406	Tai bent istorija.	That's quite a story.
407	Ar tau tai patiko?	Did you like that?
408	Šįvakar žiauriai šalta.	It's awfully cold this evening.
409	Kuri komanda yra mūsų?	Which team is ours?
410	Stotis yra miesto centre.	The station is in the center of the city.
411	Aš turiu ją surasti.	I have to find her.
412	Jis grįžo po dvejų dienų.	He came back two days after.
413	Man visur skauda.	I ache all over.
414	Metai praeina greitai.	The years pass by quickly.
415	Jis gali sakyti ką tik nori.	He can say whatever he wants.
416	Žinojau kad ateisi.	I knew you'd come.
417	Berniukas nukrito nuo lovos.	The boy fell off the bed.
418	Neužmink man ant galvos.	Don't step on my head.
419	Argi ne gražu?	Isn't it beautiful?
420	Pasaulis keičiasi vis sparčiau.	The world is changing more and more quickly.
421	Tai mano tėvo.	This is my father's.
422	Jo ieško policija.	He's wanted by the police.
423	Aš turiu tris vaikus.	I have three children.
424	Ar žinai kelią?	Do you know the way?
425	Kur tu eini?	Where are you going?
426	Niekas nenori karo.	Nobody wants a war.
427	Ką tu tuo turi omeny?	What do you mean by it?
428	Šie namai nėra mano.	This house is not mine.
429	Geras klausimas.	Good question!
430	Ko norėtum pavalgyti?	What would you like to eat?
431	Kiekvienas berniukas turi dviratį.	Each boy has a bike.
432	Tiesą sakant, jis yra neteisus.	Frankly speaking, he is wrong.
434	Šiandien gražus oras.	Today the weather is nice.
435	Mažiau yra daugiau.	Less is more.
436	Visi berniukai pažiūrėjo žemyn.	All the boys looked down.
437	Tu turėsi pradėti.	You'll have to start.
438	Laikas mirti.	Time to die.
439	Jis yra senas.	He is old.
440	Aš darau tilto nuotraukas.	I am taking pictures of the bridge.
441	Aš negaliu to leisti.	I can't allow that.
442	Puiku turėti šeimą.	It's great to have a family.
443	Ji paliko savo vaikus.	She left her children.
446	Labas vakaras.	Good evening.
447	Tai ką tu pasakei yra visiška nesąmonė.	What you said is absolute nonsense.
448	Gal jis ateis.	Perhaps he will come.
449	Tame nėra nieko blogo.	There is nothing wrong with this.
450	Puiku su jumis susitikti.	It's great to meet you.
451	Norėjai pasimatyti su manim?	Did you want to see me?
452	Ta pati sena problema.	The same old problem.
453	Ar tu manai kad tai yra kažkoks žaidimas?	Do you think this is some kind of game?
454	Daktaras patarė jai likti namie.	The doctor advised that she stay at home.
455	Po kelių dienų, lėktuvas pagaliau išvyko.	After several delays, the plane finally left.
456	Ji neuždaro durų.	She doesn't close the door.
457	Kur mano tėvai?	Where are my parents?
458	Nusipirkime kelis ginklus.	Let's buy a few weapons.
459	Leiskite žmonėms ramiai gyventi!	Let people live peacefully!
460	Dukra mezga.	The daughter knits.
461	Aš pagavau ją už rankos.	I caught her by the hand.
462	Šie namai nėra mano.	This house is not mine.
464	Privalai likti budrus.	You need to stay alert.
465	Ji tapo aktore.	She became an actress.
466	Vandenyje yra kraujo.	There's blood in the water.
467	Aš savęs nekenčiu ir aš noriu mirti.	I hate myself and I want to die.
468	Labos nakties!	Goodnight!
469	Jis paėmė medų vietoj cukraus.	He took honey instead of sugar.
470	Tavo planas skamba puikiai.	Your plan sounds great.
471	Atėjau atsisveikinti.	I've come to say goodbye.
472	Atidaryk burną!	Open your mouth!
473	Mergaitė vieniša.	The girl is lonely.
474	Aš turiu namą.	I have a house.
475	Tau tinka žalia spalva.	Green suits you.
476	Karalius valdė šalį.	The king governed the country.
477	Griebk savo daiktus.	Grab your stuff.
478	Aš gavau bonusą.	I got a bonus.
479	Ar tai meilė?	Is that love?
480	Man jis nerūpi.	I don't care for him.
481	Argi ne nuostabus rytas?	Isn't it a lovely morning?
482	Atėjai pačiu laiku.	You've turned up at the right moment.
483	Aš gyvenu mieste.	I live in a city.
484	Man sukasi galva.	My head is spinning.
485	Aš noriu važiuoti į užsienį.	I want to go abroad.
486	Nekenčiu morkų.	I hate carrots.
487	Niekas nenorėjo įžeisti tų vyrų.	No one wanted to insult these men.
488	Filmas yra nuobodus.	The film is boring.
489	Jeigu tu esi čia, reiškia tau rūpi.	If you are here, it means you care.
490	Jis keturis kartus skambino.	He called four times.
491	Tu visada žiūri į kainas.	You always look at the prices.
492	Aš dažnai čia būnu.	I'm often here.
493	Tu turėsi eiti.	You'll have to go.
494	Man reikia tik vienos katės.	I need only one cat.
495	Nebūk kvailas.	Don't be stupid.
496	Jis davė jai knygą.	He gave her a book.
497	Vieną dieną, tu galėsi vaikščioti.	One day you'll be able to walk.
499	Aš esu naujas mokytojas.	I'm the new teacher.
500	Aš noriu kavos.	I want coffee.
501	Buvome labai pavargę.	We were very tired.
502	Ji myli kitą vyrą.	She's in love with another man.
503	Laivas skęsta.	The ship is sinking.
504	Olandija tai maža šalis.	Holland is a small country.
505	Aš gimiau 1988 metais.	I was born in 1988.
506	Jis mane nužudė vienu žodžiu.	He killed me with one word.
507	Duok man dvi minutes.	Give me two minutes.
508	Karas truko dvejus metus.	The war lasted two years.
509	Vairuok ypač atsargiai	Drive with the utmost care.
510	Prašom pakeisti vėliavą.	Change the flag, please.
511	Ar šiąnakt liksi namie?	Will you stay at home tonight?
512	Kadangi ji neatėjo, aš taip pat nėjau.	Since she didn't come, I didn't go either.
513	Turi gerą atmintį.	You have a good memory.
514	Nesakyk, daryk.	Don't say, do.
515	Man skauda ranka.	My arm hurts.
517	Norėčiau tapti mokytoju.	I'd like to be a teacher.
518	Jiems reikia draugų.	They need friends.
519	Koks skirtumas?	What's the difference?
520	Šuo buvo miręs.	The dog was dead.
522	Kas sėdi kitame stalo gale?	Who is sitting at the other end of the table?
523	Namas yra jos.	The house is hers.
525	Tu geri kavą?	Do you drink coffee?
526	Dink iš mano gyvenimo!	Get out of my life!
527	Mes seni draugai.	We're old friends.
529	Ar gali jai duoti tą kėdę?	Can you give that chair to her?
530	Jis labai mielas	He's very sweet.
531	Geriausias būdas išmokti prancūzų kalbą yra pagyventi prancūzakalbėje šalyje.	The best way to learn French is to live in a French-speaking country.
533	Ar gavai laišką?	Did you receive the letter?
534	Nemėgstu mokyklos.	I don't like school.
535	Nebūk bloga.	Don't be evil.
536	Kieno šios knygos?	Whose books are these?
537	Aš atsikėliau šeštą ryto.	I got up at six this morning.
538	Koks tavo telefono numeris?	What's your phone number?
539	Išskyrus Tomą, visi atvyko.	Except for John, they all arrived.
541	Eik manęs link.	Walk towards me.
542	Durys lėtai atsidarė.	The door opened slowly.
544	Tu galėjai suskaičiuoti iki dešimties kai tau buvo dveji.	You could count to ten when you were two years old.
545	Koks tai žodis?	What word is this?
546	Aš einu miegoti.	I go to bed.
547	Čia yra mano širdis.	Here is my heart.
548	Ar tau dešimt metų?	Are you ten years old?
549	Nebūk blogas.	Don't be evil.
550	Mes žinome, kad visi žmonės yra mirtingi.	We know that all men are mortal.
551	Jis virš manęs.	He is above me.
552	Myliu tave iš visos širdies.	I love you with all my heart.
553	Mirtis kolonializmui!	Death to colonialism!
554	Ar tiesa, kad pasaulio pabaiga ateis 2012 metais?	Is it true that the world will end in 2012?
555	Tu eisi į mokyklą.	You will go to school.
556	Aš turiu pasilikti.	I have to stay.
557	Paprastai aš nieko nelaukiu.	I don't usually wait for anybody.
558	Šita yra mano karvė.	This is my cow.
559	Ji neištekėjo už to vyro.	She did not marry the man.
560	Užversk knygą.	Close the book.
561	Prašau ateiti.	Please come.
562	Mes gyvename arti stoties.	We live close to the station.
563	Šiaurės Amerikos architektūroje ir gyvenimo būde vyrauja kairysis smegenų pusrutulis.	The left brain dominates the architecture and lifestyle in North America.
564	Iki kito karto.	Until next time.
565	Man patinka moterys.	I like women.
566	Ką tiksliai tai reiškia?	What exactly does that mean?
567	Jis protingesnis, negu aš.	He is more clever than I am.
568	Aš galėjau klysti.	I might've been wrong.
569	Jie rado vienas kitą.	They found each other.
570	Jam būtinai pasiseks.	He is certain to succeed.
571	Blogadariai visuomet apie kitus galvoja blogiausiai.	Evildoers always think the worst of others.
573	Mes to norime.	We want it.
574	Aš nežinau ar turėsiu laiko tą padaryti.	I don't know if I'll have time to do it.
575	Šios kepurės yro to paties dydžio.	These hats are the same size.
576	Ar ji tavo sesuo?	Is she your sister?
578	Aš tau duosiu šią knygą.	I will give you this book.
579	Kam tau reikalingi keturi automobiliai?	What do you need four cars for?
580	Staiga ji apsidairė.	She turned around suddenly.
581	Kur yra kitas šio siūlo galas?	Where is the other end of this thread?
582	Tu esi kaltas.	You are to blame.
583	Vienas, du, trys, keturi, penki, šeši, septyni, aštuoni, devyni, dešimt.	One, two, three, four, five, six, seven, eight, nine, ten.
584	Kokius žmones mėgsti labiausiai?	What kind of people do you like best?
585	Jis sėdi prie stalo.	He's sitting at the table.
586	Ką jūs matote?	What do you see?
587	Iki šiol, niekas niekada nėra matęs marsiečio.	Until now, no one has ever seen a Martian.
588	Tai ne mano kaltė.	It's not my fault.
589	Įdomu žiūrėti į žvaigždes.	It is interesting to watch stars.
590	Ji dirbo nuo ryto iki vakaro.	She worked from morning till night.
591	Jis nemoka žaisti golfo.	He doesn't know how to play golf.
592	Tai vieni juokai.	It's a piece of cake.
593	Kam čia atėjai?	What have you come here for?
594	Gal nori išgerti arbatos?	Maybe you'd like to drink some tea?
595	Ji laukė taksi.	She waited for a taxi.
596	Nebūk toks rimtas. Tai tik žaidimas.	Don't be so serious. It's only a game.
597	Turėtum ramiau elgtis.	You should act more calmly.
598	Prašau palaukite pusę valandos.	Please wait half an hour.
600	Esu laimingas.	I am happy.
601	Va šito aš ir bijau.	That's what I'm afraid of.
602	Pusė devynių.	It's half past eight.
603	Kambarys sušyla.	The room is warming up.
604	Aš maniau, kad ši pora batų laikys ilgiau.	I thought this pair of shoes would last longer.
605	Uoloje tamsu it naktyje.	It's pitch black inside the cave.
606	Šitas daiktas yra gyvas.	This thing is alive.
607	Naktis yra tamsi.	The night is dark.
608	Žmogaus širdis yra maždaug jo kumščio dydžio.	A man's heart is about as large as his fist.
609	Buvo taip tamsu kad jie vos matė.	It was so dark that they could hardly see.
610	Ši dovana skirta mano draugui.	This gift is for my friend.
