rank	sentence	english
240	Fue tu idea.	It was your idea.
241	¿Eh? Oh, perdón.	Huh? Oh, I'm sorry.
242	Ya es tarde.	It's already late.
243	Sin problema.	No problem.
244	¿A qué hora?	What time?
245	No es cierto.	It's not true.
246	¡Bien dicho!	Well said!
247	Ya sé quien sos.	I already know who you are.
248	Comí demasiado.	I ate too much.
249	Sí, mi amor.	Yes, my love.
250	Ahora entre.	Now get in.
251	Ve al grano.	Don't beat about the bush.
252	Ya ha pasado.	That's over.
253	Son familia.	They're family.
254	Estos son míos.	These are mine.
255	Soy policía.	I'm a policeman.
256	¿Debería ir?	Ought I to go?
257	Ustedes comen.	You eat.
258	Soy una chica.	I am a girl.
259	Tenemos esos.	We've got these.
260	Hola, chicos.	Hey, guys.
261	¿Cuenta esto?	Does this count?
262	Me haces reír.	You make me laugh.
263	Todavía corre.	He still runs.
264	Le oí salir.	I heard him go out.
265	¿Hay algún otro?	Is there another?
266	Vaya hombre.	Some man.
267	Sois unos niños.	You are children.
268	Veo un león.	I see a lion.
269	¿Son amigos?	Are they friends?
270	Es mi hermano.	He is my brother.
271	Es lo que pensé.	I thought as much.
272	No lo sabía.	I didn't know that.
273	¡Usa la cabeza!	Use your head!
274	Ah, ¡ya veo!	Oh, I see!
275	Hola, cariño.	Hello, my dear.
276	¡Eso digo yo!	I'll say!
277	¿Adónde van?	Where are they going?
278	Somos hombres.	We are men.
279	Sean buenas.	Be good.
280	Somos ricos.	We're rich.
281	De cualquier forma.	By all means.
282	¡De esa forma!	That way!
283	Viva mientras pueda.	Live while you can.
284	Está a su lado.	He is at her side.
285	Debo volver.	I must go back.
286	Yo sería amado.	I would be loved.
287	Caso cerrado.	Case closed.
288	Pueden irse.	You may go.
289	¿Dónde pasó?	Where did it happen?
290	Quedé primera.	I became first.
291	Genial, ¿no?	Great, isn't it?
292	Es un chico.	He's a boy.
293	Por supuesto.	Certainly.
294	Yo hice eso.	I made that.
295	¡Pues claro!	Sure!
296	¡Adiós José!	Goodbye, José!
297	Muchas gracias.	Thank you kindly.
298	Somos personas.	We are people.
299	Por aquí, señora.	Over here, ma'am.
300	Debo volver.	I must go back.
301	Esas son mías.	Those are mine.
302	Quizá nieve.	Maybe it'll snow.
303	Solo contra todos.	Alone against everybody.
304	Camino mucho.	I walk a lot.
305	Llovió durante días.	It rained for days.
306	Estoy hablando.	I'm speaking.
307	Hay una manera.	There is one way.
308	Está muerto.	He is dead.
309	Soy una persona.	I am a man.
310	¡Ven rápido!	Come quick!
311	¿Cuál coges?	Which one do you take?
312	Traed ayuda.	Bring help.
313	Esa es la historia.	That's the story.
314	Iba de rosa.	She dressed in pink.
315	Supongo que no.	I guess not.
316	¿Eres nueva?	Are you new?
317	No entiendo.	I don't get it.
318	Están dentro.	They're inside.
319	Casi siempre.	Almost always.
320	Abre la puerta.	Just open the door.
321	Te ves sano.	You look healthy.
322	Hazle pasar.	Bring him in.
323	Vos primero.	You go first.
324	¿Qué significa?	What does it mean?
325	Es fin de semana.	It's the weekend.
326	Hacia el sur.	To the south.
327	Quizás sea cierto.	Perhaps that's true.
328	Espero verla.	I hope that I'll see her.
329	Venid juntos.	Come together.
330	¿Qué año es?	What year is it?
331	Niños libres!	Free children!
332	Hasta pronto.	See you soon.
333	Él es mi tío.	He is my uncle.
334	Tuve suerte.	I was lucky.
335	Deja la ciudad.	Leave town.
336	Ni siquiera lo vi.	I didn't even see it.
337	¿Eres feliz?	Are you happy?
338	Hazlo venir.	Have him come.
339	Eres mi hija.	You are my daughter.
340	Te gustaría.	You'd like it.
341	Dame dos minutos.	Give me two minutes.
342	¿Cuánto pagó?	How much did you pay?
343	No os culpo.	I don't blame you.
344	Hey, cálmate.	Hey, relax.
345	Soy la Muerte.	I am Death.
346	No te voy a dejar.	I am not leaving you.
347	En realidad.	In fact.
348	Deja de leer.	Stop reading.
349	¡Sin problemas!	No problem!
350	Vi un avión.	I saw a plane.
351	Me da igual.	I don't care.
352	Es importante.	It's important.
353	¿Le dijiste?	Did you tell him?
354	Te amo, corazón.	I love you, sweetheart.
355	Tengo miedo.	I'm scared.
356	Era mi jefe.	He was my boss.
357	Quiero agua.	I want some water.
358	Haré mi cama.	I'll make my bed.
359	No es justo.	It's not fair.
360	Llevará horas.	It'll take hours.
361	Desearía poder.	I wish I could.
362	Sois buenos.	You are good.
363	Es mi esposa.	She's my wife.
364	¡Manos arriba!	Hands up!
365	Me lo debes.	You owe me.
366	¡Aquí viene!	Here it comes!
367	Ojalá venga.	Let's hope she comes.
368	Son nuestros amigos.	They're our friends.
369	Abre los ojos.	Open your eyes.
370	Sigamos adelante.	Let's keep going.
371	Me van a encontrar.	They'll find me.
372	Dar la mano.	Shake hands.
373	Son las cinco.	It's five o'clock.
374	Veo al niño.	I see the boy.
375	No hay ninguna.	There aren't any.
376	Mostrame otros.	Show me some others.
377	¿Cara o ceca?	Head or tail?
378	Ten cuidado.	Watch yourself.
379	Tom es bajo.	Tom is short.
380	Estoy cerca.	I'm close.
381	Él es viejo.	He is old.
382	Déjame solo.	Leave me alone!
383	Buenas noches.	Good evening.
384	Habrá bastante.	There'll be plenty.
385	Al fin cedió.	At last he yielded.
386	¿Va a tomar pan?	Would you like bread?
387	Tom es único.	Tom is one of a kind.
388	Sé tú misma.	Be yourself.
389	Tom escucha.	Tom listens.
390	Ningún problema.	No prob.
391	¡Suficiente!	Enough!
392	¡Buen punto!	Good catch.
393	¿Cuándo abre?	When does it open?
394	Sigue recto.	Keep going straight.
395	¡Que haya paz!	Let there be peace!
396	¡Qué equipo!	What a team!
397	¡Qué grande!	It's big!
398	Lo necesita.	You need this.
399	Llegar a casa.	Arrive home.
400	Incluso Tom sonrió.	Even Tom smiled.
401	Dame algunos.	Give me a few.
402	Él es doctor.	He is a doctor.
403	Era difícil.	It was difficult.
404	Aunque es caro.	It's expensive though.
405	Me hubiera agradado.	I would've liked that.
406	Es mi primer día.	This is my first day.
407	Es su coche.	That is her car.
408	¿Qué hago yo?	What do I do?
409	No fue a clase.	He didn't go to class.
410	Son las cuatro.	It's four o'clock.
411	Qué piernas mas sexis tienes.	You have very sexy legs.
412	Si tú lo dices.	If you say so.
413	Eres pequeño.	You're small.
414	Llama al FBI.	Call the FBI.
415	Toma un bus.	Take a bus.
416	¡Lo hiciste!	You did it!
417	Llueve allá.	It rains there.
418	Quedé última.	I came last.
419	Está arriba.	He's upstairs.
420	La tierra gira.	The earth rotates.
421	No a la guerra.	No to war.
422	Pensar duele.	Thinking hurts.
423	Tal vez pueda.	Perhaps he can.
424	Me da igual.	I don't care.
425	¿Estás loco?	Are you mad?
426	Done sangre.	Donate blood.
427	Somos mujeres.	We are women.
428	Vuelta, ¡ya!	About face!
429	Fui a París.	I went to Paris.
430	Odio trabajar.	I hate working.
431	Yo lo he tenido.	I have had it.
432	Juego con él.	I play with him.
433	Deberías ir.	You should go.
434	Es tu cuerpo.	It's your body.
436	Tengo algunas casas.	I have some houses.
437	Debo entrar.	I must go in.
438	¿Usted cree?	Do you think so?
439	No podía ir.	I couldn't go.
440	Debemos irnos.	We must go.
441	Deme una oportunidad.	Give me a chance.
442	Coge el teléfono.	Answer the phone.
443	Te necesitamos.	We need you.
444	Al final fracasé.	I failed after all.
445	¡Está listo!	It's done!
446	Es mi fiesta.	It's my party.
447	Muchos saludos.	Many greetings.
448	¿Estabas allí?	Were you there?
449	Quieren más.	They want more.
450	Vete a casa.	Go home.
451	Iré en auto.	I'll go by car.
452	Dar la mano.	Shake hands.
453	Quiero vivir.	I want to live.
454	¿Es posible?	Is it possible?
455	¡Ok! Gracias.	Ok! Thanks.
456	¡Y tu hermana!	And your sister!
457	Dame el número.	Give me the number.
458	Dadme tres meses.	Give me three months.
459	Exactamente.	Exactly.
460	Es tu culpa.	It's your fault.
461	Firme abajo.	Sign it at the bottom.
462	Odio la escuela.	I hate school.
463	¿Se han ido?	Are they gone?
464	Eres fuerte.	You're strong.
465	¿Qué está diciendo?	What are you saying?
466	¡Cómo habla!	How she talks!
467	Espero que esté bien.	I hope he'll be OK.
468	Ponte a ello.	Get on with it.
469	Buena pregunta.	Good question!
470	Hola, chicas.	Hello, girls.
471	Eran las seis.	It was six o'clock.
472	Dame unas pocas.	Give me a few.
473	¿Está pasando?	Is it happening?
474	Mirad atrás.	Look back.
475	Eso es malo.	That's bad.
476	Soy el capitán.	I'm the captain.
477	Eres un bebé.	You're a baby.
478	¡Un segundo!	Hang on!
479	Sabemos eso.	We know that.
480	Tom es mayor.	Tom's older.
481	Pedí comida.	I asked for food.
482	Deben morir.	They must die.
483	¿Le conozco?	Do I know him?
484	Dame más té.	Give me some more tea.
485	No es fácil.	It isn't easy.
486	Puedo comer.	I can eat.
487	¿Bebes vino?	Do you drink wine?
488	¿Estás lista?	Are you ready?
489	¡No lo haga!	Don't do it!
490	Lo necesitas.	You need it.
491	¿Tiene hijos?	Do you have any children?
492	Probablemente.	Probably.
493	Somos padres.	We're parents.
494	Barre mi habitación.	Sweep my room.
495	Quiero creer.	I want to believe.
496	Estoy pensando.	I'm thinking.
497	Ya se fueron.	They already left.
498	Dime qué ves.	Tell me what you see.
499	¿De qué trata?	What is it about?
500	Sigue buscando.	Keep searching.
501	Tuve suerte.	I was lucky.
502	¡Yo tampoco!	Me neither!
503	Amo la vida.	I love life.
504	Él es joven.	He is young.
505	¿Podrías leerlo?	Could you read it?
506	¿Vives sola?	Do you live alone?
507	¡Un par más!	A couple more!
508	No eres la única.	You're not the only one.
509	¿Cómo lo hacen?	How do they do it?
510	¿Vas a seguir?	Are you going along?
511	Simplemente hazlo.	Just do that.
512	Eso dicen todos.	It is what everybody says.
513	Es medio pelo.	It's mediocre.
514	Pinche puta.	Fucking whore.
515	Todos saben.	Everyone knows.
516	Tiene sentido.	Makes sense.
517	No lo hagas.	Don't do this.
518	¿Está segura?	Are you sure?
519	Voy a esperar.	I'm going to wait.
520	¿Está lejos?	Is it far?
521	Dame el arma.	Give me the gun.
522	Tom es alto.	Tom is tall.
523	Mi casa es pequeña.	My house is small.
524	Te doy 5 dólares.	I'll give you five dollars.
525	Son las seis.	It's six o'clock.
526	Estaban allí.	They were there.
527	Ten seguridad.	Be confident.
528	Maldita puta.	Fucking whore.
529	Estuvo cerca.	That was a close call.
530	No te preocupes.	Don't worry about it!
531	Di mi palabra.	I gave my word.
532	Está esperando.	He is waiting.
533	No me queda.	It doesn't fit me.
534	¿Voy a tu oficina?	Shall I come to your office?
535	Te voy a matar.	I'll kill you.
536	Iré en auto.	I'll go by car.
537	Haz tu cama.	Make your bed.
538	Además, puedo volar.	Also, I can fly.
539	Quedé último.	I came last.
540	Así he oído.	Thus I have heard.
541	Lo habría hecho.	I would've done it.
542	Estará listo.	It'll be ready.
543	Él me lo dio.	He gave it to me.
544	Te recuerdo.	I remember you.
545	Estás siendo evasivo.	You're being evasive.
546	Tom se acerca.	Tom approaches.
547	¡Tenga piedad!	Have mercy!
548	Veo una luz.	I see a light.
549	Es correcto.	That's correct.
550	¡Mil demonios!	Oh crap!
551	Estas son nuestras.	These are ours.
552	Puedo verte.	I can see you.
553	Voy a dormir.	I have to go to sleep.
554	¡Dejad sitio!	Stand aside!
555	Debo ayudar.	I have to help.
556	Necesito conseguir uno.	I need to get one.
557	Di la verdad.	Tell the truth.
558	Él es mi marido.	This is my husband.
559	Ponte en paz.	Calm down.
560	Eres idiota.	You are an idiot!
561	Tengo un plan.	I've got a plan.
562	Tira el dado.	Throw the dice.
563	Aré cuanto pude.	I plowed as much as I could.
564	Se pone peor.	It gets worse.
565	Nadie murió.	Nobody died.
566	Añoro mi pueblo.	I long for my people.
567	Vivo en Río.	I live in Rio.
568	No ha venido.	He did not come.
569	Esto me basta.	This'll do.
570	Ceda el paso.	Get out of the way.
571	Deberíamos ganar.	We ought to win.
572	No es música.	It's not music.
573	Diga "aaah".	Say 'ahhh'.
574	Dame un minuto.	Give me a minute.
575	Heló anoche.	It frosted last night.
576	Quiero llamar...	I want to call...
577	Piensa en mí.	Think about me.
578	Amo su país.	I love your country.
579	No me digas.	You don't say.
580	El rey viene.	The king is coming.
581	Pido perdón.	Excuse me.
582	Usa mucha miel.	He uses a lot of honey.
583	Falta Tomás.	Tom is missing.
584	Pienso en ti.	I'm thinking about you.
585	¿Qué diablos haces?	What on earth are you doing?
586	Has perdido.	You lost.
587	Es una niña.	She's a girl.
588	La señorita quiere esto.	The young lady wants this.
589	Éramos diez.	There were ten of us.
590	Lleva gafas.	He is wearing glasses.
591	Ve al hospital.	Go to the hospital.
592	Son grandes.	They are big.
593	El anillo está maldito.	The ring is cursed.
594	¿Hay otras opciones?	Are there other options?
595	Te he llamado.	I called you.
596	No hacemos nada.	We don't do anything.
597	¿Para llevar?	Is it to go?
598	¿Tienes fuego?	Will you give me a light?
600	Tom tuvo sed.	Tom was thirsty.
601	Lo puede poner ahí.	You can put it there.
602	¡A la calle!	Go away!
603	¿Cúando acaba?	When does it end?
604	Prueba esto.	Try this.
605	Es increíble.	It's incredible.
606	No fue real.	It wasn't real.
607	Es tu libro.	That is your book.
608	Es una orden.	This is an order.
609	En unas dos semanas.	In about two weeks.
610	Nada especial.	Nothing special.
611	Mary es mía.	Mary is mine.
612	Quiero café.	I want coffee.
613	Es muy duro.	It's really tough.
614	Voy a empezar.	I'm going to start.
615	Están afuera.	They're outside.
616	Queremos ir.	We want to go.
617	Es mi perro.	It is my dog.
618	¡Santo cielo!	Good grief!
619	Se ha puesto frío.	It's got cold.
620	¡Buen viaje!	Have a nice trip!
621	Está detrás de él.	I'm behind him.
622	¿Tiene cuarto?	Do you have a vacancy?
623	No mientas, querida.	Don't lie, Honey.
624	Tom lo haría.	Tom would do it.
625	¿Hay preguntas?	Any questions?
626	¿Qué piensas?	What's your position?
627	No es muy querido.	He isn't well-liked.
628	¿Está libre?	Are you free?
629	Supe dónde buscar.	I knew where to search.
630	Era tal cual.	It was like that.
631	Le diré eso.	I'll tell him that.
632	Suena justo.	That sounds fair.
633	¿Sabe jugar?	Do you know how to play?
634	Corto y cambio.	Over and out.
635	Veo una película.	I'm watching a movie.
636	Ya somos siete mil millones.	We're already 7 billion.
637	Habrá claros.	There will be bright spells.
638	¡Última llamada!	Last call!
639	¿Quieres el resto?	Do you want the rest?
640	Nos vemos luego.	See you again.
641	Muy extraño.	Very strange.
642	Soy la mala.	I'm the bad one.
643	El presidente se negó.	The president refused.
644	Déjame irme.	Just let me go.
645	Nos da ropa.	She gives us clothes.
646	Odio perder.	I hate losing.
647	Vuelve aquí.	Get back here.
648	Ella es agente del FBI.	She's an FBI agent.
649	Dulces palabras.	That was really sweet.
650	Tengo información.	I have information.
651	Tom es raro.	Tom is odd.
652	Tom lo hará.	Tom will do it.
653	¿Me entiendes?	Do you understand me?
654	Quiero éste.	I want this one.
655	Sigue trabajando.	Carry on with your work.
656	Estás tratando.	You're trying.
657	Hubo un vitoreo general.	Everyone cheered.
658	Trato hecho.	It's a deal.
659	Iba a usar eso.	I was going to use that.
660	Es perfecto.	That's so perfect.
661	¡Siga derecho!	Keep straight on!
662	¡De ningún modo!	No way!
663	Llovió ayer.	It rained yesterday.
664	¿Le conoces?	Do you know him?
665	Alcancé a los demás.	I caught up with the others.
666	Como quieras.	Suit yourself.
667	Podríamos leer.	We could read.
668	Traigo noticias.	I have news.
669	Vi al asesino.	I saw the killer.
670	Lo he encontrado.	I've found it.
671	Toma el control.	Take over.
672	Aún te odio.	I still hate you.
673	Mire al frente.	Look forward.
674	El sexo vende.	Sex sells.
675	Mejor no decirle.	You'd better not tell him.
676	Estaré bien.	I'll be fine.
677	Es divertido.	It's fun.
678	¡A las armas!	To arms!
679	¿Lo recuerdas?	Do you remember?
680	Es mi amiga.	She's my friend.
681	El grupo es bueno.	The group is good.
682	Es asunto suyo.	That's his business.
683	Acabo de comer.	I have just eaten lunch.
684	Oí el mensaje.	I heard the message.
685	Él vive encima mío.	He lives above me.
686	¡Pon atención!	Pay attention!
687	Es diferente.	It's different.
688	Uh, quería enviar una respuesta pero no me dejaba.	Huh, I wanted to send a reply but it wouldn't let me.
689	¡Tú cállate!	You, be quiet!
690	Te harás daño.	You will hurt yourself.
691	¿Qué sucede?	What's going on?
692	Quiero cambiar.	I want to change.
693	Tom es el siguiente.	Tom is next.
694	No eres sino un alumno.	You're nothing but a student.
695	No seas malo.	Don't be evil.
696	¿Eres médico?	Are you a doctor?
697	Abre la boca.	Open your mouth.
698	Tom lo dejó.	Tom left it.
699	Es un error.	It's a mistake.
700	Jamás te toqué.	I never laid a finger on you.
701	¡Largo, chucho!	Scram, mutt!
702	Me das pena.	I pity you.
703	Baja la voz.	Quiet down.
704	No tengo futuro.	I have no future.
705	¿Cómo se siente?	How do you feel?
706	Es un secreto.	It's a secret.
707	Fui al baño.	I went to the toilet.
708	¡Mil gracias!	Thank you very much!
709	Intenté decirte.	I tried to tell you.
710	Eso pensaba.	I thought as much.
711	Es mi novia.	She is my girlfriend.
712	Fue su propia culpa.	It was his own fault.
713	Tengo sueño.	I'm sleepy!
714	Haz tu cama.	Make your bed.
715	Perdí mi fuerza.	I've lost my strength.
716	Deben morir.	They must die.
717	No se supone que pase.	It's not supposed to happen.
718	Estábamos ahí.	We were there.
719	Ambos viven.	Both are alive.
720	¡Ay! ¡Se cayó!	Aw, has he fallen!
721	Estuve solo.	I was alone.
722	Lo encontré.	I found it.
723	¿Has vuelto?	You've come back?
724	Gritó con dolor.	He yelled with pain.
725	Dile que pare.	Tell him to stop.
726	Nos encanta.	We love it.
727	¿Qué edad tenía?	How old was he?
728	Quiero darle una cosa.	I want to give you something.
729	Viajé a pie.	I traveled on foot.
730	¿No es negro?	Is it not black?
731	Adoro ganar.	I love winning.
732	Necesito aire.	I need air.
733	Lamento oír eso.	I'm sorry to hear that.
734	Voy a verlo.	I'm going to see him.
735	El aborto es asesinato.	Abortion is murder.
736	No vio nada.	He didn't see anything.
737	¿Adónde vas?	Where are you going to?
738	¿Ha llegado?	Has it arrived?
739	Disculpe a Tom.	Forgive Tom.
741	¿Tiene cita?	Do you have an appointment?
742	Eso estaría bueno.	That would be fine.
743	¿Fuiste allí?	Did you go there?
744	Amamos el sistema.	We love the system.
745	No te gusto.	You don't like me.
746	Él es pobre.	He is poor.
747	Su negocio va bien.	His business is doing well.
748	Abre tu mente.	Open up your mind.
749	Es todo tuyo.	It's all yours.
750	Fuimos al campo.	We went to the countryside.
751	¡No la mire!	Don't look at her!
752	¡Qué situación!	What a situation!
753	Voy tras él.	I'm after him.
754	Es un hotel.	This is a hotel.
755	¿Y vosotros?	And you?
756	Eso funciona.	That works.
757	Es una foto.	It's a photo.
758	Soy abogado.	I'm an attorney.
759	¿Estás loca?	Are you mad?
760	Soy mi propio jefe.	I'm my own boss.
761	Mire a su alrededor.	Look around you.
762	Hasta la próxima.	Until next time.
763	He terminado.	I'm through.
764	Hablas raro.	You talk weirdly.
765	Voy a pagar.	I'm going to pay.
766	Ella le mató.	She killed him.
767	Me llamo Tom.	My name is Tom.
768	Eso es personal.	That's personal.
769	¿Lo sientes?	Are you sorry?
770	¿Qué ocurre?	What is happening?
771	Ésta es suya.	This is his.
772	¿No recuerda?	You don't remember?
773	Dame la mitad.	Give me half of it.
774	Como usted quiera.	As you like.
775	Es medio pelo.	It's mediocre.
776	Tenías miedo.	You were scared.
777	No lo viste.	You didn't see him.
778	Esto es oficial.	It's official.
779	Llegó tarde.	He arrived late.
780	Tienes compañía.	You've got company.
781	Tenemos una relación.	We have a relationship.
782	Conoce todo.	You know everything.
783	¡Pase, por favor!	Come in please!
