rank	sentence	english
82	Те молам пеј.	Please sing.
83	Ние сме тим!	We're a team!
84	Еј, кој кур?	Hey, what gives?
85	Имај повеќе верба.	Take a leap of faith.
86	О! Навистина?	Oh! Really?
87	Колку убаво!	How lovely!
88	Чув за него.	I heard about him.
89	Од работа е.	It's work.
90	Тогаш бев дома.	I was at home then.
91	Оди си дома.	Go home.
92	Здраво, Том.	Hello, Tom.
93	Ова и толку.	This and no more.
94	Никогаш те нема.	You're never around.
95	Ова се луѓе.	These are people.
96	Вие сте морони.	You are morons.
97	Одговори им.	Answer them.
98	Кои сме ние?	Who are we?
99	Не значи тоа.	That's not what it means.
100	Затоа доцнам.	That's why I'm late.
101	Има една шанса.	There's one chance.
102	Благодарам за се.	Thanks for everything.
103	Види го овој.	Check this one out.
104	Која боја се?	What color are they?
105	Лош татко си.	You're a bad father.
106	Веќе пробав.	I've already tried.
107	Добро работи.	It works fine.
108	Том е, нели?	Tom is the one, isn't he?
109	Без навреда!	No offense!
110	Имаше човек.	There was someone.
111	Колку години имаш?	How old are you?
112	Јади со нас.	Eat with us.
113	Топол ден е.	It's a hot day.
114	Оваа тема е табу.	This subject is taboo.
115	Фала, драга.	Thank you, dear.
116	Кај Том сум.	I'm at Tom's house.
117	Том ме сака.	Tom wants me.
118	Што направи?	What did you make?
120	Еве што рече.	This is what he said.
121	Види го овој.	Check this one out.
122	Како изгледа?	What is it like?
123	Сѐ додека сум жив.	So long as I live.
124	Бидејќи е недела денес, немаме школо.	It being Sunday today, we have no school.
125	Кажи ми виц.	Tell me a joke.
126	Ќе најдам пат.	I'll find a way.
127	Ќе останам со вас.	I'll stay with you.
128	Никој не умре.	No one died.
129	Прави место.	Scoot over.
130	Чии се овие?	Whose are these?
131	Оди си дома.	Go home.
132	Да, жими мајка.	Yes, I swear to this.
133	Секогаш учи.	He is always studying.
134	Многу ми е жал.	I'm terribly sorry.
135	Знам за неа.	I know about her.
136	Добар ли си?	Are you OK?
137	Си бил таму.	You've been there.
138	Дојде взори.	He came at dawn.
139	Подобро ми е.	I am better.
140	Не дај Боже!	God forbid!
141	Знам за нив.	I know about them.
142	Имам неколку идеи.	I have a few ideas.
143	Луѓето грешат.	People make mistakes.
144	Што ми било?	What was I thinking?
145	Веднаш замина.	He left immediately.
146	Сакам живот.	I want a life.
147	Ова или она?	This one or that one?
148	Ти не си жена.	You're not a woman.
149	Дојди, секако.	Do come by all means.
150	Фати се за тато.	Hang onto Daddy!
151	Вежбај секој ден.	Exercise every day.
152	Еве добра вест.	Here's some good news.
153	Господ знае.	Who knows?
154	Исто изгледаш.	You look the same.
155	Немаш право.	You don't have the right.
156	А? Оф, извини.	Huh? Oh, I'm sorry.
157	Само гледам.	I'm just watching.
158	Еве, пробај.	Here, have a taste.
159	Сигурно боли.	I'll bet it hurts.
160	Ох! Прекрасно!	Oh! Marvelous!
161	Дај му пари.	Give him some money.
162	Том умре поради мене.	Tom died because of me.
163	Не дај Боже!	God forbid!
164	Прави место.	Scoot over.
165	Врати ми го.	Bring it back to me.
166	Сеуште имам многу работа.	I still have a lot of work to do.
167	Дури ни јас!	Not even me!
168	Тоа и го сакав.	That's what I wanted.
169	Том повторно трепа.	Tom blinked again.
170	Дај да видам.	Let me see.
171	Ме гледаш ли?	Can you see me?
172	Дојди навама.	Come this way.
173	Можда после.	Maybe later.
174	Ми треба друг.	I need another one.
175	Доволно чув.	I've heard enough.
176	Чекаа надвор.	They waited outside.
177	Три и пол е?	It's 3:30.
178	Најди помош.	Go for help.
179	Не знам баш.	I don't quite know.
180	Дупнав едно.	I pierced one.
181	Колку убаво!	How lovely!
182	Одиме кон север.	We're going north.
183	Сакате ли уште?	Can we get some more?
184	Има проблем.	There's a problem.
185	Провери пак.	Check again.
186	Браво. Супер.	Good job. Super.
187	Немам внука.	I don't have a niece.
188	Денес постам.	I am fasting today.
189	Коњот е мој.	The horse is mine.
190	На брат ми е.	It's my brother's.
191	Добар син си.	You're a good son.
193	Имам два внука.	I have two nephews.
194	Под нос ти е.	It's right under your nose.
195	Има друг начин.	There's another way.
196	Кое е точно?	Which one is right?
197	Често име е.	It's a common name.
198	Заедно одеа.	They walked together.
199	Ти си дел од ова.	You're part of this.
200	Две направив.	I made two.
201	А потоа што се случило?	After that, what happened?
203	Зарем не доби?	Didn't you get one?
204	Дај ми три минути.	Give me three minutes.
205	Сигурен сум.	I'm certain.
206	Ти зборуваш.	You are talking.
207	Нека се исуши.	Let it dry.
208	Низ многу минавме.	We've been through a lot.
209	Си немаш врска.	You don't know jack.
210	Утре ќе одам.	I'm going tomorrow.
211	Ќе се видиме.	We'll see you around.
212	Зошто? Зашто така реков.	Why? Because I said so.
213	Имам пријател.	I have a friend.
214	Лека ноќ, Дан.	Good night, Dan.
215	Само дете си.	You're just a kid.
216	Не го видов.	I didn't see it.
217	И деца имам.	I've got kids, too.
218	Погледни назад!	Look back!
219	Всушност ја сака.	In fact, he loves her.
220	Станав околу пет.	I got up about five.
221	Лошо пливам.	I'm a lousy swimmer.
222	Фали девојка.	There's a girl missing.
223	Јас сум момче.	I am a boy.
224	Кое е точно?	Which one is right?
225	Возеше брзо.	You were speeding.
226	Куќава е моја.	This house is mine.
227	Ајде внатре!	Come on in!
228	Што би сакал?	What would you like?
229	Том е мртов.	Tom is dead.
230	Дај сѐ од себе.	Do the best you can.
231	Не заземам страна.	I'm not taking sides.
232	Ме остави сам.	You left me alone.
233	Немам никого освен неа.	I don't have anybody except her.
234	Истура вечерва.	It's raining cats and dogs tonight.
235	Некогаш е лесно.	Sometimes it's easy.
236	Имаат голема.	They got a big one.
237	Сам патувам.	I'm travelling alone.
238	Еднаш е доста.	Once is enough.
239	Прва година сум.	I'm just a freshman.
240	Кого чекаме?	Who are we waiting for?
241	Доста со тоа!	Stop that!
242	Ова е важно.	This is important.
243	Чекав долго.	I waited a long time.
244	Колку сакаше?	How many did you want?
245	Пријатели беа.	They were friends.
246	Имаат голема.	They got a big one.
247	Некој доаѓа.	Somebody's coming.
248	Зборувам за нив.	I'm talking about them.
249	Том се јави.	Tom called.
250	Зарем не е мило?	Isn't it lovely?
251	Ова е одлично.	This is excellent.
252	Ова е тешко.	This is difficult.
253	Сам против сите.	Alone against everybody.
254	Сакаат да пеат.	They like to sing.
255	Што ни даде?	What did you give us?
256	Имаш ли куќа?	Do you have a house?
257	Ти треба цел.	You need a purpose.
258	Одете преку мостот.	Walk across the bridge.
259	Том е голем.	Tom is big.
260	Три дена поминаа.	It's been three days.
261	Ајде прво ова.	Let's do this first.
262	Том ме разбира.	Tom understands me.
263	Сѐ ни заврши.	It's all over for us.
264	Не видов ниту една друга опција.	I didn't see any other option.
265	Не се грижи.	Don't worry.
266	Може ли момент?	Can I have a moment?
267	Имам двајца браќа.	I have two brothers.
268	Едноставно не знам.	I simply don't know.
269	Не туку лажи.	Don't you lie to me.
270	Ги најде ли?	Have you found them?
271	Прави го вака.	Do it this way.
272	Итен случај е.	It's an emergency.
273	Каква среќа!	What a stroke of luck!
274	Каков шупак!	What a dick!
275	Тргам вечер.	I'll leave tonight.
276	Постои сведок.	There's a witness.
277	Сигурно била таа.	It must've been her.
278	Барем така рече.	At least, that's what she said.
279	Што вели Том?	What's Tom saying?
280	Чуден тип е.	He's a strange guy.
281	Пушти радио.	Turn on the radio.
282	Бог да чува!	For fuck's sake!
284	Том те вика.	Tom is calling you.
285	Што мисли Том?	What does Tom think?
286	Дојди да ме видиш.	Come see me.
287	Сепак, има решение.	There is a solution though.
288	Имам семејство.	I have a family.
289	Том те видел.	Tom saw you.
290	Држи го ова.	Hold this.
291	Знам дека Том пати.	I know Tom is hurting.
292	Што сум рекол бе, човече?	What did I say, man?
293	Гледај ваму.	Look here.
294	Одам во соба.	I'm going to my room.
295	Човекот е млад.	The man is young.
296	Ќе се гледаме.	I'll be seeing you.
297	Том ќе умре.	Tom'll die.
298	На ти пет долари.	Here's $5.
299	Откако јадевме, си легнавме.	After we ate, we went to sleep.
300	Биди храбар.	Be brave.
301	Том ќе ти каже.	Tom will tell you.
302	Дај ѝ шанса.	Give her a chance.
303	Ова е ќерка ми.	This is my daughter.
304	Секоја чест.	I take my hat off to you.
305	Том е среќен.	Tom's glad.
306	Долу кралот!	Down with the king!
307	Цел свет гледа.	The whole world is watching.
308	Брзо зборува.	He is a fast speaker.
309	Не пиј вода!	Do not drink the water!
311	Добри луѓе се.	They are good people.
312	Горе рацете!	Put your hands up in the air!
313	Број ме и мене.	Count me in.
314	Јас сум прв.	I'm first.
315	Вистина ли е?	Is it true?
316	Тој си игра.	He is playing.
317	Каква земја!	What a country!
318	Здраво, срце.	Hello, honey.
319	Каков е оној цвет?	What's that flower?
320	Исплукав крв.	I coughed up blood.
322	Одам и крај.	I'm going and that's that.
323	Јас сум маж.	I am a man.
324	Том ќе се убие.	Tom is going to kill himself.
325	Нов новцат е.	It's brand new.
326	Три часа имаме.	We have three hours.
327	На Том не му требаше ништо сем пари.	All that Tom needed was money.
328	Не ми е гајле.	I don't give a fig.
329	Том го виде.	Tom saw him.
330	Меѓу другари си.	You're with friends.
331	Утре е недела.	Tomorrow is Sunday.
332	Имаш проблеми.	You have problems.
333	Сакаме такво.	We want one.
334	Пет до шест е.	It's five to six.
335	Што е сето тоа?	What's all that?
336	Ова е чудно.	This is odd.
337	Јади полека.	Eat slowly.
338	Овие се вистински.	These are real.
339	Убиени биле.	They were murdered.
340	Сестра ти спие.	Your sister's sleeping.
341	Ова е лесно.	This is an easy one.
342	Децата спијат.	The kids are asleep.
343	Сѐ уште си жив.	You're still alive.
344	Горе рацете!	Put your hands up in the air!
345	Одлична идеја е.	It's a great idea.
346	Добро утро, Том.	Rise and shine, Tom.
347	Зошто не кажа „чао“?	Why didn't you say goodbye?
348	Боли ли воопшто?	Does it hurt at all?
349	Имам прашање.	I've got a question.
350	Ти давам збор.	I give you my word.
351	Љубов и мир.	Love and Peace.
352	Зар ви не можете да се возите бициклом?	Can't you ride a bicycle?
353	Ќе требаат повеќе месеци.	It'll take months.
354	Прекрасно е.	It is marvelous.
355	Одам во затвор.	I'm going to prison.
356	Мама плачеше.	Mummy cried.
357	Имаш еден час.	You've got an hour.
358	Дојди наскоро.	Come soon.
359	Том отвори очи.	Tom's eyes opened.
360	Не е веројатно.	It's not believable.
361	Том ќе помогне.	Tom'll help.
362	Том ти е другар.	Tom is your buddy.
363	Не е оружје.	It's not a weapon.
364	Немаме кола.	We don't have a car.
365	Чудно звучи.	It sounds strange.
366	Од која причина?	For what reason?
367	Стави си го.	Put it on.
368	Одам во град.	I'm going downtown.
369	Што не дојдеш?	Why don't you come?
370	Чучнаа покрај неа.	They crouched down beside her.
372	Том има мал кур.	Tom has a small dick.
373	Некого убиле.	They killed someone.
374	Тука е некаде.	It's in here somewhere.
375	Сѐ ми е јасно.	It all makes sense.
376	Барам совет.	I require advice.
377	Баш си убава.	You sure are pretty.
378	Подобро мртов отколку црвен.	Better dead than red.
379	Готово ли е?	Is it done?
380	Том е зад тебе.	Tom is behind you.
381	Не зборуваме.	We are not speaking.
382	Се ебам со тебе.	I'm having sex with you.
383	Продолжи така.	Keep it up!
384	Добра приказна е.	It's a good story.
385	Избави ме одовде.	Get me out of here.
386	Сакаш ли рака?	Do you want a hand?
387	Ѝ веруваш ли?	Do you believe her?
388	Живее на село.	He dwells in the country.
389	Том е на забава.	Tom is at a party.
390	Том отвори очи.	Tom's eyes opened.
391	Немам избор.	I'll have no choice.
392	Тоа е смешно.	That's ridiculous.
393	Видов таков.	I saw one.
394	Понекогаш се мразам.	Sometimes I hate myself.
395	Одма над тебе е.	It's right above you.
396	Нема грешка.	There's no mistake.
397	Том нѐ бара.	Tom is looking for us.
398	Барам храна.	I'm looking for food.
399	Ми се верува.	I can believe that.
400	Сечам глава!	Well, I'll be damned!
401	Сега е сериозно.	Now it's serious.
402	Седни напред.	Get in the front seat.
403	Долга војна беше.	It's been a long war.
404	Ете како знам.	That's how I know.
405	Немаме план.	We don't have a plan.
406	Проклетство.	Damn.
407	Том ме спаси.	Tom rescued me.
408	Смири живци.	Chill out.
409	Победа или смрт!	Victory, or death!
410	Том не отиде.	Tom didn't go.
411	Полиција дојде.	The police are here.
412	Три е скоро.	It is almost three.
413	Тешко е да се најде соодветен превод.	It's hard to find a suitable translation.
414	Сакам побрзо.	I want to go faster.
415	Наваму, господа!	This way, gentlemen!
416	Том излезе надвор.	Tom stepped outside.
417	Војно лице е.	He is an army officer.
418	Слабо гледа.	He has poor eyesight.
419	Далеку ли е?	Is it far?
420	Во раце ти е.	It's in your hands.
421	Дан имаше безброј девојки.	Dan had numerous girlfriends.
422	Очигледно е.	It's obvious.
423	Имаш мали гради.	You have a small chest.
424	Имам четири деца.	I have four children.
425	Токму ли си?	Are you out of your skull?
426	Ние сме тим!	We're a team!
427	Луд ли е Том?	Is Tom mad?
428	Целата соба замолчи.	The whole room became silent.
429	Донесе ли фен?	Did you bring a hair dryer?
430	Имаме три недели.	We have three weeks.
431	Носи го ова.	Carry this.
432	Имаш порака.	You have a message.
433	Ќе ги прашам.	I'll ask them.
434	Леле! Том е!	Oh My God! It's Tom!
435	Твој одлука е.	It's your decision.
436	Според саатот е два.	The clock says two.
437	Фати го тоа.	Grab that.
438	На телефон бев.	I was on the phone.
439	Немаме куче.	We don't have a dog.
440	Дозволи ми да останам.	Permit me to stay.
441	Сакав да дојдете.	I wanted you to come.
442	Како се викаш?	What is your name?
443	Некако си груб.	You're sort of rude.
444	Тоа и го велам.	That's what I'm saying.
445	Конечно заврши.	It's finally over.
446	Нема потреба од тоа.	That's uncalled for.
447	Не ни бегај.	Don't walk away from us.
448	Немаме шанси.	We have no chance.
449	Ова не чини.	This one's no good.
450	Се викам Иван.	My name is Ivan.
451	Врнеше вчера.	It rained yesterday.
452	Добра личност е.	He is a nice person.
453	Имаме половина час.	We have 30 minutes.
454	Ќе биде мое.	It's going to be mine.
455	Се паркирав позади.	I parked around back.
456	Сакаш ли жени?	Do you like women?
457	Дом ме демне.	Tom is stalking me.
458	Заборави се.	Forget the whole thing.
459	Штотуку јадев.	I just ate.
460	Чувај го дедо ти.	Take care of your grandfather.
461	Јадеа вечера.	They ate supper.
462	Штом ти така велиш.	Since you say so.
463	Том не е подготвен.	Tom isn't prepared.
464	Уживај во денот.	Enjoy the day.
465	Па, што велиш?	So, what do you say?
466	Том имал среќа.	Tom has been lucky.
467	За никаде е.	It's totally lame.
468	Води сметка.	Keep notes.
469	Би сакала да се запознаеш со маж ми.	I'd like you to meet my husband.
470	Товарен брод е.	It's a cargo ship.
471	Постојано те сонувам.	I keep dreaming about you.
472	Том е последен.	Tom is last.
473	Неверојатно е.	It's unbelievable.
474	Еби си матер, кучко.	Fuck your mom, bitch.
475	Што правам бе?	What am I doing?
476	Доаѓај ваму!	Come over here!
477	Големи тикви!	Big deal!
478	Губам контрола.	I'm losing control.
479	Сѐ најдобро!	All the best!
480	Кој има прашања?	Who's got questions?
481	Господ знае.	Who knows?
482	Том е на врата.	Tom is at the door.
483	Имаме состанок.	We have a meeting.
484	Том ќе чека.	Tom'll wait.
485	Том ќе остане.	Tom'll stay.
486	Имаме договор.	We have an agreement.
487	Големо чудо!	Big deal!
488	Спушти ја раката.	Put your hand down.
489	Станува доцна.	It's getting late.
490	Кога влезе ти?	When did you come in?
491	Три и пол е?	It's 3:30.
492	Нема никого.	It's clear.
493	Мразам луѓе.	I hate people.
494	Копиле едно, ќе те убијам!	You bastard, I'll kill you!
495	Малку е лично.	It's sort of personal.
496	Немам таква желба.	I have no such desire.
497	Правам кафе.	I'm making coffee.
498	Стварно си мил.	You're really cute.
499	Тоа ми го велат.	That's what they have been telling me.
500	Стар клавир е.	It's an old piano.
501	Има разлика.	There's a difference.
502	Тоа засекогаш ќе биде наша тајна.	That'll always be our secret.
503	Во мои раце си.	You're in my hands.
504	Здраво, дами мои.	Hello, ladies.
505	Што му стана?	What happened to it?
506	Стори гајрет.	Make an effort.
507	Седиш помеѓу мене и Мег.	You are sitting between Meg and me.
508	Таа оди на училиште.	She goes to school.
509	Немам пиштол.	I don't have a gun.
510	Пет до шест е.	It's five to six.
512	Сакам дечко.	I want a boyfriend.
513	Знаењето е сила.	Knowledge is power.
514	Те видов синоќа.	I saw you last night.
515	Инаку, те сакам.	P. S. I love you.
516	Има добар вид.	He has good eyesight.
517	Имаш триесет секунди.	You've got thirty seconds.
518	Видов на вести.	I saw it on the news.
519	Дај ми ги тие нешта.	Give me those things.
520	Не сум полицаец.	I'm not a policeman.
522	Лош пример е.	It's a bad example.
523	Има силно тело.	He has a strong body.
524	Какви глупости!	What a load of rubbish!
525	Родители сме.	We're parents.
526	Дојдоа иако врнеше.	They came even though it was raining.
527	Само слика е.	It's only a painting.
528	Многу студи денеска.	It's very cold today.
529	Не ни бараш.	You aren't looking.
530	Среќен е како крал.	He is as happy as a king.
531	Немаше секс.	No sex was involved.
532	Спремен сум.	I am ready.
533	Под напад сме.	We're under attack.
534	Кур ме боли.	I don't give a fuck, not even a flying one.
535	Убав викенд.	Have a nice weekend.
536	Сакаат внимание.	They like attention.
537	На Ваша услуга.	At your service.
538	Каде ти е детето?	Where is your child?
539	Том живее на оваа улица.	Tom lives on this street.
540	Том не кажува зошто.	Tom isn't saying why.
541	Тоа не се важи.	That doesn't count.
542	Насекаде се.	They're everywhere.
543	Парите врз се влијаат.	Money influences everything.
544	Скокни доле.	Jump down.
545	ОН е кратенка за „Обединети нации“.	UN stands for United Nations.
546	Прилично е тешко.	It's pretty heavy.
547	Викај доктор.	Send for the doctor.
548	Немам зборови.	I'm at a loss for words.
549	Браво. Супер.	Good job. Super.
550	Имаш ли минута?	Do you have a moment?
551	Под кревет е.	It's under the bed.
553	Ти си убиец.	You're a murderer.
554	Двете го сакаме.	We both want them.
555	Има целосна моќ.	He has absolute power.
556	Истражуваме убиство.	We're investigating a homicide.
557	Добра борба беше.	It was a good fight.
558	Том ми спушти.	Tom hung up on me.
559	Жената чита.	The woman is reading.
560	На меден месец сме.	We're honeymooning.
561	Том бил блиску.	Tom has been close.
562	Целосно ли е?	Is it comprehensive?
563	Се прашувам што е.	I wonder what it is.
564	Ајде наваму.	Let's go this way.
565	Слатко девојче си.	You're a cute girl.
566	Како ново е.	It looks almost new.
567	Зборувај ми.	Talk to me.
568	Том ѝ е агент на Мери.	Tom is Mary's agent.
569	Диши обично.	Breathe normally.
570	Сосем е погрешно.	It's dead wrong.
571	Добро пишува.	He is a good writer.
572	Ги прати ли?	Did you send them?
573	Сосема грешиш.	You're dead wrong.
574	Не беше сон.	It wasn't a dream.
575	Посебно платија.	They paid separately.
576	Прва година сум.	I'm just a freshman.
577	Читам книга.	I am reading a book.
578	Лош пример е.	It's a bad example.
579	Љубов и мир.	Love and Peace.
580	Делува искрено.	He seems to be honest.
581	Те барав наоколу.	I looked around for you.
582	Ќе запалам оган.	I'll get a fire going.
583	Фрли ја лопатата!	Throw the shovel!
584	Ми се уништи кошулата.	My shirt was ruined.
585	Јас ќе станам најдобар.	I'm going to become the best.
586	Том не смее да го добие.	Tom can't have it.
587	Почна да извикува: „Ах! Ах!“	She started crying, "Ah! Ah!"
588	Том ждригна.	Tom burped.
589	Да, со задоволство.	Yes, with pleasure.
590	Делувам ли лудо?	Do I look insane?
591	Том ги следи.	Tom is following them.
592	Ова е тајна.	This is top secret.
593	Проба да стане.	He tried to stand up.
594	Удри го Том.	Hit Tom.
595	Ќе ја бараат.	They'll be looking for her.
596	Ние сме мажи.	We are men.
597	Том зема вода.	Tom is getting water.
598	Водата зовре.	The water began to boil.
599	Не биди бебе.	Don't be childish.
600	Тука ќе седи.	He's going to sit here.
601	Денес е голем ден, сине!	Today is a big day, son!
602	Во болница е.	He's in the hospital.
603	Ти нѐ научи.	You taught us that.
604	Нема смисла.	It makes no sense.
605	Том се разбуди.	Tom woke up.
606	Каква штета!	What a pity!
607	Кафеинот е дрога.	Caffeine is a drug.
608	Ужасно беше.	It was horrifying.
609	Тоа е една можност.	That's one possibility.
610	Ги имам на линија.	I have them on the line.
611	Јас сум подобар.	I am better.
612	Дефинитивно!	Definitely!
613	Стој подалеку.	Stand back!
614	Том фатил две места.	Tom's double-parked.
615	Прекрасна бев.	I was beautiful.
616	Почни од почеток.	Start over.
617	Користи телефон.	Use the telephone.
618	Одговори ми.	Answer me.
619	Повеќето така мислат.	Most people think so.
620	Дај ѝ секунда.	Give her a second.
621	Дик ја создаде таа група.	Dick created that group.
622	Сакам да ми бидеш сопруг.	I want you to be my husband.
623	Том е идиот.	Tom is an idiot.
624	Тоа е добар систем.	It's a good system.
625	„Да. Разбирам.“ - вели г-ѓа Ли.	"Yes. I understand," says Mrs. Lee.
626	Секоја чест.	I take my hat off to you.
627	Невешто вози.	He is a bad driver.
628	Можете ли да го видите?	Can you see it?
629	Ќе ти ставам инјекција.	I'll give you a shot.
630	Немам поим зошто.	I have no idea why.
631	Ме фаќа страв.	I'm getting nervous.
632	Дајте да видам мени.	Let me see a menu.
633	Во опасност се.	They're in danger.
634	Гледам десет деца.	I can see ten kids.
635	Мери трчаше.	Mary ran.
636	Беше забавно.	It was amusing.
637	Ова е чисто.	This one is clean.
639	Што да правиме наместо тоа?	What should we do instead?
640	По цели денови ја мислам.	I think about her all day.
641	Диши нормално.	Breathe normally.
642	Вози понатаму.	Drive on.
643	Таа го победи.	She defeated him.
644	Ти не се разбираш во бизнис.	You don't understand business.
645	Изгуби, нели?	You lost, didn't you?
646	Здраво, дечки.	Hi, guys.
647	Тоа е совршено.	That's so perfect.
648	Имав срцев удар.	I had a heart attack.
649	Живеам во САД.	I live in the United States.
650	Колку вреди?	What's it worth?
651	Сакам адвокат.	I want an attorney.
652	Сакам да играш.	I want you to dance.
653	Одамна беше.	It was years ago.
654	Затвори ја вратата.	Shut the door.
655	Немам канцеларија.	I don't have an office.
656	Ѓавол да го земе.	Let the devil take him!
657	Дух ме гледа.	A ghost is looking at me.
658	Лево од тебе е.	It's to your left.
659	Провери пак.	Check again.
660	Како те викаат?	What do they call you?
661	Среќен роденден!	Happy birthday!
662	Дај ми знак.	Give me a sign.
663	Не нѐ интересира.	We're not interested.
664	Пази го ова.	Get a load of this.
665	Снимам филм.	I'm making a movie.
666	Ќе ги бараме.	We'll be looking for them.
667	Отсекогаш си бил таков.	You were always like that.
668	Речиси е зора.	It's nearly dawn.
669	Ова е баба ми.	This is my grandmother.
670	Кому испрати рози?	Who did you send roses to?
671	На безбедно си.	You're safe.
672	Тоа е интересно.	That is intriguing.
673	Тој ми дава совет.	I'm getting advice from him.
674	Спроведувам промени.	I'm making changes.
675	Често име е.	It's a common name.
676	Том ќе помине.	Tom is going to pass.
677	Како се викаш, синко?	What's your name, son?
678	Жените ме плашат.	Women frighten me.
679	Не си глупав.	You're not stupid.
680	Слушај внимателно.	Listen very closely.
681	Имам ли дозвола?	Do I have permission?
682	Избега од дома.	He ran away from home.
683	Том е во авион.	Tom is on the plane.
684	Том е најдобриот.	Tom is the greatest.
685	Ми треба воздух.	I need air.
686	Тој ми е шеф.	He is my boss.
688	Том ме плаши.	Tom freaks me out.
689	Слободно, Том.	Go on ahead, Tom.
690	Одличен беше.	You were excellent.
691	Сме го виделе.	We have seen it.
692	Слободен си.	You're free.
693	Нема да успее.	It won't work out.
694	Не сакав да ме видат.	I didn't want to be seen.
695	Очекувам повик.	I'm expecting a call.
696	Страшно ли е?	Is it bad?
697	Ѝ прости ли?	Have you forgiven her?
698	Сестра ми те видела во град, ама ти не си ја видел неа.	My sister saw you in the city, but you didn't see her.
699	Ти купив подарок.	I got you a present.
700	Тоа не е моја грижа.	That's of no concern to me.
701	Невозможно беше.	It was impossible.
702	Тоа звучи глупаво.	That sounds stupid.
703	Дај ми пиво.	Give me some beer.
704	Се обиде де.	You tried.
705	Многу е слично.	It's very similar.
706	Имам партнер.	I've got a partner.
707	Том стана херој.	Tom became a hero.
708	Личи на Том.	It looks like Tom.
709	Том ќе плати.	Tom'll pay.
710	Ќе се среди.	It's being arranged.
711	Веќе е седум.	It's already seven.
712	Полошо беше.	It was worse.
713	Купив стара лампа.	I bought an old lamp.
714	Том има почит.	Tom is respectful.
715	Живеам во близина.	I live pretty close to here.
716	Не ми пречи.	It doesn't bother me.
717	Сакам облека.	I like clothes.
718	Во одлична состојба е.	It's in peak condition.
719	Нејќам школо.	I don't like school.
720	Имаш друштво.	You've got company.
721	Доцна ручав.	I had a late lunch.
722	Сврти десно.	Turn right.
723	Едвај успеа.	He just barely succeeded.
724	Нема одговор.	There's no response.
725	Ајде да играме.	Let's play.
726	Така бре брате.	Now we're talking.
727	Прекрасен си.	You're fascinating.
728	При крај се.	They're almost done.
729	Жива вода си.	You're soaking wet.
731	Бушат дупка.	They are boring a hole.
732	Не играм игри.	I don't play games.
733	Здрав ум, здраво тело.	A sound mind in a sound body.
734	Поседувам германски автомобил.	I own a German car.
735	На одмор сум.	I'm on holiday.
736	Том зборуваше.	Tom spoke.
739	Како погоди?	How did you guess?
