rank	sentence	english
355	Gjør det på din måte.	Do it your way.
356	Ikke dårlig.	Not bad.
357	Det er hyggelig å se deg her.	It's nice to see you here.
358	Hvem sine sko er det?	Whose shoes are those?
359	Hun stod på hodet.	She stood on her head.
360	Jeg har funnet det.	I've found it.
361	Alt i orden.	Everything's in order.
362	Synes du Tom er kjekk?	Do you think Tom is handsome?
363	Vi var gode venner.	We were good friends.
364	Den er ganske ny.	It's pretty new.
365	Jeg kjøpte et par sko.	I bought a pair of shoes.
366	Vi sees senere!	See you later!
367	Møtet begynner tre.	The meeting begins at three.
368	Nå er alt galt.	Now everything is wrong.
369	Jeg ba han om hjelp.	I asked for his help.
370	Vil du prøve?	Would you like to try it?
371	Slå på lyset.	Turn on the light, please.
372	Hva tenker du på?	What are you thinking about?
373	Dette er vanskelig.	This is difficult.
374	Kan du vise meg?	Can you show me?
375	Vekkerklokka ringer.	The alarm clock is ringing.
376	Hva slags mat liker du?	What kind of food do you like?
377	Kan du ti stilt?	Would you pipe down?
378	Det vet vi allerede.	We already know.
379	Hva ønsker du?	What do you wish for?
380	Du gjorde din del.	You did your part.
381	Fortell oss en vits!	Tell us a joke!
382	Hun må ha gått ut.	She must have gone out.
383	Hvilken etasje?	Which floor?
384	Dere prøvde.	You tried.
385	La meg tenke.	Let me think.
386	Det kompliserer saken.	That is complicating the matter.
387	Det er min skyld.	My mistake.
388	Alle er klare.	Everyone is ready.
389	Hun var for gammel	She was too old.
390	Kan jeg bruke denne?	May I use this?
391	Jeg går uansett hva.	I'll go no matter what.
392	Slipp ham løs.	Release him.
393	Mistet du noe?	Did you lose something?
394	Hvor viktig?	How important?
395	Hvorfor spør du?	Why do you ask?
396	Ingen sa noe sånt.	No one said anything like that.
397	Når som helst.	Any time.
398	Det er en jente.	That's a girl.
399	Vent et øyeblikk!	Wait a moment!
400	Har du tenkt å hjelpe dem?	Are you thinking of helping them?
401	Godt spørsmål.	Good question.
402	Du må lese mellom linjene.	You must read between the lines.
403	Han bor her.	He lives here.
404	Maria er kona mi.	Mary is my wife.
405	Folk sier at han aldri dør.	People say he never dies.
406	Jeg har min egen jobb.	I have my own job.
407	Hun er en kvinne.	She's a woman.
408	Hvor ligger Paris?	Where is Paris?
409	Jeg savner ord.	Words fail me.
410	Stopp henne!	Stop her!
411	Hun dro fort.	She left quickly.
412	Det stemmer.	This is true.
415	Godt nytt år!	Happy New Year!
416	Vi ber for deg.	We're praying for you.
417	Fortalte du henne?	Did you tell her about it?
418	Svaret ditt er riktig.	Your answer is right.
419	All elsker sin far.	Everyone loves their father.
420	Ha en fin kveld.	Have a nice evening.
421	Våren har kommet.	Spring has come.
422	Stå helt stille.	Stay absolutely still.
423	Det ser lett ut.	It seems easy.
424	Møtet varte i to timer.	The meeting lasted two hours.
425	Vil du vente?	Will you wait?
426	Dyr er redde for brann.	Animals are afraid of fire.
427	Ingen vil spise.	No one wants to eat.
428	Høres det kjent ut?	Sound familiar?
429	Hyggelig å treffe deg, fru Jones.	Nice to meet you, Mrs Jones.
430	Han setter seg i gjeld.	He's putting himself in debt.
431	Mennesker ligner på maur.	People look like ants.
432	Jeg ser jenta.	I see the girl.
433	De sitter ved bordet.	They are sitting at the table.
434	Tom er vår sønn.	Tom is our son.
435	Legg til detaljer.	Add details.
436	Hør på denne musikken og slapp av.	Listen to this music and relax.
437	Velkommen hjem.	Welcome home.
438	Hun spiller sjakk.	She plays chess.
439	De bryr seg ikke.	They don't care.
440	La oss ringe ham.	Let's call him.
442	Det kan skje.	It might happen.
444	Tom er en sta fyr.	Tom is a stubborn guy.
445	Hun selger mat.	She sells food.
446	Vi må sette oss.	We must sit down.
447	Hun jobbet her.	She worked here.
448	Den fyren er helt sprø!	That guy is completely nuts!
449	Nesa di blødde.	Your nose was bleeding.
450	Jeg vil leve.	I want to live.
451	Huset med et grønt tak er mitt.	The house whose roof is green is mine.
452	Vi diskuterer det enda.	We're still discussing it.
453	Jeg sto opp klokka seks.	I got up at six o'clock.
454	Et slikt prosjekt har selvsagt fordret et revidert budsjett.	Such a project has of course demanded a revised budget.
455	Egentlig ikke.	Not really.
456	Jeg bruker dem ikke.	I don't use them.
457	Alt er mulig.	Anything's possible.
458	Gutten var mett.	The boy was full.
459	Åpne vinduet.	Open the window.
460	Finnes det liv på Mars?	Is there any life on Mars?
461	Jeg er best.	I'm the best.
462	Han har lang nese.	He has a long nose.
463	Problem løst!	Problem solved!
464	Tom er full.	Tom's drunk.
465	Jeg har kolossale problemer.	I am faced with a mountain of problems.
466	Ses vi i morgen?	Will I see you tomorrow?
467	Jeg klarer ikke gå videre.	I can't go any farther.
468	Jeg vet navnet ditt.	I know your name.
469	Jeg lever livet.	I live life.
470	Han holdt pusten.	He held his breath.
471	Vi er imot deg.	We oppose you.
472	Tom er fremdeles utenfor.	Tom is still outside.
473	Jeg glemte å spørre.	I forgot to ask.
474	Det er utrolig.	It's unbelievable.
475	Jeg satt der.	I was sitting there.
476	Jeg er Toms kone.	I'm Tom's wife.
477	Fart dreper.	Speed kills.
478	Vi er sent ute.	We're running late.
479	Tom klikket.	Tom went bonkers.
481	Tom ble holdt nede.	Tom was held down.
482	Soverommene er oppe.	The bedrooms are upstairs.
483	Ring meg opp!	Call me!
484	Kan du holde kjeft?	Would you pipe down?
485	Jeg lar deg bestemme.	I'll let you decide.
486	Det har skjedd.	It's happened.
487	Hun begynte å synge.	She began to sing.
488	Maria er kona mi.	Mary is my wife.
489	Noen ringte.	Someone called.
490	Vi bor i et hus.	We live in a house.
491	Han hater is.	He hates ice cream.
492	Har du en litt mindre?	Do you have one a little smaller?
493	Kan ikke du gå og hente et par øl til oss?	Why don't you go grab us a couple of beers?
494	Det var fantastisk.	It was fantastic.
495	De hjelper ikke.	They don't help.
496	Alle sover fremdeles.	Everyone's still asleep.
497	Du skremte barna.	You scared the children.
498	Gutter er forutsigbare.	Guys are predictable.
499	De må jobbe i morgen.	They need to work tomorrow.
500	Tom handler på nettet.	Tom shops online.
501	Hva slags dyr er du mest redd for å møte?	What kind of animals are you most afraid to encounter?
502	Kan du spille gitar?	Can you play the guitar?
503	Selvfølgelig.	Of course.
504	Det huset er stort.	That house is big.
505	Jeg så fram til dette.	I was looking forward to this.
506	De kaller meg Bob.	They call me Bob.
507	Ro i takt, alle sammen!	Everybody row in concert!
508	Bob er vennen min.	Bob is my friend.
509	Ikke glem Tom.	Don't forget about Tom.
510	Rydd rommet ditt.	Put your room in order.
511	Kan du kjøre?	Can you drive?
512	Øynene mine klør.	My eyes are itchy.
513	Fem tusen dollar er mye penger.	Five thousand dollars is a large sum of money.
514	Vi har ikke vann.	We have no water.
515	Vær forsiktig.	Be careful.
516	Siste sjanse!	Last call!
517	Hvor er skolen din?	Where is your school?
518	Jeg kjører henne.	I'll drive her.
519	Tom og jeg løp.	Tom and I ran.
520	Jeg er litt gal.	I am a bit crazy.
521	Jeg lover å lese rapporten nøye.	I promise to read the report carefully.
522	Gjør en ting om gangen.	Do one thing at a time.
523	Jeg vil elske deg for resten av livet.	I'll love you for the rest of my life.
524	Det står på side 3.	It's on page 3.
525	Jeg har ikke pass.	I don't have a passport.
526	La dem være i fred.	Leave them alone.
527	Mary savnet sønnen sin.	Mary missed her son.
528	Prøv å ikke lage noe lyd.	Try not to make any noise.
529	Alt er på plass.	Everything's in place.
530	Han har en stor familie.	He has a large family.
531	Bare si sannheten.	Just tell the truth.
532	Det er ikke ekte penger.	It isn't real money.
533	Uttrykket er kjent.	The proverb is familiar.
534	Tom har fri.	Tom is off duty.
535	Han tok en uke fri.	He took a week off.
536	Jeg sovnet foran TVen.	I slept in front of the TV.
537	Ingen våpen ble funnet.	No weapon was found.
538	Is er vann i fast form.	Ice is water in solid form.
539	Det kommer an på.	It depends.
540	Japan er et lite land.	Japan is a small country.
541	Han er broren min.	He is my brother.
542	Jeg har vært her i tre måneder.	I've been here for three months.
543	Jeg bor på landet.	I live in the country.
544	Snakk lavere.	Lower your voice.
546	Hvert barn får en gave.	Every child will receive a gift.
547	Hva driver du med?	What are you doing?
548	Ha en god tur!	Have a good journey!
549	Hva stanset deg fra å komme tidligere?	What prevented you from coming earlier?
550	Kvinner hater feminisme.	Women hate feminism.
551	Jeg skulle ønske jeg var rik.	I wish I were rich.
552	Prøv det nå.	Now try it.
553	Jeg tar bil.	I'll go by car.
554	Du gjorde et klokt valg.	You made a wise choice.
555	Jeg må legge meg.	I have to go to sleep.
556	Han er min bror.	He's my brother.
557	Det føles bra når et rom er ryddig.	It feels good when a room is clean.
558	Gjør dette vondt?	Does this hurt?
559	Vi tar av straks.	We will be taking off shortly.
560	La oss kjøpe noe.	Let's buy something.
561	Tom har gitt opp.	Tom has given up.
562	Det blir kjedelig etter en stund.	It gets boring after a while.
563	De laget frokost.	They made breakfast.
564	Hvor er rom 303?	Where's room 303?
565	Stå opp tidlig i morgen!	Get up early tomorrow morning!
566	Skal vi begynne?	Shall we begin?
567	Jeg har en god idé.	I've got a good idea.
568	Er du klar til å fly?	Are you ready to fly?
569	Jeg mente det ikke.	I didn't mean it.
570	Du må ta telefonen!	Answer the telephone, will you?
571	Vi har bare en time.	We've only got an hour.
572	På tide å stå opp.	Time to get up.
573	Passer denne?	Does this fit?
574	De vasker hendene.	They wash their hands.
575	Tom hostet opp litt blod.	Tom coughed up some blood.
576	Vis henne bladet.	Show her the magazine.
577	Det er perfekt.	It's perfect.
578	Kjente du dem igjen?	Did you recognize them?
579	Ikke vær sint.	Don't be angry.
580	Jeg vil lære å svømme.	I want to learn to swim.
581	Veldig rart.	Very strange.
582	Jeg gikk meg vill, og for å gjøre det enda verre så begynte det å regne.	I got lost, and to make it even worse, it then began to rain.
584	Du bør sove.	You should sleep.
585	Jeg skal betale.	I'm going to pay.
586	Han ville ha svar.	He wanted answers.
587	Han var svært sjenerøs.	He was very generous.
588	Jeg er gift.	I'm married.
589	Denne regelen gjelder deg også.	This rule applies to you as well.
590	Alle ventet.	Everyone waited.
591	Hun sendte meg et brev.	She sent me a letter.
592	Finn deg en jobb!	Get a job.
593	Hva lager du?	Whatcha making?
594	Mary likes deg altså.	Mary does like you.
595	Tom døde i fengsel.	Tom died in jail.
596	Jeg kom sist natt.	I arrived here last night.
597	Tom har unge barn.	Tom has young children.
598	Si det likevel!	Say it anyway!
599	Ikke bekymre deg, det er ikke så ille som det synes å være.	Don't worry, it's not as bad as it seems.
600	Det har gått noen uker.	It's been a few weeks.
602	Viser de film på flyet?	Are there movies on the plane?
603	Ikke la det stoppe deg.	Don't let it stop you.
604	Tom klarte det.	Tom was able to do it.
605	Jeg tar hånd om det.	Leave it to me.
606	Hvorfor forteller du oss dette?	Why are you telling us this?
607	Kjærlighet suger.	Love sucks.
608	Mary har polske aner.	Mary has Polish roots.
609	Du kan slutte nå.	You can stop now.
610	Ikke lov noe.	Don't promise anything.
611	Min onkel bor nær skolen.	My uncle lives near the school.
612	Det var ganske morsomt.	It was quite funny.
613	Vi elsket dem.	We loved them.
614	Han sender noen penger hjem hver måned.	He sends some money home every month.
615	Egget er hardt.	The egg is hard.
616	Hva er lykke?	What is happiness?
617	La oss sitte på benken.	Let's sit on the bench.
618	Når er det middag?	When's dinner?
619	Det er en lang historie.	It is a long story.
620	Jeg vil skrive en bok.	I want to write a book.
621	Må vi beskytte ham?	Do we have to protect him?
622	Har du lyst på det?	Want it?
623	Jeg var dum.	I was stupid.
624	Tom er i fare.	Tom is in danger.
625	Vi spiser mye.	We eat a lot.
626	Det var en kurant sak.	This is a straightforward case.
627	Lærere må forstå barn.	Teachers must understand children.
628	Jeg liker å reise.	I like traveling.
629	Faren slo henne.	The father hit her.
630	Hva leter du etter?	What are you looking for?
631	Jeg er ikke interessert i sex.	I am not interested in sex.
632	Jeg liker måten du går på.	I like the way you walk.
633	Vi likte Tom.	We liked Tom.
634	Millioner av mennesker forstår interlingua ved første øyenkast.	Millions of people understand interlingua at first sight.
635	Hvor mange damer vil du gifte deg med?	How many women would you like to marry?
636	Hei, jenter.	Hello, girls.
637	Kjør forsiktig.	Drive carefully.
638	I beste fall er det ønsketenkning.	That's wishful thinking at best.
639	Ingen spurte.	Nobody asked.
640	Har du fortalt noen?	Have you told anybody?
641	Huff da, så synd.	Oh dear. What a shame.
642	Datamaskinen min lager en skikkelig rar lyd.	My computer makes a really weird noise.
643	Gå rett frem.	Go straight.
644	Hun reddet ham.	She rescued him.
645	Tom, din idiot!	Tom, you idiot!
646	Jeg brukte opp hele lønnen min på en dag.	I spent all my wages in one day.
647	Herrer først.	Gentlemen first.
648	Vi trengte deg.	We needed you.
649	Jeg har små hender.	I have small hands.
650	Vi må følge med.	We need to pay attention.
651	De følger ikke etter meg.	They're not following me.
652	Kaffe eller te?	Coffee or tea?
653	Ikke glem å sende brevet.	Don't forget to send the letter.
654	Jeg setter pris på det!	'Ppreciate it!
655	Løs problemet.	Solve the problem.
656	Hun er vakker.	She is beautiful.
657	Noe rart foregår.	Something strange is going on.
658	Jeg er syk nå.	I'm sick now.
659	Jeg må ikke skyte deg.	I don't have to shoot you.
660	Barnet kan gå.	The child can walk.
661	Kan jeg prate med Bill?	Can I speak with Bill?
662	For å være ærlig…	Honestly...
663	Jeg er farlig.	I'm dangerous.
664	Bruk Facebook.	Use Facebook.
665	Tom lot meg gå.	Tom let me go.
666	Jeg hater å bo alene.	I hate living alone.
667	De må drikke vann.	They have to drink water.
668	Hva svarte du?	What did you answer?
669	Gratulerer med dagen!	Many happy returns of the day!
670	Japan er et lite land.	Japan is a small country.
671	Kina er mye større enn Japan.	China is much bigger than Japan.
672	Hun er flink i alt.	She is good at everything.
673	Tom skal gifte seg neste måned.	Tom will get married next month.
674	Ta deg til rette.	Please make yourself at home.
675	Jeg legger til tre filer.	I'm adding three files.
676	Jeg ville fortsette.	I wanted to continue.
677	Jeg beklager at vi ikke lagde en avtale.	I'm sorry we didn't make a deal.
678	Tom er fortsatt nummer én.	Tom is still the champ.
680	Er datteren din blind?	Is your daughter blind?
681	Han kom sent på kvelden.	He arrived late at night.
682	Slutt å lese.	Stop reading.
683	Hvorfor drar vi ikke og henter litt kaffe?	Why don't we go get some coffee?
684	Lukk døra etter deg.	Close the door behind you.
