rank	sentence	english
218	Vi estas infanoj.	You are children.
219	Saluton, sinjorino!	Hello Madam!
220	Vidu, neĝas!	Look, it's snowing!
221	Neniu venas.	No one is coming.
222	Mi trovis ĝin!	Eureka!
223	Kia aminda nomo!	What a lovely name!
224	Provu alian.	Try another one.
225	Mi iros nun.	I'll go now.
226	Ni umu kune.	Let's hang out.
227	Kion vi opinias?	What do you mean?
228	Estis iam ...	Once upon a time...
229	Mi ne timas.	I'm not afraid.
230	Helpu al mi.	Help me.
231	Jen mia afero.	That's my affair.
232	Ĉu ŝi venos?	Will she come?
233	Legu inter linioj.	Read between the lines.
234	Kion vi sentas?	What do you feel?
235	Terura tago.	A terrible day.
236	Mi amas vin!	I love you.
237	Venu baldaŭ.	Come soon.
238	Bone, amiko.	Alright, dude.
239	Ekde tie ni aŭtos.	From this point, we'll go on by car.
240	Simple jesu.	Just say yes.
241	Ni ne povos gajni.	We can't win.
242	Kompreneble.	Obviously.
243	Ĉesu paroli.	Stop talking.
244	Li vivu longe.	May he live long!
245	Mi preskaŭ finis.	I almost finished.
246	Mi tro pensis.	I was overthinking.
247	Ŝi estas edzino.	She's a married woman.
248	Tero rotacias.	The earth rotates.
249	Ĉu mi foriru?	Ought I to go?
250	Kiel vi fartas?	How is it going?
251	Bonege. Kie?	Fine. Where?
252	Kiom mortis?	How many died?
253	Ĉesu petoli.	Stop joking around.
254	Pacon, frato!	Peace, brother.
255	Restu ĉe ni!	Stay with us!
256	Dio ekzistas.	God exists.
257	Prenu tiujn.	Take these.
258	Ricevu vivon!	Get a life!
259	Hej, vi tie!	Hey, you there!
260	Ĝi estas tra amuza.	It's a lot of fun.
261	Falu la reĝo!	Down with the king!
262	Kio estas sub ĝi?	What's underneath?
263	Atentu sube!	Watch out below!
264	Neĝis la tutan nokton.	It's been snowing all night.
265	Mi iun amas.	I love someone.
266	Ĉu vi aŭdis?	Did you hear?
267	Ĉu mi haltu?	Am I supposed to stop?
268	Milito eblas.	There's a possibility of war.
269	Estas knabo.	There's a boy.
270	Ĝi estas vera.	It's real.
271	Jen nia domo.	This is our house.
272	Bonvolu helpi!	Please help!
273	En kiu loko?	In what place?
274	Mi aŭdas ion.	I hear something.
275	Ambaŭ vivas.	Both are alive.
276	Li ne povis.	He couldn't.
277	Ĝi estas kvazaŭ nova.	It's like new.
278	Taksu nian apon.	Rate our app.
279	Ni bedaŭras.	We're sorry.
280	Mi deziras iri.	I'd like to go.
281	Mi antaŭe fumis.	I used to smoke.
282	Mi iĝis viro.	I've become a man.
283	Kia ŝi aspektas?	What does she look like?
284	Ili revenos.	They will return.
285	Jen mia fratino.	That is my sister.
286	Vivo estas morto.	Life is death.
287	Vi iru unue.	You go first.
288	Bonvole ripetu.	Did you say something?
289	Ĉio en ordo.	Everything is OK.
290	Tio sufiĉas.	That's enough.
291	Mi havas tempon.	I have time.
292	Neniu sciis.	Nobody knew.
293	Tomo memoras.	Tom remembers.
294	Prenu la miajn.	Take mine.
295	Amo blindas.	Love is blind.
296	Vi estas gvidanto.	You are a guide.
297	Venu hejmen.	Come home.
298	Jen io nova.	Look, something new.
299	Estas sufiĉe.	It's sufficient.
300	Kiel fartas via moŝto?	How is Your Majesty?
301	Bona laboro!	Well done!
302	Tio esta ŝia.	That's hers.
303	Ĉu vi certas?	Are you sure?
304	Kiujn vi vidos?	Who are you going to see?
305	Mi komprenis.	I got it.
306	Jes, iomete.	Yes, a little bit.
307	Vi devus iri.	You had better go.
308	Zorgu pri vi.	Take care of yourself.
309	Hej, amikoj!	Howdy folks!
310	Akvo gravas.	Water is important.
311	Jen la fino!	It's the end!
312	Kion signifas UN?	What does UN stand for?
313	Malfermu ĝin!	Open it!
314	Li iris for.	He went away.
315	Sankta fek'!	Holy shit!
316	Ĵus ekpluvis.	It began raining just now.
317	Vi devos iri.	You must go.
318	Jen kvin dolaroj.	Here's $5.
319	Virino legas.	A woman is reading.
320	Verŝajne ne.	Probably not.
321	Kio estas lando?	What's a country?
322	Ili atendas.	They're waiting.
323	Vi kapablas.	You can do it.
324	Tio estas koro.	That is a heart.
325	Vicgrafo rangas sub grafo sed super barono.	A viscount ranks below an earl or count but above a baron.
326	Vi devus scii.	You ought to know.
327	Tempas manĝi!	Grub time!
328	Ne damne sakru.	Thou shalt not damn well swear.
329	Tomo restos.	Tom'll stay.
330	Notu lian adreson.	Write down his address.
331	Je kioma horo?	At what time?
332	Ŝtelu monon.	Steal money.
333	Ĉesu finfine!	Quit already!
334	Verŝajne tial.	That's probably why.
335	Almenaŭ tri!	At least three!
336	Estas multaj.	There are many.
337	Bonan nokton.	Good night!
338	Pasis dek tagoj.	Ten days passed by.
339	Ĉiuj mortos.	Everybody will die.
340	Mono gravas.	Money is important.
341	Mi malbone naĝas.	I am poor at swimming.
342	Ĉiuj pretas.	Everyone is ready.
343	Tio estas ilia.	That's theirs.
344	Ni forgesis.	We forgot.
345	Nenio restas.	There's nothing remaining.
346	Ekzistas vojo.	There is a way.
347	Malpli rapide!	Take it easy!
348	Al kiu vi donis?	Who did you give it to?
349	Ĝi ne okazos.	That won't happen.
350	Lasta alvoko!	Last call!
352	Tomo restis.	Tom stayed.
353	Tomo decidis.	Tom decided.
354	Vi estas malbona.	You're bad.
355	Ege strange.	Very strange.
356	Ni nur eniru.	Let's just go inside.
357	Tempas foriri.	It's time to leave.
358	Pasis du tagoj.	Two days have passed.
359	Venu apud min.	Come near me.
360	Kia bela urbo!	What a beautiful city!
361	Tomo perdis.	Tom lost.
362	Bona knabino!	Good girl!
363	Mi estas grava.	I'm important.
364	Tio ne bonas.	This is bad.
365	Ni povas havi pli.	We can get more.
366	Lia kapo grizis.	His head was grey.
367	Mankas nenio.	Nothing is missing.
368	Ni amas niajn idojn.	We love our children.
369	Parolu jide.	Speak Yiddish.
370	La ĉielo bluas.	The sky is blue.
371	Lia okuloj ruĝas.	His eyes are red.
372	Nur momenton...	Just a moment ...
373	Vi vidos ŝin.	You'll see her.
374	Iru al lernejo.	Go to school.
375	Pri kiu temas?	Who's this about?
376	Li petis min.	He asked me.
377	Sidiĝu, Tom.	Have a seat, Tom.
378	Fakte mi venos.	In fact, I'm coming.
379	Mi devis iri.	I had to go.
380	Ili alvenis.	They've arrived.
381	Li timas morti.	He is afraid that he will die.
382	Ne! Ne nepre.	No! Not necessarily.
383	Li laĉis siajn ŝuojn.	He tied his shoelaces.
384	Iru trovi ilin.	Go find them.
385	Kiu jaro estas?	What year is it?
386	Tomo pravas.	Tom's right.
387	Mi diros ne.	I'm going to say no.
388	Fumado povas mortigi.	Smoking can kill.
389	Ni ne estas tiaj.	We aren't like that.
390	Ĝi estas ŝipo.	That is a ship.
391	Bonvolu resti.	Please stay.
392	Grandan dankon!	Thank you very much!
393	Li fariĝis kapitano.	He was made captain.
394	Mi havos ĝin.	I will have it.
395	Ne moku homojn.	Don't make fun of people.
396	Restu hejme.	Stay at home.
397	Ek al la traduko!	Let's start translating!
398	Manĝu multe!	Eat a lot!
399	Mi nomiĝas Dan.	My name is Dan.
400	Ni sukcesis!	We succeeded!
401	Mi estis arbaro.	I was a forest.
402	Avinjo forpasis.	Grandma passed away.
403	Mi estas edzo.	I am a married man.
404	Fermu la pordon.	Shut the door.
405	Mi aĝas 24 jarojn.	I'm 24 years old.
406	Estas la dua.	It's two o'clock.
407	Same por mi.	Same for me.
408	Provu kompreni min.	Try to understand me.
409	Kaj krom tio?	What else?
410	Mizera infano!	Poor child!
411	Ĉu ŝi estas nederlanda?	Is she Dutch?
412	Ni rigardas.	We are watching.
413	Jen kelkaj kialoj.	Here are a few reasons.
414	Jen liaj aĵoj.	Here are his things.
415	Permesu min vidi.	Let me have a look at it.
416	Familio gravas.	Family is important.
417	Sur kiu planedo?	On what planet?
418	Trovu laboron!	Find a job.
419	Mi ĝuas vivi.	I enjoy living.
420	Almenaŭ kvar!	At least four!
421	Ili revenis.	They came back.
422	Ĉu problemo?	Problem?
423	Daŭre kirlu.	Keep stirring.
424	Mi aĉetos novan.	I'll buy a new one.
425	Mi trovos ŝin.	I will find her.
426	Tomo laboras.	Tom is working.
427	Mi prenis ĝin.	I took it.
428	Aferoj ŝanĝiĝas.	Things change.
429	Vi, silentu!	You, be quiet!
430	Bonvolu veni.	Do me the favor of coming.
431	Mi serĉas Tom.	I'm looking for Tom.
432	Kie vi loĝas?	Where do you live?
433	Estas facile.	This is easy.
434	Daŭrigu rigardi.	Keep searching.
435	Mi tro esperas.	I have too much hope.
436	Nur tenu ĝin.	Just hold it.
437	Iru preni ĝin.	Go get it.
438	Vivu Barato!	Long live India!
439	Nur dek kvin minutoj.	Only fifteen minutes.
440	Ni estas knaboj.	We are boys.
441	Provu forti.	Try to be strong.
442	Mi donos ĝin al vi.	I will give it to you.
443	Mi estis eta.	I was tiny.
444	Jen mia filino.	This is my daughter.
445	He, kamarado!	Hey, dude.
446	Revenu poste.	Come back later.
447	Ni sukcesos.	We'll manage.
448	Ili donas nenion.	They give nothing.
449	Estis nokto.	It was night.
450	Ambaŭ vivas.	Both are alive.
451	Neniun ideon.	No idea.
452	Mi estas juna.	I'm young.
453	Mi volus iri.	I'd like to go.
454	Ponardu ĉiun.	Stab everyone.
455	Kiu parolis?	Who spoke?
456	Tomo manĝas.	Tom is eating.
457	Ili estas gepatroj.	They are parents.
458	Mi ŝatus iri.	I'd like to go.
459	Ĝi funkcias.	It works.
460	Trankviliĝu.	Take it easy.
461	Je certa momento.	At a given moment.
462	Belega vidaĵo.	A magnificent view.
463	Manojn alten!	Stick 'em up!
464	Ne estas pordo.	There's no door.
465	Multajn salutojn.	Many greetings.
466	Fine ĝi finiĝas.	It's finally over.
467	Ho! Pardonon!	Uh, will you excuse me?
468	Ĉiuj foriris.	Everybody left.
469	Mi estas sama.	I'm the same.
470	Jen iliaj libroj.	Here are their books.
471	Estis muziko.	There was music.
472	Diru ŝian nomon.	Say her name.
473	Stulta ansero.	You stupid oaf.
474	Tro malfrue.	Too late.
475	Iru ĉirkaŭ ĝin.	Go around it.
476	Vi prefere foriru.	You'd better leave now.
477	Ekstere neĝas.	It snows outside.
478	Kion ni ricevis?	What did we get?
479	Diable, kio?	What the fuck?
480	Bonan vesperon.	Good evening.
481	Mi prenos du.	I'll take two.
482	Bonega ideo.	Great idea.
483	Bonvolu eniri.	Do come in, please.
484	Kion vi celas?	What do you mean?
485	Iru en vian lokon.	Go to your quarters.
486	Hieraŭ neĝis.	Yesterday, snow fell.
487	Ne ĉesu ludi.	Don't stop playing.
488	Bonan matenon!	Good morning!
489	Trinku akvon.	Drink water.
490	Mi mortigos vin.	I'll kill you.
491	Atentu supre!	Look out above!
492	Liaj manoj tremis.	His hands were trembling.
493	Pripensu foje.	Use your head for a change.
494	Ha lo, ĉu estas iu?	Hello? Anyone there?
495	Mi estas princino.	I'm a princess.
496	Mi estas pastro.	I'm a priest.
497	Kiu alportis tion?	Who brought this?
498	Jen mia onklo.	This is my uncle.
499	Ne ĝenu la aliajn.	Don't disturb the others.
500	Adiaŭ, Tomo.	Goodbye, Tom.
501	Daŭrigu ĝin!	Keep it up!
502	Jen via libro.	Here is your book.
503	Tomo skribis.	Tom was writing.
504	Mi estas libera.	I'm free.
505	Leviĝu frue.	Get up early.
506	Estu feliĉa!	Be happy!
507	Jen la estro!	Here's the leader!
508	Agu trankvile.	Play it cool.
510	Ĉu ni eliru?	Shall we go out?
511	Apartigu kelkajn.	Just put some aside.
512	Ho stultulo!	You idiot!
513	Kaj estis lumo.	And there was light.
514	Rapide, helpon.	Hurry, help.
515	Venu al mia hejmo.	Come to my house.
516	Ĉesu labori.	Stop working.
517	Ĉiuj dormas.	Everyone's asleep.
518	Montru al mi!	Show me.
519	Ne kuru for!	Don't run away.
520	Li mortigis lin.	He killed him.
521	Ne estu idioto!	Don't be a jerk.
522	Mi povas flugi.	I can fly.
523	Ĉiu por si mem!	Everyone for themselves!
524	Ĉu vi helpos?	Will you help?
525	Mi ofte skias.	I often ski.
526	Ne duan fojon.	Never again.
527	Kiuj iris al siaj domoj?	Who has gone to their homes?
528	Mi scipovas skii.	I can ski.
529	La suno brilis.	The sun was shining bright.
530	Nepras eliri.	It's imperative to go out.
532	Iuj rebatas.	Some people fight back.
533	Metu tion for!	Put that away!
534	Ĝis la revido!	See you again.
535	Li similas vin.	He looks just like you.
536	Kie doloras?	Where does it hurt?
537	Jen la nuna celo.	That's the goal now.
538	Rapidu, Tom.	Hurry up, Tom.
539	Mi volas doni.	I want to give.
540	Mi povas reveni.	I can come back.
541	Virinoj unue.	Ladies first.
542	Fermu la okulojn.	Close your eyes.
543	Forgesu lin.	Forget him.
544	Ĉu la veron?	The truth?
545	La vero venkas.	Truth prevails.
546	La caro estis renversita.	The Czar was overthrown.
547	Kion vi intencas?	What are you getting at?
548	Ŝajne pluvos.	It looks like rain.
549	Viroj ploras.	Men cry.
550	Ŝi amas infanojn.	She loves children.
551	Helpo alvenas.	Help is coming.
552	Kie li staras?	Where is he standing?
553	Ni ne ĝojas.	We are not amused.
554	Prenu tiun ĉi, ekzemple.	Take this one, for example.
555	Ho, ve al mi!	Oh, woe is me!
556	Neniu korpo.	No body.
557	Mi volas aĉeti.	I want to buy.
558	Uzu vian kapon.	Use your head.
559	Mi estas preta.	I am ready.
560	Manojn supren!	Put your hands up!
561	Estas vento.	There is wind.
562	Ŝi komencis.	She started it.
563	Jen mia propra opinio.	That's my own personal opinion.
564	Mi volas aŭdi.	I want to hear.
565	Kantu, mia animo.	Sing, my soul.
566	Kiun vojon iri?	Which route to take?
567	Ne sekvu min.	Don't follow me.
568	Ili ĉeestas.	They're there.
569	Ne estas oro.	There's no gold.
570	La arbo falis.	The tree fell down.
571	Kian doloron!	What a pain!
572	Ĉu longa vojaĝo?	Long journey?
573	Sango ruĝas.	Blood is red.
574	Alportu teon.	Bring tea.
575	Jen sorĉistino.	She's a witch.
576	La popolo parolis.	The people have spoken.
577	Vi estas homa.	You are human.
578	Mi havas tian.	I have one of those.
579	Kial vi demandas?	Why do you ask?
580	Jen la trajno!	Here comes the train!
581	Ni ricevos ĝin.	We'll get it.
582	Terura tago.	A terrible day.
583	Rigardu antaŭen.	Look ahead.
584	Mono mondon regas.	Money is everything.
585	Li estas Timo.	He is Tim.
586	Via rolo ĉi tie tiel gravas.	Your role here is so important.
587	Ni iris ene.	We went inside.
588	Ili foriros.	They'll go away.
589	Estas klare.	It's clear.
590	Li estas de reĝa deveno.	He is of royal blood.
591	Ah, pensu pri la eblecoj.	Ah, think of the possibilities.
592	Domaĝe, ulo.	Bummer, man.
593	Bonvolu lasi min iri.	Please allow me to go.
594	Vi demandis.	You asked.
595	Kiun vi preferas?	Which one would you like?
596	Estos malfacile.	It'll be hard.
597	Mi estas profesoro.	I am a professor.
598	Sal, mi estas Tomo.	Hi, I'm Tom.
599	Tomo dormis.	Tom was sleeping.
600	Tomo lasis min.	Tom left me.
601	Kiel stranga!	How strange!
602	Li fekis ĉie.	He pooped everywhere.
603	La ludo eku.	Let the game begin.
604	Nenion timu.	Don't be afraid.
605	Vi imagas aferojn.	You are hearing things.
606	Fajro brulas.	Fire burns.
607	Pensu vaste!	Think big!
608	Bonvenon ĉe ni.	Welcome to our home.
609	Estas la tria.	It's three o'clock.
610	Ili ne sciu.	They don't have to know.
611	Mi alvenos tuj.	I'll come right over.
612	Lejla loĝis en vasta ranĉo.	Layla lived on a sprawling ranch.
613	Li forlasis min.	He dumped me.
614	Ĉu li ludas?	Does he play?
615	Li sendis min.	He sent me.
616	Estas ĉambro.	There's a room.
617	Mi volis savi vin.	I wanted to save you.
618	Unue sinjoroj.	Gentlemen first.
619	Ekigu skribi.	Start writing.
620	Vi iru dormi!	Go to sleep!
621	Kiu estas via mastro?	Who's your master?
622	Iru en paco!	Go in peace.
623	Ŝi malaperis.	She disappeared.
624	Ili foriras.	They're leaving.
625	Estis nokte.	It was night.
626	Fek al Usono!	Fuck America!
627	Zirio ŝtelis.	Ziri stole.
628	Kies ĝi estas?	Whose is it?
629	Ĉesu demandi.	Stop asking questions.
630	Li havas patron.	He has a father.
631	Jen la amuza parto.	That's the fun part.
632	Daŭrigu legi.	Read on.
633	Restu forta!	Stay strong.
634	Mi lasos mesaĝon.	I'm going to leave a message.
635	Tedas atendi.	Waiting is boring.
636	La maro bluas.	The sea is blue.
637	Mi estas bebo.	I'm a baby.
638	Stelo falis.	A star has fallen.
639	Kiel terure!	How awful!
640	Sen ia dubo!	Without a doubt!
641	Mi atingis vin.	I caught up with you.
642	Tio tre plaĉas.	That's very nice.
643	Dankon, karulo!	Thanks, hon.
644	Agu anstataŭ paroli.	Act. Don't talk.
645	Samio pafis.	Sami fired.
646	Estas matene.	It's morning.
647	Kulpas Tomo.	It's Tom's fault.
648	Vi estas bonaj.	You guys are good.
649	Vi malgranda fiulo!	You little runt!
650	Bele, ĉu ne?	Pretty, isn't it?
651	Mil diabloj!	Holy shit!
652	La polico venis.	The police came.
653	Tomo eniris.	Tom went inside.
654	Jen via festo.	Here's your party.
655	Ĉu vi estas fraŭlino?	Are you single?
656	Li malamas sin.	He hates himself.
657	Mi dankas vin.	I thank you.
658	Jen la kuracisto.	There's the doctor.
659	Mi atendas dum horoj.	I've been waiting for hours.
660	Iru al diablo!	Go to hell!
661	Jen venas aŭto.	There's a car coming.
662	Levu la manon!	Raise your hands!
663	Nenio speciala.	Nothing special.
664	Ili estas grandaj.	They are big.
665	Faru la unuan paŝon.	Take the first step.
666	Mi havas domon.	I have a house.
667	En lia vizaĝo!	In his face!
668	Kiu ordonis?	Who gave the command?
669	Mi trafis ŝin.	I ran into her.
670	Kaptu Tomon.	Catch Tom.
671	Tomo sidas tie.	Tom is sitting over there.
672	Ĉio finiĝis.	It's all over.
673	Mi havas koron.	I have a heart.
674	Staru rekte!	Stand straight!
675	Brave, Tomo!	Bravo, Tom!
676	Promenu ĉiutage.	Take a walk every day.
677	Jen mia avino.	This is my grandmother.
678	Kie vi naskiĝis?	Where were you born?
679	Mi rakontis al Tom.	I told Tom.
680	Ŝi ŝatas montri sin.	She is fond of display.
681	La manĝaĵo bonas.	The food is good.
682	Li estas doktoro.	He is a doctor.
683	Ĉu ĝi estas cervo?	Is it a deer?
684	Mi iĝos riĉa.	I'm going to be rich.
685	Lia historio veras.	His story is true.
686	Mi iĝis direktoro.	I became a director.
687	Li kuris atingi ilin.	He sprinted to catch up to them.
688	Vi devas ne dubi.	You must not doubt.
689	Saĝaj vortoj!	Wise words!
690	Ĉiu atendis.	Everyone waited.
691	Ĉu vi finis?	Have you finished?
692	Ne en mia oficejo.	Not in my office.
693	Bonvolu, uzi ĝin.	Please use it.
694	Mi aŭskultas.	I'm listening.
695	Imagu al vi!	Just imagine!
696	Tempo flugas.	Time flies.
697	Li iĝis fama.	He became famous.
698	Vespere pluvegos.	It's raining cats and dogs tonight.
699	Prenu vian propran.	Get your own.
700	Vivu Esperanto!	Long live Esperanto!
701	Neniun ideon.	No idea.
702	Ne estas danĝero.	There's no danger.
703	Rapidu, knabinoj.	Hurry up, girls.
704	Tomo parolos.	Tom'll talk.
705	Vi iĝu instruisto.	You should be a teacher.
706	Mi volas ŝanĝi.	I want to change.
707	Tomo zorgas.	Tom's concerned.
708	Ĉu vi entute parolis?	Did you say something?
709	Lingvo belas.	Language is beautiful.
710	Kiaj aĉuloj!	What jerks!
711	Oni nomas min Bob.	They call me Bob.
712	Tiu halo grandegas.	This hall is very big.
713	Mi kredis vin.	I believed you.
714	Mi havas filon.	I have a son.
