rank	sentence	english
138	Мир з тобою.	Peace be with you!
139	Ви там були?	Were you there?
140	Я зробив два.	I made two.
141	Стало краще.	It's gotten better.
142	Скільки живуть ему?	How long do emus live?
143	Майже завжди.	Almost always.
144	Я багато їм.	I eat a lot.
145	Не сьогодні!	Not today!
146	Точно не знаю.	I don't know for certain.
147	Так, будь ласка.	Yes, please.
148	Мій — он той.	Mine is that one.
150	Сам це знаю.	I know it myself.
151	Хто зі мною?	Who will come with me?
152	Він має час.	He has time.
153	Прошу уваги.	Please pay attention.
154	Маю три пси.	I have three dogs.
155	Це моя мама.	This is my mother.
156	З ким ли лишаєшся?	Who do you stay with?
157	Час це зробити.	It's time to do it.
158	Як сказати...?	How do you say...?
159	Я це сказала.	I said that.
160	Я впав назад.	I fell backwards.
161	Які правила?	What are the rules?
162	Ти це можеш!	You can do it.
163	Хочеш трохи?	Would you like a little?
164	Що їм потрібно?	What do they need?
165	Ось ці наші?	Are these ours?
166	Саме так і є.	That's exactly how it is.
167	Я хотів пити.	I was thirsty.
168	Я під мухою.	I'm sloshed.
169	Маю три пси.	I have three dogs.
170	Ви це можете!	You can do it.
171	Мені 45 років.	I'm 45 years old.
172	Нічого собі!	Wow!
173	Скажи їм сам.	Tell them yourself.
174	Дякую, пане.	Thank you, sir.
175	Що нам робити?	What do we do?
176	Я знову тут.	I'm back.
177	Де твій дім?	Where is your house?
178	Я люблю вaс.	I love you.
179	Це наш парк.	This is our park.
180	Я потім запитаю.	I'll ask later.
181	Це ніж Тома.	This is Tom's knife.
182	Гей, де Том?	Hey, where's Tom?
183	Дай його їй.	Give it to her.
184	Том сів перед Мері.	Tom sat in front of Mary.
185	Буду завтра.	I'm going to come back tomorrow.
186	Том за вами.	Tom is behind you.
187	Яка дурниця!	What a piece of folly!
188	Я бачив одного.	I saw one.
189	Ваша он там.	Yours is over there.
190	Не вір цьому.	Don't believe this.
191	Ось ваш пес.	Here is your dog.
192	Знаєте чому?	Do you know why?
193	Обожнюю цю гру.	I love this game.
194	Ніхто не знав.	Nobody knew.
195	Це між нами.	This is between ourselves.
196	Все можливо.	Anything is possible.
197	Після вас, Томе.	After you, Tom.
198	Ідіть прямо.	Go straight ahead.
199	У неї є син.	She has a son.
200	Скільки вас?	How many are you?
201	Є одна умова.	There's a condition.
202	Смакує чудово!	It tastes great.
203	Давайте поїмо.	Let's eat.
204	Ти її бачив?	Did you see it?
205	Ти не такий.	You are different.
206	У кого це є?	Who has it?
207	Там хтось є?	Is somebody there?
208	Сер, я шукаю роботу.	I am looking for a job, sir.
209	Дай його їй.	Give it to her.
210	Хто ця пані?	Who is this lady?
211	Пусти мою руку.	Let go of my arm.
212	Я почув усе.	I've heard everything.
213	Ви ще разом?	Are you still together?
214	Я їм яблуко.	I am eating an apple.
215	Гей, ти куди?	Hey, where are you going?
216	Так, звичайно!	Yes, certainly.
217	Це справді добре.	It's really good.
218	Поки що досить.	That's enough for now.
219	Вони не мої.	They're not mine.
220	Я маю гроші.	I have money.
221	Я пишаюся цим.	I'm proud of it.
222	Я не міг іти.	I couldn't walk.
223	Том - учень.	Tom is a student.
224	Маєш сірник?	Have you got a match?
225	Хіба не так?	Isn't that right?
226	Я повинен йти.	I must go.
227	Ти мій друг.	You are my friend.
228	Доброго дня.	Have a nice day.
229	Все, досить!	Enough!
230	Ми це можемо.	We can do it.
231	Що я зробив!	What have I done?
232	Поміркуй над цим.	Think about it.
233	Хто що хоче?	Who wants what?
234	Якби я знав!	If only I knew!
235	Це могли бути ми.	It could've been us.
236	Де це місце?	Where is this place?
237	З чого воно?	What is it made of?
238	Скільки часу?	How long?
239	Що ти робиш?	What are you doing?
240	Вони хлопці.	They're boys.
241	Вибачте нас.	Forgive us.
242	Пішли додому.	Let's go home.
243	Я весь твій.	I'm all yours.
244	Умиваю руки.	I wash my hands of it.
245	Хіба не ясно?	Is that not clear?
246	Гаразд. Вибач.	Okay. Sorry.
247	Доктор Джексон - уролог.	Dr. Jackson is a urologist.
248	Ми повинні піти.	We should go.
249	Том говорить.	Tom is speaking.
250	Він мого віку.	He is just my age.
251	Їх вже нема.	They're gone.
252	Навіщо вони?	What are these for?
253	Мабуть, що ні.	I don't think so.
254	Я знаю твою мову.	I know your language.
255	Він чоловік?	Is he a man?
256	Так, ходімо.	Okay, let's go.
257	Я не звідси.	I'm not from here.
258	Ти моя мати.	You are my mother.
259	Я вам скажу.	I'll tell you.
260	Скоро осінь.	It'll be fall soon.
261	Щось сталося?	Did something happen?
262	Благаю, прости мене!	Pray forgive me!
263	Це нормально.	That's normal.
264	Здається працює.	That seems to work.
265	Хто ця пані?	Who is this lady?
266	Це для всіх.	This is for everybody.
267	Це також вірно.	That's true as well.
268	Є кілька задач.	There are a few problems.
269	Це мій брат.	This is my brother.
270	Тут все моє.	Everything here is mine.
271	Подобається?	You like it?
272	Чорт забирай.	God damn it.
273	Я живу сама.	I live alone.
274	Що ти думаєш?	What are you thinking?
276	Він був укритий потом.	He was covered with sweat.
277	Не кажи такого.	Don't say things like that.
278	Що ти казав?	What were you saying?
279	Я не розумію.	I don't get it.
280	Я не батько.	I'm not a parent.
281	Отже, що далі?	So what happens now?
282	Не будь таким.	Don't be like that.
283	Я не могла йти.	I couldn't walk.
284	Не грай із тим ключем!	Don't play with that key!
285	Йдіть швидше!	Go quicker!
286	На жаль, ні.	I'm afraid not.
287	Дивись туди.	Look there.
288	Де мої речі?	Where are my things?
289	Хочеш знати?	Do you want to know?
290	Їж свої овочі.	Eat your veggies.
291	Хочете піти?	Do you want to go?
292	Одну хвилину.	Just a minute.
293	Так я і думав.	That's what I thought.
295	Вам допомогти?	May I help you?
296	Ти - людина.	You are human.
297	Яку ти вчиш мову?	What language are you studying?
298	Це правильно.	That is correct.
299	Давно чекаєш?	How long have you waited?
300	Я зовсім забув.	I completely forgot.
301	Том при смерті.	Tom is near death.
302	Ми всю ніч пили.	We drank all night.
303	Я бачу лева.	I see a lion.
304	Я не думала.	I wasn't thinking.
305	Я така рада.	I'm so glad.
306	Якби я знав!	If only I knew!
307	Я боюся йти.	I am afraid to go.
308	Можеш її знайти?	Can you find it?
309	Мері дещо пихата.	Mary is somewhat arrogant.
310	Я йду з нею.	I'm walking with her.
311	Хто не знає?	Who doesn't know?
312	Це наша доля.	It is our destiny.
313	Працюй далі!	Keep working.
314	Усі помремо.	We all die.
315	Слухай сюди.	Listen up.
316	Я тут з ними.	I'm here with them.
317	Я вів машину.	I drove.
318	Це дійсно Том.	It's really Tom.
319	Я мав рацію.	I was right.
320	Так, звісно.	Yes, of course.
321	Вперед, Томе!	Go, Tom!
322	Гадаю, піде.	I guess that'll do.
323	Це не слова.	These are not words.
324	Звідки Лорі?	Where is Laurie from?
325	Та й шкода ж!	What a pity!
326	Ясна справа!	Clearly!
327	Чим займаєшся?	What are you doing?
328	Хто ті люди?	Who are those people?
329	Ви не проти?	Do you mind?
330	Дякую, мамо.	Thanks, Mom.
331	Хочете піти?	Do you want to go?
332	Том досяг свого.	Tom reached his goal.
333	Номер готовий.	Your room's ready.
334	Як твої справи?	How are you doing?
335	Я був дома сам.	I was at home by myself.
336	Хто ви такі?	Who are you?
337	Ти це знала?	Did you know that?
338	Мені все одно.	I don't care.
339	Тож, як справи?	So what's new?
340	Пригни голову!	Duck your head!
342	Він знає сім мов.	He knows seven languages.
343	Нехай щастить!	Good riddance!
344	Це малося на увазі.	It was implied.
345	Це твій син.	He's your son.
346	Бачиш книгу?	Do you see a book?
348	Їж свій шпинат.	Eat your spinach.
349	Ні... Тобто, так.	No... I mean, yes.
350	Ти взагалі спав?	Did you sleep at all?
351	Пішли додому.	Let's go home.
352	Що ви сказали?	What did you say?
353	Де ти будеш?	Where will you be?
354	Що відбувається?	What's going on?
355	Ти розумієш?	Do you follow?
356	Поїзд пішов.	The train left.
357	Ось ці наші?	Are these ours?
358	Якого він зросту?	How tall is he?
359	Час поговорити.	It's time to talk.
360	Темно, хоч око виколи.	It's pitch black.
361	Це ваше вино.	This is your wine.
362	Знаєш тих дітей?	Do you know those children?
363	Це проблема.	It's a problem.
364	Я не хотіла.	I didn't want to.
365	Я мав роботу.	I had a job.
366	Ви маєте балотуватися до міської ради.	You should run for city council.
367	Ми там будемо.	We'll be there.
368	Зачини двері.	Shut the door.
369	Хлопець тут.	The boy is here.
370	Давай не будем влаштовувати суперечки.	Let's not get into an argument.
371	Світ тісний.	It's a small world.
372	Ти таке чув?	Have you heard that?
373	Майже завжди.	Almost always.
374	Привіт, тату.	Hi, Father.
375	Вони можуть йти.	They may go.
376	Пора вечеряти.	It's time for dinner.
377	Не зрозумів.	I didn't understand.
378	І насправді!	Indeed!
379	Це треба бачити.	It's a must-see.
380	Я швидко їм.	I'm a fast eater.
381	Ти мій тато.	You are my father.
382	Ось ці твої.	These are yours.
383	Який з цих твій?	Which of these is yours?
384	Що таке бог?	What is a god?
385	Я просто кажу!	I'm just saying!
386	Вони не з наших.	They are outsiders.
387	Ось мої права.	Here's my drivers license.
388	Кожному своє.	To each his own.
389	Я говорю швидко.	I talk fast.
390	Хто цей чувак взагалі такий?	Who's that guy, anyway?
391	Я сильно нервую.	I'm very nervous.
392	Я піду сюди.	I'll go this way.
393	Це не слово.	That's not a word.
394	Раніше я палив.	I used to smoke.
395	Я хочу ту сумку.	I want that bag.
396	Де вони будуть?	Where will they be?
397	Ти не потрібен.	You're not needed.
398	Алло? Ти ще там?	Hello? Are you still here?
399	Маю питання.	I have a question.
400	Це між нами.	This is between ourselves.
401	Він прийшов.	He came.
402	Спорт — одна з моїх улюблених тем.	Sports is one of my favorite topics.
403	Жінка гарна.	The woman is beautiful.
404	Смерть мухам!	Death to flies!
405	Я маю дітей.	I've got kids.
406	Добрий день.	Hello!
407	Ми мали шанс.	We had a chance.
408	Одне питання.	One question.
409	Десь болить?	Does it hurt anywhere?
410	Може, колись.	Maybe someday.
411	Мало народу.	There's hardly anyone here.
412	Що це означає?	What does this stand for?
413	Він ніби добрий.	He seems kind.
414	Вони ж ваші?	Those are yours, aren't they?
415	Можеш говорити?	Can you talk?
416	Я маю друга.	I have a friend.
417	Геть звідси.	Buzz off.
418	Всього найкращого!	All the best!
419	Нам варто сісти.	We should sit down.
420	Що це значить?	What does this stand for?
421	Яке речення!	What a sentence!
422	Де всі інші?	Where's everybody else?
423	Ви досі разом?	Are you still together?
424	Підніми руку.	Raise your hand.
425	Хочете, аби я пішла?	Do you want me to leave?
426	Твоє он там.	Yours is over there.
427	Як ся маєте?	How are you?
428	Занадто рано.	It's too early.
429	Хай щастить!	Good luck!
430	Я зробила дві.	I made two.
431	Що ми маємо?	What do we have?
432	Це мій план.	That's my plan.
433	Довго чекав?	How long have you waited?
434	Що він каже?	What does he say?
435	Це жарт для своїх.	It's an inside joke.
436	Ти зрадив нашу довіру.	You've violated our trust.
437	Тов великий.	Tom is big.
438	Хочеш побачити?	Do you want to see?
439	Як щодо нас?	What about us?
440	Іди до біса!	Go to hell!
441	Папа дуже зайнятий.	The Pope is very busy.
442	Я біля мосту.	I am close to the bridge.
443	Я хочу жити.	I want to live.
444	Скажи правду.	Tell the truth.
445	Том хороший.	Tom is nice.
446	Вийди негайно.	Leave now.
447	Він був ким?	Who was he?
448	З ким ти говорила?	Who did you talk to?
449	Дай їм пару хвилин.	Give them a couple of minutes.
450	Вона далеко.	She's far away.
451	Позбудься таких ідей.	Give up such ideas.
452	Я знаю вашу мову.	I know your language.
453	Добра робота!	Good job!
454	Убий їх усіх.	Kill them all.
455	Де ви будете?	Where will you be?
456	Дайте мені це.	Give me that.
457	Слухай батька.	Listen to your father.
458	Машина синя.	The car is blue.
459	Це так важко?	Is this that hard?
460	Я друг твого сина.	I'm your son's friend.
461	Це так легко.	It's so easy.
462	Відкрий очі.	Open your eyes.
463	Кожен це знає.	Everyone knows that.
464	Велике спасибі!	Thank you very much!
465	Я щойно поїв.	I just ate.
466	Будьте собою.	Be yourself.
467	Йобана курва!	Fucking whore.
468	Як там діти?	How are the kids?
469	Ви учні цієї школи?	Are you students at this school?
470	Нізащо на світі!	Not for all the tea in China!
471	Роботи немає.	There's no work.
472	Вам доведеться зачекати.	You'll have to wait.
473	Мені погано.	I'm bad.
474	Я така рада.	I'm so glad.
475	Том готовий?	Is Tom ready?
476	"Ах!" — це вигук.	"Ah!" is an interjection.
477	Я був перший.	I was first.
478	Я міг тебе вбити.	I could kill you.
479	Мама працює.	Mom's working.
480	Грошей немає.	There's no money.
481	Я її знайшов.	I found it.
482	Що він робить?	What is he doing?
483	Я дуже радий.	I'm very happy.
484	Кому печива?	Who wants cookies?
485	Ніч холодна.	The night is cold.
486	Він з мого року.	He is just my age.
487	Говори тихо.	Speak softly.
488	Лови момент.	Seize the moment.
489	Дивись туди.	Look there.
490	Ви серйозно?	Are you serious?
491	Напевно, тому.	That's probably why.
492	Роки минули.	Years passed.
493	Я спав на землі.	I slept on the ground.
494	Заради бога.	For heaven's sake.
495	Стій спокійно.	Stay still.
496	Без проблем!	No problem!
497	Для мене це велика честь!	I am very honored!
498	Вітаю, Томе.	Hello, Tom.
499	Доброго ранку.	Good morning!
500	Маєш телефон?	Do you have a phone?
501	Ми зробили це?	Did we make it?
502	Давид вдома.	David is at home.
503	Будинок палає.	The house is on fire.
504	Я маю брата.	I have a brother.
505	Іди до біса!	Go to hell!
506	Я ваш король.	I am your king.
507	Тебе бачили.	You were seen.
508	Це не круто!	That's not cool!
509	Що ми знаємо?	What do we know?
510	Цій пані за 80.	The lady is over eighty.
511	Я дам її вам.	I'll give it to you.
512	Смерті немає.	Death doesn’t exist.
513	Ми не знали.	We didn't know.
514	Я помив ноги.	I washed my feet.
515	Я не старий.	I'm not old.
516	Це для моєї сім'ї.	It's for my family.
517	Когось убили.	Somebody was murdered.
518	Говори тихо.	Speak softly.
519	Можеш взяти.	You may have it.
520	До побачення.	Bye.
521	Я був новий.	I was new.
522	Були проблеми.	There were problems.
523	Бувай, Томе.	Bye, Tom.
524	Всі на місці.	Everyone is here.
525	Де моя сестра?	Where's my sister?
526	Ця — одна з моїх.	This is one of mine.
527	Містер Браун тоді хворів.	Mr Brown was ill back then.
528	Нам слід йти.	We should go.
529	Я це бачила.	I saw that.
530	Ким ти хочеш стати?	What do you want to be?
531	Йди з нашого дому.	Leave our house.
532	Якось нудно.	It's kind of boring.
533	Це й дійсно прекрасно.	It is magnificent indeed.
534	Я вся чешусь.	My body itches all over.
535	Вибач їм, Отче, бо вони не знають, що роблять.	Father, forgive them; for they know not what they do.
536	Це новий рік.	It's the new year.
537	Заради бога.	For heaven's sake.
538	Ти повинна піти.	You must leave.
539	Всім привіт!	Hi, everybody!
540	Я мала кота.	I had a cat.
541	Ми наче родина.	We're like family.
542	Це було наше.	It was ours.
543	Це не кінець.	It isn't over yet.
544	Пес укусив чоловіка.	The man was bitten by a dog.
545	Тебе знайшли.	They found you.
546	Йди працювати!	Go to work.
547	Візьми його.	Take it.
548	Що це за річ?	What's that thing?
549	Я не дитина.	I'm not a child.
550	Поклич сина.	Call your son.
551	Є багато інших.	There are many others.
552	Нарешті я тут.	I'm finally here.
553	Я люблю своїх мам.	I love my mums.
554	Маю двох кішок.	I have two cats.
555	Том якийсь дивний.	Tom is kinda weird.
556	Це не звучить здорово.	That doesn't sound healthy.
557	Йти надто пізно.	It's too late now to set off.
558	Чи йде сніг?	Is it snowy?
559	Мають право.	It's their right.
560	Що вони кажуть?	What are they saying?
561	Мир з тобою.	Peace be with you!
562	Абсолютно вірно.	That's absolutely right.
563	У неї їх чотири.	She has four of them.
564	Як її звати?	What's her name?
565	Це більш ефективно.	This is more efficient.
566	Ти цілком прав.	You are quite right.
567	Доброї ночі!	Good night!
568	Це зрозуміло?	Is that clear?
569	Я маленький.	I'm small.
570	Залиши місто.	Leave town.
571	Він був моїм.	It was mine.
572	Ми не йдемо.	We aren't going.
573	Школа — лайно!	School sucks!
574	Я часто читаю.	I often read.
575	Як ти у ці дні?	How are you these days?
576	Я впевнений.	I am sure.
577	Він в моєму класі.	He's in my class.
578	Стільки спогадів...	So many memories...
579	Я це зроблю.	I am going to do it.
580	Він говорив.	He was speaking.
581	Що це, друже?	What's that, buddy?
582	Я йду спати!	I'm going to bed.
583	Це моя ідея.	That's my idea.
584	У тижні сім днів.	A week has seven days.
585	Я маю дати відсіч.	I must resist.
586	Я подобаюся людям.	People like me.
587	Ти нас чуєш?	Can you hear us?
588	Я думаю інакше.	I think otherwise.
589	Я зроблю, що зможу.	I'll do what I can.
590	Що ти скажеш?	What are you going to say?
591	Це пан Сміт.	This is Mr. Smith.
592	Дружина знає?	Does your wife know?
593	Це кінець світу.	This is the end of the world.
594	Я орю землю.	I'm plowing the soil.
595	Кров червона.	Blood is red.
596	Я в будинку.	I am in the house.
597	Я знав вашого брата.	I knew your brother.
598	Я вірно йду?	Am I going the right way?
599	Атлю десять.	Atl is ten.
600	Це в ваших руках.	It's in your hands.
601	Привіт, люба.	Hello, my dear.
602	Том був одним з нас.	Tom was one of us.
603	Яким буде результат?	What'll the outcome be?
604	Немає іншого шляху.	No other way.
605	Я зі своїм котом.	I'm with my cat.
606	Не лишай Тома самого.	Don't leave Tom alone.
607	Ви розумієте?	Do you understand?
608	Гарно пахне!	It smells good!
609	Тримай двері.	Hold the door.
610	Тут моє серце.	Here is my heart.
611	Забудь про це.	Forget it.
612	Вони хочуть ще.	They want more.
614	Яких комах ти їв?	What insects have you eaten?
615	Не було нікого.	No one was present.
616	Роби свою справу.	Do your job.
617	Мені цікаво.	I am curious.
618	Вчора був дощ.	Yesterday it was raining.
619	Річка гарна.	This river is beautiful.
620	Годинник став.	This watch is broken.
621	У житті повно пригод.	Life is full of adventure.
622	Самі вийшов.	Sami came out.
623	Він любить їх.	He loves them.
624	Ми говорили.	We talked.
625	Я йду спати!	I'm going to bed.
626	Ми не друзі.	We're not friends.
627	Я знову рано.	I'm early again.
628	Поглянь на цю карту.	Take a look at this map.
629	Хочеш повернутися?	Do you want to go back?
630	Це дуже мило.	It's very sweet.
631	Я дав слово.	I gave my word.
632	Вони прийшли.	They have come.
633	Є інше рішення.	There's another solution.
634	Хочете вина?	Do you want wine?
635	Ось деякі деталі.	Here are some details.
636	Хтось помер.	Someone has died.
637	Це Том інший.	Tom is the one who's different.
638	Що я зробила!	What have I done?
639	Світло само погасло.	The light went out by itself.
640	Маю достатньо.	I have enough.
641	Що ти робив?	What were you doing?
643	Том часом досипає.	Tom sometimes sleeps in.
644	Дуже приємно.	I'm pleased to meet you.
645	Доки живу — сподіваюся.	As long as there's life, there is hope.
646	Миша велика.	The mouse is big.
647	То її дівчина.	That's her girlfriend.
648	Сподіваюся, що ні.	I hope not.
649	Стрибай вниз.	Jump down.
650	Спочатку дами.	Ladies first.
651	Де твій дім?	Where is your house?
652	Давай підемо.	Let's leave.
653	Це не чесно.	That isn't fair.
654	Стало краще.	It's gotten better.
655	Це так дивно.	That's so weird.
656	Тут багато місця.	There's a lot of room in here.
657	Це не причина.	That's not the reason.
659	Можливо, пізніше.	Maybe later.
660	Я стала кращою.	I've gotten better.
661	Маєш хлопця?	Do you have a boyfriend?
662	Все спокійно.	All is quiet.
663	Це лише сон.	It's just a dream.
664	Я хочу води.	I want some water.
665	Адже я прийшов, чи не так?	I came, didn't I?
666	Я отримав бонус.	I got a bonus.
667	Годі читати.	Stop reading.
668	Ти був моїм другом.	You were my friend.
669	Виглядає цікаво.	It seems interesting.
670	Вогонь згас.	The fire went out.
671	Він близько.	It's close.
672	Мають право.	It's their right.
673	До біса короля!	To hell with the king!
674	Я хочу отримати знижку.	I want a discount.
675	Ми потрібні один одному.	We need each other.
676	Можеш прийти?	Can you come?
677	Гарний день.	It's a beautiful day.
678	Де він живе?	Where does he live?
679	Я вірю тобі.	I believe you.
680	Я вирішив піти трохи дальше.	I've decided to go a little further.
681	Це мій голос.	That's my voice.
682	Я роблю чай.	I'm making tea.
683	З ким ви говорите?	Who are you talking with?
684	Іноді це просто.	Sometimes it's easy.
685	Що ви робите?	What are you doing?
686	Вода чудова!	The water is great!
687	Ми п'ємо все, крім води.	We drink everything except water.
688	Було весело.	It was fun.
689	Я їду з міста.	I'm leaving town.
690	Що трапилося?	What happened?
691	Не хочу в школу.	I don't want to go to school.
692	Шлях довгий.	The road is long.
693	Це останній.	It's the last one.
694	Ти про це подумав?	Did you think about it?
695	Я власне п'ю пиво.	I'm drinking a beer right now.
696	Невже всім байдуже?	Doesn't anyone care?
697	Я повернувся.	I'm back.
698	Я тут кожного дня.	I'm here every day.
699	Здоров був, Томе.	Hello, Tom.
700	Де твоя голова?	Where is your head?
701	Ми мали шанс.	We had a chance.
702	Народ — це ми.	We are the people.
703	Вона прийде?	Will she come?
704	Бачите єнота?	Do you see the raccoon?
705	Я таки бачила Тома.	I did see Tom.
706	Оце так жарт!	What a joke!
707	Чекай у машині.	You wait in the car.
708	Нам страшно.	We're afraid.
709	Умий обличчя.	Wash your face.
710	Це не важливо.	This is not important.
711	Ти аж так поспішаєш?	Are you in that much of a hurry?
712	Геть з дороги!	Get out of the way!
713	Я боюся йти.	I am afraid to go.
714	Давай, вставай.	Come on, get up.
715	Це в ваших руках.	It's in your hands.
716	Ми це хотіли.	We wanted it.
717	Я боюсь павуків.	I'm afraid of spiders.
718	Жінки гарні.	Women are beautiful.
719	Не пий воду.	Don't drink the water.
720	Він втік з дому.	He ran away from home.
721	Їдь обережно.	Drive carefully.
722	Що ти забув?	What did you forget?
723	Я хочу їсти!	I feel hungry.
724	Не вір нікому.	Don't trust anyone.
725	Це очевидно.	It's abundantly clear.
726	Машини дорогі.	Cars are expensive.
727	Тиждень скінчився.	The week is over.
728	Якісь питання?	Are there any questions?
729	Поліція приїде?	Will the police come?
730	Це фото Тома.	This is Tom's photograph.
731	Ми це хочемо.	We want it.
732	Скажіть Тому.	Tell Tom.
733	Том мертвий.	Tom is dead.
734	Ну і що, блядь?	So fuckin' what.
735	Я маю рацію?	Am I right?
736	А ви що думаєте?	What do you guys think?
737	Що ти казала?	What did you say?
738	Я його взяв.	I took it.
739	Ще не вечір.	It's not evening yet.
740	Ось ваш пес.	Here is your dog.
741	Відчуваю життя.	I feel alive.
742	Поклич маму.	Call your mother.
743	Том має дитину.	Tom has a kid.
744	Сюди, панове!	This way, gentlemen!
745	До наступного року!	Until next year!
747	Слава Сатані!	Hail Satan!
748	Давай грати.	Let's play.
749	Зроби це сам.	Do it yourself.
750	Зараз вісім годин.	It's eight o'clock.
751	Скільки разів?	How many times?
752	Що ви взяли?	What have you taken?
753	Подивись навколо.	Look around.
754	Елвіс живий!	Elvis lives!
755	Покажи мені.	Show me.
756	Десяти тисяч єн вистачить?	Will ten thousand yen do?
757	Є повідомлення?	Is there a message?
758	Занадто пізно.	It is too late.
759	Немає ніяких богів.	There are no gods.
760	Нічого нового.	Been there, done that.
761	Перепрошую?!	I beg your pardon?!
762	Кидайте зброю.	Drop the gun.
763	Ми це зробимо.	We'll do it.
764	Вони знають?	Do they know?
766	Ми досягли нашої мети.	We reached our goal.
767	Боб мій друг.	Bob is my friend.
768	Ох, пробачте.	Oh, I'm sorry.
769	Я бачу світло.	I can see the light.
770	Ось рішення.	This is the solution.
771	Вам не зрозуміти.	You can't understand.
772	Що з цими людьми не так?	What's wrong with these people?
773	Я працюю вранці.	I work in the morning.
