rank	sentence	english
99	اس کے لیے کوئ ثبوت ہے؟	Is there some basis for this?
101	میں نے بھی جانا ہے۔	I'd like to go, too.
102	ہم کوشش کرے گے۔	We'll try.
103	تمہاری ماں بس راستے میں ہو گی۔	Your mother will be back before long.
104	کیوں؟ کیا ہوا؟	Why? What's wrong?
105	میرا خیال ہے یہ ممکن ہے۔	I suppose that's possible.
106	رات کو دیر نہ جاگو۔	Don't stay up late at night.
107	مجھے کوئی وجہ نظر نہیں آ رہی۔	I see no reason.
108	مجھے کچھ دن دو۔	Give me a day or two.
109	اسے بار بار پڑھو۔	Read it again and again.
110	بس تھوڑی دور ہے۔	It's just a little further.
111	تم نیكی كرتے جاعو اس كا سله تمهیں خدا دے گا	Keep doing good deeds, God will give you the reward.
112	میں سونے کیلئے بستر پر لیٹ چکا ہوں	I have to go to bed.
113	بس تھوڑی دور ہے۔	It's just a little further.
114	پارکنگ کی جگہ میں کتنی گاڑیاں ہیں؟	How many cars are there in the parking lot?
115	ہم انتظار کرے گے۔	We'll wait.
116	اس کا مطلب کیا ہو سکتا ہے؟	What could he mean?
117	انگریزی پوری دنیا میں پڑھای جاتی ہے۔	English is studied all over the world.
118	کیا تم بہار کے لیے تیار ہو؟	Are you ready for spring?
119	کیا تم بینگلی صاحب کو جانتے ہو؟	Do you know Mr. Bingley?
120	ابھی ختم کیا ہے۔	Just finished it.
121	اپ کو لغت استعمال کرنا آتی ہے؟	Do you know how to use a dictionary?
122	ہمیشہ اپنی نیت صاف رکھو.	Always keep your intentions clean.
123	یہ ایک بالکل نیا پڑوڈکٹ ہے۔	It is a brand new product.
124	موٹی نہ ہونا۔	Stay thin.
125	وہ کہ کر کیا میں پاگل لگتا ہوں؟	Does that make me sound like a crazy person?
126	وہ جنگ کے خاتمہ تک زندہ نہیں رہ سکا۔	He did not live to see the end of the war.
127	اس کا والد ایک انگریز مڈل کلاس آدمی ہے۔	Her father is a middle-class English man.
128	مجھے نہیں معلوم۔	I don't know.
129	نیا سال مبارک۔	Happy New Year!
130	واقعی کام آتا ہے۔	It really comes in handy.
131	آج بہت گرمی ہے۔	It's very hot today.
132	میں ہنسے بغیر نہیں رہ سکتا تھا۔	I couldn't keep from snickering.
133	شاید ہم کام کریں۔	Maybe we're gonna work.
134	زندگی مشکل ہے۔	Life is hard.
135	مجھے یہ نہیں یاد۔	I don't remember that.
136	وہ سونے چلا گیا ہے کیونکہ وہ تھکا ہوا تھا.	He went to bed because he was tired.
137	میری کم عقلی تھی۔	I've been foolish.
138	میرا سر پھٹ رہا ہے۔	My head is exploding.
139	تعلیم سب کے لیے ضروری ہے۔	Education is necessary for all.
140	مجھے روک پسند ہے۔	I love rock.
141	آپ کیسے ہو ؟	How are you?
142	ہنس کو اشارے سمجھ آتے ہیں۔	Swans understand signs.
143	اس نے فون نہیں کیا۔	He hasn't called.
144	ابھی ختم کیا ہے۔	Just finished it.
145	خود غرض خود لئے جیتے ہیں۔	The selfish live for themselves alone.
146	مجھے کسی بھی چیز سے ڈر نہیں لگتا۔	I'm not afraid of anything.
147	انہوں نے گفتگو شروع کی۔	They entered into a discussion.
148	ایک منٹ ٹھہر جائو۔	Wait a minute, please!
149	مجھے اندر آنے دو۔	Let me in.
150	وہ غلط قسم کے بچوں کے ساتھ اٹھتا بیٹھتا ہے۔	He hangs around with the wrong group of kids.
151	ادھر مت آنا۔	Don't come here.
152	قطع قلامی معاف۔	I'm sorry to disturb you while you're talking.
153	کھانے کی خوشبو بہت اچھی ہے۔	The dish smells good.
154	ٹام خوش نہیں لگ رہا۔	Tom looks unhappy.
155	بہتر ہے کہ تم یہی رک جائو۔	You had far better stay here.
156	ایک نظر ڈالتے ہیں!	Let's take a look.
157	وہ مطمئن نہیں ہوئے تھے کیا؟	Weren't they satisfied?
159	میں انہیں آج مل رہا ہوں۔	I'm seeing them tonight.
160	ان کے تین بچے ہے۔	They have three children.
161	تم میرا دوست ہو	You are my friend.
162	صحیح، تم جیت گےٴ۔	OK, you win.
163	میرے شہر کا نام جہلم ہے۔	The name of my city is Jhelum.
165	میں سمجھ آگئی ہے کہ اس مسئلہ کو کیسے حل کرنا ہے۔	I understand how to solve the problem.
166	آخر کار وہ آ ہی گیا۔	At last he came.
167	ڈاکٹر ابھی موجود نہیں ہے۔	The doctor is not available now.
168	یہ بہت بڑا ہے۔	This is too big.
169	سمی قاہرہ آیا	Sami came to Cairo.
170	کاش میں جوان ہوتا!	I wish I were young.
171	میں تم سے محبت کرتا ہوں۔	I love you.
172	مجھے کافی پسند ہے۔	I like coffee.
173	جہاں حیات ہو، اُمید ہے۔	Where there's life, there's hope.
174	جھار آئی اور اُجاڑ کر گئی	Winter came and made all barren.
175	میرے چار بچے ہے۔	I have four children.
176	برعکس بھی سچ ہے۔	The opposite is also true.
177	میں آپ کے بھائی سے بڑا ہوں۔	I am older than your brother.
178	تم نے مجھ سے شادی کرنے کا وعدہ کیا۔	You promised to marry me.
179	ٹام اور مریم نے اپنے آپ کو خود قتل کیا۔	Tom and Mary killed themselves.
180	مجھے کیا کہنا چاہیے؟	What should I say?
181	بہت خوبصورت نام ہے تمہارا۔	You have a beautiful name.
182	وہ ڈاکٹر نہیں ہے۔	He is not a doctor.
184	جان ہے تو جہان ہے۔	Where there's life, there's hope.
185	تم میری زندگی کے سب سے زیادہ اہم شخص ہو۔	You are the most important person in my life.
186	میرا ہاتھ پکڑو۔	Grab my hand.
187	ٹام لڑکا ہے، نا ؟	Tom is a boy, isn't he?
188	تم میری زندگی کے سب سے زیادہ اہم شخص ہو۔	You are the most important person in my life.
189	اپنا پاسپورٹ دکھائیے گا۔	Passport, please.
190	بس تھوڑا سا صبر اور۔	Just a little more patience.
192	بس تھوڑا سا صبر اور۔	Just a little more patience.
193	بھیڑیے عام طور پر لوگوں پہ حملہ نہیں کرتے۔	Wolves don't usually attack people.
194	وہ زمین پہ کھڑا ہوا تھا۔	He was standing on the floor.
195	کوئی بھی میرا ملک نہیں بھولتا۔	Nobody forgets my country.
196	وہ ایک قابل اعتماد رسائ ہے۔	That's a reliable approach.
197	یہ کہانی دوسرے سے زیادو مزیدار ہے۔	This story is by far more interesting than that one.
198	میں دوبارہ کب آئو؟	When should I come again?
199	کل ملتے ہیں۔	See you tomorrow!
200	جلدی جواب دو۔	Come on, answer quickly.
201	وہ پانچ دن کے لئے اسکول سے غیر حاصر تھی۔	She's been absent from school for five days.
202	انسان وه هے جس كی دل میں احساس هے	A human is one in whose heart is feeling.
203	ٹوم بے بسی محسوس کر رہا تھا۔	Tom felt powerless.
205	ایک سیکنڈ، گولی مت مار!	Wait, don't shoot!
207	لائنوں کے درمیان زیادہ فاصلہ دو۔	Leave more space between the lines.
209	کھانا کہاں ہے؟	Where's the food?
210	آپ کیا پینے چاہتے ہیں، جناب؟	What would you like to drink, sir?
211	دروازے پہ کھڑی عورت کون ہے؟	Who's the lady at the door?
212	وہ لڑکی رونے شروع ہو گئی۔	The girl broke into tears.
213	وہ ایک قابل اعتماد رسائ ہے۔	That's a reliable approach.
214	وہ تھوڑا خوبصورت ہے۔	He's kind of cute.
216	ٹام گھر پہ ہے۔	Tom's home.
217	مختلف لوگوں کے مختلف خیالات ہیں۔	Different people have different ideas.
218	اے ٹی ایم خراب ہے۔	The ATM is out of order.
219	کیا ہم عدم میں سے کچھ بنا سکتے ہیں؟	Can we create something out of nothing?
220	سانپ زندہ ہے یا مر گیا ہے؟	Is the snake alive or dead?
221	یہ آخری جملہ ہے۔	This is the last sentence.
222	اتنا بہنگم نہ بن۔	Don't be crude.
223	آپ کی کونسی گاڑی ہے؟	Which car is yours?
224	یہ گلی آگے سے بند ہے۔	This is a dead-end alley.
225	وہ غیر ملکیوں سے بات کرنے کا عادی ہے۔	He is used to talking to foreigners.
226	مجھے پتا ہے کہ تم امیر ہو۔	I know that you are rich.
227	غلطی نہ کرنا۔	Don't make a mistake.
228	کیپشن غلط ہیں۔	The captions are wrong.
229	وہ بڑے گھر میں رہتی ہے۔	She lives in a large house.
231	ہم خاندان ہیں۔	We are family.
233	دل بڑا بے ایمان ہے	The heart is very unfaithful.
234	سب لڑکے بھاگ گیے	All the boys ran away.
236	اس کہانی کا مقصد آپ کو ڈینٹسٹ سے ڈرانا نہیں ہے	The purpose of this story isn't to scare you away from your dentist.
238	نہیں، آسان نہیں ہے۔	No, it's not easy.
239	جہاں زندگی ہو، وہاں امید ہے۔	Where there's life, there's hope.
240	میں راستے میں ہوں أبھی۔	I'm on my way now.
241	جلدی جواب دو۔	Come on, answer quickly.
243	بڑی مہربانی۔	Thank you very much.
244	میں کل فلم دیکھنے نہیں جا رہا۔	I'm not going to the movies tomorrow.
245	کیا میرے اوپر اشتباہ ہے؟	Am I under suspicion?
246	دروازے پہ کھڑی عورت کون ہے؟	Who's the lady at the door?
248	اتاترک ۱۸۸۱ صدی عیسوی میں پیدا ہوئے۔	Ataturk was born in the year 1881 A.D.
249	مجھے لگا کہ چیزیں بدلنے والی تھیں۔	I thought things would change.
251	آرام سے کام کرو۔	Work slowly.
252	افسوس ہے کہ وہ اتنے لمبے عرصے سے بیمار ہے۔	It is sad that he has been sick for such a long time.
253	وہ اس کے قریب کھڑی ہو گئی۔	She stood close to him.
254	وہ ایک جھوٹ تھا۔	It was all a big lie.
256	تمہیں پیسے چاہیئے؟	Do you want money?
257	پیسے ادھار لینا میرے اصولوں کے خلاف ہے۔	It is against my principles to borrow money.
258	میرے چار بچے ہے۔	I have four children.
260	میں نے خبر سن کے سکھ کا سانس لیا۔	I felt very relieved when I heard the news.
261	میرے دادا اور دادی دونوں فوت ہو چکے ہیں۔	Both my grandfather and grandmother are dead.
262	میں معذرت چاہتا ہوں۔ میں یہاں اجنبی ہوں۔	I am sorry. I am not from here.
265	یہ ہمارا چھوٹا راز ہی رہنا چاہئے تھا۔	That was supposed to be our little secret.
266	میں ٹام کا لنگوٹیا یار ہوں۔	I'm a childhood friend of Tom's.
267	تم نے دادا ابو کی ویل چیئر دیکھی ہے؟	Did you see grandpa's wheelchair?
268	تحفہ دینے کا بہت شکریہ۔	Thank you for your present.
269	آخر کار وہ آ ہی گیا۔	At last he came.
270	اصل میں میں یونیورسٹی ٹیچر ہوں۔	I'm actually a university teacher.
271	میں اس کو ثابت کر سکتا ہوں۔	I can confirm this.
273	تم مجھے خون دو ، میں تمھیں آزادی دونگا ۔	Give me your blood, I will give you freedom.
274	وہ ضرور امتحان میں پاس ہوگا۔	He is likely to pass the examination.
275	اور کوئی طریقہ نہیں ہے۔	No other way.
276	آپ کے پاس جدھر مرضی سفر کرنے کی اجازت ہے۔	You have the freedom to travel wherever you like.
277	وہ اس کے بارے میں فکر مند ہیں۔	They're concerned about him.
278	چیزوں کو جلد میں مت کرو۔	Don't rush things.
279	کیا تم مجھے اب سن سکتے ہو؟	Do you hear me well now?
280	مگر بہت بہت مشکل ہے۔	But that's very, very difficult.
282	اس سوال کا جواب بہت آسان ہے۔	That question is easy to answer.
283	کیا کسی کو پتہ ہے کہ میرا بیٹا کدھر ہے؟	Does someone know where my son is?
284	بس یہ اسی طرح ہے۔	That's just the way it is.
289	اس آدمی کو سزائے موت دی گئی ہے۔	The man was given a life sentence.
291	میں معافی چاہتا ہوں۔ میں یہاں اجنبی ہوں۔	I am sorry. I am not from here.
292	تم ایک اچھے بچے ہو۔	You are a good boy.
293	آئو ٹام کا شکریہ ادا کرے۔	Let's thank Tom.
294	اپنی نییت صاف رکو	Keep your intentions pure.
295	بیلجیم فرانس جتنا برا نہیں۔	Belgium is not as big as France.
296	میں تمہیں کم از کم گلے لگا لوں؟	Can I at least hug you?
297	ہوائی کی شام بہت خوبصورت ہے۔	The evening in Hawaii is very beautiful.
298	میں نے اس گیت کا فرانسیسی ورژن سنا ہوا ہے۔	I've heard the French version of this song.
300	کبھی کبھی صرف سر ہلانا کافی ہوتا، کسی کو اپنی توجہ سے سن رہے ہیں۔	Sometimes a nod is enough to show someone that you're listening attentively.
303	وہ دل بھینک ہے۔	He's a philanderer.
304	اس کی ایک گاڑی نیلی ہے اور باقی لال ہیں۔	One of her cars is blue and the others are red.
306	وہ وہاں دس گھنٹے میں پہنچ جائے گا۔	He'll get there in ten hours.
308	کمپیوٹر میں معلومات کا اندراج کرو۔	Enter the information into the computer.
309	وہ ایک اچھے خاندان سے تعلق رکھتی ہے۔	She comes from a good family.
310	وہ اپنے بچوں کا خیال نہیں کرتا۔	He does not take care of his children.
311	ہمارا دفتر عمارت کے شمال جانب ہے۔	Our office is on the northern side of the building.
312	آپ کی مادی زبان کیا ہے؟	What is your mother tongue?
315	میرا پین چوری ہو گیا ہے۔	My pen has been stolen.
316	یہ ایسی بات نہیں ہے، جس کا میں مذاق اڑاتا۔	That's not something I would joke about.
317	مجھ سے شادی کروگی؟	Will you marry me?
319	چیزوں کو جلد میں مت کرو۔	Don't rush things.
320	اس کی مشکل کا کوئی حل نظر نہیں آ رہا تھا۔	There seemed to be no answer to the problem.
322	وہ بینک کے اندر گیا۔	He went into the bank.
323	کیا وہ سو رہی ہے؟	Is she sleeping?
324	کمرے سیاہ ہے۔	The room is dark.
325	کتابیں پڑھ کے اسے بہت خوشی ملتی ہے۔	Reading is a great enjoyment to him.
326	وہ ہماری پہلی ملاقات تھی۔	That was our first encounter.
327	مجھے پتہ تھا کہ چال ہے۔	I knew it was a trick.
328	فوج کے پاس کافی اسلحہ تھا۔	The troops had plenty of arms.
329	طوفان کے نتیجے میں افریقہ کے بہت سے لوگ ہلاک ہو گئے تھے۔	Many people in Africa were killed as a result of the storm.
330	وہ آج کل اپنے والدین کا کہنا نہیں مان رہا۔	These days he disobeys his parents.
332	ہم نے اس بات کو معمولی سمجھا کہ اسے سزا مل گئ۔	We took it for granted that he had been punished.
333	روسی آسان زبان نہیں ہے۔	Russian is not an easy language.
334	ہمیں دو کپ چائے اور ایک کپ کافی لا دینا۔	Please bring us two cups of tea and one cup of coffee.
335	میڈم تھومس ہمیں تاریخ پڑھاتی ہے۔	Miss Thomas teaches us history.
336	میں کھیل رہا ہوں۔	I am playing.
337	جہاز دس منٹ میں اڑ جائے گا۔	The plane takes off in ten minutes.
338	میرے پاس ایک پیغام ہے جو تم نے پہنچانا ہے۔	I have a message I want you to deliver.
339	زندگی مشکل ہے۔	Life is hard.
343	میں وہی پہ تھا جب بم دھماکہ ہوا تھا۔	When the bomb exploded, I happened to be there.
344	وہ ہر صبح دوڑتا ہے۔	He goes running every morning.
345	ٹام عجیب ہے۔	Tom's strange.
346	سیب کا ادھا حصہ گل سڑ چکا تھا۔	Half of the apple was rotten.
348	وہ اس کی بیوی ہو گی۔	That woman must be his wife.
350	میں جولی کو الوداع کہنے ہوائ اڈا گیا۔	I saw Julie off at the airport.
351	حب وہ کمرے میں داخل ہوئی تو وہ کھڑا ہو گیا۔	When she entered the room, he stood up.
352	وہ کوئی عام طافان نہیں تھا۔	That was no ordinary storm.
353	تم نے تو فیصلہ نہیں کر لیا نہ جانے کا؟	You've already decided not to go, haven't you?
354	ٹریفک حادثہ کیسے پیش آیا؟	How did the traffic accident happen?
355	آپ ذرا تفصیل میں جا سکتے ہیں؟	Could you please elaborate?
356	اس ہفتے کو تم کیا کر رہے ہو؟	What'll you be doing over the weekend?
357	آپ کا در عمل بلکل حیران کن نہیں تھا۔	Your reaction wasn't surprising at all.
359	چند دن کی چھٹی لے لو۔	Take a few days off.
360	میں وہ خاکہ دیکھنا چاہتا ہوں۔	I want to see that diagram.
361	وہ اکیلے رو رہی تھی۔	She was weeping alone.
362	وہ چھوٹا اور ہلکا ہے۔	It's compact and lightweight.
363	میرا باپ چین کو جا رہا ہے۔	My father is going to China.
367	ایک بچہ گُم ہو گیا ہے۔	A child is missing.
368	تمھیں کھڑے ہونے کی ضرورت نہیں ہے۔	You needn't stand up.
370	میں نے خبر سن کے سکھ کا سانس لیا۔	I felt very relieved when I heard the news.
371	یہ اچھا سودا ہے۔	It's a real bargain.
372	میں نے اگلے کمرے میں دیکھا۔	I looked into the next room.
373	یہی ڈاکٹر کا حکم ہے۔	That's just what the doctor ordered.
374	میں اکیلے سفر کرنا چاہو گا۔	I would like to travel alone.
375	ٹام سے تم فون پہ رابطہ کر سکتے ہو۔	Tom can be contacted by phone.
378	میں ٹوم کو نہیں شامل کرنا چاہتا ہوں۔	I don't want to involve Tom.
379	اس کو اپنی قسمت قبول کرنا پڑی۔	She had to accept her fate.
381	امریکیوں نے اپنا فوجی سامان طالبان کو سونپ دیا۔	The Americans surrendered their military equipment to the Taliban.
384	میں جاننا چاہتا ہوں۔	I want to know.
387	انسان وه هے جس كی دل میں احساس هے	A human is one in whose heart is feeling.
391	مجھے بس سے ڈر لگتا ہے۔	I'm scared of the bus.
392	اب نہیں تو، کب؟	If not now, when?
393	ٹام نے اپنے تمام مسائل کا زمہ دار مریم کو ٹھہرایا ہے۔	Tom blames Mary for all of his problems.
394	انٹرنیٹ کس کام کا ہے؟	What use is the internet?
397	تم حقیقت پسند ہو۔	You're realistic.
398	قیامت آ چکی ہے۔	The day of judgment has arrived.
401	ٹام اس ریستوران میں تب سے جا رہا ہے جب سے وہ نوجوان ہوتا تھا۔	Tom has been eating at that restaurant since he was a teenager.
402	میری ہارڈ ڈرائیو تقریبا پوری بھڑھ گئی ہے۔	My hard drive is almost full.
403	آپ کا کیا حال ہے ؟	How are you?
404	کل ملاقات ہوتی ہے۔	See you tomorrow!
405	برائے مہربانی، یہاں دستخط کرے۔	Sign here, please.
408	یہ ایک حالیہ تصویر ہے؟	Is it a recent picture?
409	کیا وہ کالا بیگ آپ کا ہے؟	Is that black bag yours?
411	میل ویسا ادمی نہیں	I'm not that kind of guy.
413	صفحہ نمبر دس سے رجوع کرے۔	Please refer to page ten.
414	ممکن ہے کہ وہ آجائے گی۔	She'll probably come.
415	آگ میں ۱۳ زندگیاں ضائع ہو گئی۔	The fire took 13 lives.
416	ٹام پانی پیتا ہے۔	Tom drinks water.
417	کتاب سفید ہے۔	The book is white.
419	اس کو اپنی قسمت قبول کرنا پڑی۔	She had to accept her fate.
422	نیا سال مبارک۔	Happy New Year!
423	برائے مہربانی سب کو بتادو کہ میں معزرت خواہ ہوں۔	Please tell everyone I'm sorry.
424	ہم امن پسند لوگ ہیں	We are pacifists.
425	میں کل ضرور آؤوں گا۔	I'll certainly come tomorrow.
428	مجھے آپ سے پیار ہے۔	I love you.
429	دفعہ ہو جائو۔	Beat it.
431	پناہ گزین پل کے نیچے چھپ گئے۔	Refugees hid under the bridge.
432	لڑکیوں مین ٹوم مقبول ہے۔	Tom is popular with girls.
433	ٹھیک، تم جیت گےٴ۔	OK, you win.
434	ٹام بوریت کا شکار ہو رہا ہے۔	Tom's bored.
435	وہ کون سے رنگ کے ہیں؟	What color are they?
437	رہنما لوگ سماج کی خدمت کرتے ہیں۔	Leaders serve society.
438	اس کی کتاب جلدی سے بہت مشہور ہوئی۔	Her book quickly became a bestseller.
439	اس کی صورت حال میں روشنی کی کوئی رمق نہیں دیکھتا ہے۔	He sees no glimmer of light in his situation.
441	میں فٹ بال روزانہ کھیلتا ہوں۔	I play football every day.
443	اس کے لیے کوئ ثبوت ہے؟	Is there some basis for this?
444	"کیلانتان" مغربی ملائیشیا کی ایک ریاست ہے۔	Kelantan is one of the states in West Malaysia.
448	ملزم کی شناخت ڈین اینڈرسن کے نام سے ہوئی ہے۔	The victim was identified as Dan Anderson.
449	میں وہی پہ تھا جب بم دھماکہ ہوا تھا۔	When the bomb exploded, I happened to be there.
450	میں شام کو انگریزی پڑھو گا۔	I'm going to study English this afternoon.
451	اس بچے کا جسم مظبوط اور تندرست ہے۔	This child's body is strong and healthy.
453	ادھر نہ آنا۔	Don't come here.
456	ہم نے کئی چیزوں پر بات کی۔	We talked about many things.
458	وہ پہلا بندہ تھا جس نے کوہ فجی کو سردیوں میں سر کیا۔	He was the first man to climb Mt. Fuji in winter.
459	ٹوم کو خوش نصیبی کا چوٹ پڑا۔	Tom had a stroke of good luck.
461	درخواست دہندگان سے گزارش ہے کہ وہ خود آکے اپنی درخواست جمع کرائے۔	Applicants are requested to apply in person.
462	أپنے نام کو فہرست میں لکھ دیں أور پھر اگلے شخص کو بھیج دیں۔	Put down your name on the list and pass it on to the next person.
463	تینوں لڑکوں کو انعام ملے گا۔	Each of the three boys got a prize.
464	بِل، دروازہ دیکھ کے آوٴ۔	Bill, answer the door.
467	سیٹو پل کتنا لمبا ہے؟	How long is the Seto Bridge?
468	مجھے مزہ آرہا ہے۔	I'm enjoying this.
470	چار لڑکے سڑک پر جا رہے ہیں۔	Four boys are making their way along the street.
471	اس نے دروازہ کو دھکا دے کر بند کیا۔	She pushed the door shut.
473	تمہیں مجھے بتانا ہوگا۔	You must tell me.
474	میں نے اس کاروبار سے اپنے ہاتھ صاف کر لیئے ہے۔	I washed my hands of the whole business.
475	تمہیں خطرہ ہے۔	You're in danger.
476	ہماری ہر گفتگو لڑائی پہ ختم ہوتی ہے۔	Our conversation always ends in a quarrel.
477	گیند کو دونوں ہاتھوں سے پکڑو۔	Hold the ball with both hands.
478	وہ لڑکی کوئی موسیقی صلاحیت نہیں رکھتی تھی۔	The girl lacked musical ability.
479	میں جرمن نہیں بول سکتا۔	I can't speak German.
481	سارے بڑے غور سے سن رہے تھے۔	Everyone was listening very carefully.
482	مجھے حیرت ہے کہ تم نے انعام جیت لیا ۔	I'm surprised that you won the prize.
485	مستورات حضرات سے پہلے۔	Ladies before gentlemen.
488	ٹام واپس جیل جا رہا ہے۔	Tom is going back to jail.
489	ٹام تم سے نفرت کرتا ہے۔	Tom hates you.
490	پتہ نہیں وہ کیوں اتنی پریشان ہے۔	I wonder why she is so worried.
491	کمیٹی میں تین مرد اور سات عورتیں ہیں۔	The committee is composed of three men and seven women.
492	وہ بیمار تھا، اسی لئیے سارے چپ تھے۔	He was ill, so they were quiet.
493	وہ ایک بین الاقوامی بینک میں مترجم ہے۔	He is an interpreter in an international bank.
494	آسمان میں ایک بھی بادل نہیں ہے۔	There wasn't a cloud in the sky.
496	وہ پورا دن مصروف رہا ہے۔	He has been working all day long.
499	کمیٹی میں تین مرد اور سات عورتیں ہیں۔	The committee is composed of three men and seven women.
500	میں اسکول جانا نہیں چاہتا ہوں۔	I don't want to go to school.
501	نیا سال مبارک۔	Happy New Year!
502	میں نے نئی کار خرید لی ہے۔	I bought a new car.
504	میں انکار نہ کر سکا۔	I couldn't refuse.
505	ٹام کمزور ہے۔	Tom's weak.
506	تمھارے خاندان میں کتنے افراد ہے؟	How many people are there in your family?
