rank	sentence	english
100	টম সাহায্য করলো।	Tom helped.
101	টম আপনাকে দেখলো।	Tom saw you.
102	ও ভালো মানুষ।	He's a good person.
103	তা কীভাবে সম্ভব?	How is that possible?
104	আমি টমের মা।	I'm Tom's mom.
106	আমার দিকে আসো।	Come towards me.
107	আমার সময় দরকার।	I need time.
108	আপনি সেই চিকিৎসক।	You're the doctor.
109	উনি আসলে ম্যানেজারই নন।	He is actually not the manager.
110	এখন শুরু কর।	Start now.
111	টম ওটা জানে।	Tom knows it.
112	আমি সত্যিই দুঃখিত।	I really am sorry.
113	কি চমৎকার দিন!	What a lovely day!
114	এটার মানে কী?	What does it mean?
115	তোর বয়স কত?	What is your age?
116	টম তোমাদের দেখলো।	Tom saw you.
117	আমাকে বিশ্বাস কর।	Trust me.
118	দরজা বন্ধ করুন।	Please close the door.
119	আমি বরাবরই এমন।	I've always been like this.
120	নিজের কাজ করো।	Do your own job.
121	তার কারণ তুই একজন মেয়ে।	That's because you're a girl.
122	তার বয়স আট বছর।	He is eight.
123	টমের উপর নজর রাখো।	Keep an eye on Tom.
124	ও চেষ্টা করে।	He tries.
125	তারপর তারা অভিবাসী হয়ে বাংলাদেশে এসেছে।	Then they came to Bangladesh as immigrants.
126	নিয়ম হল নিয়ম।	Rules are rules.
127	কিছুই হয় নি।	Nothing happened.
129	কোনো ভুল নেই।	There's no mistake.
130	সবাই টাকা দিলো।	Everybody paid.
131	আমি বুঝতে পারলাম।	I get it.
132	আজ বৃহস্পতিবার।	Today is Thursday.
133	টম ভাইরাসের মতো।	Tom is like a virus.
134	টম চোরটাকে ধরে ফেললো।	Tom caught the thief.
135	এটা কখনো হয়নি।	It never happened.
136	টমের শরির খারাপ।	Tom is sick.
137	তুমি কেমন আছো?	How are you?
139	পোদ মারা খা!	Get fucked in the ass!
140	আমি চা পছন্দ করি।	I like tea.
141	সেখানে বসুন।	Sit there.
142	এই নাও বিলটা।	Here is the bill.
143	ছাদের সমস্যা আছে।	There are problems with the roof.
144	দেখে গাড়ি চালাও।	Drive carefully.
145	টম তিন দিন পর মারা গেলো।	Tom died three days later.
146	টম এখানে থাকে।	Tom lives here.
147	জীবন সুন্দর।	Life is beautiful.
148	আমি তখন একা ছিলাম।	I was alone at that time.
149	কোনো ভুল নেই।	There's no mistake.
150	এটা আমার ভাই।	This is my brother.
151	টম ওখানে আছে।	Tom is there.
152	তুমি না আসা পর্যন্ত আমি এখানে থাকব।	I'll stay here till you get back.
153	টমও নতুন শিক্ষার্থী	Tom is also a new student.
154	আমি পরে ফিরে আসবো।	I'll be back later.
155	ওরা চেঁচালো।	They yelled.
156	আমি প্রতিবছর যাই।	I go every year.
157	অন্য কোনো উপায় তো থাকবে।	There must be another way.
158	অনুমান করুন।	Make a guess.
159	পার্কে অনেক লোক ছিল।	There were a lot of people in the park.
160	টম যখন শুনলো যে মেরি আরে জন বিয়ে করেছে তখন তাকে দেখে বেশ অবাক মনে হয়েছিলো।	Tom seemed quite surprised when he heard that Mary and John had gotten married.
161	টমকে ফোন করো।	Call Tom.
162	সে তার বন্ধু।	He's her friend.
163	সে তার হাত নাড়ছে।	He's waving his arms.
164	ওই লোকটা টম।	That man is Tom.
165	সে এমনভাবে কথা বলে যেন সে সব জানে।	He talks as if he knew everything.
166	এটা সত্যি নয়।	This is not true.
167	জীবন সুন্দর।	Life is beautiful.
168	আমাকে বল কি চাস।	Tell me what you want.
169	চিন্তা করার কিছু নেই।	There is nothing to worry about.
170	তারা সে সম্পর্কে সঠিক ছিলো।	They were right about that.
171	আপনার ছেলে কি করে?	What does your son do?
172	এইসব এত জটিল।	This is all so complicated.
173	আমি জনসাধারণের সামনে অপমানিত হলাম।	I was humiliated in public.
174	ধাঁধা মজার জিনিস।	Puzzles are fun.
175	এটি আসল হীরা।	This is a real diamond.
176	হ্যালো, আপনি কেমন আছেন?	Hello, how are you?
177	অপেক্ষা করবে না।	Don't wait.
178	ক্ষমা করবেন।	I'm sorry.
179	সবকিছু তৈরি।	Everything is ready.
180	টমের জেতা উচিত ছিলো।	Tom should've won.
181	এটা রুচির ব্যাপার।	It is a matter of taste.
182	তুমি কি নিচে আসবে?	Are you coming down?
183	তুমি নিশ্চিত তো?	Are you sure?
184	বৃষ্টি হলে কী করবেন?	What are you going to do if it rains?
185	আপনি খানিক কফি বা অন্য কিছু চান?	Would you like some coffee or something?
186	টম সম্ভবত প্রথম হবে।	Tom will probably be first.
187	যা এখান থেকে!	Get lost!
189	এটার দাম কত?	How much is it?
190	কে জানতে চায়?	Who wants to know?
191	টম ওদের দেখলো।	Tom saw them.
192	আমি দুই দিন আগে যৌনমিলন করেছি।	I last had sex two days ago.
193	সবকিছু তৈরি।	Everything is ready.
194	জন মন দিয়ে শুনলো।	John listened carefully.
195	উনি আসতে পারেন।	He can come.
196	আমি একদম পাগল।	I'm so mad.
197	নাই মামার চেয়ে কানা মামা ভালো।	Better a small fish than an empty dish.
198	কথা বলা যাক।	Let's talk.
199	টম বাইরে আছে।	Tom is outside.
200	এটা বেশ ভালো।	It's quite good.
201	কে তাকে গুলি করেছে?	Who shot her?
202	কথা বলা যাক।	Let's talk.
203	আপনি আগে যান।	You go first.
204	এগুলো স্পর্শ করবেন না।	Don't touch these.
205	ও আমার থেকে ছোট।	He's younger than me.
206	আমার এক মিনিট দরকার।	I need a minute.
207	আমরা মজা করেছি।	We did have fun.
208	আশা করি টমও আসবে।	I hope Tom comes as well.
209	আমি তোকে চিনি।	I know you.
210	আমি এবার যাবো।	I'm going to go.
211	আরও চেষ্টা কর।	Try hard.
212	পুলিশ ডাকুন!	Call the police!
213	ফিলিস্তিন দীর্ঘজীবী হোক!	Long live Palestine!
214	যারা থাকতে চায় থাকতে পারে।	Those who want to stay can stay.
215	তা কীভাবে সম্ভব?	How is that possible?
216	পুলিশ! অস্ত্র ফেলে দাও!	Police! Drop your weapon!
217	টম দৌড়ে উপরে গেলো।	Tom rushed upstairs.
218	টম মাথা নাড়লো।	Tom nodded.
219	সে কাউকে খুন করেনি।	She didn't murder anyone.
220	এখানে কেউ আসে নি।	No one has been here.
221	আমার সঙ্গে আস।	Come with me.
222	মাত্র একটি ভাষা যথেষ্ট নয়।	One language is never enough.
223	যদি ওটা বাজে, নোংরা অথবা ভুল কাজ না হয়ে, তাহলে ঠিক আছে।	If it isn't a bad, dirty, or wrong thing, then it's alright.
224	কষ্ট করলে কেষ্ট মেলে।	No pain, no gain.
225	টম আমার ভাইদের মাঝে সবচেইয়ে ছোট।	Tom is my youngest brother.
226	টম আপনাদের দেখলো।	Tom saw you.
227	এটা ব্যবহার কর।	Use this.
228	আমার থেকে তোমার অবস্থা অনেক ভালো।	You're in better shape than I am.
229	ওটা এখনও আমার।	It's still mine.
231	আপনি কি করেন?	What do you do?
232	আমি হেঁটে যাব।	I will go on foot.
233	তবে, বাংলাদেশ এখনো ষড়ঋতুর দেশ।	However, Bangladesh is still a country of six seasons.
234	ইয়াহিয়া সবার সাথে ভালো ব্যবহার করে।	Yahya treats everyone well.
235	এটা আমার বাচ্চা।	This is my baby.
236	উনি হাঁসলেন।	She smiled.
237	টম তাঁর কথা রাখেন।	Tom keeps his word.
238	আমি কখনো তাকে এভাবে দেখিনি।	I've never seen her like that.
239	অত দ্রুত বলবেন না।	Don't speak so fast.
240	টমের কুকুরের প্রতি ভয় ছিলো।	Tom used to be scared of dogs.
241	পর্দা বন্ধ থাকায় আমি ভিতরে দেখতে পাচ্ছি না।	I can't see in because the curtains are closed.
242	আপনারা দৌড়ান।	You run.
243	যুদ্ধ এখন শেষ।	The war is over.
244	আমি রোবট নই।	I'm not a robot.
245	আমার চা ভালো লাগে।	I like tea.
246	সবাই, দয়া করে শান্ত হোন।	Everybody, please calm down.
247	শুভ সন্ধ্যা।	Good evening.
248	এটি আসল হীরা।	This is a real diamond.
249	লায়লা পুলিশে খবর দিয়েছিল।	Layla notified police.
250	আমরা একবার চেষ্টা করেই দেখি!	Let's give it a try.
251	আমি খুব খুশি।	I'm so happy.
252	আপনি কী চান?	What do you want?
253	এটা আর হওয়ার কোনো সুযোগ নেই।	There's no chance of this happening again.
254	তা কীভাবে সম্ভব?	How is that possible?
255	আপনি ঠিক আছেন?	Are you all right?
256	এটা কি যথেষ্ট?	Is this enough?
257	দরজা খুলো না।	Don't open the door.
258	পালিয়ে যাওয়ার পথ নেই।	There is no escape.
259	টিভি কাজ করে কিনা তা পরীক্ষা করা যাক।	Let's check if the TV works.
260	আমার তিন জোরা মোজা চাই।	I want three pairs of socks.
261	টম চোখ মারলো।	Tom winked.
262	টম ভেতরে আছে।	Tom is inside.
263	আমি এমন সব কাজ করেছি যাতে আমি গর্বিত নই।	I've done things I'm not proud of.
264	টম এখানেই কোথাও থাকে।	Tom lives around here somewhere.
265	ভালো প্রশ্ন!	Good question!
266	তোমার উত্তর ভুল।	Your answer is wrong.
267	টম মারাত্মক ভাবে ভূল।	Tom is dreadfully wrong.
268	আমরা কি প্রস্তুত?	Are we prepared?
269	কি চমৎকার দিন!	What a lovely day!
270	এটা খাঁটি সোনা।	It is pure gold.
271	খাবার ঘরটা কখন খোলে?	What time does the dining room open?
272	আমাকে চেড়ে দে।	Leave me.
273	আপনি কী করেছেন?	What have you done?
274	আমি গরম পানি চাই।	I want hot water.
275	আমি কেবল ফেরত এসেছি।	I've just come back.
276	আমি কোনো শব্দ খুজে পাচ্ছি না।	I'm at a loss for words.
277	ক্ষমা করবেন।	I'm sorry.
278	আমি এই সমস্যায় সময় নষ্ট করতে চাই না।	I don't want to waste time on this problem.
279	পিজারো কাকে হত্যা করেছিল?	Who did Pizarro kill?
280	নিয়মগুলো সহজ।	The rules are simple.
281	এটা কোন রাস্তা?	What street is this?
283	দুর্বলদের রক্ষা করুন।	Defend the vulnerable.
284	বাকি সবাই হাসলো।	Everyone else laughed.
285	আমার কাছ থেকে দূরে সরে যান।	Please get away from me.
286	কারো কি গুলি গেলেছে?	Did anybody get shot?
287	আরবি কি কঠিন?	Is Arabic difficult?
290	সোনা তো রাজাদেরও রাজা।	Gold is the king of kings.
291	মন্দিরটি ধ্বংস করে দাও।	Destroy this temple.
292	যেটাই পরম সত্য।	That's the absolute truth.
293	টম কষ্ট করেনি।	Tom didn't struggle.
294	কুকুরটি শেয়ালের পিছনে ছুটল।	The dog ran after a fox.
295	মন দিয়ে শোন।	Listen carefully.
296	মুখ সামলে কথা বল!	Hold your tongue!
297	সবাই মিথ্যা বলে।	Everybody lies.
298	আমার টাকা চুরি হয়ে গেছে।	I had my money stolen.
299	আমি একে লাফ দিতে দেখলাম।	I saw him jump.
300	যেমন বাপ, তেমন ছেলে।	Like father, like son.
301	ঈশ্বর আমাকে ইসলামের দিকে ডাকছে।	God is calling me to Islam.
302	টম আঘাত পাবে না।	Tom won't get hurt.
303	টম খুব কম হাসে।	Tom hardly ever laughs.
304	টমের ওখানে থাকা উচিৎ ছিলো।	Tom should've been there.
305	কার কাছে আছে?	Who has it?
306	টমের জানালার দরজাটা খুলে রাখা উচিৎ হয় নি।	Tom shouldn't have left the window open.
308	আমি টমকে কখনও পাই নি।	I never found Tom.
309	মেন্নাদ দিনে এক হাজার ডলার আয় করে।	Mennad earns a thousand dollars a day.
310	আমাকে এর অর্থ জিজ্ঞেস করবেন না।	Don't ask me what that means.
311	সে শীঘ্রই তার শক্তি ফিরে পাবে।	She'll soon regain her strength.
312	টমকে সিদ্ধান্ত নিতে দিন।	Let Tom make the decisions.
313	ফুটবল খেলা যাক!	Let's play football!
314	আপনি টমকে আমার থেকে অনেক বেশী দিন ধরে চেনেন।	You've known Tom a lot longer than I have.
315	এটা করা বাদ দিয়ে কাজে যাও।	Stop doing that, and get back to work.
316	ছবি তোলাই আমার শখ।	My hobby is taking pictures.
317	আমরা এতে খুশি নই।	We're not happy with this.
318	সকল অ্যান্ড্রয়েডই রোবট।	Every android is a robot.
319	টম কটার সময় ফোন করেছিল?	What time did Tom call?
320	আমার দেরি হয়ে গেছিল।	I was late.
321	আপনার কাজে ফিরে আসা উচিত।	You should get back to work.
322	আমার জানা আছে।	I know.
323	পুলিশ! অস্ত্র ফেলে দাও!	Police! Drop your weapon!
325	উইকিপিডিয়ায় স্বাগতম।	Welcome to Wikipedia.
326	ইচ্ছা থাকলে উপায় হয়।	Where there's a will, there's a way.
327	টম শতভাগ সঠিক।	Tom is 100% correct.
328	আমার পরিবার ধনী।	My family is rich.
329	আমার পা ব্যাথা করছে।	My feet hurt.
330	আপনি এখানে কি জন্যে এসেছেন?	What are you here for?
332	টম মেরি দ্বারা অপদস্ত হয়েছিলো।	Tom was humiliated by Mary.
333	নিজে এসেই দেখো।	Come and see for yourself.
334	আমি টমকে তার জন্মদিনে বিশেষ কিছু দিতে চাই।	I'd like to give Tom something special for his birthday.
335	আজকে কত তারিখ?	What is the date today?
336	মিটিং আজ না কাল?	Is the meeting today or tomorrow?
337	এটা কখন শেষ হয়?	When does it end?
338	আমি ডাক্তার।	I'm a doctor.
339	টম এখানে মাসে তিন-চার বার আসে।	Tom comes here three or four times a month.
340	ওটা কি রক্ত?	Is that blood?
341	আস্তে চালান।	Slow down.
342	তিনি এখানে ছিলেন।	She was here.
343	গল্প করা যাক।	Let's chat.
344	টম গত রাতে কাঁদছিলো।	Tom was crying last night.
345	আমি পাহারা দেব।	I'll keep watch.
346	এর আগের স্টেশনটা কি ছিল?	What was the last station?
347	এটা দারুণ না?	Isn't it great?
348	টম স্বপ্ন দেখছে।	Tom's dreaming.
349	আর সময় নেই।	There's no more time.
351	শুভ সকাল, ডাক্তার!	Good morning, doctor!
352	ও আমার স্ত্রী।	She's my wife.
353	এ তো খালি রক্ত।	It's just blood.
354	স্টেশনটা দু মাইল দূরে।	The station is two miles away.
355	জাপান অদ্ভুত।	Japan is weird.
356	হিটলার ১৯৩৩ সালে ক্ষমতা গ্রহণ করেন।	Hitler assumed power in 1933.
357	আমি দেখতে পাই না।	I can't see.
358	আপনি কখন কফি পান করেন?	When do you drink coffee?
359	পাখি গান গায়।	Birds sing.
360	তিনি আরবি বলেন।	She speaks Arabic.
361	এটি গুরুত্বপূর্ণ না।	This is not important.
362	মানুষ কি প্রকৃতিরই অংশ?	Are humans a part of nature?
363	এটা সম্পুর্ণ আলাদা।	This is completely different.
364	এবার মন দিয়ে শোনো।	Now listen carefully.
365	যদিও নিজেই এটি খারাপ কিছু নয়, অনেক ক্ষেত্রে, অনেকেই অত্যধিক টেলিভিশন দেখে।	Although it is not a bad thing in itself, in a lot of cases, many people are watching too much television.
367	আমার প্রমাণ দরকার।	I need evidence.
368	এটা করে লাভ কি?	What's the point in doing this?
369	ফিলিস্তিনের পাশে দাঁড়ান।	Stand with Palestine.
370	এখন কটা বাজে?	What time is it?
371	কীভাবে আপনার এই ধারণা হলো?	How did you get that idea?
372	টমের সত্য বলার সাহস ছিল না।	Tom didn't have the nerve to tell the truth.
373	আমি তাঁকে নিয়ে যাবো।	I'll take him.
374	আমাদের কাছে সেই তথ্য নেই।	We don't have that information.
375	দাসদের মুক্ত করো!	Free the slaves!
377	এরা পরোয়া করে না।	They don't care.
378	তিনি এটা শুনে খুশি হবেন।	He would be glad to hear that.
380	জিজ্ঞাসা করো না।	Don't ask.
381	টিভি চালু আছে।	The TV's on.
382	আমি আপনাকে একটি গোপন কথা বলব, কিন্তু দয়া করে কাউকে বলবেন না।	I'll tell you a secret, but please don't tell anyone.
383	এটা আমার দোষ না!	It's not my fault!
384	ফ্যাশন পরিবর্তন হয়।	Fashions change.
385	সবাই আমার বিরুদ্ধে।	Everyone is against me.
386	কী দারুণ একটা রাত!	What a wonderful night!
387	আমি ওটা অনুভব করলাম।	I felt that.
388	তার বীর্য পরীক্ষা করতে হবে।	He needs to examine the semen.
389	আমরা সেরা বন্ধু।	We're best friends.
390	সময় বদলে গেছে।	Times have changed.
391	সবাই টমকে পছন্দ করত।	Everybody liked Tom.
392	আমি সেটা ব্যবস্থা করে দেবো।	I'll arrange it.
393	বছরের শেষ মাস ডিসেম্বর।	December is the last month of the year.
394	আমি একজন মহিলা।	I'm a woman.
395	আপনি কোথায়?	Where are you?
397	আমাকে হয় মুক্তি দাও না হয় মৃত্যু দাও।	Give me liberty or give me death.
398	সামি কখনো ধরা পড়েনি।	Sami never got caught.
399	আমি কালো পছন্দ করি।	I prefer black.
400	সামি বোকা ছিল না।	Sami was no fool.
401	আরেকবার ভেবে দেখুন।	Please reconsider.
402	আমাকে যাওয়ার অনুমতি দিন।	Allow me to go.
403	চিৎকার কোরো না!	Don't shout.
404	মেরির কাছে টমের ত্রিশ ডলার পায়।	Tom owes Mary thirty dollars.
405	পুলিশ সব পতিতাকে সোজা লাইনে দাঁড় করিয়েছিল।	The police had all the prostitutes line up in a straight line.
406	তিনি জীবিত ছিলেন না।	He wasn't alive.
407	ওদের কাছে বন্দুক রয়েছে।	They've got guns.
408	আপনার চুপ থাকার অধিকার আছে।	You have the right to remain silent.
409	সে গাড়ি বিক্রি করে।	He sells cars.
410	চিঠিটা লেখা হয়েছিল।	The letter was written.
411	মানুষের বোঝা উচিৎ যে পৃথিবী বদলাচ্ছে।	People should understand that the world is changing.
412	কোনো সন্দেহ নেই।	There's no doubt.
413	এটা সব সমাজেই সাধারণ বিষয়।	This is common to all societies.
414	আমাকে এই জাহাজ থেকে নেমে যেতে হবে।	I need to get off this ship.
416	এমন ঘটনা শুধু সিনেমাতেই ঘটে।	Things like that only happen in movies.
417	ধাঁধা মজার জিনিস।	Puzzles are fun.
418	আমি চার ঘণ্টারও বেশি সময় ধরে হাঁটছি।	I have been walking for over four hours.
419	এটা আমার প্রয়োজন।	I want this.
420	এক সেকেন্ড অপেক্ষা করো।	Wait a sec.
423	আমি এখানে থাকি।	I live here.
424	তাঁরা জিতলো।	They won.
425	টম সারা রাত কেঁদেছিল।	Tom kept crying all night.
427	পকেটমার থেকে সাবধান।	Beware of pickpockets.
428	এর মাধ্যমে আমরা পাব ডিজিটাল বাংলাদেশ।	Through this we will get Digital Bangladesh.
429	আমার আর পাঁচ মিনিট লাগবে।	I need five more minutes.
430	আমি তোকে চিনি।	I know you.
431	আপনার সারা সপ্তাহ কেমন কাটলো?	How was your week?
432	পুরনো চাল ভাতে বাড়ে।	All that is old is not bad.
433	আমি হোটেলে থাকার পরিকল্পনা করছি।	I'm planning to stay at the hotel.
434	তোমরা কি বোন?	Are you sisters?
435	আমি মরে যেতে পারতাম।	I could've died.
436	আমার সম্মান বিপদাপন্ন।	My reputation is at stake.
437	বস্টন একটা বড়ো শহর।	Boston is a big city.
438	পুলিশ প্রধান পদত্যাগ করেছেন।	The police chief resigned.
439	এই তাবিজটা আমাকে ভাগ্য এনে দেয়।	This amulet brings me luck.
441	আমি আপনাকে ঘৃণা করি।	I hate you.
442	বাস ভাড়া কত?	How much is the bus fare?
443	সবাই বলে ভালোবাসা অন্ধ।	They say love is blind.
444	টম মেরির থেকে দূর থাকার চেষ্টা করছিল।	Tom tried to keep away from Mary.
445	পৌনে দুটো বাজে।	It's a quarter to two.
446	শহরটাকে একটা নদী পুর্ব আর পশ্চিমে ভাগ করেছে।	A river separates the city into east and west.
447	এটা একেবারে অসম্ভব।	It's absolutely impossible.
448	এটা আমার নয়।	It isn't mine.
449	এরপর যা ঘটল তা আপনি বিশ্বাস করবেন না।	You won’t believe what happened next.
451	আমার জন্য কি আদেশ আছে?	What are my orders?
452	ওটা একটা বই।	That's a book.
453	তোরা কত রাত্রি থাকবি?	How many nights will you stay?
454	এদের বন্ধু লাগবে।	They need friends.
455	যোগাযোগ বিচ্ছিন্ন হলো।	Communications broke down.
456	আপনার ঘর কোথায়?	Where is your house?
457	ভেতরে খুব গরম।	It's very hot inside.
459	খরগোশ তার লম্বা কানের জন্য পরিচিত।	The rabbit is known for its long ears.
460	আমি ধাঁধা সমাধান করতে ভালোবাসি।	I love solving puzzles.
462	আমার একটা এই রকম বড় বাক্স দরকার।	I need a box about this big.
463	তাঁদের দুটো মেয়ে আছে।	They have two daughters.
464	টম জোরে কাশলো।	Tom coughed loudly.
465	দরজাটা খোলা।	The door is open.
467	তার জন্ম রাজশাহীতে।	He was born in Rajshahi.
468	ভবনটিতে আগুন লেগেছে।	The building is on fire.
469	জিরি ও রিমার শারীরিক সম্পর্ক ছিল।	Ziri and Rima had a physical affair.
470	আমি সম্পুর্ণ রাজি।	I totally agree.
471	নিরাপত্তা বাড়াতে প্রবেশাধিকারে আধুনিক নিয়ন্ত্রণব্যবস্থা চালু করেছে বাংলাদেশ ব্যাংক।	Bangladesh Bank has introduced a modern access control system to increase security.
474	অথচ অর্থনৈতিক দিক থেকে বাংলাদেশ খুবই সম্ভাবনাময়।	But Bangladesh is very promising from the economic point of view.
475	শান্তি খুবই গুরুত্বপূর্ণ।	Peace is very important.
476	ট্রেনটা সমস্ত স্টেশনে থামে।	This train stops at every station.
477	আমরা আজ বাড়িতেই থাকব।	We will be at home today.
478	তারা আমাদের ক্ষতি করবে না।	They won't hurt us.
480	আমি ওর আমন্ত্রণ গ্রহণ করলাম।	I accepted his invitation.
481	তোমার ভীত শক্ত করো।	Strengthen your core.
482	এটার অর্থ কী?	What does it mean?
484	আমি লক্ষ্য করিনি।	I didn't notice.
485	আবার কবে দেখা হবে?	When will we see each other again?
486	এটা সম্পূর্ণ অপ্রত্যাশিত ছিলো।	This was a bolt from the blue.
487	আমি বরং তোমার সাথে এখানে থাকবো।	I'd rather stay here with you.
490	এটার দাম কত?	How much is it?
491	আমি টমকে সতর্ক করেছিলাম।	I warned Tom.
492	আগামীকাল দেখা হবে।	See you tomorrow.
493	আমার শরীর ভালো লাগছে না।	I'm not feeling well.
494	তুমি কিন্তু মনোযোগ দিচ্ছো না।	You're not paying attention.
496	স্কুল পরের সপ্তাহে খুলবে।	School starts next week.
497	আইন মানা আমাদের দায়িত্ব।	It's our duty to obey the law.
498	অনেক বিষয়েই বাংলাদেশ নেতিবাচক ব্র্যান্ডিংয়ের শিকার।	Bangladesh is a victim of negative branding in many respects.
499	আমার বাড়ি বিশাল।	My house is big.
500	আমাদের কফি পছন্দ।	We like coffee.
501	আপনি কত লম্বা!	How tall you are!
502	কী চমৎকার একটি উপহার!	What a wonderful present.
503	দেরী হয়ে গেছে।	It's late.
504	আমার উপরে রাগ করো না।	Do not be angry with me.
505	ওই ব্যক্তি তাকে হত্যার উদ্দেশ্য নিয়ে তার ওপর হামলা চালায়।	The man attacked her with the intention of killing her.
507	আমার প্রিয় রঙ লাল।	My favorite color is red.
508	আমার ডান পা ব্যাথা করছে।	My right leg hurts.
511	সে আলো নিভিয়ে দিল।	He turned off the light.
512	আমি মালিক নই।	I'm not the owner.
513	আমি নজর রাখব।	I'll keep watch.
514	খ্রিস্টধর্ম ও ইসলাম দুটি ভিন্ন ধর্ম।	Christianity and Islam are two different religions.
515	আমি পুরোপুরি একমত।	I agree completely.
516	লোকটা এক ঘণ্টা কথা বলল।	The man talked for an hour.
517	ও পরের এপ্রিলে দশ বছরের হবে।	He will be ten next April.
518	তুমি চা খাও।	You drink tea.
519	আরো প্রার্থনা করুন।	Pray more.
520	টম খুব অসুস্থ।	Tom is very sick.
521	জিরির হাসি হারিয়ে গেল।	Ziri's smile faded.
524	আল্লাহ আমাদের সৃষ্টি করেছেন।	Allah created us.
525	খুব ভাল বুদ্ধি!	That's a good idea!
526	আপনি কি গহনা গায়ে দেন?	Do you wear jewelry?
527	আপনাকে বোকা বানানো হয়েছে।	You've been deceived.
